k,e1,e2
403.05,-731.504756,249.11278804039202
403.53,-728.817364,249.93168969474394
404.01,-727.073596,250.25599233949654
404.5,-725.316298,249.66145896919653
404.98,-722.203194,248.61376285436316
405.46,-717.461667,248.015815883589
405.94,-712.430575,248.28192724363205
406.42,-708.914448,248.92635333024947
406.91,-707.44033,249.00465222216212
407.39,-706.997488,247.9745513543288
407.87,-706.197644,245.95228141427415
408.35,-704.660103,243.37742121611365
408.83,-703.09113,240.56395404515325
409.32,-702.20293,237.7611877375159
409.8,-701.833393,235.36903768121033
410.28,-700.974397,233.92494702300868
410.76,-698.920395,233.77938009377738
411.25,-695.858883,234.5971955771915
411.73,-692.824386,235.5401784447089
412.21,-690.741027,235.73129296552733
412.69,-689.692677,234.77500086253605
413.17,-689.12172,232.84820425393906
413.66,-688.320382,230.5470724538026
414.14,-687.057097,228.32195387356933
414.62,-685.600271,226.28911389793063
415.1,-684.501303,224.19858652874004
415.58,-683.982692,221.85882041753695
416.07,-683.847053,219.20914010988537
416.55,-683.718274,216.48097205492738
417.03,-683.215317,213.88278229374384
417.51,-682.226832,211.53726506814206
418.0,-680.874694,209.44035989885168
418.48,-679.382057,207.55112921496846
418.96,-677.921592,205.78921461714722
419.44,-676.505157,204.10123869321
419.92,-674.856648,202.41689541426936
420.41,-672.528113,200.80129722547036
420.89,-669.279572,199.38420247542115
421.37,-665.358966,198.28713544087145
421.85,-661.406925,197.48807447908024
422.33,-658.061491,196.74702484985676
422.82,-655.356436,195.66888709020387
423.3,-652.834803,193.99515966132768
423.78,-649.957946,191.66818396460428
424.26,-646.761632,188.9663673157969
424.74,-643.889098,186.34821697471395
425.23,-641.986036,184.2779321147614
425.71,-641.044734,182.9019090693665
426.19,-640.274609,182.03438281996293
426.67,-638.673213,181.32857665718234
427.16,-635.783814,180.4309554216687
427.64,-631.991422,178.97540642980076
428.12,-628.101392,176.49757239549658
428.6,-624.699599,172.5590689442837
429.08,-621.780645,167.2815506026848
429.57,-618.904554,161.61840557822939
430.05,-615.693413,156.97808315265667
430.53,-612.056629,154.20540876872695
431.01,-608.094793,152.84305969021602
431.49,-603.8275,151.48694536318337
431.98,-599.079381,149.0148554559933
432.46,-593.908813,145.5825552848356
432.94,-588.629568,142.52099768476
433.42,-583.829086,141.16818008721333
433.91,-579.693936,141.79858760102326
434.39,-575.881053,143.50625231225396
434.87,-571.717014,144.7836492005427
435.35,-566.939633,144.37743319683014
435.83,-561.921951,141.9654622315123
436.32,-557.106317,138.52227516602494
436.8,-552.460678,135.79196562792126
437.28,-547.528267,134.94862022941822
437.76,-542.199646,135.5544650672606
438.24,-536.893694,135.96960713002008
438.73,-532.049602,135.2395511507761
439.21,-527.529257,134.3668053758157
439.69,-522.605801,135.562674589015
440.17,-516.820554,139.92422797991685
440.65,-510.290475,146.35078070550324
441.14,-503.237384,152.52719536636897
441.62,-495.50779,156.92520942185593
442.1,-486.894311,159.68430073883735
442.58,-477.610842,162.01097761272538
443.07,-468.499673,165.13110518617827
443.55,-460.57538,169.71165943898092
444.03,-454.287472,175.83579893935095
444.51,-449.469445,183.12653218339292
444.99,-445.796585,191.0488661178903
445.48,-443.195569,199.04173194019933
445.96,-441.889743,206.59964595847165
446.44,-441.951813,213.3138908794015
446.92,-443.183023,218.97922345207198
447.4,-445.261662,223.68777537800625
447.89,-447.832664,227.7920743712965
448.37,-450.628619,231.55678082030465
448.85,-453.293792,234.70755397901303
449.33,-455.580991,236.5829578009926
449.81,-457.422748,236.5393768239034
450.3,-458.880769,234.72314955194312
450.78,-459.92471,232.01695184080927
451.26,-460.259289,229.48920217027876
451.74,-459.795374,227.73453365723645
452.23,-458.855879,226.67764770360216
452.71,-458.140616,226.06100207125976
453.19,-458.050697,225.91642364138661
453.67,-458.328618,226.51550395185927
454.15,-458.271689,227.98952461186835
454.64,-457.395901,230.0218587417737
455.12,-455.877061,232.1795073962032
455.6,-454.366294,234.24098718463563
456.08,-453.36608,236.4495288803719
456.56,-453.015923,238.96789784851936
457.05,-453.128587,241.6451277773548
457.53,-453.532547,243.939179363539
458.01,-454.070852,245.32252660107858
458.49,-454.644595,245.7687908936727
458.98,-455.197587,245.65889918218662
459.46,-455.817547,245.57130360066165
459.94,-456.632784,245.96896326199072
460.42,-457.63555,247.09548479093002
460.9,-458.63602,248.8974367433283
461.39,-459.295573,250.90867889828564
461.87,-459.568572,252.50913932639057
462.35,-459.550516,253.19630780646696
462.83,-459.567157,252.9893868292894
463.31,-459.780437,252.38962502341843
463.8,-460.166075,251.9528654236309
464.28,-460.472964,251.870369466615
464.76,-460.398092,251.8135992879766
465.24,-459.668154,251.36234632654111
465.72,-458.330013,250.4077021622434
466.21,-456.780181,249.2850751149053
466.69,-455.671485,248.47885587546338
467.17,-455.429718,248.32384932833872
467.65,-456.038801,248.78164997729073
468.14,-457.098923,249.5661256377152
468.62,-458.253382,250.29083415552046
469.1,-459.440064,250.6040152376039
469.58,-460.838515,250.21387141377403
470.06,-462.54495,248.91865858094712
470.55,-464.381091,246.70045130319838
471.03,-465.994121,243.79221942576908
471.51,-467.171389,240.64331610604228
471.99,-467.930146,237.82886469204857
472.47,-468.42069,235.65602021106102
472.96,-468.727835,234.1076321878383
473.44,-468.785468,232.8446696639912
473.92,-468.443462,231.5814633225017
474.4,-467.666226,230.32643257057336
474.88,-466.671015,229.3966018493935
475.37,-465.712974,228.98220034289082
475.85,-465.032086,228.90618204358518
476.33,-464.612703,228.65977151823316
476.81,-464.246576,227.9178124487322
477.3,-463.720992,226.87821201005656
477.78,-462.953174,226.21837610213908
478.26,-461.933698,226.4618537066031
478.74,-460.688025,227.51531693604045
479.22,-459.194161,228.71109218179538
479.71,-457.480272,229.28962133855876
480.19,-455.714928,228.9518486284179
480.67,-454.099339,227.96518876193645
481.15,-452.715648,226.9038588611452
481.63,-451.445125,226.1834813680211
482.12,-450.024336,225.84541099352856
482.6,-448.345185,225.7383903947783
483.08,-446.504485,225.72693895520413
483.56,-444.796047,225.88306382992806
484.05,-443.471597,226.34048172849913
484.53,-442.58505,227.05285649722413
485.01,-441.916008,227.68944776495331
485.49,-441.148917,227.87134647189438
485.97,-440.113571,227.5104791303167
486.46,-438.873642,226.88859501089507
486.94,-437.675208,226.4058959989321
487.42,-436.674028,226.1633528080095
487.9,-435.898851,225.84045624652595
488.38,-435.297758,225.033062896515
488.87,-434.862551,223.67601013398243
489.35,-434.596656,222.17425899303157
489.83,-434.344761,221.0609547206174
490.31,-433.900401,220.6054625271359
490.79,-433.240933,220.65985924880295
491.28,-432.664606,220.8797536283993
491.76,-432.6761,221.01447977834718
492.24,-433.389166,220.97474624500242
492.72,-434.451528,220.76214510139633
493.21,-435.287785,220.433812089617
493.69,-435.651802,220.09896241835972
494.17,-435.70134,219.85280471821437
494.65,-435.699375,219.71526342779745
495.13,-435.696849,219.6095629680286
495.62,-435.505693,219.44195472805777
496.1,-435.081952,219.22782757565008
496.58,-434.494935,219.02694363091547
497.06,-433.829097,218.86116417414397
497.54,-432.965838,218.63644416521285
498.03,-431.74395,218.24770041539668
498.51,-430.256723,217.70422108370946
498.99,-428.830328,217.10627697027996
499.47,-427.765908,216.51481846813624
499.96,-427.028126,215.88454600184016
500.44,-426.314024,215.2354280183039
500.92,-425.281726,214.70433025800526
501.4,-423.8215,214.53319342863983
501.88,-422.018411,214.8239445332749
502.37,-420.047653,215.3982543292792
502.85,-418.134798,215.85301302973053
503.33,-416.433064,215.786555377029
503.81,-414.99183,215.05654031543637
504.29,-413.716131,213.86902851970095
504.78,-412.48673,212.6540110387892
505.26,-411.279925,211.7742040718838
505.74,-410.075226,211.23987742745285
506.22,-408.769905,210.78398760349253
506.7,-407.243988,210.17810584598382
507.19,-405.598391,209.55675731548334
507.67,-404.25022,209.29959881899657
508.15,-403.570855,209.55593489292534
508.63,-403.483665,209.9751661574032
509.12,-403.537168,210.05838666719043
509.6,-403.33977,209.63567170847722
510.08,-402.838823,209.00505230897116
510.56,-402.264786,208.5820255770135
511.04,-401.790299,208.515611830072
511.53,-401.368565,208.6644086418392
512.01,-400.855814,208.8015231372825
512.49,-400.154118,208.83654870463815
512.97,-399.31198,208.81983490839622
513.45,-398.435901,208.7532732793456
513.94,-397.592671,208.6143429583998
514.42,-396.841339,208.3810116878815
514.9,-396.097521,208.16241653245294
515.38,-395.171807,208.11005638247505
515.86,-393.884426,208.32899533586632
516.35,-392.228785,208.8129265382783
516.83,-390.431344,209.52410612882377
517.31,-388.747845,210.40582284255092
517.79,-387.295473,211.36272956549954
518.28,-386.011143,212.21639803619667
518.76,-384.852775,212.7716136089907
519.24,-383.81106,212.91510992535243
519.72,-382.898097,212.7042085761564
520.2,-381.979653,212.32576405720874
520.69,-380.895337,211.9272699240623
521.17,-379.668264,211.58658522846673
521.65,-378.507702,211.33607531440623
522.13,-377.640636,211.31580980591042
522.61,-377.028511,211.70284061483707
523.1,-376.378926,212.5040731187918
523.58,-375.444635,213.42525655128154
524.06,-374.272912,214.0272550108003
524.54,-373.227305,214.0966776484539
525.03,-372.683958,213.8457950618441
525.51,-372.763272,213.71659819611423
525.99,-373.201451,213.95521100271867
526.47,-373.639385,214.44115583657188
526.95,-373.923872,214.90354345042223
527.44,-374.207771,215.20856091445472
527.92,-374.744117,215.40728029011973
528.4,-375.492934,215.52474097153674
528.88,-376.145714,215.47752347375584
529.36,-376.423841,215.2020922290313
529.85,-376.388079,214.8119715234123
530.33,-376.371333,214.48008584006183
530.81,-376.515655,214.2046786014582
531.29,-376.61401,213.83678309450585
531.77,-376.343795,213.33272135073435
532.26,-375.711525,212.89464458790818
532.74,-375.063307,212.7853325183016
533.22,-374.619034,212.97080074798393
533.7,-374.200667,213.12385569690835
534.19,-373.512058,212.93750191572286
534.67,-372.640752,212.5002686838611
535.15,-372.039272,212.12507199611323
535.63,-372.002838,212.0189367999552
536.11,-372.148613,212.0591959268807
536.6,-371.688748,212.01653034394334
537.08,-370.261211,211.81849647352348
537.56,-368.326736,211.56854924667016
538.04,-366.755451,211.43124575986917
538.52,-366.034027,211.50315585604994
539.01,-365.988923,211.82432557533255
539.49,-366.155922,212.39516179250774
539.97,-366.222053,212.99823446621107
540.45,-366.220713,213.2082933206032
540.93,-366.205608,212.6248844808016
541.42,-366.108496,211.19540915917406
541.9,-365.786369,209.34047962834472
542.38,-365.147154,207.69229907931708
542.86,-364.290536,206.76084845418708
543.35,-363.364461,206.67838048675807
543.83,-362.556658,207.2443109049519
544.31,-361.982534,207.99119768315853
544.79,-361.669399,208.47027613421687
545.27,-361.596398,208.49615087585968
545.76,-361.73769,208.30252504712695
546.24,-362.137473,208.31256734951668
546.72,-362.736705,208.66970001090135
547.2,-363.268195,209.06855002478068
547.68,-363.37744,209.02896740622262
548.17,-362.854165,208.37318888782679
548.65,-361.798922,207.41905839912513
549.13,-360.502156,206.64579720969536
549.61,-359.317563,206.29756149269483
550.1,-358.549173,206.30535538323943
550.58,-358.464352,206.52794380151838
551.06,-358.994386,206.93395700519005
551.54,-359.481511,207.59009632164486
552.02,-358.933583,208.47100458287744
552.51,-356.933058,209.35181504356484
552.99,-354.32701,209.88266984386698
553.47,-352.518352,209.74492776063744
553.95,-352.212323,208.835112741872
554.43,-352.634119,207.3776359927854
554.92,-352.43497,205.9594921115116
555.4,-351.152043,205.17573587310048
555.88,-349.738435,205.12987351802548
556.36,-349.463056,205.41483043878063
556.84,-350.524579,205.48049463716688
557.33,-351.766783,205.18910696291243
557.81,-351.826042,204.91256249877202
558.29,-350.365527,205.0583482329972
558.77,-348.115102,205.52823375836212
559.26,-346.022957,205.78271496098415
559.74,-344.528792,205.40239670011076
560.22,-343.701387,204.5531602597551
560.7,-343.549456,203.85290135801674
561.18,-344.030936,203.80150368281124
561.67,-344.604528,204.38723792369186
562.15,-344.283689,205.236042659646
562.63,-342.499747,205.98645707402736
563.11,-339.913647,206.54517734843992
563.59,-338.099511,207.00245528132152
564.08,-338.15301,207.4099844191604
564.56,-339.808862,207.6656548532663
565.04,-341.668965,207.6398461260796
565.52,-342.520844,207.27730591257605
566.01,-342.426168,206.51682125163867
566.49,-342.198234,205.41579081664284
566.97,-342.153142,204.31002648895003
567.45,-341.692486,203.8766246205304
567.93,-340.354878,204.63128212603667
568.42,-338.678446,206.24871211153726
568.9,-337.69024,207.7188524303744
569.38,-337.748071,208.21460863620078
569.86,-338.074031,207.91620372337064
570.34,-337.831323,207.83327010351718
570.83,-337.292482,208.66470339253365
571.31,-337.435246,210.054961990233
571.79,-338.451607,211.2017928894874
572.27,-339.253748,211.82511804064518
572.75,-338.587931,212.46158049264076
573.24,-336.566584,213.63580611143675
573.72,-334.457846,215.091654852123
574.2,-333.362452,216.03892895869035
574.68,-333.307976,215.93130171775599
575.17,-333.830202,214.8131786656467
575.65,-334.808573,213.1736184406497
576.13,-336.530035,211.24708764119208
576.61,-338.889734,209.03380213288014
577.09,-341.035883,206.62721258250878
577.58,-341.717788,204.83966717247827
578.06,-340.48544,204.54800070670868
578.54,-337.966833,205.70723832578562
579.02,-335.390661,207.28421928258092
579.5,-334.015438,207.8004429100259
579.99,-334.477765,206.24471583703166
580.47,-336.276212,202.77346646028218
580.95,-337.881939,199.07297017595317
581.43,-337.837566,197.81709891722136
581.91,-335.729591,199.78455348119127
582.4,-332.325106,202.57852451964288
582.88,-329.43304,203.44307078060666
583.36,-327.992315,202.23634285689798
583.84,-327.746036,200.0830492748013
584.33,-327.846213,198.3441384063115
584.81,-327.839098,197.42596886359672
585.29,-327.706569,196.74250278405577
585.77,-327.595723,195.52120457906688
586.25,-327.402451,193.7338709651514
586.74,-326.841174,192.03652824112893
587.22,-325.775511,191.17596030005788
587.7,-324.253526,191.45533095089328
588.18,-322.492524,192.58522918494342
588.66,-320.990499,193.7095980904427
589.15,-320.261529,193.90687050415005
589.63,-320.440331,192.76246696368912
590.11,-320.884105,190.87232787114266
590.59,-320.448395,189.768134476642
591.08,-318.423489,190.51273080104212
591.56,-315.372511,192.48743543640546
592.04,-312.851084,194.12129350483076
592.52,-312.027803,194.3131544389388
593.0,-312.682029,193.13706702057334
593.49,-313.530805,191.64018669301927
593.97,-313.504024,190.88459466572382
594.45,-312.567803,191.01776189822525
594.93,-311.214862,191.75593341240148
595.41,-309.793458,192.63832175025615
595.9,-308.245761,193.4346945450579
596.38,-306.830384,193.95819729440962
596.86,-306.082283,194.06498099406895
597.34,-306.365172,193.7119455850939
597.82,-307.244656,193.13498345047003
598.31,-307.601965,192.7171911732714
598.79,-306.808856,192.7384690135106
599.27,-305.633829,192.9011724224473
599.75,-305.104397,192.87349285975824
600.24,-305.331777,192.62401331733975
600.72,-305.18773,192.59299803915303
601.2,-303.765923,193.02670064411177
601.68,-301.563478,193.74427103051457
602.16,-300.041359,194.19652829620037
602.65,-299.927645,194.0844710692442
603.13,-300.84292,193.5524978751513
603.61,-301.668087,193.01367938589487
604.09,-301.705725,192.77140496283664
604.57,-301.109705,192.7787541425476
605.06,-300.487639,192.7291981926421
605.54,-300.23837,192.3918451992602
606.02,-300.12991,191.8324753953995
606.5,-300.184779,191.25189664586975
606.98,-300.236464,190.88397214979076
607.47,-300.074768,190.78081989385484
607.95,-299.70918,190.81280460281272
608.43,-299.37532,190.74809979869502
608.91,-299.52541,190.49281502987307
609.4,-300.433624,190.10942286517889
609.88,-301.907754,189.80245466465536
610.36,-303.349769,189.74186500484961
610.84,-304.106514,189.90916546362385
611.32,-303.908681,190.13266831073742
611.81,-303.025302,190.15772261728318
612.29,-301.896859,189.9151794639142
612.77,-300.898986,189.4834713786902
613.25,-300.245415,189.06139296600082
613.73,-299.745275,188.82450996777084
614.22,-299.237617,188.78122892976455
614.7,-298.585136,188.82906901740685
615.18,-297.911401,188.80669690295525
615.66,-297.616398,188.67897310242668
616.15,-297.648023,188.57485959405992
616.63,-297.709231,188.60789654178356
617.11,-297.379213,188.7592965617799
617.14,-303.172596,190.6315105339469
617.59,-296.748939,188.93115389258244
618.07,-296.261524,189.00691830200464
618.56,-296.307333,188.8789077128169
619.04,-296.796742,188.49475697124583
619.52,-297.292864,187.77035824967717
620.0,-297.422537,186.76843767690323
620.48,-297.347477,185.65392516000517
620.97,-297.234939,184.71568502124097
621.45,-296.71684,184.30644508874406
621.93,-295.664154,184.47013491653402
622.41,-294.155647,185.03660893828825
622.89,-292.832014,185.64241985133813
623.38,-292.367675,185.93112918887357
623.86,-293.052108,185.78633286000064
624.34,-294.468961,185.26576606509272
624.82,-295.870952,184.55530206990812
624.85,-299.317788,192.03724778324397
625.31,-296.527109,183.7845772496842
625.79,-296.502742,183.0225695302258
626.27,-296.052963,182.33141462774842
626.75,-295.512023,181.8364128602473
627.23,-295.012088,181.6338330112399
627.72,-294.545532,181.62079167068117
628.2,-294.199157,181.58391926545684
628.68,-294.090493,181.2819667171216
629.16,-294.018947,180.84959416065868
629.64,-294.307237,180.39824127742835
630.13,-294.686156,180.12199659219527
630.61,-294.92092,180.05252194262698
631.09,-294.788615,180.027617569475
631.57,-294.216022,179.94560425466693
632.05,-293.220777,179.8136062886797
632.54,-291.864231,179.6304834945458
632.57,-303.598202,190.53855659610792
633.02,-290.305656,179.49937988360557
633.5,-288.987167,179.1213281549487
640.28,-306.976899,191.1933806837009
648.0,-311.911518,193.295388404321
655.71,-323.133569,183.50457299287794
663.43,-317.417748,142.05724501454563
671.14,-275.465038,141.65635838376494
678.85,-277.361813,154.62106049943287
686.57,-272.352189,152.7471406504799
694.28,-264.950219,149.5553919303451
702.0,-259.099188,149.95198933441597
709.71,-254.283697,146.69648406064448
717.43,-248.779958,143.94415622569448
725.14,-242.244707,140.77946541495436
732.85,-238.799036,140.6812409402197
740.57,-235.063445,138.80936566007264
748.28,-230.479948,137.56493285182017
756.0,-226.469477,137.1345919810582
763.71,-223.997879,137.07743705715518
771.43,-222.148637,136.61103223649587
779.14,-218.645896,134.83279647857896
786.85,-213.283545,133.28647103935947
794.57,-205.659225,131.30641697949835
802.28,-194.384852,130.32090241755998
810.0,-187.130312,128.05501703733333
817.71,-176.404292,124.83644920438785
825.43,-156.696638,117.3428492758441
833.14,-168.973781,137.32026706234245
840.85,-203.688359,160.94098441253496
848.57,-233.042653,169.9981992714331
856.28,-202.175198,202.96597708852246
864.0,-181.452218,134.26152961587962
871.71,-212.776531,172.77570538825984
879.43,-209.165678,151.07605346140116
887.14,-205.29915,136.50076575408616
894.85,-197.800199,126.8670835299324
902.57,-195.244051,127.17916734249974
910.28,-188.321704,121.67254382546031
918.0,-183.246248,120.29243951520696
925.71,-178.290647,114.29706110496808
933.43,-175.759273,112.18957803764611
941.14,-172.826442,110.57072002129333
948.85,-170.362106,109.92614499328661
956.57,-167.636422,109.13141820483602
964.28,-164.80093,106.84187659584354
972.0,-161.693259,105.37348612065844
979.71,-159.396049,102.60181717422502
987.42,-157.954665,99.2930093310648
995.14,-156.215367,99.07089298084692
1002.85,-153.267155,98.62240524588921
1010.57,-149.53802,98.9070525020533
1018.28,-144.275864,100.00591790030248
1026.0,-141.70659,99.25582372877193
1033.71,-139.788558,97.8590211037525
1041.42,-139.192541,94.8809759278293
1049.14,-135.633119,94.93761610667785
1056.85,-134.36955,93.37830048918958
1064.57,-133.215248,91.91887865196277
1072.28,-130.610848,91.45097192535532
1080.0,-125.984816,92.24401218940741
1087.71,-123.382476,91.62753500889023
1095.42,-119.34105,91.47906020094575
1103.14,-112.62814,91.2771158813206
1110.85,-108.443212,91.10178303843004
1118.57,-110.811561,89.95340103882636
1126.28,-117.40141,86.42989603959938
1134.0,-122.695604,81.71038959079365
1141.71,-122.825864,79.40411702772157
1149.42,-121.768623,77.90040425257955
1157.14,-120.450106,76.80579868672761
1164.85,-119.389173,75.48798900885093
1172.57,-117.160094,74.62847890104642
1180.28,-115.439098,73.81755287240316
1188.0,-114.134179,73.14017624296297
1195.71,-113.351631,72.15732063921855
1203.42,-111.719524,71.16559860647156
1211.14,-110.719258,70.64533949531845
1218.85,-109.239907,70.21912973045083
1226.57,-108.806754,69.07382316022729
1234.28,-107.986531,68.32386284826782
1242.0,-107.089485,67.53103376975847
1249.71,-103.576701,67.78618017498461
1257.42,-99.0621249,68.94517699820265
1265.14,-96.7601466,67.95076328396856
1272.85,-100.140392,66.24145025324273
1280.57,-101.580609,63.687052158991705
1288.28,-100.863025,62.776768307572894
1296.0,-98.1431988,62.64298852737654
1303.71,-96.3062669,62.46369657782789
1311.42,-95.3954901,62.007008119321036
1319.14,-94.8199658,61.371305920493654
1326.85,-93.6270461,60.877904835000194
1334.57,-92.1222616,60.25270801834299
1342.28,-90.2566007,59.95345598521918
1350.0,-88.3654536,60.01370608317036
1357.71,-86.9280098,60.04001803342392
1365.42,-85.6623998,59.53188128772099
1373.14,-84.774968,59.05814254563991
1380.85,-83.455653,58.77637479291741
1388.57,-81.4456479,58.810061317556915
1396.28,-80.1658782,58.81738753986306
1403.99,-78.906331,58.61406756757527
1411.71,-77.432808,58.38086237332029
1419.42,-76.2753738,57.71064167248594
1427.14,-75.3212124,57.22081995285677
1434.85,-74.271318,56.83796982421857
1442.57,-73.6622433,56.32684110183908
1450.28,-73.1027429,55.71991471677194
1457.99,-72.8041555,55.09482119635937
1465.71,-72.0929672,54.5628386927837
1473.42,-71.6517222,54.129057701782244
1481.14,-71.113199,53.86867338053121
1488.85,-69.9935598,53.39438459108708
1496.57,-69.1593165,52.92816851354764
1504.28,-68.4170419,52.28288877913687
1511.99,-67.3430808,51.69397286931792
1519.71,-66.6347001,50.91697421423824
1527.42,-65.8456292,49.81190912233702
1535.14,-65.2591942,48.84172321211095
1542.85,-64.6950357,47.8783779005088
1550.57,-64.5693993,46.769002976995566
1558.28,-64.2395306,45.53472936676336
1565.99,-63.6793975,44.16434296622584
1573.71,-63.2899253,42.632334175191104
1581.42,-62.9454792,41.322788599613
1589.14,-62.6789518,39.99963958191222
1596.85,-62.1934671,39.02154328411561
1604.57,-61.7324165,38.56294682213927
1612.28,-61.2675706,38.38190708661027
1619.99,-60.4303795,39.12924084042494
1627.71,-60.0964725,39.81689048764215
1635.42,-59.9459075,40.20218935588411
1643.14,-59.7274966,40.32166754153632
1650.85,-59.5324322,40.176604119720146
1658.57,-59.3184548,40.06438360997727
1666.28,-59.3102017,39.70532963132246
1673.99,-58.8690309,39.340358182521996
1681.71,-58.0462539,38.93995142960439
1689.42,-57.5086293,37.99682537583313
1697.14,-57.2513039,36.38017196224236
1704.85,-57.1587558,34.4350869594064
1712.57,-56.8941334,32.53773170936546
1720.28,-56.597272,30.82329442752808
1727.99,-56.3625441,29.369499073589544
1735.71,-56.3816472,28.316857200170535
1743.42,-56.347034,27.497332514111346
1751.14,-55.9800995,26.879916701273455
1758.85,-55.7484688,26.341414441458905
1766.57,-55.4315083,25.810611346482734
1774.28,-55.1690736,25.306130591640553
1781.99,-54.8244601,24.775982759777552
1789.71,-54.6345888,24.196510530776493
1797.42,-54.3850674,23.79983485920041
1805.14,-54.1515573,23.463020350253167
1812.85,-53.8581228,23.09719889634333
1820.56,-53.4853843,22.82599102080239
1828.28,-53.1198515,22.590569073087273
1835.99,-53.0227345,22.24391693033404
1843.71,-52.7969332,21.939024125525165
1851.42,-52.6189832,21.609073241144635
1859.14,-52.2570759,21.342728722932108
1866.85,-51.9511,21.108215868833597
1874.56,-51.5775174,20.97413641488776
1882.28,-51.3037606,20.803044751662878
1889.99,-50.9555935,20.611225016534476
1897.71,-50.6567267,20.425797616731746
1905.42,-50.4683766,20.17005222868659
1913.14,-50.2075109,20.005095873738462
1920.85,-49.9602619,19.84013671822995
1928.56,-49.8109854,19.696059035804957
1936.28,-49.5402702,19.525960009292046
1943.99,-49.1905792,19.37844811669196
1951.71,-48.9025622,19.244884216757615
1959.42,-48.8136129,19.04900239315716
1967.14,-48.436352,18.886458128053924
1974.85,-48.1438764,18.710344415519156
1982.56,-47.9895728,18.61072966919942
1990.28,-47.6452432,18.57584714046466
1997.99,-47.4992465,18.492611366739574
2005.71,-47.2513783,18.372482006254145
2013.42,-47.0336656,18.366531477690692
2021.14,-46.7941027,18.35855519704721
2028.85,-46.4160956,18.308408250670084
2036.56,-46.2470997,18.186650677968736
2044.28,-45.959639,18.079626076560942
2051.99,-45.6266906,18.080502192115947
2059.71,-45.3677107,18.000782471400345
2067.42,-44.9978273,17.8393690521152
2075.14,-44.7736374,17.67601562951319
2082.85,-44.4916393,17.647726799927025
2090.56,-44.2135247,17.587316101121232
2098.28,-43.9169775,17.559194460327504
2105.99,-43.7666368,17.436680690322365
2113.71,-43.6319778,17.422441689963144
2121.42,-43.5260139,17.35569821644559
2129.14,-43.1628388,17.316760492435446
2136.85,-43.1008686,17.269765641620143
2144.56,-42.7674678,17.10340112499347
2152.28,-42.4834738,17.052810776731647
2159.99,-42.4262662,16.907264769614677
2167.71,-42.206061,16.7570371905504
2175.42,-41.9985081,16.734931735565546
2183.13,-41.7617802,16.706537177734717
2190.85,-41.4741143,16.644085042265786
2198.56,-41.3195841,16.630101469447276
2206.28,-41.0906518,16.527625833150825
2213.99,-40.8492587,16.490917921613015
2221.71,-40.5899945,16.333497037555755
2229.42,-40.2896553,16.194510556898205
2237.13,-40.0757887,16.161225461023726
2244.85,-39.8069259,16.00124788583469
2252.56,-39.5850021,16.01816979638101
2260.28,-39.5147426,15.881628085435432
2267.99,-39.1327413,15.869876723775679
2275.71,-38.890136,15.826609087342414
2283.42,-38.7774248,15.75204573102802
2291.13,-38.6002566,15.738882810812132
2298.85,-38.3741999,15.738277315221092
2306.56,-38.1242108,15.723080254403095
2314.28,-38.0773783,15.646988016851894
2321.99,-37.6807454,15.602422645828797
2329.71,-37.5915693,15.476034062380295
2337.42,-37.5609708,15.47931207319181
2345.13,-37.2002545,15.42760906509234
2352.85,-36.9777015,15.536661116332958
2360.56,-36.9575464,15.436875083266681
2368.28,-36.5524754,15.393740159210905
2375.99,-36.3302686,15.347665196725577
2383.71,-36.129226,15.192589249761088
2391.42,-36.0010071,15.163105820284184
2399.13,-35.6800977,14.972092345545262
2406.85,-35.4361638,14.815100976114008
2414.56,-35.48333,14.708922009373136
2422.28,-35.3469461,14.686801967973972
2429.99,-35.2404618,14.63435755403932
2437.71,-34.9444229,14.671369761861747
2445.42,-34.8518342,14.620763121701794
2453.13,-34.6790825,14.705312418974943
2460.85,-34.4377889,14.666853074238576
2468.56,-34.2789426,14.748284151390283
2476.28,-34.0254491,14.599256970035698
2483.99,-33.7448788,14.609588876982597
2491.71,-33.7898956,14.64153276626092
2499.42,-33.4365419,14.635612715101903
2507.13,-33.3152048,14.708694962179065
2514.85,-33.121639,14.554346828973497
2522.56,-32.9080185,14.543589304779273
2530.28,-32.8260326,14.540616589311856
2537.99,-32.462966,14.555341266238244
2545.71,-32.3096305,14.520533585424891
2553.42,-32.0015339,14.558794361450916
2561.13,-31.9626271,14.42150894664777
2568.85,-31.8090342,14.455057966425443
2576.56,-31.578694,14.258926706619679
2584.28,-31.4642397,14.235066825114924
2591.99,-31.2544758,14.10606917986875
2599.7,-31.1783784,13.935068557353542
2607.42,-31.1450527,13.975010311834687
2615.13,-31.0775144,13.770128491189347
2622.85,-30.9777167,13.862562327649695
2630.56,-30.7829218,13.664401721070798
2638.28,-30.3927899,13.559679083713633
2645.99,-30.4347714,13.383572366504788
2653.7,-30.0260996,13.382314805317858
2661.42,-30.0197224,13.287609383954429
2669.13,-29.782571,13.281396928104662
2676.85,-30.0835326,13.19954043521602
2684.56,-29.7300244,13.409000302212652
2692.28,-30.0022446,13.274192233994977
2699.99,-29.6046199,13.376194586956249
2707.7,-29.4999634,13.445404517794438
2715.42,-29.4083173,13.384480060379609
2723.13,-28.8073448,13.480362295881577
2730.85,-28.7724741,13.07901813677353
2738.56,-28.5429962,13.222545689628127
2746.28,-28.6261598,13.06084915903695
