0 0
6.32911 0.00905376
12.6582 0.0182278
18.9873 0.0276523
25.3165 0.0374792
31.6456 0.0479002
37.9747 0.0591761
44.3038 0.0716912
50.6329 0.0860626
56.962 0.103385
63.2911 0.125846
69.6203 0.158536
75.9494 0.215226
82.2785 0.360385
88.6076 1.06777
94.9367 3.63185
101.266 0.698089
107.595 0.391094
113.924 0.346217
120.253 0.363709
126.582 0.415353
132.911 0.503774
139.241 0.6514
145.57 0.920112
151.899 1.49717
158.228 3.08174
164.557 7.49709
170.886 6.06502
177.215 2.83418
183.544 2.06306
189.873 2.20091
196.203 3.04598
202.532 4.85492
208.861 6.63455
215.19 5.37771
221.519 3.32291
227.848 2.17553
234.177 1.62046
240.506 1.35528
246.835 1.24043
253.165 1.21243
259.494 1.23795
265.823 1.29472
272.152 1.38826
278.481 1.76569
284.81 3.8007
291.139 9.84616
297.468 16.926
303.797 15.9987
310.127 10.6645
316.456 7.11065
322.785 5.40631
329.114 4.75397
335.443 4.6959
341.772 4.95701
348.101 5.26818
354.43 5.3324
360.759 4.98463
367.089 4.32616
373.418 3.58564
379.747 2.92238
386.076 2.38933
392.405 1.98099
398.734 1.67376
405.063 1.4437
411.392 1.27158
417.722 1.14316
424.051 1.04825
430.38 0.979689
436.709 0.932484
443.038 0.903249
449.367 0.889785
455.696 0.890825
462.025 0.905876
468.354 0.935151
474.684 0.97956
481.013 1.04077
487.342 1.12136
493.671 1.225
500 1.35685
506.329 1.52406
512.658 1.73646
518.987 2.00772
525.316 2.35677
531.646 2.80973
537.975 3.40198
544.304 4.17903
550.633 5.192
556.962 6.477
563.291 7.99862
569.62 9.54695
575.949 10.6693
582.278 10.8628
588.608 10.0229
594.937 8.55727
601.266 6.97921
607.595 5.58732
613.924 4.46704
620.253 3.59909
626.582 2.93393
632.911 2.42285
639.241 2.02658
645.57 1.71568
651.899 1.46866
658.228 1.26991
664.557 1.10807
670.886 0.974798
677.215 0.863905
683.544 0.770743
689.873 0.691784
696.203 0.624318
702.532 0.566241
708.861 0.515903
715.19 0.471996
721.519 0.433474
727.848 0.399495
734.177 0.369371
740.506 0.342543
746.835 0.318545
753.165 0.296992
759.494 0.277563
765.823 0.259987
772.152 0.244034
778.481 0.229509
784.81 0.216247
791.139 0.204104
797.468 0.192957
803.797 0.182699
810.127 0.173238
816.456 0.164493
822.785 0.156393
829.114 0.148875
835.443 0.141885
841.772 0.135373
848.101 0.129298
854.43 0.12362
860.759 0.118306
867.089 0.113324
873.418 0.108648
879.747 0.104252
886.076 0.100116
892.405 0.0962175
898.734 0.0925397
905.063 0.089066
911.392 0.0857814
917.722 0.0826725
924.051 0.0797267
930.38 0.0769329
936.709 0.0742807
943.038 0.0717607
949.367 0.0693641
955.696 0.0670831
962.025 0.0649103
968.354 0.0628389
974.684 0.0608627
981.013 0.058976
987.342 0.0571734
993.671 0.05545
1000 0.0538011
1006.33 0.0522227
1012.66 0.0507106
1018.99 0.0492613
1025.32 0.0478713
