189.95,10.3714,6.08531,
190.44,10.6255,5.98403,
190.92,10.8522,5.92686,
191.4,11.0504,5.92911,
191.88,11.2322,5.97496,
192.36,11.4236,6.027,
192.85,11.6581,6.05886,
193.33,11.9608,6.06976,
193.81,12.3238,6.07212,
194.29,12.6897,6.08949,
194.78,12.9873,6.12803,
195.26,13.2073,6.14295,
195.74,13.4213,6.06834,
196.22,13.72,5.87143,
196.7,14.1151,5.62197,
197.19,14.5159,5.49569,
197.67,14.8072,5.65173,
198.15,14.9619,6.03981,
198.63,15.0637,6.44681,
199.11,15.2287,6.70094,
199.6,15.5042,6.78593,
200.08,15.8607,6.78489,
200.56,16.2451,6.80053,
201.04,16.6304,6.87932,
201.52,17.0156,7.00706,
202.01,17.3978,7.1534,
202.49,17.7601,7.30059,
202.97,18.0696,7.465,
203.45,18.3033,7.67307,
203.94,18.4752,7.91425,
204.42,18.649,8.12399,
204.9,18.9003,8.23737,
205.38,19.239,8.27502,
205.86,19.5848,8.36001,
206.35,19.8164,8.64092,
206.83,19.8893,9.12272,
207.31,19.8584,9.68365,
207.79,19.8337,10.173,
208.27,19.8745,10.5358,
208.76,19.9666,10.7981,
209.24,20.0821,10.9997,
209.72,20.2303,11.1548,
210.2,20.4205,11.2808,
210.68,20.6103,11.4234,
211.17,20.7082,11.6459,
211.65,20.6824,11.9402,
212.13,20.5954,12.2347,
212.61,20.5305,12.4818,
213.1,20.4974,12.7012,
213.58,20.4441,12.934,
214.06,20.3517,13.1733,
214.54,20.2768,13.3736,
215.02,20.2838,13.519,
215.51,20.3542,13.6513,
215.99,20.4001,13.8191,
216.47,20.3683,14.0058,
216.95,20.2852,14.1503,
217.43,20.2024,14.2322,
217.92,20.1093,14.3143,
218.4,19.9588,14.475,
218.88,19.7657,14.7092,
219.36,19.6281,14.9315,
219.85,19.6304,15.0753,
220.33,19.7338,15.1648,
220.81,19.8051,15.2782,
221.29,19.7497,15.449,
221.77,19.6137,15.604,
222.26,19.5185,15.6397,
222.74,19.5162,15.5377,
223.22,19.5476,15.3939,
223.7,19.5217,15.3471,
224.18,19.4209,15.4657,
224.67,19.3027,15.7017,
225.15,19.2392,15.937,
225.63,19.2525,16.076,
226.11,19.3116,16.1012,
226.59,19.3744,16.0718,
227.08,19.4132,16.0709,
227.56,19.4293,16.1433,
228.04,19.4412,16.2725,
228.52,19.4647,16.4079,
229.01,19.5048,16.5048,
229.49,19.5488,16.5515,
229.97,19.5916,16.5593,
230.45,19.6391,16.5585,
230.93,19.715,16.5774,
231.42,19.8298,16.636,
231.9,19.9703,16.7381,
232.38,20.1101,16.8717,
232.86,20.2288,17.0213,
233.34,20.316,17.1796,
233.83,20.3601,17.3467,
234.31,20.3529,17.5179,
234.79,20.3114,17.6776,
235.27,20.2907,17.8171,
235.76,20.3481,17.9477,
236.24,20.4956,18.0928,
236.72,20.6702,18.2772,
237.2,20.7751,18.5179,
237.68,20.7485,18.8227,
238.17,20.6141,19.1817,
238.65,20.4547,19.5526,
239.13,20.3368,19.8787,
239.61,20.256,20.1282,
240.09,20.1512,20.3303,
240.58,19.9777,20.5493,
241.06,19.7558,20.8158,
241.54,19.5536,21.0884,
242.02,19.4054,21.3027,
242.5,19.2775,21.4436,
242.99,19.1052,21.5618,
243.47,18.8576,21.7177,
243.95,18.5751,21.918,
244.43,18.3175,22.1218,
244.92,18.109,22.2939,
245.4,17.9259,22.4297,
245.88,17.737,22.5305,
246.36,17.5378,22.582,
246.84,17.3504,22.5764,
247.33,17.188,22.5406,
247.81,17.0466,22.5236,
248.29,16.9144,22.5394,
248.77,16.7778,22.5406,
249.25,16.628,22.4655,
249.74,16.4662,22.309,
250.22,16.3131,22.1405,
250.7,16.1895,22.0436,
251.18,16.1007,22.043,
251.66,16.0369,22.0878,
252.15,15.9953,22.0955,
252.63,15.9975,22.0164,
253.11,16.0596,21.8725,
253.59,16.1477,21.7411,
254.08,16.1918,21.696,
254.56,16.1534,21.7514,
255.04,16.0657,21.8544,
255.52,15.989,21.9384,
256,15.9255,21.987,
256.49,15.8272,22.0309,
256.97,15.6848,22.099,
257.45,15.5802,22.1726,
257.93,15.6177,22.2093,
258.41,15.8054,22.1901,
258.9,16.0383,22.1547,
259.38,16.2238,22.1603,
259.86,16.3726,22.2316,
260.34,16.5647,22.351,
260.83,16.8196,22.5024,
261.31,17.0471,22.6978,
261.79,17.1576,22.9441,
262.27,17.1847,23.1994,
262.75,17.2645,23.3984,
263.24,17.492,23.5114,
263.72,17.8319,23.5681,
264.2,18.1485,23.6244,
264.68,18.3233,23.7134,
265.16,18.3256,23.8345,
265.65,18.2125,23.9999,
266.13,18.1027,24.2466,
266.61,18.1347,24.5935,
267.09,18.3866,24.9956,
267.57,18.7911,25.3581,
268.06,19.1472,25.6168,
268.54,19.2748,25.7981,
269.02,19.1816,25.9834,
269.5,19.0309,26.2334,
269.99,18.9806,26.5594,
270.47,19.0724,26.9413,
270.95,19.2571,27.3629,
271.43,19.4946,27.8289,
271.91,19.7646,28.3495,
272.4,20.0516,28.9122,
272.88,20.3316,29.4747,
273.36,20.624,29.9934,
273.84,20.992,30.4708,
274.32,21.4475,30.9759,
274.81,21.8879,31.6074,
275.29,22.159,32.4261,
275.77,22.2141,33.4104,
276.25,22.1778,34.4765,
276.73,22.1862,35.5545,
277.22,22.2462,36.6202,
277.7,22.262,37.6812,
278.18,22.1858,38.7745,
278.66,22.0951,39.9576,
279.15,22.0614,41.2796,
279.63,22.0218,42.7406,
280.11,21.8323,44.2784,
280.59,21.3902,45.8313,
281.07,20.6707,47.3936,
281.56,19.6293,48.974,
282.04,18.1925,50.5157,
282.52,16.3894,51.8971,
283,14.4417,53.066,
283.48,12.5732,54.103,
283.97,10.804,55.0891,
284.45,8.96131,55.948,
284.93,6.92887,56.5197,
285.41,4.78405,56.7629,
285.9,2.65255,56.8173,
286.38,0.530053,56.8104,
286.86,-1.67546,56.6792,
287.34,-3.94421,56.2577,
287.82,-6.11547,55.4938,
288.31,-8.0497,54.4991,
288.79,-9.75737,53.3738,
289.27,-11.3293,52.0834,
289.75,-12.8142,50.5729,
290.23,-14.2038,48.9285,
290.72,-15.5153,47.3342,
291.2,-16.7875,45.9053,
291.68,-18.0029,44.6176,
292.16,-19.0721,43.4014,
292.64,-19.9277,42.2355,
293.13,-20.6126,41.117,
293.61,-21.2119,39.9812,
294.09,-21.7471,38.7247,
294.57,-22.1589,37.321,
295.06,-22.4125,35.8722,
295.54,-22.577,34.5137,
296.02,-22.7602,33.3043,
296.5,-22.9961,32.2049,
296.98,-23.2067,31.1523,
297.47,-23.2849,30.1223,
297.95,-23.1951,29.1153,
298.43,-23.002,28.1291,
298.91,-22.8129,27.1575,
299.39,-22.7006,26.2032,
299.88,-22.654,25.2685,
300.36,-22.5939,24.3406,
300.84,-22.4257,23.4041,
301.32,-22.1201,22.4749,
301.81,-21.7361,21.6029,
302.29,-21.3703,20.8316,
302.77,-21.0728,20.1513,
303.25,-20.8167,19.5111,
303.73,-20.5308,18.8622,
304.22,-20.1743,18.1943,
304.7,-19.7621,17.5228,
305.18,-19.3405,16.8638,
305.66,-18.9483,16.2246,
306.14,-18.6035,15.6256,
306.63,-18.3076,15.0962,
307.11,-18.0472,14.6499,
307.59,-17.7933,14.2631,
308.07,-17.5142,13.8889,
308.55,-17.1928,13.5011,
309.04,-16.8333,13.1163,
309.52,-16.4506,12.7714,
310,-16.0598,12.4837,
310.48,-15.6723,12.2369,
310.97,-15.2974,12.0048,
311.45,-14.939,11.7761,
311.93,-14.5937,11.5508,
312.41,-14.2605,11.3285,
312.89,-13.9522,11.1055,
313.38,-13.6885,10.8875,
313.86,-13.4741,10.6916,
314.34,-13.2829,10.5265,
314.82,-13.0704,10.3732,
315.3,-12.8067,10.1985,
315.79,-12.4937,9.99425,
316.27,-12.156,9.79772,
316.75,-11.8196,9.66159,
317.23,-11.4964,9.60304,
317.71,-11.1885,9.58292,
318.2,-10.8933,9.53927,
318.68,-10.6082,9.43895,
319.16,-10.3336,9.298,
319.64,-10.0826,9.16177,
320.13,-9.87465,9.06622,
320.61,-9.71652,9.02101,
321.09,-9.5897,9.01219,
321.57,-9.45928,9.01619,
322.05,-9.30048,9.00839,
322.54,-9.11488,8.96958,
323.02,-8.92248,8.89236,
323.5,-8.74328,8.78586,
323.98,-8.58891,8.67019,
324.46,-8.46329,8.56756,
324.95,-8.36353,8.49093,
325.43,-8.28014,8.44021,
325.91,-8.19764,8.40142,
326.39,-8.10507,8.35469,
326.88,-8.00028,8.28661,
327.36,-7.88209,8.20329,
327.84,-7.7486,8.12659,
328.32,-7.6007,8.07508,
328.8,-7.45457,8.04585,
329.29,-7.33524,8.01068,
329.77,-7.25346,7.94078,
330.25,-7.1898,7.83449,
330.73,-7.11174,7.72333,
331.21,-7.00728,7.64431,
331.7,-6.89823,7.60451,
332.18,-6.81822,7.57553,
332.66,-6.77989,7.51633,
333.14,-6.76168,7.41079,
333.62,-6.72483,7.284,
334.11,-6.64216,7.18242,
334.59,-6.51016,7.13313,
335.07,-6.34414,7.12408,
335.55,-6.17014,7.1142,
336.04,-6.01257,7.06595,
336.52,-5.88277,6.97144,
337,-5.77289,6.85528,
337.48,-5.66519,6.75477,
337.96,-5.54379,6.69274,
338.45,-5.40226,6.66378,
338.93,-5.24289,6.63863,
339.41,-5.07693,6.58722,
339.89,-4.92212,6.50093,
340.37,-4.79669,6.39808,
340.86,-4.70206,6.3078,
341.34,-4.61606,6.24712,
341.82,-4.50503,6.21027,
342.3,-4.35499,6.17915,
342.78,-4.18704,6.14208,
343.27,-4.03671,6.10221,
343.75,-3.9189,6.06787,
344.23,-3.8156,6.03899,
344.71,-3.6979,6.00861,
345.2,-3.55804,5.97507,
345.68,-3.41451,5.94965,
346.16,-3.29146,5.94392,
346.64,-3.1944,5.95565,
347.12,-3.10762,5.96596,
347.61,-3.00802,5.95712,
348.09,-2.88108,5.92652,
348.57,-2.73036,5.88983,
349.05,-2.57716,5.86516,
349.53,-2.44672,5.86158,
350.02,-2.35034,5.87517,
350.5,-2.27336,5.89319,
350.98,-2.18609,5.90047,
351.46,-2.06867,5.88795,
351.95,-1.92599,5.85829,
352.43,-1.77445,5.82637,
352.91,-1.62111,5.8076,
353.39,-1.46039,5.80742,
353.87,-1.29599,5.82017,
354.36,-1.14888,5.83892,
354.84,-1.04028,5.86205,
355.32,-0.966919,5.88755,
355.8,-0.897481,5.90614,
356.28,-0.800763,5.90547,
356.77,-0.669296,5.88276,
357.25,-0.516659,5.8504,
357.73,-0.359735,5.8298,
358.21,-0.205535,5.83395,
358.69,-0.0592432,5.85816,
359.18,0.0731899,5.88636,
359.66,0.188797,5.90574,
360.14,0.295132,5.91775,
360.62,0.407267,5.94007,
361.11,0.531704,5.99141,
361.59,0.667683,6.07516,
362.07,0.807422,6.17156,
362.55,0.945026,6.24883,
363.03,1.07652,6.28825,
363.52,1.20385,6.30128,
364,1.34165,6.31599,
364.48,1.50624,6.35397,
364.96,1.69865,6.41319,
365.44,1.89287,6.48255,
365.93,2.04972,6.55843,
366.41,2.15315,6.64921,
366.89,2.22716,6.76182,
367.37,2.31349,6.8942,
367.86,2.44161,7.03493,
368.34,2.6121,7.16706,
368.82,2.80856,7.2763,
369.3,3.01374,7.35934,
369.78,3.21096,7.43169,
370.27,3.38026,7.5232,
370.75,3.50502,7.6547,
371.23,3.58807,7.81386,
371.71,3.64842,7.97014,
372.19,3.71037,8.10408,
372.68,3.79041,8.22456,
373.16,3.89213,8.34948,
373.64,4.01117,8.48001,
374.12,4.12577,8.6025,
374.6,4.2072,8.72054,
375.09,4.24168,8.86677,
375.57,4.24082,9.07275,
376.05,4.22152,9.3337,
376.53,4.18012,9.60589,
377.02,4.10598,9.84794,
377.5,4.03582,10.0451,
377.98,4.05573,10.204,
378.46,4.21876,10.3259,
378.94,4.45628,10.4224,
379.43,4.63673,10.5361,
379.91,4.70582,10.7293,
380.39,4.74159,11.0243,
380.87,4.82703,11.3912,
381.35,4.91975,11.7736,
381.84,4.896,12.127,
382.32,4.74436,12.4341,
382.8,4.61157,12.6964,
383.28,4.63076,12.9359,
383.76,4.76683,13.1769,
384.25,4.8552,13.4364,
384.73,4.80508,13.7106,
385.21,4.69218,13.9768,
385.69,4.63881,14.2139,
386.18,4.64701,14.4184,
386.66,4.586,14.6042,
387.14,4.33715,14.7932,
387.62,3.93317,15.0045,
388.1,3.50981,15.2537,
388.59,3.16289,15.543,
389.07,2.89874,15.8363,
389.55,2.67139,16.0739,
390.03,2.44702,16.2235,
390.51,2.22059,16.3114,
391,2.00589,16.3945,
391.48,1.82158,16.508,
391.96,1.68723,16.6472,
392.44,1.58836,16.7879,
392.93,1.44741,16.9168,
393.41,1.15616,17.0412,
393.89,0.672092,17.1613,
394.37,0.0729268,17.2622,
394.85,-0.483273,17.3279,
395.34,-0.877072,17.3563,
395.82,-1.10223,17.3483,
396.3,-1.24073,17.3172,
396.78,-1.39227,17.2895,
397.26,-1.61841,17.3016,
397.75,-1.92764,17.3629,
398.23,-2.28483,17.441,
398.71,-2.63337,17.477,
399.19,-2.92591,17.4291,
399.67,-3.15232,17.3039,
400.16,-3.34035,17.1413,
400.64,-3.52323,16.9815,
401.12,-3.70995,16.8437,
401.6,-3.89433,16.7275,
402.09,-4.08188,16.6206,
402.57,-4.28854,16.5049,
403.05,-4.51509,16.3591,
403.53,-4.73043,16.1753,
404.01,-4.90489,15.9727,
404.5,-5.05279,15.7853,
404.98,-5.22495,15.6305,
405.46,-5.45082,15.4873,
405.94,-5.69743,15.3093,
406.42,-5.89478,15.0633,
406.91,-6.00777,14.7594,
407.39,-6.06962,14.439,
407.87,-6.14297,14.1413,
408.35,-6.25554,13.8799,
408.83,-6.37949,13.6437,
409.32,-6.4728,13.4165,
409.8,-6.526,13.1896,
410.28,-6.56508,12.9639,
410.76,-6.61848,12.7375,
411.25,-6.6833,12.5022,
411.73,-6.7301,12.25,
412.21,-6.73295,11.9836,
412.69,-6.69435,11.7189,
413.17,-6.63915,11.4731,
413.66,-6.59295,11.2495,
414.14,-6.55694,11.0404,
414.62,-6.50733,10.8385,
415.1,-6.41405,10.6457,
415.58,-6.26446,10.4691,
416.07,-6.07022,10.3127,
416.55,-5.85808,10.1748,
417.03,-5.65421,10.0527,
417.51,-5.47329,9.94322,
418,-5.31879,9.84121,
418.48,-5.18198,9.73869,
418.96,-5.04277,9.63553,
419.44,-4.88024,9.5456,
419.92,-4.68685,9.48945,
420.41,-4.47949,9.47412,
420.89,-4.28856,9.48146,
421.37,-4.13443,9.48026,
421.85,-4.01118,9.45093,
422.33,-3.89296,9.39931,
422.82,-3.75855,9.35212,
423.3,-3.60516,9.33553,
423.78,-3.44158,9.36071,
424.26,-3.27013,9.41985,
424.74,-3.08522,9.4902,
425.23,-2.88321,9.54532,
425.71,-2.67498,9.57317,
426.19,-2.47883,9.58638,
426.67,-2.31018,9.61489,
427.16,-2.16848,9.68459,
427.64,-2.03948,9.7992,
428.12,-1.90043,9.94604,
428.6,-1.73224,10.1144,
429.08,-1.53403,10.3044,
429.57,-1.32981,10.5174,
430.05,-1.15794,10.7443,
430.53,-1.0404,10.9718,
431.01,-0.962488,11.2057,
431.49,-0.885895,11.4741,
431.98,-0.790118,11.8023,
432.46,-0.693145,12.1783,
432.94,-0.639264,12.5519,
433.42,-0.651541,12.8745,
433.91,-0.71382,13.1413,
434.39,-0.790522,13.3931,
434.87,-0.856292,13.6851,
435.35,-0.900883,14.0469,
435.83,-0.920565,14.4743,
436.32,-0.927708,14.9367,
436.8,-0.95904,15.4027,
437.28,-1.05626,15.8576,
437.76,-1.22048,16.3171,
438.24,-1.40683,16.8187,
438.73,-1.58442,17.3855,
439.21,-1.7974,17.9845,
439.69,-2.14854,18.5435,
440.17,-2.70523,19.0111,
440.65,-3.43718,19.4076,
441.14,-4.26893,19.8219,
441.62,-5.16532,20.3347,
442.1,-6.14773,20.9482,
442.58,-7.25149,21.5758,
443.07,-8.48167,22.0798,
443.55,-9.81313,22.3357,
444.03,-11.212,22.2797,
444.51,-12.6411,21.9206,
444.99,-14.049,21.3077,
445.48,-15.3696,20.4976,
445.96,-16.5429,19.5395,
446.44,-17.5434,18.4668,
446.92,-18.3693,17.3035,
447.4,-19.0118,16.067,
447.89,-19.4522,14.7827,
448.37,-19.6796,13.4941,
448.85,-19.7209,12.2624,
449.33,-19.6282,11.137,
449.81,-19.4406,10.1368,
450.3,-19.173,9.24642,
450.78,-18.8361,8.44098,
451.26,-18.4621,7.70753,
451.74,-18.0899,7.04934,
452.23,-17.7325,6.47472,
452.71,-17.3709,5.97807,
453.19,-16.9821,5.53547,
453.67,-16.5762,5.1196,
454.15,-16.1897,4.71873,
454.64,-15.8498,4.33897,
455.12,-15.5498,3.99236,
455.6,-15.2587,3.67901,
456.08,-14.9523,3.38583,
456.56,-14.6273,3.10085,
457.05,-14.2916,2.82603,
457.53,-13.9489,2.58066,
458.01,-13.6016,2.38338,
458.49,-13.2577,2.23608,
458.98,-12.9293,2.1213,
459.46,-12.6212,2.01711,
459.94,-12.3265,1.91048,
460.42,-12.038,1.80196,
460.9,-11.7578,1.69866,
461.39,-11.4978,1.60787,
461.87,-11.2641,1.53208,
462.35,-11.0518,1.46836,
462.83,-10.8471,1.40819,
463.31,-10.6376,1.33997,
463.8,-10.4189,1.25748,
464.28,-10.1971,1.16823,
464.76,-9.98614,1.09207,
465.24,-9.80212,1.04655,
465.72,-9.65149,1.03307,
466.21,-9.522,1.03489,
466.69,-9.3898,1.03126,
467.17,-9.24042,1.01199,
467.65,-9.08274,0.982899,
468.14,-8.94082,0.956227,
468.62,-8.82861,0.938746,
469.1,-8.73472,0.927383,
469.58,-8.63304,0.915002,
470.06,-8.50744,0.894993,
470.55,-8.36382,0.863419,
471.03,-8.21973,0.819982,
471.51,-8.08412,0.767684,
471.99,-7.9515,0.71165,
472.47,-7.81231,0.658589,
472.96,-7.66617,0.615455,
473.44,-7.52184,0.588413,
473.92,-7.38876,0.579928,
474.4,-7.26872,0.584511,
474.88,-7.15485,0.587474,
475.37,-7.03936,0.574543,
475.85,-6.919,0.54256,
476.33,-6.79608,0.503948,
476.81,-6.67583,0.475299,
477.3,-6.56154,0.461107,
477.78,-6.45304,0.449713,
478.26,-6.34821,0.426487,
478.74,-6.2458,0.389183,
479.22,-6.14654,0.351164,
479.71,-6.05054,0.328641,
480.19,-5.95572,0.327155,
480.67,-5.85946,0.338168,
481.15,-5.7631,0.347329,
481.63,-5.6719,0.34542,
482.12,-5.59165,0.333063,
482.6,-5.52214,0.317437,
483.08,-5.45719,0.306361,
483.56,-5.38768,0.302148,
484.05,-5.30854,0.30135,
484.53,-5.22137,0.299038,
485.01,-5.13269,0.294573,
485.49,-5.0493,0.292276,
485.97,-4.97312,0.295285,
486.46,-4.9011,0.300951,
486.94,-4.82829,0.303654,
487.42,-4.75264,0.302657,
487.9,-4.67603,0.305326,
488.38,-4.60169,0.319131,
488.87,-4.53028,0.343086,
489.35,-4.46073,0.368196,
489.83,-4.39286,0.387785,
490.31,-4.3281,0.403661,
490.79,-4.26589,0.422683,
491.28,-4.20148,0.446841,
491.76,-4.12816,0.470241,
492.24,-4.04566,0.485774,
492.72,-3.96125,0.492063,
493.21,-3.88407,0.492222,
493.69,-3.817,0.48944,
494.17,-3.75574,0.48671,
494.65,-3.69553,0.488298,
495.13,-3.63558,0.499302,
