1,29178.87,3557.94
1.5,29265.44,3538.906
2,29055.02,3720.662
2.5,28770.13,3949.817
3,28466.12,4183.903
3.5,28162.95,4410.449
4,27867.45,4625.156
4.5,27581.95,4828.716
5,27306.58,5020.538
5.5,27040.66,5202.006
6,26784.11,5372.903
6.5,26536.83,5534.928
7,26297.68,5688.794
7.5,26065.66,5835.19
8,25841,5974.1
8.5,25623.03,6106.807
9,25410.99,6234.342
9.5,25204.19,6355.48
10,25003.1,6472.086
10.5,24806.53,6583.65
11,24614.9,6690.776
11.5,24427.8,6793.277
12,24244.92,6893.147
12.5,24065.41,6988.622
13,23889.63,7081.132
13.5,23717.22,7169.79
14,23548.49,7255.297
14.5,23383.09,7338.451
15,23220.36,7419.079
15.5,23060.22,7496.784
16,22902.86,7572.034
16.5,22748.04,7644.893
17,22595.75,7715.344
17.5,22445.87,7783.799
18,22298.26,7850.208
18.5,22152.77,7914.518
19,22009.49,7977
19.5,21868.24,8037.761
20,21728.66,8096.941
20.5,21590.97,8153.957
21,21455.2,8209.766
21.5,21321.04,8263.713
22,21188.76,8316.463
22.5,21057.88,8367.582
23,20928.5,8417.558
23.5,20800.62,8465.852
24,20674.25,8512.944
24.5,20549.15,8559.006
25,20425.32,8603.518
25.5,20303.06,8646.858
26,20181.99,8689.201
26.5,20062.08,8730.499
27,19943.2,8770.716
27.5,19825.4,8809.642
28,19708.86,8847.487
28.5,19593.53,8884.617
29,19479.08,8920.6
29.5,19365.59,8956.039
30,19252.84,8990.078
30.5,19141.24,9023.41
31,19030.45,9055.741
31.5,18920.56,9087.374
32,18811.38,9118.13
32.5,18703.04,9148.048
33,18595.52,9177.18
33.5,18488.62,9205.472
34,18382.4,9233.086
34.5,18276.86,9259.82
35,18172,9285.959
35.5,18067.64,9311.313
36,17963.82,9336.037
36.5,17860.56,9360.043
37,17757.71,9383.271
37.5,17655.26,9405.968
38,17553.27,9427.729
38.5,17451.59,9449.017
39,17350.29,9469.645
39.5,17249.13,9489.744
40,17148.19,9508.927
40.5,17047.44,9527.826
41,16946.59,9545.859
41.5,16845.67,9563.442
42,16744.61,9580.297
42.5,16643.26,9596.528
43,16541.37,9612.248
43.5,16438.6,9627.263
44,16334.91,9641.393
44.5,16229.7,9655.087
45,16122.01,9668.035
45.5,16010.65,9680.077
46,15837.57,9689.291
48,15711.3,9405.447
50,15243.25,10115.91
52,13940.09,9970.567
54,13919.77,8445.657
56,14225.61,8826.248
58,14105.23,8537.899
60,14164.58,8610.545
62,14081.17,8711.783
64,13940.81,8803.012
66,13771.57,8884.184
68,13583.07,8955.404
70,13363.92,9015.317
72,13309.23,8996.605
74,12895.98,9478.51
76,12288.59,9241.712
78,12033.25,8856.27
80,11898.25,8595.261
82,12047.15,8167.754
84,12459.25,8193.843
86,12462.04,8754.028
88,12099.96,8880.889
90,12006.37,8746.141
92,11996.04,8960.559
94,11725.65,9249.743
96,11313.26,9331.791
98,10837.93,9260.318
100,10525.06,8865.438
102,10625.38,8404.125
104,11008.76,8295.952
106,11340.87,8643.699
108,11258.36,9292.228
110,10692.35,9761.389
112,10018.91,9774.762
114,9492.517,9519.389
116,9218.106,9119.519
118,9251.033,8768.963
120,9363.225,8740.305
122,9248.848,8907.98
124,8959.486,8915.141
126,8742.73,8743.885
128,8662.096,8588.433
130,8545.93,8556.697
132,8341.573,8456.873
134,8269.6,8200.977
136,8372.526,8057.824
138,8391.287,8161.053
140,8191.822,8247.153
141,8056.488,8167.196
142,7996.824,8048.57
143,8005.595,7946.836
144,8049.627,7901.552
145,8082.164,7920.541
146,8062.58,7980.287
147,7975.748,8035.209
148,7838.636,8040.55
149,7691.884,7971.508
150,7588.435,7832.533
151,7558.804,7666.516
152,7603.686,7519.034
153,7693.009,7429.241
154,7784.899,7402.055
155,7853.418,7415.285
156,7892.318,7444.711
157,7910.495,7470.828
158,7927.125,7487.272
159,7958.882,7506.392
160,8004.667,7553.311
161,8043.349,7646.863
162,8039.098,7788.773
163,7954.463,7949.98
164,7792.611,8070.026
165,7590.131,8115.615
166,7394.435,8080.409
167,7243.033,7987.623
168,7150.13,7873.649
169,7107.771,7772.121
170,7091.769,7703.866
171,7071.21,7669.113
172,7029.56,7644.736
173,6971.036,7606.099
174,6925.394,7539.681
175,6907.78,7470.889
176,6909.187,7419.67
177,6915.318,7390.393
178,6911.56,7380.116
179,6891.086,7374.892
180,6859.328,7361.213
181,6827.26,7334.978
182,6805.915,7299.11
183,6804.238,7263.931
184,6819.681,7247.958
185,6832.316,7264.205
186,6823.719,7304.21
187,6779.13,7354.156
188,6700.729,7387.699
189,6605.239,7390.191
190,6511.5,7360.775
191,6433.831,7307.766
192,6378.962,7244.781
193,6342.038,7185.758
194,6318.083,7134.876
195,6296.265,7098.449
196,6266.313,7070.579
197,6223.175,7041.064
198,6172.451,6996.715
199,6126.685,6933.063
200,6098.776,6854.675
201,6094.718,6774.023
202,6111.892,6703.77
203,6143.35,6651.85
204,6177.169,6623.677
205,6199.475,6615.508
206,6201.355,6614.007
207,6188.777,6601.253
208,6177.98,6571.508
209,6181.896,6533.337
210,6204.266,6500.869
211,6236.616,6488.257
212,6262.982,6498.806
213,6270.147,6523.473
214,6253.877,6546.276
215,6224.774,6551.568
216,6196.778,6538.385
217,6184.365,6511.823
218,6189.869,6489.543
219,6207.11,6481.391
220,6223.575,6494.171
221,6227.57,6523.105
222,6211.25,6559.785
223,6172.031,6591.842
224,6116.488,6606.012
225,6057.961,6596.688
226,6008.696,6567.43
227,5978.032,6527.02
228,5965.97,6489.587
229,5962.5,6464.362
230,5957.97,6448.346
231,5950.119,6434.594
232,5941.962,6418.944
233,5938.098,6401.583
234,5940.993,6386.922
235,5948.921,6380.279
236,5957.436,6384.896
237,5957.105,6401.846
238,5942.608,6421.773
239,5915.813,6435.545
240,5884.347,6437.579
241,5855.292,6429.448
242,5833.511,6414.927
243,5820.014,6399.826
244,5813.166,6388.095
245,5810.835,6382.004
246,5809.931,6383.21
247,5806.429,6391.705
248,5799.999,6404.335
249,5789.898,6422.854
250,5770.171,6448.043
251,5735.265,6472.785
252,5687.762,6485.559
253,5639.634,6479.422
254,5604.352,6458.921
255,5589.546,6437.466
256,5590.385,6432.429
257,5587.78,6454.097
258,5562.311,6493.525
259,5505.304,6530.41
260,5427.654,6542.416
261,5351.872,6524.098
262,5290.397,6487.917
263,5247.043,6444.761
264,5218.549,6404.68
265,5199.995,6372.198
266,5185.83,6350.046
267,5168.921,6338.903
268,5142.887,6334.621
269,5104.83,6330.217
270,5055.054,6317.964
271,5002.138,6290.188
272,4953.146,6249.472
273,4913.58,6198.467
274,4886.417,6143.398
275,4869.64,6090.8
276,4857.441,6043.671
277,4844.407,5999.252
278,4830.218,5951.115
279,4820.576,5894.846
280,4822.882,5832.125
281,4841.993,5769.814
282,4877.625,5717.71
283,4918.867,5684.568
284,4957.01,5665.412
285,4988.135,5654.724
286,5012.083,5646.054
287,5033.575,5634.307
288,5059.343,5619.648
289,5093.427,5607.894
290,5134.203,5606.219
291,5177.361,5618.854
292,5211.808,5649.091
293,5230.135,5687.012
294,5233.897,5722.617
295,5228.548,5750.751
296,5220.831,5770.075
297,5216.334,5783.229
298,5217.323,5795.536
299,5222.396,5811.662
300,5228.771,5834.063
301,5232.252,5863.829
302,5229.052,5898.904
303,5216.217,5935.26
304,5198.307,5965.734
305,5181.787,5992.505
306,5166.844,6021.761
307,5151.431,6055.891
308,5130.671,6097.594
309,5097.972,6144.574
310,5050.01,6189.53
311,4988.848,6224.115
312,4922.268,6242.548
313,4860.051,6245.751
314,4810.406,6241.322
315,4769.776,6242.298
316,4728.889,6252.528
317,4678.862,6269.058
318,4615.548,6283.945
319,4540.103,6288.702
320,4458.41,6276.898
321,4379.177,6246.33
322,4310.773,6200.176
323,4259.174,6145.709
324,4222.854,6093.103
325,4195.147,6047.603
326,4169.551,6008.396
327,4142.636,5971.374
328,4117.123,5931.823
329,4095.664,5891.113
330,4078.406,5851.414
331,4063.702,5813.928
332,4049.474,5778.048
333,4034.854,5741.337
334,4020.781,5700.707
335,4012.962,5653.549
336,4016.694,5603.106
337,4036.308,5555.066
338,4071.51,5518.615
339,4117.692,5502.346
340,4163.63,5513.324
341,4194.923,5550.479
342,4199.467,5604.946
343,4170.157,5661.996
344,4109.145,5703.73
345,4030.157,5715.588
346,3951.434,5695.245
347,3888.257,5651.303
348,3841.803,5598.499
349,3808.516,5542.721
350,3784.103,5486.033
351,3767.174,5426.606
352,3760.098,5362.946
353,3767.314,5296.519
354,3792.528,5233.028
355,3835.007,5180.963
356,3889.408,5147.865
357,3945.026,5137.988
358,3992.542,5147.234
359,4027.509,5168.698
360,4048.313,5196.118
361,4057.415,5223.23
362,4059.091,5247.963
363,4055.353,5271.401
364,4046.066,5294.112
365,4031.041,5315.187
366,4009.68,5333.413
367,3983.827,5346.065
368,3955.169,5352.817
369,3925.809,5352.923
370,3898.799,5346.711
371,3874.788,5336.396
372,3855.874,5321.749
373,3845.754,5305.267
374,3846.089,5293.375
375,3853.276,5294.16
376,3857.261,5312.928
377,3843.851,5347.055
378,3801.514,5381.652
379,3738.701,5393.709
380,3677.617,5376.233
381,3633.217,5341.113
382,3608.384,5303.01
383,3596.771,5272.937
384,3588.696,5253.94
385,3577.162,5242.209
386,3561.053,5231.467
387,3543.951,5218.092
388,3530.097,5203.48
389,3521.14,5192.813
390,3510.249,5192.193
391,3488.554,5198.468
392,3453.015,5202.465
393,3406.8,5195.745
394,3357.514,5173.241
395,3314.555,5135.528
396,3284.47,5088.802
397,3268.302,5041.426
398,3262.824,4999.766
399,3262.396,4967.421
400,3258.913,4943.902
401,3249.811,4922.152
402,3236.379,4897.117
403,3224.376,4865.35
404,3219.913,4829.394
405,3225.04,4795.895
406,3236.404,4771.202
407,3247.088,4758.14
408,3249.631,4754.164
409,3239.983,4752.003
410,3220.619,4743.202
411,3198.859,4723.846
412,3181.032,4696.354
413,3167.966,4665.655
414,3159.224,4633.188
415,3154.713,4599.936
416,3154.499,4566.779
417,3158.73,4534.97
