Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu),Transport Action,Averaging Time (sec),Frequency (Hz),Peak Amplitude (mm),Center Position (mm),Coil Signal' (mV),"Coil Signal"" (mV)",Range (mV),M. Quad. Signal (emu),M. Raw' (emu),"M. Raw"" (emu)",Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Mass (grams),Motor Lag (deg),Pressure (Torr),VSM Status (code),Motor Status (code),Measure Status (code),Measure Count,System Temp. (K),Temp. Status (code),Field Status (code),Chamber Status (code),Motor Current (amps),Motor Heatsink Temp. (C),Map 01,Map 02,Map 03,Map 04,Map 05,Map 06,Map 07,Map 08,Map 09,Map 10,Map 11,Map 12,Map 13,Map 14,Map 15,Map 16
3772630137,50.65334129,999.9789124,0.001619054,3.42E-06,1,0.999253354,40.02988815,1.989867303,10.39000042,0.017470346,0.003233422,0.25,3.38E-06,0.001617881,1.54E-05,50.6460228,50.6460228,999.9720459,999.9857788,43.92908604,17.52647521,45.45887756,0,0,0,40,50.728405,2,4,1,1.951293945,51.80840683,,,,,,,,,,,,,,,,
3772630138,50.67187119,999.9812012,0.001616503,2.62E-06,1,0.999253354,40.02988815,1.989841682,10.40000003,0.017442663,0.003228571,0.25,3.40E-06,0.001615341,1.54E-05,50.66065979,50.66065979,999.9766235,999.9857788,43.49528221,17.52166517,45.46863937,0,0,0,40,50.74760437,2,4,1,1.952514648,55.22971725,,,,,,,,,,,,,,,,
3772630139,50.68768692,1000.001953,0.001612396,3.00E-06,1,0.999253354,40.02988815,1.989841682,10.39000042,0.0173768,0.003338615,0.25,1.43E-05,0.001611163,2.63E-05,50.68308258,50.68308258,999.9766235,1000.027283,43.70006888,17.52166517,45.46930695,0,0,0,40,50.76700211,2,4,1,1.956176758,54.74095917,,,,,,,,,,,,,,,,
3772630140,50.70068741,1000.029602,0.001612266,2.88E-06,1,0.999253354,40.02988815,1.989864784,10.40000003,0.017409143,0.003155382,0.25,-2.61E-06,0.001611166,9.38E-06,50.69229126,50.69229126,1000.027283,1000.031921,43.63050394,17.52605177,45.47085953,0,0,0,40,50.78688049,2,4,1,1.955413818,54.74095917,,,,,,,,,,,,,,,,
3772630141,50.71842384,1000.006592,0.001604633,2.93E-06,1,0.999253354,40.02988815,1.989900651,10.40000003,0.017318151,0.003189502,0.25,1.94E-06,0.001603513,1.39E-05,50.70908356,50.70908356,999.9812622,1000.031921,43.63910186,17.52568603,45.47085953,0,0,0,40,50.80716705,2,4,1,1.953277588,54.25220108,,,,,,,,,,,,,,,,
3772630142,50.73740005,999.9789429,0.001613281,3.13E-06,1,0.999253354,40.02988815,1.989921622,10.39000042,0.017407962,0.003227495,0.25,3.87E-06,0.00161215,1.59E-05,50.72776413,50.72776413,999.9766235,999.9812622,43.8376355,17.52638983,45.47862625,0,0,0,40,50.82753372,2,4,1,1.954803467,53.76344299,,,,,,,,,,,,,,,,
3772630143,50.75274658,1000.0112,0.001599462,3.37E-06,1,0.999253354,40.02988815,1.989921622,10.40000003,0.017280701,0.003080888,0.25,-7.18E-06,0.001598431,4.72E-06,50.74703598,50.74703598,999.9766235,1000.045776,43.5937674,17.52638983,45.48106766,0,0,0,40,50.83719254,2,4,1,1.956787109,53.76344299,,,,,,,,,,,,,,,,
3772630144,50.76728058,1000.006592,0.00160099,2.95E-06,1,0.999253354,40.02988815,1.989894282,10.40000003,0.017282543,0.003163199,0.25,1.64E-07,0.001599911,1.21E-05,50.75845718,50.75845718,999.9674072,1000.045776,43.54374318,17.52869558,45.48128891,0,0,0,40,50.86728287,2,4,1,1.950683594,54.74095917,,,,,,,,,,,,,,,,
3772630145,50.7864933,999.9743347,0.001611807,2.69E-06,1,0.999253354,40.02988815,1.989964569,10.40000003,0.017378001,0.003304944,0.25,1.13E-05,0.001610647,2.33E-05,50.77610397,50.77610397,999.9674072,999.9812622,43.40695819,17.52047972,45.48706055,0,0,0,40,50.88694763,2,4,1,1.95098877,53.27468491,,,,,,,,,,,,,,,,
3772630146,50.80376244,1000.004272,0.001605725,2.73E-06,1,0.999253354,40.02988815,1.989964569,10.39000042,0.017317194,0.003266924,0.25,8.89E-06,0.001604596,2.08E-05,50.79688263,50.79688263,999.9812622,1000.027283,43.6867812,17.52047972,45.4892807,0,0,0,40,50.90576553,2,4,1,1.965942383,54.74095917,,,,,,,,,,,,,,,,
3772630147,50.81933594,1000.029602,0.001608381,3.46E-06,1,0.999253354,40.02988815,1.989958838,10.39000042,0.01733744,0.003318468,0.25,1.32E-05,0.001607226,2.51E-05,50.81064224,50.81064224,1000.027283,1000.031921,43.82981922,17.52041304,45.48950195,0,0,0,40,50.92496109,2,4,1,1.950683594,54.25220108,,,,,,,,,,,,,,,,
3772630148,50.83613777,1000.00885,0.00159824,3.18E-06,1,0.999253354,40.02988815,1.989855337,10.40000003,0.017233093,0.003266072,0.25,1.02E-05,0.001597122,2.21E-05,50.82802963,50.82802963,999.9857788,1000.031921,43.28189762,17.52451786,45.49260712,0,0,0,40,50.94397736,2,4,1,1.94152832,54.25220108,,,,,,,,,,,,,,,,
3772630149,50.85366058,999.9812012,0.001589903,2.04E-06,1,0.999253354,40.02988815,1.990005384,10.39000042,0.017142541,0.003260125,0.25,1.11E-05,0.001588793,2.30E-05,50.84424591,50.84424591,999.9766235,999.9857788,43.37881956,17.51908298,45.49394226,0,0,0,40,50.96302414,2,4,1,1.952667236,54.25220108,,,,,,,,,,,,,,,,
3772630150,50.87065506,1000.004272,0.001589792,2.60E-06,1,0.999253354,40.02988815,1.990005384,10.39000042,0.017138524,0.003275787,0.25,1.26E-05,0.001588679,2.44E-05,50.86307526,50.86307526,999.9766235,1000.031921,43.70788517,17.51908298,45.49305344,0,0,0,40,50.98148346,2,4,1,1.952056885,54.74095917,,,,,,,,,,,,,,,,
3772630151,50.88510132,1000.00885,0.001599602,3.59E-06,1,0.999253354,40.02988815,1.989915004,10.40000003,0.017257445,0.003220312,0.25,5.69E-06,0.001598542,1.76E-05,50.87823486,50.87823486,999.9857788,1000.031921,43.57500832,17.51933393,45.4981575,0,0,0,40,50.99051666,2,4,1,1.952667236,54.74095917,,,,,,,,,,,,,,,,
3772630152,50.90074348,999.9835205,0.001603232,2.86E-06,1,0.999253354,40.02988815,1.989932201,10.39000042,0.017292072,0.003253647,0.25,8.11E-06,0.001602158,2.00E-05,50.89196777,50.89196777,999.9812622,999.9857788,43.50466175,17.52044639,45.50104141,0,0,0,40,51.01791382,2,4,1,1.94519043,54.25220108,,,,,,,,,,,,,,,,
3772630153,50.91813087,1000.008911,0.001594883,2.67E-06,1,0.999253354,40.02988815,1.989909789,10.39000042,0.017206648,0.003210916,0.25,5.68E-06,0.001593842,1.75E-05,50.9095192,50.9095192,999.9812622,1000.03656,43.44213147,17.52051154,45.50326157,0,0,0,40,51.03624725,2,4,1,1.951904297,54.25220108,,,,,,,,,,,,,,,,
3772630154,50.93471527,1000.03656,0.001596258,2.57E-06,1,0.999253354,40.02988815,1.989909789,10.39000042,0.017199147,0.003336333,0.25,1.70E-05,0.00159514,2.89E-05,50.92674255,50.92674255,1000.03656,1000.03656,43.67114863,17.52051154,45.51102829,0,0,0,40,51.05441666,2,4,1,1.954040527,55.22971725,,,,,,,,,,,,,,,,
3772630155,50.95172691,1000.041168,0.001598215,2.86E-06,1,0.999253354,40.02988815,1.989902251,10.40000003,0.017233785,0.003266495,0.25,1.02E-05,0.001597155,2.21E-05,50.94268799,50.94268799,1000.03656,1000.045776,43.61330812,17.52268572,45.51835251,0,0,0,40,51.07332611,2,4,1,1.963043213,54.25220108,,,,,,,,,,,,,,,,
3772630156,50.96722984,1000.018127,0.001610609,2.52E-06,1,0.999253354,40.02988815,1.989902251,10.39000042,0.017369928,0.003278666,0.25,9.08E-06,0.001609558,2.11E-05,50.96076584,50.96076584,999.9904785,1000.045776,43.76181753,17.52268572,45.52012634,0,0,0,40,51.09182358,2,4,1,1.950836182,54.25220108,,,,,,,,,,,,,,,,
3772630157,50.98425102,1000.015808,0.001601945,3.02E-06,1,0.999253354,40.02988815,1.989851418,10.39000042,0.017287418,0.0031994,0.25,3.33E-06,0.00160095,1.52E-05,50.97369385,50.97369385,999.9904785,1000.041138,43.94081047,17.52103674,45.51879501,0,0,0,40,51.11066055,2,4,1,1.953887939,55.22971725,,,,,,,,,,,,,,,,
3772630158,51.00214767,1000.013458,0.001593396,2.90E-06,1,0.999253354,40.02988815,1.989832273,10.39000042,0.017215125,0.003072868,0.25,-6.83E-06,0.001592491,5.03E-06,50.9948082,50.9948082,999.9857788,1000.041138,43.6867812,17.52432981,45.51879501,0,0,0,40,51.12010574,2,4,1,1.950378418,55.22971725,,,,,,,,,,,,,,,,
3772630159,51.01872444,999.976593,0.001594739,2.43E-06,1,0.999253354,40.02988815,1.98981886,10.39000042,0.017194836,0.003265565,0.25,1.08E-05,0.00159371,2.26E-05,51.00948715,51.00948715,999.9674072,999.9857788,43.51013315,17.52070098,45.52101517,0,0,0,40,51.14848709,2,4,1,1.951904297,54.74095917,,,,,,,,,,,,,,,,
3772630160,51.03508568,999.9743347,0.001593136,1.94E-06,1,0.999253354,40.02988815,1.98981886,10.40000003,0.017173554,0.003284639,0.25,1.28E-05,0.001592101,2.47E-05,51.02796173,51.02796173,999.9674072,999.9812622,43.66098746,17.52070098,45.53211212,0,0,0,40,51.1672821,2,4,1,1.955718994,54.74095917,,,,,,,,,,,,,,,,
3772630161,51.05026817,999.9789429,0.001586511,2.38E-06,1,0.999253354,40.02988815,1.989882587,10.39000042,0.017128666,0.003129377,0.25,-3.45E-07,0.001585586,1.15E-05,51.04220963,51.04220963,999.9766235,999.9812622,43.70944842,17.5182698,45.53544235,0,0,0,40,51.17678833,2,4,1,1.955108643,56.69599533,,,,,,,,,,,,,,,,
