k,e1,e2
16.191160875674985,-290766.93325286056,43963.30333478261
16.225902549088367,-289430.1408116034,43870.262259027324
16.26064422250175,-288103.27485517,43783.811065516566
16.295385895915132,-286786.5138630991,43703.78619438648
16.330127569328514,-285480.0255818838,43630.0126022439
16.364869242741896,-284183.96662307356,43562.30459007356
16.39961091615528,-282898.4821086288,43500.46662944127
16.43435258956866,-281623.7053619352,43444.29418416813
16.469094262982043,-280359.7576427699,43393.574524945776
16.503835936395426,-279106.7479244891,43348.08753464464
16.538577609808808,-277864.7727116383,43307.606502358176
16.57331928322219,-276633.9158962146,43271.89890447757
16.60806095663557,-275414.2486508039,43240.72717135316
16.64280263004895,-274205.82935687806,43213.84943832998
16.677544303462337,-273008.70356657647,43191.020280161196
16.712285976875716,-271822.9039963769,43171.99142800276
16.7470276502891,-270648.4505511431,43156.51246836947
16.781769323702484,-269485.3503771341,43144.33152359491
16.816510997115863,-268333.5979426429,43135.19591346927
16.851252670529245,-267193.17514506227,43128.85279785514
16.885994343942624,-266064.0514432641,43125.04980017631
16.92073601735601,-264946.18401428265,43123.535611752704
16.955477690769392,-263839.51793341414,43124.060577024335
16.990219364182774,-262743.9863769278,43126.37725974057
17.024961037596153,-261659.51084669027,43130.24099023059
17.05970271100954,-260586.00141609836,43135.4103938755
17.094444384422918,-259523.35699677884,43141.64790090492
17.1291860578363,-258471.4656256186,43148.72023762696
17.163927731249686,-257430.20477172206,43156.39889917124
17.198669404663068,-256399.44166296936,43164.46060379105
17.233411078076447,-255379.03363188085,43172.687728722325
17.26815275148983,-254368.82848053167,43180.86872754033
17.30289442490321,-253368.66486427435,43188.79852890041
17.337636098316594,-252378.37269404446,43196.278916470765
17.372377771729976,-251397.7735570057,43203.11888980437
17.407119445143355,-250426.68115528589,43209.135005813725
17.44186111855674,-249464.9017625217,43214.15170044184
17.47660279197012,-248512.2346978733,43218.00159004133
17.5113444653835,-247568.4728171323,43220.52575190093
17.546086138796888,-246633.40302045987,43221.57398328692
17.58082781221027,-245706.80677621573,43221.005038293675
17.61556948562365,-244788.4606602436,43218.6868417421
17.65031115903703,-243878.13690986394,43214.49667930455
17.685052832450413,-242975.603991717,43208.32136299241
17.719794505863796,-242080.62718245803,43200.05737110709
17.754536179277178,-241192.96916117947,43189.61096173282
17.789277852690564,-240312.39061228285,43176.89825884339
17.824019526103942,-239438.65083736595,43161.84531010078
17.858761199517325,-238571.5083745506,43144.388115450725
17.893502872930704,-237710.72162349927,43124.47262566174
17.92824454634409,-236856.04947421755,43102.05471001706
17.96298621975747,-236007.25193758606,43077.100092452914
17.99772789317085,-235164.09077540212,43049.58425553757
18.032469566584236,-234326.33012758227,43019.49231181238
18.06721123999762,-233493.73713402028,42986.81884215857
18.101952913410997,-232666.08254849908,42951.567701023654
18.13669458682438,-231843.14134192927,42913.751788518675
18.171436260237765,-231024.69329211226,42873.39278961043
18.206177933651144,-230210.5235571606,42830.520880845645
18.240919607064527,-229400.42322966445,42785.17440527991
18.275661280477905,-228594.18986869013,42737.39951653394
18.31040295389129,-227791.62800670223,42687.249793147064
18.345144627304673,-226992.54962856096,42634.785824668594
18.379886300718056,-226196.7746198219,42580.07477117936
18.414627974131438,-225404.13118167804,42523.18989820247
18.44936964754482,-224614.45621003272,42464.210089214735
18.4841113209582,-223827.5956363818,42403.219338211726
18.51885299437158,-223043.4047283819,42340.30622500801
18.553594667784967,-222261.7483482398,42275.563376166654
18.58833634119835,-221482.50116732356,42209.08691463145
18.62307801461173,-220705.5478357003,42140.9759013007
18.657819688025114,-219930.78310562304,42071.33177190504
18.692561361438493,-219158.1119083391,42000.257772647594
18.727303034851875,-218387.449383931,41927.85839812226
18.762044708265257,-217618.7208642913,41854.23883504743
18.79678638167864,-216851.86180967794,41779.50441532903
18.831528055092022,-216086.8176996806,41703.76008190972
18.866269728505404,-215323.5438797913,41627.10987075904
18.901011401918783,-214562.00536511932,41549.65641222184
18.93575307533217,-213802.17660313053,41471.500454761495
18.97049474874555,-213044.04119760593,41392.74041392754
19.00523642215893,-212287.59159630543,41313.471949125335
19.039978095572316,-211532.82874507073,41233.78757050183
19.074719768985695,-210779.76171134706,41153.77627795168
19.109461442399077,-210028.4072802745,41073.52323394184
19.14420311581246,-209278.7895266558,40993.10947151011
19.178944789225845,-208530.9393662283,40912.611638456416
19.213686462639224,-207784.89408971835,40832.1017783943
19.248428136052606,-207040.69688320695,40751.64714898423
19.28316980946599,-206298.39633830672,40671.31007732843
19.31791148287937,-205558.04595561157,40591.147852173715
19.352653156292753,-204819.70364479264,40511.21265225584
19.387394829706135,-204083.4312245853,40431.55150981733
19.422136503119518,-203349.29392577833,40352.206308060406
19.4568781765329,-202617.35990011774,40273.213811043235
19.49161984994628,-201887.69973785695,40194.605724311776
19.52636152335966,-201160.3859964435,40116.40878436619
19.561103196773047,-200435.49274261866,40038.64487490251
19.595844870186426,-199713.09510993888,39961.33116764642
19.630586543599808,-198993.26887349735,39884.48028549742
19.66532821701319,-198276.09004334308,39808.10048564202
19.700069890426573,-197561.63447786975,39732.195860263266
19.734811563839955,-196849.97751817384,39656.76655246699
19.769553237253337,-196141.19364415455,39581.808985074415
19.80429491066672,-195435.35615289927,39507.316099977535
19.8390365840801,-194732.53685967147,39433.27760582449
19.87377825749348,-194032.80582163343,39359.680231896265
19.908519930906866,-193336.23108424063,39286.507986142
19.94326160432025,-192642.87845008812,39213.74241546292
19.97800327773363,-191952.81126983897,39141.362866467694
20.01274495114701,-191266.09025474315,39069.346745063405
20.047486624560392,-190582.77331014242,38997.6697733913
20.082228297973774,-189902.91538927893,38926.30624276731
20.116969971387157,-189226.56836664336,38855.22926143308
20.15171164480054,-188553.78093005726,38784.41099607426
20.186453318213925,-187884.5984906412,38713.82290620094
20.221194991627303,-187219.06310980153,38643.43597062626
20.255936665040682,-186557.213442363,38573.22090540797
20.290678338454068,-185899.0846949725,38503.148372735646
20.32542001186745,-185244.7085989211,38433.18918036603
20.360161685280833,-184594.1133965464,38363.31447130177
20.39490335869421,-183947.3238404097,38293.49590350911
20.429645032107597,-183304.36120448203,38223.70581954513
20.464386705520976,-182665.2433066034,38153.91740603923
20.49912837893436,-182029.98454152618,38084.10484303201
20.533870052347744,-181398.59592389315,38014.24344322506
20.568611725761127,-180771.08514054594,37944.309781235985
20.603353399174505,-180147.45661159692,37874.281812986694
20.638095072587888,-179527.71155973716,37804.138985370766
20.67283674600127,-178911.8480872939,37733.86233636974
20.707578419414652,-178299.86126057335,37663.43458579237
20.742320092828034,-177691.7432010688,37592.840216816374
20.77706176624142,-177087.48318312105,37522.06554851363
20.8118034396548,-176487.06773765504,37451.09879953224
20.846545113068178,-175890.48076161672,37379.93014310572
20.88128678648156,-175297.7036327589,37308.55175354554
20.916028459894946,-174708.71532942166,37236.957844367564
20.95077013330833,-174123.49255496147,37165.1446981889
20.98551180672171,-173542.0098664761,37093.11068852043
21.02025348013509,-172964.23980747437,37020.856293574034
21.05499515354847,-172390.15304412195,36948.38410219083
21.089736826961854,-171819.71850469764,36875.69881198978
21.124478500375236,-171252.9035218653,36802.80721983726
21.159220173788622,-170689.6739773664,36729.71820472737
21.193961847202,-170129.99444870942,36656.44270316915
21.228703520615383,-169573.82835743294,36582.99367717992
21.263445194028762,-169021.1381184817,36509.38607498624
21.298186867442148,-168471.88529023883,36435.636784548355
21.33292854085553,-167926.03072473183,36361.76458003209
21.367670214268912,-167383.53471751497,36287.790061369495
21.40241188768229,-166844.35715673314,36213.73558706455
21.437153561095677,-166308.4576708418,36139.625200422524
21.471895234509056,-165775.79577447276,36065.484549401466
21.506636907922438,-165246.33101191433,35991.34080030707
21.541378581335824,-164720.02309768583,35917.22254557973
21.576120254749206,-164196.832053684,35843.159705945596
21.610861928162585,-163676.71834238485,35769.18342723103
21.645603601575964,-163159.64299559692,35695.3259721656
21.68034527498935,-162645.5677382711,35621.62060752799
21.715086948402732,-162134.45510689655,35548.101487010485
21.749828621816114,-161626.26856202516,35474.80353020795
21.7845702952295,-161120.97259449217,35401.76229815555
21.81931196864288,-160618.53282493475,35329.01386586741
21.854053642056257,-160118.91609622803,35256.594692343475
21.88879531546964,-159622.09055850614,35184.5414885324
21.923536988883026,-159128.02574645114,35112.891083753675
21.958278662296408,-158636.6926485966,35041.68029109452
21.993020335709787,-158148.0637684043,34970.94577230693
22.027762009123173,-157662.1131769329,34900.72390273739
22.06250368253655,-157178.81655695505,34831.05063682449
22.097245355949934,-156698.15123841388,34761.9613747031
22.131987029363316,-156220.09622516812,34693.49083044613
22.1667287027767,-155744.63221300684,34625.67290247366
22.20147037619008,-155271.74159896243,34558.54054664768
22.23621204960346,-154801.40848199706,34492.125652556984
22.27095372301684,-154333.61865517354,34426.45892348537
22.305695396430227,-153868.35958946784,34361.56976053262
22.34043706984361,-153405.62040941895,34297.48615134258
22.375178743256992,-152945.39186084812,34234.2345638624
22.409920416670374,-152487.6662709172,34171.83984553764
22.444662090083753,-152032.4375008302,34110.32512831334
22.479403763497135,-151579.7008915103,34049.71173978739
22.514145436910518,-151129.45320261965,33990.01912082424
22.548887110323903,-150681.69254530992,33931.26474990901
22.583628783737282,-150236.41830911723,33873.46407448558
22.618370457150665,-149793.63108343538,33816.630449486125
22.653112130564043,-149353.33257402157,33760.775083225395
22.68785380397743,-148915.5255149991,33705.90699079561
22.72259547739081,-148480.21357683552,33652.03295506294
22.757337150804194,-148047.40127078415,33599.157495328116
22.792078824217576,-147617.09385028013,33547.28284368059
22.82682049763096,-147189.29720978846,33496.40892903841
22.861562171044337,-146764.01778159736,33446.53336883462
22.89630384445772,-146341.26243104838,33397.65146827306
22.931045517871105,-145921.0383506941,33349.75622705131
22.965787191284488,-145503.35295385838,33302.83835341331
23.000528864697866,-145088.21376806818,33256.88628536643
23.03527053811125,-144675.6283288158,33211.88621887351
23.07001221152463,-144265.60407408734,33167.82214280318
23.104753884938013,-143858.14824008956,33124.675880400486
23.139495558351395,-143453.26775857265,33082.427137018174
23.17423723176478,-143050.9691561478,33041.05355383272
23.20897890517816,-142651.25845595327,33000.53076725105
23.24372057859154,-142254.14108202502,32960.83247370165
23.278462252004925,-141859.62176668705,32921.93049949308
23.313203925418307,-141467.7044612647,32883.79487541232
23.34794559883169,-141078.3922503939,32846.39391572909
23.382687272245068,-140691.68727018096,32809.694301270356
23.417428945658454,-140307.5906304412,32773.6611662223
23.452170619071833,-139926.10234121946,32738.25818832175
23.486912292485215,-139547.2212437784,32703.44768209639
23.521653965898597,-139170.94494621255,32669.190694820078
23.556395639311983,-138797.26976382747,32635.447104851388
23.591137312725362,-138426.19066440233,32602.17572203293
23.62587898613874,-138057.70121843103,32569.334389833824
23.660620659552126,-137691.79355442725,32536.880088929964
23.69536233296551,-137328.4583193477,32504.76904192157
23.73010400637889,-136967.6846441846,32472.956818904637
23.764845679792273,-136609.46011475648,32441.39844361572
23.799587353205656,-136253.77074770996,32410.04849988837
23.834329026619034,-135900.6009717393,32378.86123816559
23.869070700032417,-135549.93361401683,32347.790681825772
23.903812373445803,-135201.7498918072,32316.790733091522
23.938554046859185,-134856.0294092497,32285.815278299277
23.973295720272564,-134512.75015925706,32254.818292319473
24.008037393685946,-134171.88853049936,32223.753941926225
24.042779067099328,-133833.4193194088,32192.576687922396
24.07752074051271,-133497.3157471567,32161.241385836776
24.112262413926093,-133163.54948153117,32129.70338501417
24.147004087339475,-132832.09066364795,32097.918625926868
24.181745760752857,-132502.90793941743,32065.843735540886
24.21648743416624,-132175.96849568357,32033.436120573097
24.25122910757962,-131851.23810095317,32000.654058480326
24.285970780993004,-131528.68115061295,31967.456786022536
24.320712454406387,-131208.26071654007,31933.80458524347
24.35545412781977,-130889.9386009987,31899.658866715265
24.390195801233148,-130573.67539470356,31864.982249889134
24.42493747464653,-130259.4305389304,31829.738640398333
24.459679148059912,-129947.16239154174,31793.893304157245
24.494420821473295,-129636.82829678393,31757.41293809846
24.52916249488668,-129328.38465870352,31720.265737390073
24.563904168300063,-129021.78701801853,31682.421458975194
24.59864584171344,-128716.99013227205,31643.85148127322
24.63338751512682,-128413.94805906988,31604.528859884747
24.668129188540206,-128112.614242212,31564.42837914123
24.70287086195359,-127812.94160048543,31523.52659934198
24.73761253536697,-127514.88261890046,31481.80189952543
24.77235420878035,-127218.38944211189,31439.234515623233
24.807095882193735,-126923.4139697656,31395.80657385134
24.841837555607114,-126629.90795349317,31351.50211920058
24.876579229020496,-126337.82309525643,31306.30713889399
24.911320902433882,-126047.11114673347,31260.20958069055
24.946062575847264,-125757.7240094214,31213.199365925786
24.980804249260643,-125469.61383511437,31165.268397190634
25.015545922674026,-125182.73312640833,31116.410560569646
25.050287596087408,-124897.03483686358,31066.621722370157
25.08502926950079,-124612.47247045176,31015.899720297803
25.119770942914172,-124329.0001799041,30964.24434905155
25.15451261632756,-124046.57286356456,30911.6573403318
25.189254289740937,-123765.14626035639,30858.142337281894
25.223995963154316,-123484.67704245783,30803.704863403924
25.258737636567698,-123205.12290528632,30748.352286018388
25.293479309981084,-122926.44265439367,30692.093774361645
25.328220983394466,-122648.59628887795,30634.94025244438
25.36296265680785,-122371.5450809236,30576.904346820167
25.397704330221227,-122095.25165109313,30518.000329442595
25.43244600363461,-121819.68003901036,30458.244055816547
25.467187677047992,-121544.79576908454,30397.652898677523
25.501929350461374,-121270.5659109492,30336.245677458905
25.53667102387476,-120996.95913431146,30274.04258383361
25.57141269728814,-120723.94575792954,30211.06510364099
25.60615437070152,-120451.4977924667,30147.335935533847
25.6408960441149,-120179.58897699963,30082.878906699374
25.675637717528286,-119908.19480898816,30017.718886029994
25.710379390941668,-119637.29256755736,29951.881695135322
25.74512106435505,-119366.86132996278,29885.394017598974
25.779862737768433,-119096.88198116803,29818.28330689985
25.81460441118181,-118827.337216486,29750.577693421303
25.849346084595194,-118558.21153728229,29682.30589097908
25.884087758008576,-118289.49123978117,29613.497103300917
25.918829431421962,-118021.16439704891,29544.180930890197
25.953571104835344,-117753.22083427817,29474.38727869902
25.988312778248723,-117485.65209752478,29404.14626503154
26.0230544516621,-117218.45141610263,29333.488132084924
26.057796125075487,-116951.61365886068,29262.44315852352
26.09253779848887,-116685.13528462098,29191.04157446198
26.127279471902252,-116419.0142870739,29119.3134792161
26.162021145315634,-116153.25013446623,29047.28876215592
26.196762818729017,-115887.84370444847,28974.997026971203
26.231504492142395,-115622.79721446247,28902.467519633177
26.266246165555778,-115358.11414808461,28829.729060306836
26.300987838969164,-115093.79917775297,28756.80997943837
26.335729512382546,-114829.85808432313,28683.738058211864
26.370471185795925,-114566.2976739112,28610.54047353461
26.40521285920931,-114303.12569249005,28537.24374768107
26.43995453262269,-114040.35073871023,28463.873702689958
26.47469620603607,-113777.98217542094,28390.45541957716
26.509437879449454,-113516.03004036093,28317.013202395694
26.54417955286284,-113254.50495648597,28243.57054713996
26.57892122627622,-112993.41804239435,28170.15011546423
26.613662899689597,-112732.7808232928,28096.773713153096
26.64840457310298,-112472.60514294296,28023.462273256224
26.683146246516365,-112212.9030769952,27950.23584377142
26.717887919929748,-111953.68684811669,27877.113579738867
26.75262959334313,-111694.96874328269,27804.113739584303
26.787371266756512,-111436.76103358586,27731.253685531257
26.82211294016989,-111179.07589689255,27658.549887884517
26.856854613583273,-110921.92534364466,27586.017932970793
26.891596286996656,-110665.32114608385,27513.672534510893
26.92633796041004,-110409.27477114227,27441.52754818676
26.96107963382342,-110153.79731722006,27369.595989158628
26.995821307236803,-109898.89945503413,27297.89005228216
27.030562980650185,-109644.59137270333,27226.42113477088
27.065304654063567,-109390.88272519555,27155.19986104901
27.10004632747695,-109137.78258824533,27084.236109539885
27.13478800089033,-108885.29941681265,27013.539041136955
27.169529674303714,-108633.44100813493,26943.11712911058
27.204271347717093,-108382.21446939174,26872.978190206555
27.239013021130475,-108131.62618998408,26803.12941670412
27.27375469454386,-107881.68181839872,26733.577409204558
27.308496367957243,-107632.38624361363,26664.328209936182
27.343238041370626,-107383.7435809726,26595.387336368647
27.377979714784004,-107135.75716244635,26526.75981494358
27.412721388197387,-106888.42953116848,26458.450214738485
27.44746306161077,-106641.76244013107,26390.462680895653
27.48220473502415,-106395.75685490064,26322.80096765864
27.516946408437533,-106150.41296020593,26255.468470874217
27.551688081850916,-105905.73017023849,26188.468259828693
27.586429755264298,-105661.70714249463,26121.803108301974
27.621171428677677,-105418.34179498124,26055.475524735706
27.655913102091063,-105175.63132659935,25989.487781422624
27.690654775504445,-104933.57224051541,25923.841942638654
27.725396448917827,-104692.16037032413,25858.53989164915
27.760138122331206,-104451.39090880589,25793.583356532778
27.794879795744592,-104211.25843907797,25728.973934776062
27.82962146915797,-103971.75696793901,25664.71311660164
27.864363142571353,-103732.87996120838,25600.802307003185
27.89910481598474,-103494.62038085809,25537.24284646573
27.93384648939812,-103256.97072374348,25474.036030360498
27.9685881628115,-103019.92306173786,25411.183127007665
28.00332983622488,-102783.46908307748,25348.68539440743
28.038071509638264,-102547.60013473585,25286.54409564438
28.072813183051647,-102312.30726563954,25224.760512974968
28.10755485646503,-102077.58127055214,25163.3359606108
28.14229652987841,-101843.4127344534,25102.271796213336
28.177038203291794,-101609.79207724576,25041.569431119366
28.211779876705172,-101376.70959862955,24981.23033931511
28.246521550118555,-101144.155522991,24921.256065181264
28.28126322353194,-100912.12004415359,24861.648230029652
28.316004896945323,-100680.59336985115,24802.40853745273
28.3507465703587,-100449.5657657818,24743.53877750748
28.385488243772084,-100219.02759911695,24685.040829754154
28.420229917185466,-99988.96938133311,24626.91666516935
28.45497159059885,-99759.38181025101,24569.168346952298
28.48971326401223,-99530.25581116391,24511.79803024209
28.524454937425613,-99301.58257694659,24454.807960761937
28.559196610838995,-99073.35360703961,24398.20047240564
28.593938284252378,-98845.56074520922,24341.977983780704
28.628679957665756,-98618.19621598533,24286.142993720794
28.663421631079142,-98391.25265968945,24230.698075780434
28.698163304492525,-98164.72316596165,24175.645871722718
28.732904977905903,-97938.60130570704,24120.989084012937
28.767646651319286,-97712.88116137871,24066.730467328325
28.80238832473267,-97487.55735552605,24012.872819096698
28.83712999814605,-97262.62507753144,23959.418969076232
28.871871671559433,-97038.08010847066,23906.371767990877
28.90661334497282,-96813.91884403041,23853.73407523611
28.941355018386197,-96590.13831542066,23801.508745673844
28.97609669179958,-96366.73620822624,23749.69861553505
29.01083836521296,-96143.71087914002,23698.306487454818
29.045580038626344,-95921.06137052986,23647.33511466492
29.080321712039726,-95698.78742278884,23596.787184375313
29.115063385453105,-95476.88948442877,23546.66530037763
29.14980505886649,-95255.36871987626,23496.97196491146
29.184546732279873,-95034.2270149359,23447.70955983501
29.219288405693252,-94813.46697989227,23398.880327151914
29.254030079106634,-94593.09195022308,23350.486348945768
29.28877175252002,-94373.10598490539,23302.52952678523
29.3235134259334,-94153.51386229962,23255.01156066306
29.35825509934678,-93934.32107360015,23207.933927542865
29.392996772760164,-93715.5338138554,23161.297859589584
29.427738446173546,-93497.15897055296,23115.10432216799
29.462480119586928,-93279.2041097898,23069.353991697397
29.49722179300031,-93061.6774600368,23024.047233458
29.531963466413693,-92844.5878935302,22979.184079447645
29.566705139827075,-92627.9449053177,22934.764206394197
29.601446813240457,-92411.7585900037,22890.786914032527
29.636188486653836,-92196.03961624441,22847.251103758794
29.670930160067222,-91980.79919904679,22804.155257779294
29.705671833480604,-91766.049069946,22761.497418872805
29.740413506893983,-91551.80144512893,22719.27517088797
29.77515518030737,-91338.06899159715,22677.48562009911
29.80989685372075,-91124.86479145888,22636.12537754436
29.84463852713413,-90912.2023044561,22595.19054246962
29.879380200547512,-90700.09532883619,22554.67668700057
29.914121873960895,-90488.55796069399,22514.57884216506
29.948863547374277,-90277.60455191035,22474.89148538244
29.98360522078766,-90067.2496668255,22435.608529535377
30.018346894201038,-89857.50803779559,22396.723313733866
30.053088567614424,-89648.39451978327,22358.228595875942
30.087830241027806,-89439.92404414271,22320.116547102953
30.122571914441185,-89232.11157176696,22282.378748241143
30.15731358785457,-89024.97204576587,22245.006188311683
30.192055261267953,-88818.52034385639,22207.989265183645
30.22679693468133,-88612.77123064022,22171.31778843421
30.261538608094714,-88407.73930995603,22134.980984471295
30.2962802815081,-88203.43897749095,22098.96750396076
30.33102195492148,-87999.88437383804,22063.26543159167
30.36576362833486,-87797.08933818745,22027.86229819966
30.400505301748247,-87595.0673628378,21992.74509525651
30.435246975161625,-87393.83154871131,21957.90029172236
30.469988648575008,-87193.39456205683,21923.31385324375
30.50473032198839,-86993.76859251621,21888.971263668554
30.539471995401772,-86794.96531272831,21854.85754883578
30.574213668815155,-86596.99583963855,21820.95730258673
30.608955342228533,-86399.8706976721,21787.254714930583
30.643697015641916,-86203.59978392479,21753.733602286353
30.6784386890553,-86008.19233551611,21720.37743971199
30.71318036246868,-85813.65689923674,21687.16939501916
30.747922035882063,-85620.00130361524,21654.09236466281
30.78266370929545,-85427.23263351773,21621.129011285255
30.817405382708827,-85235.35720738262,21588.26180278379
30.85214705612221,-85044.38055717546,21555.47305276428
30.886888729535592,-84854.30741114751,21522.74496223431
30.921630402948974,-84665.14167945583,21490.05966238395
30.956372076362356,-84476.88644269858,21457.399258295438
30.99111374977574,-84289.54394340278,21424.745873419037
31.02585542318912,-84103.11558048653,21392.081694647688
31.060597096602503,-83917.60190670779,21359.389017820176
31.095338770015886,-83733.00262909566,21326.65029348146
