Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu),Transport Action,Averaging Time (sec),Frequency (Hz),Peak Amplitude (mm),Center Position (mm),Coil Signal' (mV),"Coil Signal"" (mV)",Range (mV),M. Quad. Signal (emu),M. Raw' (emu),"M. Raw"" (emu)",Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Mass (grams),Motor Lag (deg),Pressure (Torr),VSM Status (code),Motor Status (code),Measure Status (code),Measure Count,System Temp. (K),Temp. Status (code),Field Status (code),Chamber Status (code),Motor Current (amps),Motor Heatsink Temp. (C),Map 01,Map 02,Map 03,Map 04,Map 05,Map 06,Map 07,Map 08,Map 09,Map 10,Map 11,Map 12,Map 13,Map 14,Map 15,Map 16
3772710532,70.18891907,190.0606918,0.000505464,1.81E-06,1,0.999253354,40.02988815,1.988430689,10.25000028,0.005445957,0.001176058,0.25,1.69E-05,0.000507325,1.99E-05,70.18900299,70.18900299,177.1470947,202.9742889,43.62503254,17.54208658,49.13683701,0,0,0,40,69.72734833,1,6,1,1.941833496,51.80840683,,,,,,,,,,,,,,,,
3772710533,70.18891907,214.2866364,0.000509498,2.02E-06,1,0.999253354,40.02988815,1.988430689,10.25000028,0.005487124,0.001198094,0.25,1.82E-05,0.000511367,2.12E-05,70.18883514,70.18883514,202.9742889,225.5989838,43.62034277,17.54208658,49.13994598,0,0,0,40,69.72668457,1,6,1,1.944885254,52.78592682,,,,,,,,,,,,,,,,
3772710534,70.18863297,238.3996658,0.000520913,1.65E-06,1,0.999253354,40.02988815,1.988390484,10.25000028,0.005617474,0.001183404,0.25,1.48E-05,0.000522846,1.79E-05,70.18900299,70.18900299,225.5989838,251.2003479,43.92908604,17.54490616,49.14038849,0,0,0,40,69.72675323,1,6,1,1.958618164,52.29716492,,,,,,,,,,,,,,,,
3772710535,70.18829727,262.5150146,0.000525735,2.11E-06,1,0.999253354,40.02988815,1.988321626,10.25000028,0.005665173,0.001217032,0.25,1.70E-05,0.000527673,2.01E-05,70.18826294,70.18826294,251.2003479,273.8296814,43.70944842,17.54378076,49.1428299,0,0,0,40,69.72662354,1,6,1,1.951293945,51.80840683,,,,,,,,,,,,,,,,
3772710536,70.1883812,286.9460144,0.000528388,1.61E-06,1,0.999253354,40.02988815,1.988420762,10.25000028,0.005693689,0.001225114,0.25,1.73E-05,0.000530335,2.04E-05,70.1883316,70.1883316,273.8296814,300.0623474,43.68521794,17.54423584,49.13861465,0,0,0,40,69.72631836,1,6,1,1.948699951,51.31964874,,,,,,,,,,,,,,,,
3772710537,70.18864822,312.6695099,0.000529073,1.78E-06,1,0.999253354,40.02988815,1.988324151,10.25000028,0.005697338,0.001245833,0.25,1.91E-05,0.000531013,2.22E-05,70.18843079,70.18843079,300.0623474,325.2766724,43.63050394,17.54022712,49.13661575,0,0,0,40,69.7259903,1,6,1,1.956787109,51.31964874,,,,,,,,,,,,,,,,
3772710538,70.18893433,339.8007355,0.000523433,1.82E-06,1,0.999253354,40.02988815,1.988211246,10.25999989,0.005640759,0.001207854,0.25,1.66E-05,0.000525365,1.97E-05,70.18886566,70.18886566,325.2766724,354.3247986,43.72664425,17.5407277,49.13417435,0,0,0,40,69.72631836,1,6,1,1.950683594,52.78592682,,,,,,,,,,,,,,,,
3772710539,70.18930435,365.7016449,0.000505651,2.18E-06,1,0.999253354,40.02988815,1.988350065,10.25000028,0.005458908,0.001114989,0.25,1.12E-05,0.000507546,1.42E-05,70.18900299,70.18900299,354.3247986,377.0784912,44.07368731,17.5423274,49.13417435,0,0,0,40,69.72631836,1,6,1,1.963348389,51.80840683,,,,,,,,,,,,,,,,
3772710540,70.18958664,386.890976,0.000529232,2.22E-06,1,0.999253354,40.02988815,1.988350065,10.25000028,0.005698197,0.001251327,0.25,1.95E-05,0.00053117,2.27E-05,70.18960571,70.18960571,377.0784912,396.7034607,43.79855408,17.5423274,49.13351059,0,0,0,40,69.72585297,1,6,1,1.948699951,52.29716492,,,,,,,,,,,,,,,,
3772710541,70.1896019,411.301239,0.000506525,2.41E-06,1,0.999253354,40.02988815,1.988315181,10.25000028,0.005467388,0.001121656,0.25,1.17E-05,0.000508421,1.47E-05,70.18956757,70.18956757,396.7034607,425.8990173,43.6101816,17.54367195,49.13151169,0,0,0,40,69.72572327,1,6,1,1.949005127,52.29716492,,,,,,,,,,,,,,,,
3772710542,70.18972015,439.0107269,0.000527665,1.52E-06,1,0.999253354,40.02988815,1.988320599,10.25999989,0.00567478,0.0012833,0.25,2.28E-05,0.000529578,2.59E-05,70.18963623,70.18963623,425.8990173,452.1224365,43.5937674,17.54229679,49.12773895,0,0,0,40,69.7255249,1,6,1,1.949005127,52.29716492,,,,,,,,,,,,,,,,
3772710543,70.1896553,463.5292664,0.00052185,2.52E-06,1,0.999253354,40.02988815,1.988396339,10.25000028,0.005614522,0.001257775,0.25,2.15E-05,0.000523749,2.46E-05,70.18980408,70.18980408,452.1224365,474.9360962,43.70475865,17.54303531,49.12796021,0,0,0,40,69.72509003,1,6,1,1.964263916,52.29716492,,,,,,,,,,,,,,,,
3772710544,70.18962097,487.9187927,0.000496922,3.55E-06,1,0.999253354,40.02988815,1.988436372,10.25999989,0.005370453,0.001065102,0.25,8.21E-06,0.000498801,1.11E-05,70.18950653,70.18950653,474.9360962,500.9014893,43.85170481,17.54580665,49.12840652,0,0,0,40,69.72525787,1,6,1,1.947937012,52.29716492,,,,,,,,,,,,,,,,
3772710545,70.18967056,514.0109253,0.00050931,2.90E-06,1,0.999253354,40.02988815,1.988246453,10.25000028,0.005470903,0.001273326,0.25,2.52E-05,0.000511139,2.82E-05,70.18973541,70.18973541,500.9014893,527.1203613,44.02991612,17.54699124,49.13062668,0,0,0,40,69.72389221,1,6,1,1.959838867,53.76344299,,,,,,,,,,,,,,,,
3772710546,70.1896553,540.0385437,0.000514692,1.80E-06,1,0.999253354,40.02988815,1.988404729,10.25999989,0.005534873,0.001255229,0.25,2.25E-05,0.000516558,2.56E-05,70.18960571,70.18960571,527.1203613,552.9567261,43.80558873,17.54628408,49.13084793,0,0,0,40,69.72512817,1,6,1,1.961975098,53.27468491,,,,,,,,,,,,,,,,
3772710547,70.18975449,565.7528381,0.000506714,2.34E-06,1,0.999253354,40.02988815,1.988491507,10.25000028,0.005442286,0.001274508,0.25,2.58E-05,0.000508529,2.88E-05,70.1897049,70.1897049,552.9567261,578.5489502,43.60783672,17.54690025,49.13351059,0,0,0,40,69.72412872,1,6,1,1.949310303,52.29716492,,,,,,,,,,,,,,,,
3772710548,70.18943405,589.8543701,0.000508343,2.26E-06,1,0.999253354,40.02988815,1.988491507,10.25000028,0.005460668,0.001273725,0.25,2.54E-05,0.000510167,2.84E-05,70.18980408,70.18980408,578.5489502,601.15979,43.80637036,17.54690025,49.12729645,0,0,0,40,69.72406006,1,6,1,1.949005127,52.78592682,,,,,,,,,,,,,,,,
3772710549,70.18906403,614.0918274,0.000501812,1.76E-06,1,0.999253354,40.02988815,1.988322456,10.25000028,0.005397401,0.001216839,0.25,2.13E-05,0.000503634,2.43E-05,70.18906403,70.18906403,601.15979,627.0238647,43.96425932,17.54248884,49.13151169,0,0,0,40,69.7243576,1,6,1,1.950683594,52.78592682,,,,,,,,,,,,,,,,
3772710550,70.18896484,639.930542,0.000480108,3.12E-06,1,0.999253354,40.02988815,1.988330462,10.25000028,0.005181247,0.001068922,0.25,1.16E-05,0.000481902,1.44E-05,70.18906403,70.18906403,627.0238647,652.8372192,43.77197871,17.54138374,49.13306427,0,0,0,40,69.72383118,1,6,1,1.949005127,53.27468491,,,,,,,,,,,,,,,,
3772710551,70.18930054,664.3799744,0.000476805,4.76E-06,1,0.999253354,40.02988815,1.988330462,10.25000028,0.005133287,0.001129549,0.25,1.78E-05,0.000478551,2.06E-05,70.18886566,70.18886566,652.8372192,675.9227295,43.67740165,17.54138374,49.13262177,0,0,0,40,69.72393036,1,6,1,1.950836182,53.27468491,,,,,,,,,,,,,,,,
3772710552,70.18986893,685.2306519,0.000503512,2.81E-06,1,0.999253354,40.02988815,1.988457542,10.25000028,0.005413645,0.001234257,0.25,2.26E-05,0.000505333,2.56E-05,70.18973541,70.18973541,675.9227295,694.5385742,43.75634614,17.54598124,49.13550568,0,0,0,40,69.7233963,1,6,1,1.960754395,53.76344299,,,,,,,,,,,,,,,,
3772710553,70.19005203,711.1522827,0.000497309,2.40E-06,1,0.999253354,40.02988815,1.988409281,10.25000028,0.005337721,0.001269321,0.25,2.70E-05,0.000499082,3.00E-05,70.19000244,70.19000244,694.5385742,727.7659912,43.76338079,17.54521767,49.13528442,0,0,0,40,69.72393036,1,6,1,1.959838867,53.27468491,,,,,,,,,,,,,,,,
3772710554,70.18990326,740.4653015,0.000485326,3.09E-06,1,0.999253354,40.02988815,1.988306829,10.25000028,0.005233794,0.001101051,0.25,1.36E-05,0.00048713,1.65E-05,70.19010162,70.19010162,727.7659912,753.1646118,43.74462171,17.54314998,49.13129044,0,0,0,40,69.72349548,1,6,1,1.953125,52.78592682,,,,,,,,,,,,,,,,
3772710555,70.18960571,762.5739441,0.000448125,4.35E-06,1,0.999253354,40.02988815,1.988306829,10.25999989,0.004843045,0.000959104,0.25,7.28E-06,0.000449822,9.91E-06,70.1897049,70.1897049,753.1646118,771.9832764,43.49606384,17.54314998,49.13151169,0,0,0,40,69.72306061,1,6,1,1.947174072,52.78592682,,,,,,,,,,,,,,,,
3772710556,70.18962097,784.9936218,0.000465414,4.34E-06,1,0.999253354,40.02988815,1.988336809,10.25999989,0.005003025,0.001144757,0.25,2.13E-05,0.000467096,2.41E-05,70.18950653,70.18950653,771.9832764,798.0039673,43.88453321,17.54666874,49.13506317,0,0,0,40,69.72279358,1,6,1,1.944274902,53.27468491,,,,,,,,,,,,,,,,
3772710557,70.189888,810.8230591,0.000465431,3.01E-06,1,0.999253354,40.02988815,1.988404291,10.25000028,0.004996226,0.001184282,0.25,2.49E-05,0.000467092,2.77E-05,70.18973541,70.18973541,798.0039673,823.6421509,43.47730475,17.54667716,49.13550568,0,0,0,40,69.72273254,1,6,1,1.960449219,53.27468491,,,,,,,,,,,,,,,,
3772710558,70.19002151,836.7147217,0.000463074,3.83E-06,1,0.999253354,40.02988815,1.988439041,10.25000028,0.004975985,0.001150829,0.25,2.23E-05,0.000464742,2.50E-05,70.19004059,70.19004059,823.6421509,849.7872925,43.9087637,17.54627769,49.13351059,0,0,0,40,69.72290039,1,6,1,1.949615479,53.27468491,,,,,,,,,,,,,,,,
3772710559,70.18991852,860.899231,0.000475364,3.65E-06,1,0.999253354,40.02988815,1.988439041,10.25999989,0.005109709,0.001172211,0.25,2.20E-05,0.000477081,2.48E-05,70.19000244,70.19000244,849.7872925,872.0111694,44.37148778,17.54627769,49.13506317,0,0,0,40,69.72273254,1,6,1,1.950378418,53.27468491,,,,,,,,,,,,,,,,
3772710560,70.18972015,885.026123,0.000464894,4.26E-06,1,0.999253354,40.02988815,1.988452294,10.25999989,0.004994332,0.001162193,0.25,2.30E-05,0.000466564,2.58E-05,70.18983459,70.18983459,872.0111694,898.0410767,43.99317958,17.54816898,49.13683701,0,0,0,40,69.72259521,1,6,1,1.95022583,53.76344299,,,,,,,,,,,,,,,,
3772710561,70.1894722,911.0445251,0.000453786,2.53E-06,1,0.999253354,40.02988815,1.988365418,10.25000028,0.004876619,0.001124327,0.25,2.15E-05,0.000455422,2.42E-05,70.18960571,70.18960571,898.0410767,924.0479736,43.98927143,17.54458151,49.13550568,0,0,0,40,69.72266388,1,6,1,1.948547363,53.27468491,,,,,,,,,,,,,,,,
3772710562,70.18931961,935.4594116,0.000447499,4.00E-06,1,0.999253354,40.02988815,1.988431209,10.25999989,0.004810927,0.001099295,0.25,2.03E-05,0.000449117,2.30E-05,70.18933868,70.18933868,924.0479736,946.8708496,44.30739424,17.54853763,49.13883591,0,0,0,40,69.72273254,1,6,1,1.960144043,53.76344299,,,,,,,,,,,,,,,,
3772710562,70.18943405,959.7936096,0.000470199,2.68E-06,1,0.999253354,40.02988815,1.988401406,10.25999989,0.005046417,0.001201882,0.25,2.57E-05,0.000471875,2.85E-05,70.18930054,70.18930054,946.8708496,972.7163696,43.47964964,17.54843091,49.13927841,0,0,0,40,69.72306061,1,6,1,1.950836182,53.76344299,,,,,,,,,,,,,,,,
3772710564,70.18958664,987.3947754,0.000437158,3.79E-06,1,0.999253354,40.02988815,1.98837566,10.25000028,0.004700223,0.001070644,0.25,1.96E-05,0.000438742,2.22E-05,70.18956757,70.18956757,972.7163696,1002.073181,43.87671693,17.54345245,49.13950348,0,0,0,40,69.7225647,1,6,1,1.940002441,53.27468491,,,,,,,,,,,,,,,,
3772710565,70.1896553,1012.180573,0.00040371,8.45E-06,1,0.999253354,40.02988815,1.98837566,10.25000028,0.004358648,0.00088913,0.25,8.87E-06,0.000405226,1.12E-05,70.18960571,70.18960571,1002.073181,1022.287964,43.90407393,17.54345245,49.13706207,0,0,0,40,69.72229767,1,6,1,1.962890625,53.76344299,,,,,,,,,,,,,,,,
3772710566,70.1897049,1035.302917,0.000412363,3.20E-06,1,0.999253354,40.02988815,1.988382965,10.25000028,0.004452555,0.000905592,0.25,8.82E-06,0.000413913,1.12E-05,70.1897049,70.1897049,1022.287964,1048.317871,44.09010151,17.54598701,49.14260864,0,0,0,40,69.72266388,1,6,1,1.951446533,54.25220108,,,,,,,,,,,,,,,,
3772710567,70.18985367,1062.929504,0.000439934,2.56E-06,1,0.999253354,40.02988815,1.988359101,10.25999989,0.004733629,0.001057573,0.25,1.78E-05,0.000441538,2.05E-05,70.1897049,70.1897049,1048.317871,1077.541138,43.39679702,17.54514524,49.13683701,0,0,0,40,69.72266388,1,6,1,1.949462891,53.76344299,,,,,,,,,,,,,,,,
3772710568,70.19017029,1088.84198,0.000406088,3.04E-06,1,0.999253354,40.02988815,1.988359101,10.25000028,0.004392745,0.00084768,0.25,4.62E-06,0.000407638,6.99E-06,70.19000244,70.19000244,1077.541138,1100.142822,44.08228523,17.54514524,49.13861465,0,0,0,40,69.72170258,1,6,1,1.957855225,53.27468491,,,,,,,,,,,,,,,,
3772710569,70.19033813,1111.468994,0.000390642,4.00E-06,1,0.999253354,40.02988815,1.988306275,10.25000028,0.004240288,0.00073412,0.25,-3.06E-06,0.000392176,-8.03E-07,70.19033813,70.19033813,1100.142822,1122.795166,43.8868781,17.5403413,49.13772583,0,0,0,40,69.72259521,1,6,1,1.950378418,50.83089066,,,,,,,,,,,,,,,,
3772710570,70.19049072,1134.395508,0.000379635,3.14E-06,1,0.999253354,40.02988815,1.988306275,10.25000028,0.004109484,0.00077593,0.25,2.79E-06,0.000381093,5.01E-06,70.19033813,70.19033813,1122.795166,1145.99585,43.81184176,17.5403413,49.13417435,0,0,0,40,69.72273254,1,6,1,1.958312988,53.27468491,,,,,,,,,,,,,,,,
3772710571,70.19074249,1158.870239,0.000415146,7.12E-06,1,0.999253354,40.02988815,1.98835512,10.25999989,0.004490822,0.000866038,0.25,4.67E-06,0.000416731,7.10E-06,70.19064331,70.19064331,1145.99585,1171.744629,43.74462171,17.54284517,49.13417435,0,0,0,40,69.72249603,1,6,1,1.96182251,54.74095917,,,,,,,,,,,,,,,,
3772710572,70.19060898,1184.658264,0.000397393,7.38E-06,1,0.999253354,40.02988815,1.988291355,10.25000028,0.004276151,0.000953111,0.25,1.59E-05,0.000398843,1.83E-05,70.19084167,70.19084167,1171.744629,1197.571899,43.89078624,17.53910637,49.13373184,0,0,0,40,69.72232819,1,6,1,1.949768066,54.25220108,,,,,,,,,,,,,,,,
3772710573,70.19035721,1209.086975,0.000438842,3.21E-06,1,0.999253354,40.02988815,1.988502784,10.25999989,0.004706054,0.0011442,0.25,2.60E-05,0.000440395,2.87E-05,70.19037628,70.19037628,1197.571899,1220.602051,43.83841713,17.55029733,49.1383934,0,0,0,40,69.72229767,1,6,1,1.946258545,54.25220108,,,,,,,,,,,,,,,,
3772710574,70.19021988,1233.50415,0.000379724,3.84E-06,1,0.999253354,40.02988815,1.988313564,10.25000028,0.004116682,0.000741816,0.25,-3.70E-07,0.000381201,1.83E-06,70.19033813,70.19033813,1220.602051,1246.40625,43.97129398,17.54660131,49.13683701,0,0,0,40,69.72239685,1,6,1,1.957702637,53.76344299,,,,,,,,,,,,,,,,
3772710575,70.19003677,1259.319824,0.000335232,5.66E-06,1,0.999253354,40.02988815,1.988303919,10.25000028,0.0036481,0.000578864,0.25,-7.34E-06,0.000336577,-5.42E-06,70.19010162,70.19010162,1246.40625,1272.233398,43.87359041,17.53908921,49.13617325,0,0,0,40,69.72170258,1,6,1,1.95098877,54.25220108,,,,,,,,,,,,,,,,
3772710576,70.19025803,1285.545593,0.00036074,5.10E-06,1,0.999253354,40.02988815,1.98828938,10.25999989,0.00391609,0.000675718,0.25,-3.03E-06,0.000362159,-9.46E-07,70.18997192,70.18997192,1272.233398,1298.857788,43.84467016,17.54163906,49.13484192,0,0,0,40,69.72216797,1,6,1,1.943664551,54.25220108,,,,,,,,,,,,,,,,
3772710577,70.19034195,1313.510864,0.000344792,5.94E-06,1,0.999253354,40.02988815,1.988316021,10.25000028,0.003727014,0.000734116,0.25,5.25E-06,0.000346101,7.27E-06,70.19054413,70.19054413,1298.857788,1328.16394,43.64222837,17.54438665,49.13462067,0,0,0,40,69.72193146,1,6,1,1.958465576,54.25220108,,,,,,,,,,,,,,,,
3772710578,70.19015503,1336.110168,0.000391664,4.39E-06,1,0.999253354,40.02988815,1.988316021,10.25999989,0.004181201,0.001123479,0.25,3.27E-05,0.000392995,3.51E-05,70.19013977,70.19013977,1328.16394,1344.056396,43.46401707,17.54438665,49.13284302,0,0,0,40,69.72229767,1,6,1,1.949615479,54.74095917,,,,,,,,,,,,,,,,
3772710579,70.19017029,1357.264893,0.000362338,7.46E-06,1,0.999253354,40.02988815,1.988388255,10.25000028,0.003945742,0.000611854,0.25,-9.21E-06,0.000363799,-7.14E-06,70.19017029,70.19017029,1344.056396,1370.473389,43.92048812,17.54659449,49.13018036,0,0,0,40,69.72212982,1,6,1,1.949462891,53.76344299,,,,,,,,,,,,,,,,
3772710580,70.19017029,1383.589783,0.000280428,2.58E-06,1,0.999253354,40.02988815,1.988261836,10.25000028,0.003088457,0.000281064,0.25,-2.49E-05,0.000281662,-2.34E-05,70.19017029,70.19017029,1370.473389,1396.706177,43.52420246,17.53844391,49.13351059,0,0,0,40,69.72186279,1,6,1,1.949615479,54.74095917,,,,,,,,,,,,,,,,
3772710581,70.19021988,1409.615112,0.000293765,6.26E-06,1,0.999253354,40.02988815,1.988327999,10.25000028,0.003177883,0.000612106,0.25,3.24E-06,0.000294888,4.96E-06,70.19017029,70.19017029,1396.706177,1422.524048,43.78057662,17.54496564,49.1383934,0,0,0,40,69.72186279,1,6,1,1.950531006,53.76344299,,,,,,,,,,,,,,,,
3772710582,70.1903038,1434.131287,0.000380341,4.54E-06,1,0.999253354,40.02988815,1.988327999,10.25000028,0.004093527,0.000907923,0.25,1.48E-05,0.000381733,1.71E-05,70.19026947,70.19026947,1422.524048,1445.738525,44.36288987,17.54496564,49.13506317,0,0,0,40,69.72200012,1,6,1,1.961517334,53.76344299,,,,,,,,,,,,,,,,
3772710583,70.19044113,1460.347839,0.0003299,3.14E-06,1,0.999253354,40.02988815,1.988241538,10.25000028,0.003613753,0.000438408,0.25,-1.93E-05,0.000331294,-1.75E-05,70.19033813,70.19033813,1445.738525,1474.957153,44.22610488,17.54017256,49.13617325,0,0,0,40,69.72183228,1,6,1,1.95526123,53.76344299,,,,,,,,,,,,,,,,
3772710584,70.1904068,1487.843079,0.000336196,4.18E-06,1,0.999253354,40.02988815,1.988376779,10.25000028,0.00364204,0.000672627,0.25,1.13E-06,0.000337496,3.09E-06,70.19054413,70.19054413,1474.957153,1500.729004,43.71960959,17.54344046,49.13439941,0,0,0,40,69.72063446,1,6,1,1.949462891,55.22971725,,,,,,,,,,,,,,,,
3772710585,70.19038773,1510.838745,0.000309608,5.63E-06,1,0.999253354,40.02988815,1.988376779,10.25000028,0.003371973,0.000520254,0.25,-8.11E-06,0.000310858,-6.34E-06,70.19026947,70.19026947,1500.729004,1520.948486,44.44496086,17.54344046,49.13772583,0,0,0,40,69.72106934,1,6,1,1.953430176,54.74095917,,,,,,,,,,,,,,,,
3772710586,70.19052505,1532.454407,0.000294608,3.76E-06,1,0.999253354,40.02988815,1.988244095,10.25000028,0.003211777,0.000476417,0.25,-9.43E-06,0.000295807,-7.76E-06,70.19050598,70.19050598,1520.948486,1543.960327,44.10964223,17.54168227,49.13573074,0,0,0,40,69.72106934,1,6,1,1.947631836,55.22971725,,,,,,,,,,,,,,,,
3772710587,70.1906929,1558.385254,0.00028125,9.80E-06,1,0.999253354,40.02988815,1.988316328,10.25000028,0.003034672,0.000629169,0.25,7.08E-06,0.000282302,8.74E-06,70.19054413,70.19054413,1543.960327,1572.810181,43.90954532,17.54455138,49.13506317,0,0,0,40,69.72077179,1,6,1,1.948699951,55.22971725,,,,,,,,,,,,,,,,
3772710588,70.19050598,1587.398743,0.000295804,5.87E-06,1,0.999253354,40.02988815,1.988364602,10.25000028,0.003184405,0.00070242,0.25,1.12E-05,0.000296888,1.30E-05,70.19084167,70.19084167,1572.810181,1601.987305,43.55077783,17.54592013,49.13683701,0,0,0,40,69.72119904,1,6,1,1.949310303,53.76344299,,,,,,,,,,,,,,,,
3772710589,70.18995285,1611.802124,0.000345653,6.90E-06,1,0.999253354,40.02988815,1.988364602,10.25999989,0.003694323,0.000968284,0.25,2.67E-05,0.000346842,2.88E-05,70.19017029,70.19017029,1601.987305,1621.616943,44.06743429,17.54592013,49.13772583,0,0,0,40,69.72106934,1,6,1,1.9480896,55.22971725,,,,,,,,,,,,,,,,
3772710590,70.18962097,1634.634216,0.000354783,4.12E-06,1,0.999253354,40.02988815,1.988413539,10.25000028,0.003803106,0.000932555,0.25,2.17E-05,0.000356036,2.39E-05,70.18973541,70.18973541,1621.616943,1647.651489,44.11745851,17.54564,49.1363945,0,0,0,40,69.72156525,1,6,1,1.949768066,54.25220108,,,,,,,,,,,,,,,,
3772710591,70.18948746,1660.334656,0.000326851,9.54E-06,1,0.999253354,40.02988815,1.9883492,10.25000028,0.003468469,0.001052903,0.25,3.79E-05,0.000327902,4.00E-05,70.18950653,70.18950653,1647.651489,1673.017822,43.98380003,17.54522283,49.13328934,0,0,0,40,69.7212677,1,6,1,1.961669922,54.25220108,,,,,,,,,,,,,,,,
3772710592,70.18898392,1682.832581,0.000334482,5.57E-06,1,0.999253354,40.02988815,1.988380017,10.25000028,0.003578377,0.000918095,0.25,2.41E-05,0.000335642,2.61E-05,70.18946838,70.18946838,1673.017822,1692.647339,44.01272029,17.54922747,49.13217926,0,0,0,40,69.72119904,1,6,1,1.950531006,55.22971725,,,,,,,,,,,,,,,,
3772710593,70.1883812,1707.263611,0.000325465,3.76E-06,1,0.999253354,40.02988815,1.988381366,10.25000028,0.00349666,0.000812002,0.25,1.59E-05,0.000326638,1.79E-05,70.18849945,70.18849945,1692.647339,1721.879883,43.94159209,17.54433715,49.13351059,0,0,0,40,69.72200012,1,6,1,1.959686279,54.74095917,,,,,,,,,,,,,,,,
