Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu),Transport Action,Averaging Time (sec),Frequency (Hz),Peak Amplitude (mm),Center Position (mm),Coil Signal' (mV),"Coil Signal"" (mV)",Range (mV),M. Quad. Signal (emu),M. Raw' (emu),"M. Raw"" (emu)",Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Mass (grams),Motor Lag (deg),Pressure (Torr),VSM Status (code),Motor Status (code),Measure Status (code),Measure Count,System Temp. (K),Temp. Status (code),Field Status (code),Chamber Status (code),Motor Current (amps),Motor Heatsink Temp. (C),Map 01,Map 02,Map 03,Map 04,Map 05,Map 06,Map 07,Map 08,Map 09,Map 10,Map 11,Map 12,Map 13,Map 14,Map 15,Map 16
3772712008,90.06579971,296.8091888,2.38E-06,8.90E-07,1,0.999253354,40.02988815,1.988248521,10.23999974,2.54E-05,6.99E-06,0.25,2.17E-07,2.39E-06,2.27E-07,90.06586456,90.06586456,283.9992676,309.6191101,43.77510522,17.53640893,50.69408798,0,0,0,40,89.53468323,1,6,1,1.950378418,49.85337448,,,,,,,,,,,,,,,,
3772712009,90.0654335,321.1019592,2.93E-06,6.00E-07,1,0.999253354,40.02988815,1.988294438,10.23999974,3.26E-05,1.22E-06,0.25,-4.12E-07,2.94E-06,-4.03E-07,90.06573486,90.06573486,309.6191101,332.5848083,43.83607224,17.53933048,50.70074463,0,0,0,40,89.53468323,1,6,1,1.949462891,50.34213257,,,,,,,,,,,,,,,,
3772712009,90.06474686,345.3993225,2.93E-06,9.78E-07,1,0.999253354,40.02988815,1.988250746,10.23999974,3.13E-05,8.87E-06,0.25,2.92E-07,2.94E-06,3.05E-07,90.06513214,90.06513214,332.5848083,358.2138367,43.41711936,17.53710202,50.70118713,0,0,0,40,89.53489685,1,6,1,1.947479248,50.83089066,,,,,,,,,,,,,,,,
3772712011,90.06388855,371.1182098,2.63E-06,1.02E-06,1,0.999253354,40.02988815,1.988259292,10.23999974,2.86E-05,5.37E-06,0.25,2.26E-08,2.65E-06,3.28E-08,90.06436157,90.06436157,358.2138367,384.022583,43.58126135,17.53833738,50.70074463,0,0,0,40,89.53468323,1,6,1,1.952667236,50.34213257,,,,,,,,,,,,,,,,
3772712012,90.06326294,396.9384766,3.49E-06,6.46E-07,1,0.999253354,40.02988815,1.988259292,10.25000028,3.81E-05,5.90E-06,0.25,-8.16E-08,3.51E-06,-6.87E-08,90.06341553,90.06341553,384.022583,409.8543701,43.57266343,17.53833738,50.70251846,0,0,0,40,89.53544617,1,6,1,1.96105957,51.31964874,,,,,,,,,,,,,,,,
3772712013,90.06272507,421.1482849,3.23E-06,1.02E-06,1,0.999253354,40.02988815,1.9882505,10.25000028,3.38E-05,1.33E-05,0.25,6.46E-07,3.24E-06,6.62E-07,90.06311035,90.06311035,409.8543701,432.4421997,43.52654735,17.53786623,50.70229721,0,0,0,40,89.53553772,1,6,1,1.949157715,51.31964874,,,,,,,,,,,,,,,,
3772712013,90.06246948,443.6600952,3.42E-06,1.16E-06,1,0.999253354,40.02988815,1.988282214,10.23999974,3.64E-05,1.07E-05,0.25,3.76E-07,3.44E-06,3.91E-07,90.06233978,90.06233978,432.4421997,454.8779907,43.83529062,17.53847809,50.70096588,0,0,0,40,89.53570557,1,6,1,1.952209473,50.34213257,,,,,,,,,,,,,,,,
3772712015,90.06233978,470.9940491,3.17E-06,6.43E-07,1,0.999253354,40.02988815,1.988204746,10.25000028,3.34E-05,1.20E-05,0.25,5.39E-07,3.19E-06,5.54E-07,90.06259918,90.06259918,454.8779907,487.1101074,43.51169641,17.54047706,50.69830322,0,0,0,40,89.53583527,1,6,1,1.96182251,52.78592682,,,,,,,,,,,,,,,,
3772712016,90.06203842,496.888031,3.55E-06,6.72E-07,1,0.999253354,40.02988815,1.988204746,10.23999974,3.82E-05,8.84E-06,0.25,1.79E-07,3.57E-06,1.93E-07,90.06208038,90.06208038,487.1101074,506.6659546,43.43118867,17.54047706,50.69342041,0,0,0,40,89.5369873,1,6,1,1.958770752,50.83089066,,,,,,,,,,,,,,,,
3772712016,90.06178284,516.0752563,4.47E-06,5.37E-07,1,0.999253354,40.02988815,1.988224115,10.25000028,4.76E-05,1.40E-05,0.25,4.89E-07,4.49E-06,5.09E-07,90.06199646,90.06199646,506.6659546,525.4845581,43.91189021,17.54073838,50.69675064,0,0,0,40,89.53668976,1,6,1,1.93862915,47.89833832,,,,,,,,,,,,,,,,
3772712017,90.06141663,541.8978271,3.98E-06,9.70E-07,1,0.999253354,40.02988815,1.988125905,10.23999974,4.18E-05,1.53E-05,0.25,6.94E-07,4.00E-06,7.13E-07,90.06156921,90.06156921,525.4845581,558.3110962,43.83294573,17.53276252,50.69475174,0,0,0,40,89.53720093,1,6,1,1.954956055,51.31964874,,,,,,,,,,,,,,,,
3772712019,90.06098557,571.309967,5.02E-06,1.04E-06,1,0.999253354,40.02988815,1.988204573,10.23999974,5.37E-05,1.45E-05,0.25,4.34E-07,5.04E-06,4.56E-07,90.06126404,90.06126404,558.3110962,584.3088379,43.62815906,17.53836376,50.70118713,0,0,0,40,89.5377121,1,6,1,1.951141357,50.83089066,,,,,,,,,,,,,,,,
3772712020,90.06058121,593.625946,4.87E-06,9.09E-07,1,0.999253354,40.02988815,1.988204573,10.23999974,5.27E-05,1.05E-05,0.25,9.34E-08,4.89E-06,1.13E-07,90.06070709,90.06070709,584.3088379,602.9430542,43.07945584,17.53836376,50.69519424,0,0,0,40,89.53741455,1,6,1,1.958312988,50.83089066,,,,,,,,,,,,,,,,
3772712021,90.06036758,616.0617065,5.18E-06,5.86E-07,1,0.999253354,40.02988815,1.988167108,10.23999974,5.51E-05,1.62E-05,0.25,5.60E-07,5.20E-06,5.83E-07,90.06045532,90.06045532,602.9430542,629.1803589,43.81731316,17.53487873,50.70229721,0,0,0,40,89.53741455,1,6,1,1.948547363,51.31964874,,,,,,,,,,,,,,,,
3772712021,90.05987167,642.181488,5.61E-06,5.49E-07,1,0.999253354,40.02988815,1.988167108,10.23999974,6.07E-05,1.25E-05,0.25,1.49E-07,5.64E-06,1.71E-07,90.06027985,90.06027985,629.1803589,655.1826172,43.77823173,17.53487873,50.70029831,0,0,0,40,89.53856659,1,6,1,1.94519043,52.78592682,,,,,,,,,,,,,,,,
3772712022,90.05926895,666.9258118,6.30E-06,6.72E-07,1,0.999253354,40.02988815,1.98822845,10.23999974,6.71E-05,1.93E-05,0.25,6.53E-07,6.33E-06,6.80E-07,90.0594635,90.0594635,655.1826172,678.6690063,44.06899754,17.54039266,50.69675064,0,0,0,40,89.53865051,1,6,1,1.949462891,51.80840683,,,,,,,,,,,,,,,,
3772712023,90.0590744,691.5365295,6.38E-06,9.93E-07,1,0.999253354,40.02988815,1.988259381,10.23999974,6.78E-05,2.02E-05,0.25,7.20E-07,6.41E-06,7.48E-07,90.0590744,90.0590744,678.6690063,704.4040527,43.51169641,17.53647577,50.69675064,0,0,0,40,89.53886414,1,6,1,1.955566406,50.83089066,,,,,,,,,,,,,,,,
3772712024,90.05890274,717.2692566,5.89E-06,9.42E-07,1,0.999253354,40.02988815,1.988304866,10.23999974,6.43E-05,9.78E-06,0.25,-1.56E-07,5.93E-06,-1.34E-07,90.0590744,90.0590744,704.4040527,730.1344604,43.92986767,17.53932377,50.69808197,0,0,0,40,89.53903198,1,6,1,1.935119629,52.29716492,,,,,,,,,,,,,,,,
3772712025,90.05858231,743.036499,6.57E-06,1.02E-06,1,0.999253354,40.02988815,1.988205305,10.23999974,7.16E-05,1.18E-05,0.25,-9.15E-08,6.61E-06,-6.68E-08,90.05873108,90.05873108,730.1344604,755.9385376,43.6320672,17.5407674,50.6994133,0,0,0,40,89.53920746,1,6,1,1.951141357,52.29716492,,,,,,,,,,,,,,,,
3772712026,90.05839157,767.3453674,6.43E-06,5.48E-07,1,0.999253354,40.02988815,1.988060336,10.23999974,6.94E-05,1.48E-05,0.25,2.09E-07,6.46E-06,2.34E-07,90.05843353,90.05843353,755.9385376,778.7521973,43.79542756,17.53667972,50.70273972,0,0,0,40,89.53920746,1,6,1,1.950531006,51.31964874,,,,,,,,,,,,,,,,
3772712027,90.05841446,791.9699097,6.41E-06,5.60E-07,1,0.999253354,40.02988815,1.988094077,10.23999974,6.98E-05,1.16E-05,0.25,-8.38E-08,6.45E-06,-5.97E-08,90.05834961,90.05834961,778.7521973,805.1876221,43.74618496,17.53876484,50.70384979,0,0,0,40,89.53993225,1,6,1,1.950683594,52.78592682,,,,,,,,,,,,,,,,
3772712028,90.05862808,818.1680298,7.20E-06,6.81E-07,1,0.999253354,40.02988815,1.988188958,10.25000028,7.89E-05,1.04E-05,0.25,-3.30E-07,7.24E-06,-3.04E-07,90.05847931,90.05847931,805.1876221,831.1484375,43.72117285,17.53997234,50.70806885,0,0,0,40,89.53988647,1,6,1,1.949310303,51.80840683,,,,,,,,,,,,,,,,
3772712029,90.05847549,842.4492798,7.41E-06,7.71E-07,1,0.999253354,40.02988815,1.98805819,10.23999974,8.03E-05,1.54E-05,0.25,8.75E-08,7.45E-06,1.16E-07,90.05877686,90.05877686,831.1484375,853.7501221,43.79542756,17.53785225,50.70606995,0,0,0,40,89.5402298,1,6,1,1.94732666,51.80840683,,,,,,,,,,,,,,,,
3772712030,90.05841064,866.95401,8.11E-06,5.31E-07,1,0.999253354,40.02988815,1.988074331,10.23999974,8.79E-05,1.70E-05,0.25,1.12E-07,8.16E-06,1.43E-07,90.05817413,90.05817413,853.7501221,880.1578979,43.68287305,17.53604063,50.70673752,0,0,0,40,89.5402298,1,6,1,1.950683594,51.80840683,,,,,,,,,,,,,,,,
3772712031,90.05862427,891.6798706,7.97E-06,9.21E-07,1,0.999253354,40.02988815,1.98803805,10.23999974,8.56E-05,2.07E-05,0.25,4.80E-07,8.01E-06,5.13E-07,90.05864716,90.05864716,880.1578979,903.2018433,43.67427514,17.53838699,50.70784378,0,0,0,40,89.54040527,1,6,1,1.949462891,52.29716492,,,,,,,,,,,,,,,,
3772712033,90.05851746,917.8088684,7.52E-06,5.13E-07,1,0.999253354,40.02988815,1.988193199,10.23999974,8.22E-05,1.16E-05,0.25,-2.82E-07,7.56E-06,-2.55E-07,90.05860138,90.05860138,903.2018433,932.4158936,43.83607224,17.53980041,50.70651245,0,0,0,40,89.54070282,1,6,1,1.952209473,51.80840683,,,,,,,,,,,,,,,,
3772712034,90.05819702,943.9309998,8.65E-06,5.63E-07,1,0.999253354,40.02988815,1.988193199,10.25000028,9.41E-05,1.59E-05,0.25,-8.25E-08,8.69E-06,-4.99E-08,90.05843353,90.05843353,932.4158936,955.446106,43.86577413,17.53980041,50.70962143,0,0,0,40,89.53993225,1,6,1,1.947784424,51.80840683,,,,,,,,,,,,,,,,
3772712034,90.05800247,968.2513733,9.23E-06,5.93E-07,1,0.999253354,40.02988815,1.988052296,10.25000028,9.99E-05,1.95E-05,0.25,1.44E-07,9.28E-06,1.81E-07,90.05796051,90.05796051,955.446106,981.0566406,43.53592689,17.53992548,50.70851135,0,0,0,40,89.5401001,1,6,1,1.943054199,52.29716492,,,,,,,,,,,,,,,,
3772712035,90.05783081,993.8435364,8.68E-06,6.95E-07,1,0.999253354,40.02988815,1.988195646,10.25000028,9.48E-05,1.38E-05,0.25,-2.88E-07,8.73E-06,-2.57E-07,90.05804443,90.05804443,981.0566406,1006.630432,43.58438786,17.53907736,50.71361542,0,0,0,40,89.54078674,1,6,1,1.949005127,52.29716492,,,,,,,,,,,,,,,,
3772712036,90.05735779,1018.037201,9.55E-06,9.66E-07,1,0.999253354,40.02988815,1.988032651,10.23999974,0.000103398,2.03E-05,0.25,1.61E-07,9.60E-06,1.98E-07,90.05761719,90.05761719,1006.630432,1029.44397,44.09869943,17.53327653,50.71472549,0,0,0,40,89.54044342,1,6,1,1.940460205,52.29716492,,,,,,,,,,,,,,,,
3772712037,90.05716324,1042.355286,9.57E-06,6.95E-07,1,0.999253354,40.02988815,1.988193069,10.25000028,0.000102952,2.42E-05,0.25,5.14E-07,9.62E-06,5.53E-07,90.05709839,90.05709839,1029.44397,1055.266602,44.08853826,17.54132742,50.71295166,0,0,0,40,89.54074097,1,6,1,1.949310303,51.80840683,,,,,,,,,,,,,,,,
3772712038,90.05688477,1066.57666,1.04E-05,9.19E-07,1,0.999253354,40.02988815,1.988128426,10.23999974,0.00011385,1.52E-05,0.25,-4.63E-07,1.05E-05,-4.25E-07,90.05722809,90.05722809,1055.266602,1077.886719,43.82278456,17.53896721,50.71317291,0,0,0,40,89.54074097,1,6,1,1.958465576,52.78592682,,,,,,,,,,,,,,,,
3772712039,90.05635071,1090.890137,9.89E-06,4.85E-07,1,0.999253354,40.02988815,1.988166364,10.23999974,0.00010885,1.12E-05,0.25,-7.45E-07,9.95E-06,-7.11E-07,90.05654144,90.05654144,1077.886719,1103.893555,43.80246222,17.53964491,50.7171669,0,0,0,40,89.54070282,1,6,1,1.93649292,52.29716492,,,,,,,,,,,,,,,,
3772712041,90.05635071,1117.009888,1.05E-05,1.02E-06,1,0.999253354,40.02988815,1.98817632,10.23999974,0.000114532,1.96E-05,0.25,-8.36E-08,1.06E-05,-4.38E-08,90.05615997,90.05615997,1103.893555,1130.126221,43.77901336,17.53974337,50.71561432,0,0,0,40,89.54074097,1,6,1,1.951141357,53.27468491,,,,,,,,,,,,,,,,
3772712041,90.05658722,1139.540222,1.07E-05,5.77E-07,1,0.999253354,40.02988815,1.98823895,10.23999974,0.000116816,1.71E-05,0.25,-3.39E-07,1.08E-05,-2.99E-07,90.05654144,90.05654144,1130.126221,1148.954224,43.71491982,17.54230739,50.71738815,0,0,0,40,89.54121399,1,6,1,1.950073242,52.78592682,,,,,,,,,,,,,,,,
3772712042,90.05669403,1162.123535,1.10E-05,6.22E-07,1,0.999253354,40.02988815,1.988086193,10.25000028,0.000119004,2.08E-05,0.25,-4.78E-08,1.10E-05,-6.13E-09,90.056633,90.056633,1148.954224,1175.292847,43.77745011,17.53565158,50.71849823,0,0,0,40,89.54125214,1,6,1,1.951904297,52.29716492,,,,,,,,,,,,,,,,
3772712043,90.05692673,1188.40918,1.16E-05,5.36E-07,1,0.999253354,40.02988815,1.98804149,10.23999974,0.000126388,2.06E-05,0.25,-1.79E-07,1.17E-05,-1.35E-07,90.05675507,90.05675507,1175.292847,1201.525513,43.65238954,17.53590734,50.71783066,0,0,0,40,89.54151154,1,6,1,1.96182251,51.80840683,,,,,,,,,,,,,,,,
3772712045,90.05712128,1214.637207,1.13E-05,5.81E-07,1,0.999253354,40.02988815,1.988105453,10.23999974,0.000120644,3.32E-05,0.25,1.03E-06,1.14E-05,1.08E-06,90.05709839,90.05709839,1201.525513,1227.748901,43.6320672,17.54114733,50.71871948,0,0,0,40,89.54155731,1,6,1,1.950683594,52.29716492,,,,,,,,,,,,,,,,
3772712046,90.05694962,1241.047302,1.15E-05,5.90E-07,1,0.999253354,40.02988815,1.988121075,10.23999974,0.000124756,2.21E-05,0.25,-2.24E-08,1.15E-05,2.14E-08,90.05714417,90.05714417,1227.748901,1254.345703,43.72195448,17.54056545,50.72249222,0,0,0,40,89.54129791,1,6,1,1.950836182,52.29716492,,,,,,,,,,,,,,,,
3772712047,90.05677795,1267.57489,1.21E-05,6.04E-07,1,0.999253354,40.02988815,1.988121075,10.25000028,0.000131374,2.65E-05,0.25,2.62E-07,1.22E-05,3.10E-07,90.05675507,90.05675507,1254.345703,1280.804077,43.48746592,17.54056545,50.72138214,0,0,0,40,89.54172516,1,6,1,1.937103271,52.29716492,,,,,,,,,,,,,,,,
3772712047,90.05680084,1292.411316,1.20E-05,5.84E-07,1,0.999253354,40.02988815,1.988189226,10.25000028,0.000130712,2.14E-05,0.25,-1.78E-07,1.21E-05,-1.33E-07,90.05680084,90.05680084,1280.804077,1304.018555,43.77197871,17.53663366,50.72271347,0,0,0,40,89.54078674,1,6,1,1.950378418,50.83089066,,,,,,,,,,,,,,,,
3772712048,90.05682373,1317.215576,1.25E-05,4.82E-07,1,0.999253354,40.02988815,1.988126305,10.23999974,0.000135664,2.56E-05,0.25,1.13E-07,1.26E-05,1.62E-07,90.05680084,90.05680084,1304.018555,1330.412598,43.95409815,17.53856859,50.72249222,0,0,0,40,89.54121399,1,6,1,1.949462891,52.78592682,,,,,,,,,,,,,,,,
3772712049,90.05645752,1340.130615,1.30E-05,1.26E-06,1,0.999253354,40.02988815,1.988126305,10.23999974,0.000139836,3.03E-05,0.25,4.67E-07,1.30E-05,5.19E-07,90.05684662,90.05684662,1330.412598,1349.848633,43.57110018,17.53856859,50.72959518,0,0,0,40,89.54121399,1,6,1,1.950378418,52.78592682,,,,,,,,,,,,,,,,
3772712050,90.05606842,1364.24823,1.28E-05,1.17E-06,1,0.999253354,40.02988815,1.988126771,10.25000028,0.000138134,2.91E-05,0.25,3.88E-07,1.29E-05,4.39E-07,90.05606842,90.05606842,1349.848633,1378.647827,43.36162373,17.53847427,50.72759628,0,0,0,40,89.54129791,1,6,1,1.960601807,52.78592682,,,,,,,,,,,,,,,,
3772712051,90.05578995,1390.255066,1.37E-05,5.67E-07,1,0.999253354,40.02988815,1.988080614,10.23999974,0.000148341,2.76E-05,0.25,9.43E-08,1.38E-05,1.47E-07,90.05606842,90.05606842,1378.647827,1401.862305,43.83060084,17.53706972,50.72670746,0,0,0,40,89.54189301,1,6,1,1.952209473,52.29716492,,,,,,,,,,,,,,,,
3772712052,90.05566406,1414.865723,1.32E-05,9.30E-07,1,0.999253354,40.02988815,1.98811347,10.23999974,0.000141437,3.31E-05,0.25,6.93E-07,1.32E-05,7.47E-07,90.05551147,90.05551147,1401.862305,1427.869141,44.08463011,17.53665701,50.72737503,0,0,0,40,89.54155731,1,6,1,1.950683594,53.76344299,,,,,,,,,,,,,,,,
3772712053,90.05570602,1439.379639,1.32E-05,6.55E-07,1,0.999253354,40.02988815,1.988133859,10.23999974,0.000142566,3.02E-05,0.25,4.18E-07,1.33E-05,4.71E-07,90.05581665,90.05581665,1427.869141,1450.890137,43.53670852,17.53896097,50.73381042,0,0,0,40,89.54198456,1,6,1,1.948852539,52.78592682,,,,,,,,,,,,,,,,
3772712054,90.05546951,1463.900513,1.38E-05,9.11E-07,1,0.999253354,40.02988815,1.988146758,10.25000028,0.000147973,3.52E-05,0.25,7.77E-07,1.38E-05,8.34E-07,90.0555954,90.0555954,1450.890137,1476.910889,44.03929566,17.53742392,50.7324791,0,0,0,40,89.54172516,1,6,1,1.960144043,52.29716492,,,,,,,,,,,,,,,,
3772712055,90.05510712,1489.594116,1.39E-05,1.28E-06,1,0.999253354,40.02988815,1.988226285,10.23999974,0.00015078,2.76E-05,0.25,5.03E-08,1.40E-05,1.04E-07,90.05534363,90.05534363,1476.910889,1502.277344,43.50856989,17.53757336,50.73913574,0,0,0,40,89.54155731,1,6,1,1.952972412,52.78592682,,,,,,,,,,,,,,,,
3772712056,90.05510712,1513.585022,1.48E-05,5.25E-07,1,0.999253354,40.02988815,1.988085099,10.23999974,0.000159823,3.52E-05,0.25,5.84E-07,1.49E-05,6.44E-07,90.05487061,90.05487061,1502.277344,1524.8927,43.79073779,17.53568857,50.73336792,0,0,0,40,89.54223633,1,6,1,1.948699951,52.29716492,,,,,,,,,,,,,,,,
3772712057,90.05523682,1537.808655,1.52E-05,8.29E-07,1,0.999253354,40.02988815,1.988125931,10.25000028,0.000164044,3.66E-05,0.25,6.40E-07,1.53E-05,7.02E-07,90.05534363,90.05534363,1524.8927,1550.724609,43.63050394,17.54092836,50.73780441,0,0,0,40,89.54172516,1,6,1,1.946868896,53.27468491,,,,,,,,,,,,,,,,
3772712059,90.05484772,1565.223328,1.54E-05,6.22E-07,1,0.999253354,40.02988815,1.988135412,10.23999974,0.000166769,3.19E-05,0.25,1.76E-07,1.55E-05,2.36E-07,90.05513,90.05513,1550.724609,1579.722046,43.83998039,17.54200937,50.7349205,0,0,0,40,89.54151154,1,6,1,1.937255859,53.27468491,,,,,,,,,,,,,,,,
3772712060,90.05471802,1592.640259,1.56E-05,5.06E-07,1,0.999253354,40.02988815,1.988012398,10.23999974,0.000169763,3.10E-05,0.25,5.15E-08,1.57E-05,1.12E-07,90.05456543,90.05456543,1579.722046,1605.558472,43.75790939,17.54018623,50.74002457,0,0,0,40,89.54210663,1,6,1,1.940307617,53.27468491,,,,,,,,,,,,,,,,
3772712060,90.05478287,1615.170532,1.60E-05,9.57E-07,1,0.999253354,40.02988815,1.988012398,10.25000028,0.000172844,3.53E-05,0.25,3.83E-07,1.61E-05,4.47E-07,90.05487061,90.05487061,1605.558472,1624.782593,43.73055239,17.54018623,50.73669434,0,0,0,40,89.54210663,1,6,1,1.945953369,52.78592682,,,,,,,,,,,,,,,,
3772712061,90.05450439,1639.488647,1.56E-05,9.56E-07,1,0.999253354,40.02988815,1.988046048,10.25000028,0.000168427,3.50E-05,0.25,4.31E-07,1.57E-05,4.93E-07,90.05469513,90.05469513,1624.782593,1654.194702,43.60314695,17.53823848,50.73869324,0,0,0,40,89.54177094,1,6,1,1.949157715,53.27468491,,,,,,,,,,,,,,,,
3772712063,90.05450439,1667.089844,1.63E-05,8.71E-07,1,0.999253354,40.02988815,1.988146517,10.25000028,0.000176799,2.97E-05,0.25,-1.74E-07,1.63E-05,-1.13E-07,90.05431366,90.05431366,1654.194702,1679.984985,44.43010992,17.54204152,50.74091339,0,0,0,40,89.54223633,1,6,1,1.951141357,53.76344299,,,,,,,,,,,,,,,,
3772712064,90.05463028,1687.783813,1.62E-05,5.90E-07,1,0.999253354,40.02988815,1.988146517,10.25000028,0.000175489,3.40E-05,0.25,2.30E-07,1.63E-05,2.94E-07,90.05469513,90.05469513,1679.984985,1695.582642,43.86733738,17.54204152,50.74423981,0,0,0,40,89.54180908,1,6,1,1.951599121,52.78592682,,,,,,,,,,,,,,,,
