154.31,206.609,379.956,0.84762,977.183,0.049219,
154.9,3.22841,594.377,0.89024,1534.48,0.0578821,
155.5,-337.038,485.671,0.92665,1258.7,0.0728778,
156.09,-383.29,241.163,0.94934,627.387,0.0902569,
156.68,-319.846,131.906,0.95918,344.451,0.105388,    
157.28,-274.729,85.4042,0.96533,223.873,0.116454,    
157.87,-243.432,50.7795,0.9744,133.609,0.125997,    
158.46,-208.694,27.1457,0.98242,71.6919,0.137363,    
159.06,-177.152,21.7108,0.98202,57.5553,0.149153,    
159.65,-158.206,25.2044,0.97552,67.0647,0.157203,    
160.24,-148.827,25.8929,0.97257,69.1514,0.161775,    
160.84,-139.035,20.6989,0.97557,55.4869,0.167841,    
161.43,-127.62,21.8814,0.97085,58.872,0.174693,    
162.02,-121.054,24.9756,0.9644,67.4425,0.178502,    
162.62,-117.433,25.4604,0.96217,69.0062,0.180935,    
163.21,-113.993,25.2049,0.96092,68.5616,0.183508,    
163.81,-110.664,24.3072,0.9606,66.3628,0.186275,    
164.4,-107.32,23.4733,0.96017,64.3168,0.189165,    
164.99,-103.697,22.3699,0.96002,61.5136,0.192511,    
165.59,-100.112,22.9823,0.95694,63.4274,0.195482,    
166.18,-98.4424,23.6896,0.95468,65.6123,0.196765,    
166.77,-97.3326,22.2184,0.95658,61.7561,0.198278,    
167.37,-94.5346,20.5276,0.95795,57.2616,0.201522,    
167.96,-91.94,21.125,0.95511,59.136,0.203923,    
168.55,-90.9977,20.3028,0.95609,57.0339,0.205186,    
169.15,-88.8569,18.0462,0.95929,50.8751,0.208251,    
169.74,-85.5293,17.469,0.95832,49.4198,0.212199,    
170.34,-82.7407,17.5557,0.95613,49.8408,0.215468,    
170.93,-80.5259,18.0502,0.95325,51.4219,0.217988,    
171.52,-78.9277,18.5543,0.9507,53.0405,0.219782,    
172.12,-77.7019,18.7361,0.94917,53.7476,0.221274,    
172.71,-76.5688,18.6196,0.94842,53.5965,0.222815,    
173.3,-75.3902,18.3831,0.94791,53.0965,0.224511,    
173.9,-74.173,18.0658,0.94756,52.3608,0.226341,    
174.49,-72.8833,17.6451,0.94741,51.3149,0.228375,    
175.08,-71.5179,17.4213,0.94664,50.8354,0.230469,    
175.68,-70.2082,17.1448,0.94605,50.1999,0.232566,    
176.27,-68.8412,16.9564,0.94512,49.8152,0.23476,    
176.86,-67.6473,17.1322,0.94326,50.5001,0.236521,    
177.46,-67.0682,17.2146,0.94234,50.9151,0.237388,    
178.05,-66.4786,16.0527,0.9452,47.6364,0.239053,    
178.64,-64.7975,15.1084,0.94627,44.9827,0.242436,    
179.24,-63.1495,15.2475,0.94386,45.5493,0.245215,    
179.83,-62.2835,14.9279,0.94387,44.7413,0.24697,    
180.42,-60.8616,13.7414,0.94626,41.3203,0.250371,    
181.02,-58.6967,13.6773,0.94374,41.2643,0.254606,    
181.61,-57.134,13.9052,0.94073,42.0888,0.257588,    
182.2,-55.8105,13.8588,0.93898,42.0846,0.260374,    
182.8,-54.4803,13.8432,0.937,42.1757,0.263237,    
183.39,-52.8745,13.0641,0.9377,39.9305,0.267482,    
183.99,-49.9898,12.7763,0.93408,39.1784,0.274599,    
184.58,-47.2086,14.7331,0.91938,45.3238,0.279446,    
185.17,-46.3117,17.0176,0.90679,52.519,0.278681,    
185.77,-46.5956,17.9041,0.90364,55.434,0.276732,    
186.36,-46.2214,17.3372,0.90514,53.8494,0.278448,    
186.95,-44.3843,17.0516,0.90149,53.13,0.283465,    
187.55,-42.0486,17.9422,0.8904,56.0842,0.288044,    
188.14,-40.1293,19.6291,0.87617,61.5503,0.289804,    
188.73,-38.7717,21.8552,0.86146,68.7454,0.288366,    
189.33,-38.1978,24.6146,0.8485,77.6714,0.283202,    
189.92,-38.987,27.0981,0.8433,85.7746,0.275723,    
190.51,-40.617,27.6173,0.84797,87.6894,0.271541,    
191.11,-40.2265,26.57,0.8498,84.6299,0.274593,    
191.7,-36.9254,27.8143,0.83262,88.8666,0.277758,    
192.29,-33.6183,33.5308,0.80406,107.461,0.267432,    
192.89,-34.6566,43.6513,0.79462,140.332,0.240875,    
193.48,-46.919,53.7699,0.82378,173.39,0.215206,    
194.07,-68.1104,47.502,0.8779,153.645,0.208843,    
194.67,-72.5072,27.4874,0.92233,89.1828,0.222574,    
195.26,-63.8306,17.8396,0.93634,58.056,0.242266,    
195.85,-56.823,16.6053,0.9301,54.2025,0.255995,    
196.45,-53.4673,17.0104,0.92263,55.6949,0.262436,    
197.04,-51.8055,16.8433,0.92003,55.3132,0.266172,    
197.64,-50.2582,16.443,0.91847,54.1632,0.270075,    
198.23,-48.8957,16.3964,0.9157,54.171,0.273285,    
198.82,-48.0835,16.2915,0.91431,53.9846,0.275346,    
199.42,-47.4276,15.5546,0.91609,51.6984,0.277877,    
200.01,-46.2073,14.5286,0.91806,48.4311,0.282284,    
200.6,-44.4192,14.0905,0.91593,47.1091,0.287671,    
201.2,-42.7959,14.4421,0.90991,48.4292,0.291739,    
201.79,-41.8553,14.9552,0.90459,50.2969,0.293648,    
202.38,-41.2512,14.9986,0.90258,50.5902,0.295334,    
202.98,-40.2999,14.844,0.9005,50.2172,0.298423,    
203.57,-39.1129,15.2591,0.89439,51.7717,0.301284,    
204.16,-38.4475,16.2244,0.88685,55.2063,0.301427,    
204.76,-38.6714,16.9076,0.88406,57.6999,0.299375,    
205.35,-39.1941,16.6039,0.88749,56.8268,0.298454,    
205.95,-39.055,15.6546,0.89204,53.7345,0.300711,    
206.54,-38.147,14.999,0.89253,51.6315,0.304795,    
207.13,-37.0967,14.9731,0.88891,51.6895,0.308223,    
207.73,-36.395,15.3237,0.88423,53.0533,0.30977,    
208.32,-36.1997,15.6722,0.88146,54.414,0.309637,    
208.91,-36.3814,15.6064,0.88255,54.3387,0.309193,    
209.51,-36.5116,14.9137,0.88707,52.0763,0.310271,    
210.1,-36.0867,13.7912,0.89227,48.2921,0.314088,    
210.69,-34.9214,12.8956,0.89364,45.2828,0.320181,    
211.29,-33.4443,12.6862,0.8892,44.6745,0.326291,    
211.88,-32.2591,13.0538,0.88152,46.0972,0.330094,    
212.47,-31.5791,13.5242,0.87507,47.8916,0.33158,    
213.07,-31.1946,13.748,0.87165,48.8216,0.332503,    
213.66,-30.7808,13.748,0.8696,48.9568,0.33417,    
214.25,-30.2379,13.8048,0.86643,49.2945,0.336217,    
214.85,-29.7885,14.0288,0.86247,50.2346,0.337379,    
215.44,-29.6464,14.1368,0.86094,50.7604,0.337625,    
216.03,-29.5686,13.7657,0.86317,49.5636,0.339111,    
216.63,-29.029,13.1335,0.86492,47.4187,0.343409,    
217.22,-28.038,12.8433,0.8616,46.497,0.348793,    
217.82,-27.0691,13.0539,0.85415,47.3898,0.352535,    
218.41,-26.4923,13.4026,0.84775,48.7876,0.353921,    
219,-26.1544,13.5212,0.84461,49.3522,0.355031,    
219.6,-25.6948,13.5027,0.84167,49.4199,0.357253,    
220.19,-25.1377,13.6573,0.83658,50.12,0.359239,    
220.78,-24.7932,13.9404,0.83189,51.296,0.359641,    
221.38,-24.6968,13.9363,0.83122,51.4202,0.36011,    
221.54,-24.667,13.9314,0.83104,51.4392,0.360272,    
222.09,-24.4998,13.5901,0.83251,50.3036,0.362573,    
222.64,-23.9815,13.1758,0.83203,48.8908,0.366977,    
223.2,-23.1956,13.0129,0.82731,48.4078,0.37174,    
223.75,-22.4695,13.1283,0.8204,48.9577,0.374937,    
224.3,-21.9343,13.3008,0.81437,49.723,0.376823,    
224.85,-21.4704,13.3998,0.80944,50.2158,0.378698,    
225.4,-20.9436,13.5157,0.80366,50.7739,0.380782,    
225.95,-20.4103,13.7647,0.79656,51.8357,0.38206,    
226.5,-20.0115,14.1263,0.78978,53.3269,0.381849,    
227.05,-19.8174,14.5019,0.78497,54.8774,0.380431,    
227.6,-19.8385,14.7922,0.78303,56.1119,0.378488,    
228.15,-20.0649,14.8282,0.785,56.3844,0.37721,    
228.71,-20.3067,14.3786,0.79071,54.8088,0.378843,    
229.26,-20.1125,13.5051,0.79581,51.603,0.385191,    
229.81,-19.2095,12.7517,0.79323,48.8411,0.394941,    
230.36,-17.9297,12.6405,0.78026,48.5312,0.403122,    
230.91,-16.8615,13.1469,0.76315,50.5959,0.405341,    
231.46,-16.3534,13.8563,0.75117,53.4529,0.402237,    
232.01,-16.3203,14.3155,0.74739,55.3555,0.398586,    
232.56,-16.3459,14.3744,0.74729,55.715,0.397978,    
233.12,-16.1313,14.2497,0.7455,55.3649,0.400034,    
233.67,-15.7363,14.1789,0.74098,55.2196,0.402522,    
234.22,-15.3115,14.1907,0.73536,55.3959,0.404423,    
234.77,-14.8855,14.2516,0.72926,55.764,0.405839,    
235.32,-14.452,14.3883,0.72246,56.4307,0.40649,    
235.87,-14.084,14.6195,0.71595,57.4716,0.405821,    
236.42,-13.8761,14.8689,0.71163,58.5885,0.404212,    
236.97,-13.8251,14.996,0.71023,59.2267,0.40316,    
237.52,-13.8001,14.9051,0.71037,59.0045,0.404148,    
238.07,-13.6266,14.6331,0.70942,58.0616,0.40753,    
238.63,-13.2036,14.3266,0.70501,56.9793,0.412368,    
239.18,-12.5782,14.172,0.69645,56.4941,0.416522,    
239.73,-11.9017,14.2578,0.68546,56.967,0.41808,    
240.28,-11.3464,14.5447,0.67535,58.2469,0.41655,    
240.83,-11.0097,14.9028,0.66865,59.8173,0.413243,    
241.38,-10.8728,15.1904,0.66557,61.1111,0.410168,    
241.93,-10.846,15.3142,0.66479,61.7494,0.408772,    
242.48,-10.8157,15.2434,0.66452,61.6036,0.40967,    
243.04,-10.6644,15.0066,0.66282,60.7869,0.412828,    
243.59,-10.3055,14.7242,0.65783,59.7778,0.417096,    
244.14,-9.75665,14.546,0.64914,59.1878,0.420513,    
244.69,-9.1483,14.5526,0.63871,59.348,0.421446,    
245.24,-8.62099,14.7064,0.62937,60.1098,0.419937,    
245.79,-8.22518,14.9012,0.6224,61.043,0.417467,    
246.34,-7.91142,15.0556,0.617,61.8134,0.415356,    
246.89,-7.61262,15.1597,0.61194,62.3795,0.413817,    
247.44,-7.30759,15.2396,0.60682,62.848,0.412492,    
247.99,-7.00428,15.3091,0.60177,63.2749,0.411194,    
248.55,-6.70367,15.3589,0.59678,63.6244,0.410058,    
249.1,-6.39119,15.383,0.59157,63.8651,0.409149,    
249.65,-6.05429,15.3942,0.58594,64.0527,0.408241,    
250.2,-5.68187,15.4053,0.57974,64.2401,0.407087,    
250.75,-5.26985,15.4414,0.57302,64.5323,0.405252,    
251.3,-4.83731,15.5334,0.56631,65.0592,0.4023,    
251.85,-4.43929,15.6887,0.56066,65.8533,0.398358,    
252.4,-4.12021,15.8658,0.5566,66.7423,0.39433,    
252.96,-3.86694,16.0012,0.55349,67.4609,0.391144,    
253.51,-3.61967,16.0622,0.55013,67.8655,0.388946,    
254.06,-3.33939,16.087,0.54612,68.1178,0.38697,    
254.61,-3.04949,16.1033,0.54198,68.3345,0.384947,    
255.16,-2.77254,16.0872,0.53786,68.4134,0.383337,    
255.71,-2.46886,15.9982,0.53285,68.1818,0.3824,    
256.26,-2.06251,15.8514,0.52593,67.7013,0.381306,    
256.81,-1.52267,15.7237,0.51734,67.3001,0.378562,    
257.36,-0.89062,15.6919,0.50859,67.3077,0.373248,    
257.92,-0.238378,15.7787,0.50122,67.8276,0.365722,    
258.47,0.374196,15.9435,0.49575,68.682,0.357334,    
259.02,0.944805,16.1536,0.49183,69.735,0.348758,    
259.57,1.4842,16.3811,0.48895,70.8675,0.340348,    
260.12,2.00687,16.6204,0.48682,72.0549,0.332089,    
260.67,2.51517,16.8772,0.48542,73.323,0.323969,    
261.22,2.99717,17.1509,0.48477,74.6693,0.316192,    
261.77,3.4472,17.4205,0.48459,76.0026,0.309017,    
262.32,3.88003,17.659,0.48441,77.2049,0.302439,    
262.88,4.34518,17.8559,0.48379,78.2325,0.295908,    
263.43,4.8682,18.0286,0.48283,79.1545,0.288986,    
263.98,5.461,18.2335,0.48217,80.2214,0.281252,    
264.53,6.10126,18.4983,0.48228,81.556,0.272933,    
265.08,6.77168,18.8273,0.48328,83.179,0.264349,    
265.63,7.47254,19.2252,0.48518,85.1131,0.25562,    
266.18,8.19132,19.7265,0.48829,87.5134,0.24692,    
266.73,8.87002,20.3614,0.49288,90.5166,0.238881,    
267.28,9.43493,21.0921,0.49851,93.9584,0.232271,    
267.83,9.86878,21.8187,0.50415,97.3948,0.227246,    
268.39,10.2597,22.4717,0.50905,100.52,0.222978,    
268.94,10.6734,23.0701,0.51333,103.408,0.218829,    
269.49,11.1405,23.6786,0.51751,106.352,0.214475,    
270.04,11.6527,24.3379,0.52192,109.537,0.209967,    
270.59,12.2032,25.0651,0.52667,113.04,0.205377,    
271.14,12.7848,25.894,0.53196,117.015,0.200763,    
271.69,13.3611,26.8611,0.53799,121.632,0.196356,    
272.24,13.8919,27.9551,0.54461,126.842,0.192396,    
272.79,14.3922,29.1459,0.55153,132.512,0.188767,    
273.35,14.9568,30.5019,0.55901,138.962,0.184898,    
273.9,15.5175,32.2371,0.56813,147.162,0.181032,    
274.45,15.7505,34.5351,0.57973,157.969,0.178408,    
275,15.1826,37.2215,0.59305,170.599,0.178527,    
275.55,13.6151,39.6668,0.6058,182.17,0.181817,    
276.1,11.4731,41.2893,0.61591,190,0.18707,    
276.65,9.38044,42.1502,0.62329,194.347,0.192507,    
277.2,7.4894,42.6985,0.62951,197.267,0.197368,    
277.75,5.56234,43.1001,0.6357,199.518,0.202243,    
278.31,3.50229,43.1403,0.64144,200.106,0.207906,    
278.86,1.59643,42.6975,0.64566,198.444,0.21403,    
279.41,0.0220965,41.9229,0.64828,195.228,0.220074,    
279.96,-1.26853,41.0408,0.65003,191.496,0.225762,    
280.51,-2.40389,40.0655,0.65129,187.313,0.231459,    
281.06,-3.3255,38.9041,0.65144,182.24,0.237397,    
281.61,-3.86896,37.6281,0.64982,176.608,0.243067,    
282.16,-4.03889,36.4654,0.64689,171.485,0.247696,    
282.71,-4.03432,35.5557,0.64388,167.533,0.251137,    
283.27,-4.06679,34.8159,0.64156,164.372,0.254137,    
283.82,-4.15119,34.0837,0.6395,161.227,0.25735,    
284.37,-4.1423,33.2567,0.63657,157.62,0.26083,    
284.92,-3.89775,32.4326,0.63224,154.011,0.26376,    
285.47,-3.46151,31.8012,0.62738,151.305,0.265312,    
286.02,-3.03606,31.4451,0.62354,149.899,0.265608,    
286.57,-2.81391,31.2537,0.62149,149.273,0.265769,    
287.12,-2.81094,30.9998,0.62043,148.344,0.266939,    
287.67,-2.8539,30.5368,0.61876,146.409,0.269276,    
288.23,-2.7697,29.8985,0.61555,143.627,0.272098,    
288.78,-2.49919,29.2359,0.61098,140.712,0.274457,    
289.33,-2.10513,28.6475,0.60582,138.143,0.275998,    
289.88,-1.66911,28.1432,0.60065,135.969,0.276897,    
290.43,-1.25112,27.6761,0.59566,133.966,0.277611,    
290.98,-0.848556,27.159,0.59039,131.712,0.278593,    
291.53,-0.353758,26.5287,0.58376,128.899,0.279682,    
292.08,0.374997,25.8475,0.57514,125.826,0.279709,    
292.63,1.35101,25.2902,0.56561,123.345,0.277321,    
293.18,2.42102,24.9867,0.55735,122.093,0.272483,    
293.74,3.41168,24.8853,0.55133,121.83,0.266684,    
294.29,4.29026,24.7911,0.54634,121.596,0.261297,    
294.84,5.2255,24.6198,0.5409,120.982,0.255598,    
295.39,6.32659,24.4801,0.5355,120.52,0.248327,    
295.94,7.51496,24.5362,0.53195,121.021,0.239591,    
296.49,8.63539,24.7778,0.53069,122.44,0.230901,    
297.04,9.65754,25.0376,0.53032,123.953,0.223097,    
297.59,10.709,25.2235,0.52977,125.105,0.215451,    
298.14,11.8823,25.4436,0.52973,126.429,0.207164,    
298.7,13.122,25.8288,0.53123,128.584,0.198629,    
299.25,14.2641,26.2944,0.53367,131.143,0.19113,    
299.8,15.3811,26.6419,0.53557,133.121,0.184242,    
300.35,16.6975,26.8362,0.53676,134.338,0.176555,    
300.9,18.3683,27.0822,0.53876,135.817,0.167324,    
301.45,20.3665,27.6064,0.543,138.699,0.157223,    
302,22.5614,28.5302,0.54979,143.602,0.147503,    
302.55,24.8029,29.8888,0.55862,150.715,0.139119,    
303.11,27.0041,31.6732,0.56879,160.008,0.132328,    
303.66,28.9614,33.7936,0.57931,171.029,0.127466,    
304.21,30.6321,36.0104,0.58911,182.579,0.124038,    
304.76,32.2307,38.0994,0.59772,193.52,0.120977,    
305.31,34.0879,40.1278,0.60579,204.19,0.117425,    
305.86,36.3912,42.3687,0.61432,215.981,0.11325,    
306.41,39.1676,45.0694,0.62386,230.162,0.108746,    
306.96,42.4772,48.4074,0.63459,247.652,0.104066,    
307.51,46.4463,52.8219,0.64713,270.721,0.0993651,
308.07,51.1242,59.1342,0.66235,303.624,0.0950181,
308.62,55.6467,68.481,0.68054,352.243,0.0922842,
309.17,57.9141,81.4555,0.70065,419.727,0.092399,
309.72,55.4991,96.4672,0.72021,497.964,0.0954855,
310.27,48.4929,109.978,0.73678,568.713,0.100131,    
310.82,40.3201,120.94,0.75042,626.508,0.104011,    
311.37,32.4591,133.208,0.76469,691.281,0.105895,    
311.92,19.5164,150.79,0.78407,783.908,0.107371,    
312.47,-8.75784,168.179,0.80917,875.848,0.111972,    
313.02,-50.2256,166.308,0.83495,867.628,0.12192,    
313.58,-80.6616,140.689,0.85486,735.289,0.135892,    
314.13,-90.7308,112.334,0.86697,588.127,0.150087,    
314.68,-91.0428,90.9237,0.87459,476.865,0.162741,    
315.23,-88.7309,74.6131,0.88133,392.005,0.174247,    
315.78,-84.4646,61.2334,0.88708,322.272,0.185889,    
316.33,-78.3633,51.2958,0.88959,270.44,0.197568,    
316.88,-72.2095,45.027,0.88863,237.803,0.207867,    
317.43,-67.6218,41.0492,0.8871,217.171,0.215906,    
317.98,-64.7627,37.443,0.88835,198.436,0.222614,    
318.54,-62.3861,33.01,0.89294,175.25,0.230212,    
319.09,-59.146,28.2039,0.89808,149.993,0.24,    
319.64,-54.5744,24.3014,0.89948,129.462,0.251943,    
320.19,-49.5678,22.1621,0.89463,118.268,0.264109,    
320.74,-45.175,21.5639,0.88465,115.274,0.274232,    
321.29,-41.8782,21.738,0.87335,116.403,0.281318,    
321.84,-39.5642,22.0006,0.86392,118.011,0.286158,    
322.39,-37.8077,22.0622,0.85675,118.544,0.290198,    
322.95,-36.2178,22.0085,0.85026,118.461,0.294196,    
323.5,-34.7896,22.096,0.84347,119.134,0.297492,    
324.05,-33.7197,22.3397,0.83738,120.653,0.299456,    
324.6,-33.1495,22.495,0.83394,121.698,0.300406,    
325.15,-32.9578,22.254,0.83398,120.598,0.301602,    
325.7,-32.7887,21.4809,0.83643,116.605,0.30436,    
326.25,-32.2722,20.3494,0.83893,110.65,0.309196,    
326.8,-31.2881,19.2381,0.83919,104.784,0.315531,    
327.35,-30.0229,18.4414,0.83638,100.613,0.322088,    
327.9,-28.7699,17.9858,0.83156,98.2925,0.327798,    
328.46,-27.6748,17.6899,0.82646,96.8404,0.332639,    
329.01,-26.7336,17.4191,0.8219,95.5175,0.33702,    
329.56,-25.8259,17.144,0.81733,94.1662,0.341454,    
330.11,-24.9102,16.928,0.81207,93.1351,0.34581,    
330.66,-24.0363,16.7992,0.80628,92.5804,0.349727,    
331.21,-23.2451,16.7061,0.80062,92.2203,0.353229,    
331.76,-22.4958,16.617,0.79501,91.8807,0.356603,    
332.31,-21.7473,16.5802,0.78882,91.8294,0.359734,    
332.86,-21.0494,16.653,0.78215,92.3855,0.362044,    
333.42,-20.4985,16.7871,0.77627,93.286,0.363371,    
333.97,-20.1355,16.855,0.77245,93.8177,0.364334,    
334.52,-19.8538,16.7552,0.77033,93.416,0.366019,    
335.07,-19.4979,16.5157,0.76826,92.2319,0.368906,    
335.62,-19.0051,16.2599,0.76484,90.9524,0.37251,    
336.17,-18.4295,16.0799,0.75995,90.0929,0.376022,    
336.72,-17.8487,15.9899,0.75425,89.7355,0.378974,    
337.27,-17.3046,15.9636,0.74837,89.734,0.381319,    
337.82,-16.8061,15.9763,0.74261,89.9518,0.383161,    
338.38,-16.3468,16.0049,0.73708,90.2624,0.384682,    
338.93,-15.9276,16.0494,0.73183,90.6606,0.385875,    
339.48,-15.5529,16.1109,0.72695,91.1552,0.386711,    
340.03,-15.2368,16.1738,0.72273,91.6597,0.387277,    
340.58,-14.9828,16.2057,0.7194,91.9889,0.387862,    
