Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu),Transport Action,Averaging Time (sec),Frequency (Hz),Peak Amplitude (mm),Center Position (mm),Coil Signal' (mV),"Coil Signal"" (mV)",Range (mV),M. Quad. Signal (emu),M. Raw' (emu),"M. Raw"" (emu)",Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Mass (grams),Motor Lag (deg),Pressure (Torr),VSM Status (code),Motor Status (code),Measure Status (code),Measure Count,System Temp. (K),Temp. Status (code),Field Status (code),Chamber Status (code),Motor Current (amps),Motor Heatsink Temp. (C),Map 01,Map 02,Map 03,Map 04,Map 05,Map 06,Map 07,Map 08,Map 09,Map 10,Map 11,Map 12,Map 13,Map 14,Map 15,Map 16
3772686365,50.15457535,229.9833755,0.000736134,5.22E-06,1,0.999253354,40.02988815,2.000797462,10.30999981,0.007938619,0.001720719,0.25,2.40E-05,0.000735302,2.94E-05,50.1547966,50.1547966,223.5807343,236.3860168,43.25063248,17.50433917,43.57029343,0,0,0,40,49.86828232,1,6,1,1.958618164,48.87585831,,,,,,,,,,,,,,,,
3772686366,50.15416336,242.1044006,0.000782164,4.51E-06,1,0.999253354,40.02988815,2.000666742,10.30999981,0.00843654,0.001816984,0.25,2.44E-05,0.000781287,3.02E-05,50.1543541,50.1543541,236.3860168,247.8227844,43.77901336,17.50524958,43.56763077,0,0,0,40,49.86811829,1,6,1,1.955871582,48.38709641,,,,,,,,,,,,,,,,
3772686367,50.15380478,251.135849,0.000824249,4.75E-06,1,0.999253354,40.02988815,2.000666742,10.32000035,0.008879086,0.00197706,0.25,3.15E-05,0.000823283,3.76E-05,50.15397263,50.15397263,247.8227844,254.4489136,43.14354938,17.50524958,43.56829834,0,0,0,40,49.86790466,1,6,1,1.951904297,48.38709641,,,,,,,,,,,,,,,,
3772686368,50.15349388,259.6189575,0.000853216,4.99E-06,1,0.999253354,40.02988815,2.000839545,10.30999981,0.009190158,0.002056098,0.25,3.35E-05,0.000852209,3.98E-05,50.15363693,50.15363693,254.4489136,264.7890015,43.25063248,17.50802357,43.5689621,0,0,0,40,49.86732101,1,6,1,1.960449219,48.87585831,,,,,,,,,,,,,,,,
3772686369,50.15314674,269.2770844,0.000878367,4.91E-06,1,0.999253354,40.02988815,2.000839545,10.32000035,0.009475568,0.002037428,0.25,2.71E-05,0.000877385,3.36E-05,50.15335083,50.15335083,264.7890015,273.7651672,43.37803793,17.50802357,43.56918716,0,0,0,40,49.86693954,1,6,1,1.955718994,44.47702789,,,,,,,,,,,,,,,,
3772686370,50.15273476,278.2878113,0.00091089,5.15E-06,1,0.999253354,40.02988815,2.000629259,10.32000035,0.009836464,0.002052409,0.25,2.26E-05,0.000909913,2.93E-05,50.15294266,50.15294266,273.7651672,282.8104553,43.57813483,17.50290152,43.56585693,0,0,0,40,49.86683273,1,6,1,1.965789795,48.87585831,,,,,,,,,,,,,,,,
3772686371,50.1524601,287.9828033,0.00091952,4.65E-06,1,0.999253354,40.02988815,2.000609172,10.30999981,0.009954952,0.001933007,0.25,1.00E-05,0.000918628,1.68E-05,50.15252686,50.15252686,282.8104553,293.1551514,43.57266343,17.5054134,43.56740952,0,0,0,40,49.86645126,1,6,1,1.96685791,48.87585831,,,,,,,,,,,,,,,,
3772686372,50.15226173,298.2837219,0.000965841,4.45E-06,1,0.999253354,40.02988815,2.000748741,10.32000035,0.010411131,0.002282026,0.25,3.37E-05,0.000964733,4.08E-05,50.15239334,50.15239334,293.1551514,303.4122925,43.51247804,17.50808677,43.56674576,0,0,0,40,49.86592865,1,6,1,1.957244873,49.36461639,,,,,,,,,,,,,,,,
3772686373,50.15189171,308.568512,0.000997363,5.14E-06,1,0.999253354,40.02988815,2.000860045,10.32000035,0.010758719,0.00231704,0.25,3.11E-05,0.000996246,3.85E-05,50.15213013,50.15213013,303.4122925,313.7247314,43.2482876,17.50830729,43.56696701,0,0,0,40,49.86571503,1,6,1,1.954498291,48.38709641,,,,,,,,,,,,,,,,
3772686374,50.151371,318.9362488,0.001024681,4.61E-06,1,0.999253354,40.02988815,2.000675959,10.30999981,0.01105635,0.002358945,0.25,3.00E-05,0.001023548,3.76E-05,50.15165329,50.15165329,313.7247314,324.1477661,43.67193025,17.50269275,43.56297302,0,0,0,40,49.86540604,1,6,1,1.954040527,49.85337448,,,,,,,,,,,,,,,,
