1.5,2052.511
2,2024.963
2.5,2010.634
3,2001.989
3.5,1996.313
4,1992.294
4.5,1989.325
5,1987.029
5.5,1985.203
6,1983.727
6.5,1982.503
7,1981.469
7.5,1980.582
8,1979.82
8.5,1979.142
9,1978.549
9.5,1978.022
10,1977.551
10.5,1977.12
11,1976.732
11.5,1976.383
12,1976.057
12.5,1975.772
13,1975.496
13.5,1975.256
14,1975.04
14.5,1974.829
15,1974.648
15.5,1974.476
16,1974.316
16.5,1974.17
17,1974.043
17.5,1973.925
18,1973.83
18.5,1973.75
19,1973.661
19.5,1973.608
20,1973.552
20.5,1973.517
21,1973.493
21.5,1973.467
22,1973.462
22.5,1973.474
23,1973.495
23.5,1973.525
24,1973.569
24.5,1973.623
25,1973.693
25.5,1973.782
26,1973.878
26.5,1973.987
27,1974.11
27.5,1974.256
28,1974.421
28.5,1974.605
29,1974.794
29.5,1975.013
30,1975.252
30.5,1975.505
31,1975.791
31.5,1976.097
32,1976.428
32.5,1976.79
33,1977.182
33.5,1977.62
34,1978.08
34.5,1978.593
35,1979.154
35.5,1979.759
36,1980.429
36.5,1981.168
37,1981.993
37.5,1982.906
38,1983.956
38.5,1985.146
39,1986.566
39.5,1988.308
40,1991.939
41,2000.615
42,1999.652
43,2015.24
44,2014.461
45,2010.708
46,2039.734
47,2076.752
48,2079.897
49,2058.969
50,2043.903
51,2040.668
52,2039.739
53,2020.882
54,1989.095
55,1971.715
56,1971.205
57,1970.865
58,1973.613
59,1996.064
60,2029.102
61,2041.841
62,2029.791
63,2018.308
64,2030.24
65,2072.012
66,2093.423
67,2042.544
68,1969.747
69,1917.878
70,1847.039
71,1854.855
72,1968.373
73,1995.852
74,1930.827
75,1960.996
76,1991.531
77,1982.515
78,1960.682
79,1942.904
80,1937.089
81,1942.149
82,1952.627
83,1962.446
84,1967.004
85,1963.775
86,1952.782
87,1937.571
88,1926.756
89,1926.114
90,1937.596
91,1956.955
92,1975.765
93,1986.467
94,1986.696
95,1980.198
96,1973.306
97,1969.327
98,1966.438
99,1962.371
100,1957.937
101,1955.214
102,1955.478
103,1957.727
104,1960.389
105,1962.756
