#Frequency,Eps1ab,Eps2ab,Eps1c,Eps2c
490.478,-369.014459,56.64429457,5,0.1
491.12,-367.2691056,55.75248915,5,0.1
491.763,-365.4933776,55.2349225,5,0.1
492.406,-363.9112865,55.02293544,5,0.1
493.049,-362.591487,54.83293388,5,0.1
493.692,-361.3821488,54.55732213,5,0.1
494.335,-360.1941754,54.2874072,5,0.1
494.977,-359.1252525,54.08101563,5,0.1
495.62,-358.2764341,53.78007293,5,0.1
496.263,-357.5157163,53.10412343,5,0.1
496.906,-356.4899312,52.05123964,5,0.1
497.549,-354.9382426,50.92891379,5,0.1
498.191,-352.988737,50.2269427,5,0.1
498.834,-351.0291,49.98213568,5,0.1
499.477,-349.272853,50.02177197,5,0.1
500.12,-347.7720354,50.18076033,5,0.1
500.763,-346.4813003,50.31140368,5,0.1
501.406,-345.3555331,50.40698551,5,0.1
502.048,-344.3385793,50.31944547,5,0.1
502.691,-343.3080108,50.1266828,5,0.1
503.334,-342.2490606,49.82645731,5,0.1
503.977,-341.1022696,49.44122036,5,0.1
504.62,-339.8263293,49.03007486,5,0.1
505.263,-338.4324276,48.69436479,5,0.1
505.905,-337.0154406,48.48647415,5,0.1
506.548,-335.6416814,48.32002682,5,0.1
507.191,-334.2429941,48.11458081,5,0.1
507.834,-332.7296181,47.98035697,5,0.1
508.477,-331.2023574,48.09763116,5,0.1
509.12,-329.8971287,48.41863147,5,0.1
509.762,-328.9256329,48.68073256,5,0.1
510.405,-328.1429765,48.63293339,5,0.1
511.048,-327.2600757,48.2151702,5,0.1
511.691,-326.0461499,47.63277366,5,0.1
512.334,-324.5059611,47.16996869,5,0.1
512.977,-322.8116223,46.95388494,5,0.1
513.619,-321.109294,46.94931899,5,0.1
514.262,-319.4292736,47.09680207,5,0.1
514.905,-317.786099,47.42698982,5,0.1
515.548,-316.2844479,47.99114049,5,0.1
516.191,-315.0936134,48.67648329,5,0.1
516.833,-314.2211776,49.21976432,5,0.1
517.476,-313.4895322,49.49357723,5,0.1
518.119,-312.7342084,49.5218483,5,0.1
518.762,-311.836082,49.33697187,5,0.1
519.405,-310.6731507,49.05984457,5,0.1
520.048,-309.2533241,48.92691168,5,0.1
520.69,-307.745348,49.03159655,5,0.1
521.333,-306.3003847,49.34795594,5,0.1
521.976,-304.9774596,49.71518322,5,0.1
522.619,-303.639408,50.04256055,5,0.1
523.262,-302.238093,50.57418207,5,0.1
523.905,-300.9594057,51.3255695,5,0.1
524.547,-299.9064859,52.18177969,5,0.1
525.19,-299.0693543,53.05923191,5,0.1
525.833,-298.4911832,53.97301809,5,0.1
526.476,-298.2542761,54.72468223,5,0.1
527.119,-298.2434791,55.0883743,5,0.1
527.762,-298.132594,54.91636471,5,0.1
528.404,-297.5953031,54.51409871,5,0.1
529.047,-296.6751566,54.2592223,5,0.1
529.69,-295.6076192,54.27009553,5,0.1
530.333,-294.5732384,54.53703424,5,0.1
530.976,-293.7505566,55.02484562,5,0.1
531.619,-293.2494876,55.46223473,5,0.1
532.261,-292.9239004,55.61722439,5,0.1
532.904,-292.4915116,55.46550275,5,0.1
533.547,-291.8328487,55.30390631,5,0.1
534.19,-291.0993413,55.23025643,5,0.1
534.833,-290.3788238,55.15970246,5,0.1
535.475,-289.6146072,55.0215836,5,0.1
536.118,-288.7150486,54.8979163,5,0.1
536.761,-287.7270394,54.9361815,5,0.1
537.404,-286.8039606,55.15155121,5,0.1
538.047,-286.058287,55.44150732,5,0.1
538.69,-285.4982998,55.65052116,5,0.1
539.332,-284.995841,55.63515279,5,0.1
539.975,-284.3850789,55.48106007,5,0.1
540.618,-283.6047358,55.25059079,5,0.1
541.261,-282.608826,55.08844671,5,0.1
541.904,-281.4856466,55.17465193,5,0.1
542.547,-280.4470224,55.56885778,5,0.1
543.189,-279.7252935,56.15721758,5,0.1
543.832,-279.3657767,56.59282964,5,0.1
544.475,-279.1416435,56.70552248,5,0.1
545.118,-278.8211123,56.55514561,5,0.1
545.761,-278.3407154,56.3300933,5,0.1
546.404,-277.7471689,56.04502411,5,0.1
547.046,-277.0227215,55.74645871,5,0.1
547.689,-276.1383144,55.45134233,5,0.1
548.332,-275.0818789,55.30769754,5,0.1
548.975,-273.9972945,55.43136204,5,0.1
549.618,-273.0594476,55.74678516,5,0.1
550.261,-272.3332926,56.12399381,5,0.1
550.903,-271.7651798,56.39710434,5,0.1
551.546,-271.2338199,56.60426892,5,0.1
552.189,-270.7439289,56.79866413,5,0.1
552.832,-270.3616126,56.97577302,5,0.1
553.475,-270.0962593,56.99050821,5,0.1
554.117,-269.8081725,56.77397344,5,0.1
554.76,-269.3514263,56.40534216,5,0.1
555.403,-268.6741236,56.0173489,5,0.1
556.046,-267.8407374,55.77829278,5,0.1
556.689,-266.9801556,55.67751939,5,0.1
557.332,-266.1571105,55.70916358,5,0.1
557.974,-265.4429699,55.82175471,5,0.1
558.617,-264.8525251,55.92323866,5,0.1
559.26,-264.3310742,55.94933803,5,0.1
559.903,-263.8365574,55.93484239,5,0.1
560.546,-263.383878,55.86114675,5,0.1
561.189,-262.973962,55.70513079,5,0.1
561.831,-262.5569039,55.35603357,5,0.1
562.474,-261.9279066,54.79852114,5,0.1
563.117,-260.9260972,54.29175524,5,0.1
563.76,-259.711439,54.21332464,5,0.1
564.403,-258.710182,54.5731481,5,0.1
565.046,-258.1808711,55.00993464,5,0.1
565.688,-257.9960495,55.11318671,5,0.1
566.331,-257.7783243,54.78652042,5,0.1
566.974,-257.2868165,54.30323031,5,0.1
567.617,-256.5880391,53.87191449,5,0.1
568.26,-255.822165,53.53656182,5,0.1
568.903,-255.0432467,53.19806225,5,0.1
569.545,-254.2001206,52.86347699,5,0.1
570.188,-253.2994783,52.57967648,5,0.1
570.831,-252.3640511,52.30766469,5,0.1
571.474,-251.3487787,52.05580698,5,0.1
572.117,-250.2161497,51.87766294,5,0.1
572.76,-249.0011528,51.9141882,5,0.1
573.402,-247.8730835,52.21469876,5,0.1
574.045,-246.9803499,52.67154553,5,0.1
574.688,-246.3769252,53.13008639,5,0.1
575.331,-246.023226,53.42814024,5,0.1
575.974,-245.7797722,53.43521051,5,0.1
576.616,-245.4675236,53.17995658,5,0.1
577.259,-244.991205,52.76333695,5,0.1
577.902,-244.3227003,52.26515122,5,0.1
578.545,-243.4429321,51.74451476,5,0.1
579.188,-242.3277244,51.30008777,5,0.1
579.831,-241.0317065,51.09501871,5,0.1
580.473,-239.7534555,51.20690095,5,0.1
581.116,-238.6852922,51.50576881,5,0.1
581.759,-237.8093908,51.71625014,5,0.1
582.402,-236.9158357,51.83420472,5,0.1
583.045,-235.9398086,52.02336673,5,0.1
583.688,-235.0297087,52.41434615,5,0.1
584.33,-234.3460152,52.81555001,5,0.1
584.973,-233.7958267,53.05525355,5,0.1
585.616,-233.2068607,53.13674396,5,0.1
586.259,-232.4962891,53.19439782,5,0.1
586.902,-231.727939,53.37121005,5,0.1
587.545,-231.0634611,53.66188431,5,0.1
588.187,-230.6009043,53.92026819,5,0.1
588.83,-230.2562263,53.91797945,5,0.1
589.473,-229.7595158,53.62082172,5,0.1
590.116,-228.9393202,53.28981991,5,0.1
590.759,-227.8759707,53.13079289,5,0.1
591.402,-226.7377751,53.23749559,5,0.1
592.044,-225.6724103,53.53998843,5,0.1
592.687,-224.7102768,53.97079633,5,0.1
593.33,-223.8878527,54.5238238,5,0.1
593.973,-223.2683676,55.10840533,5,0.1
594.616,-222.8279389,55.60175357,5,0.1
595.258,-222.4574261,55.94545312,5,0.1
595.901,-222.0470343,56.1948146,5,0.1
596.544,-221.6083389,56.50895971,5,0.1
597.187,-221.3324586,56.92387378,5,0.1
597.83,-221.3554562,57.16585453,5,0.1
598.473,-221.4646835,56.91783181,5,0.1
599.115,-221.2393229,56.24912358,5,0.1
599.758,-220.4614695,55.54411308,5,0.1
600.401,-219.2852727,55.20602139,5,0.1
601.044,-218.0926123,55.3517473,5,0.1
601.687,-217.1699347,55.74623422,5,0.1
602.33,-216.5203623,56.12971132,5,0.1
602.972,-216.0079584,56.37644347,5,0.1
603.615,-215.5092169,56.51443316,5,0.1
604.258,-214.9876895,56.56647735,5,0.1
604.901,-214.3819085,56.52719237,5,0.1
605.544,-213.6455405,56.52666051,5,0.1
606.187,-212.8463535,56.60883476,5,0.1
606.829,-212.0185389,56.76770813,5,0.1
607.472,-211.1654384,57.04021145,5,0.1
608.115,-210.3625216,57.49282145,5,0.1
608.758,-209.7496833,58.0748636,5,0.1
609.401,-209.4090835,58.64257359,5,0.1
610.044,-209.2581712,58.92514036,5,0.1
610.686,-209.0037035,58.92474091,5,0.1
611.329,-208.5284439,58.91962982,5,0.1
611.972,-207.977656,59.00734302,5,0.1
612.615,-207.4691879,59.16632036,5,0.1
613.258,-207.0283621,59.24448573,5,0.1
613.9,-206.4958846,59.1728469,5,0.1
614.543,-205.7570564,59.17072709,5,0.1
615.186,-204.9524294,59.36966563,5,0.1
615.829,-204.2255304,59.68791518,5,0.1
616.472,-203.5839078,60.05867873,5,0.1
617.115,-203.0039445,60.43586939,5,0.1
617.757,-202.4673108,60.84775147,5,0.1
618.4,-202.0275839,61.30188512,5,0.1
619.043,-201.7041897,61.66671664,5,0.1
619.686,-201.3960002,61.91258493,5,0.1
620.329,-201.0100498,62.04944211,5,0.1
620.972,-200.4875994,62.2081578,5,0.1
621.614,-199.8970086,62.47405325,5,0.1
622.257,-199.3246827,62.85142052,5,0.1
622.9,-199.0803016,63.42329551,5,0.1
622.9,-198.8759541,63.32237483,5,0.1
624.829,-197.6727224,65.00943624,5,0.1
626.757,-197.4064446,66.58773989,5,0.1
628.686,-197.680123,67.67004781,5,0.1
630.614,-198.2095128,68.22637087,5,0.1
632.543,-198.8834364,68.2230524,5,0.1
634.471,-199.4579993,67.41435033,5,0.1
636.399,-199.4545154,66.10428899,5,0.1
638.328,-198.9108304,64.81831243,5,0.1
640.256,-198.1344139,63.45053285,5,0.1
642.185,-196.9490994,61.85095945,5,0.1
644.113,-195.1019003,60.37394484,5,0.1
646.042,-192.7301058,59.39320504,5,0.1
647.97,-190.1827731,59.13503474,5,0.1
649.899,-187.9237265,59.59207948,5,0.1
651.827,-186.2945709,60.27743773,5,0.1
653.756,-185.0650643,60.64199292,5,0.1
655.684,-183.8082769,60.9314226,5,0.1
657.613,-182.6206653,61.25969156,5,0.1
659.541,-181.5449679,61.52386553,5,0.1
661.47,-180.5188364,61.78867534,5,0.1
663.398,-179.5677291,62.00551857,5,0.1
665.327,-178.7048882,62.29465035,5,0.1
667.255,-178.0884584,62.47665426,5,0.1
669.184,-177.5793931,62.30696603,5,0.1
671.112,-176.8525393,61.83103103,5,0.1
673.041,-175.8057567,61.44462149,5,0.1
674.969,-174.7483163,61.29535096,5,0.1
676.898,-173.8802528,61.06266318,5,0.1
678.826,-172.9572338,60.55639925,5,0.1
680.755,-171.7005067,59.98941185,5,0.1
682.683,-170.1925617,59.72562301,5,0.1
684.612,-168.7700396,59.76159377,5,0.1
686.54,-167.5359143,59.81590255,5,0.1
688.469,-166.3372376,59.86415154,5,0.1
690.397,-165.1550661,59.98283462,5,0.1
692.325,-164.0740086,60.17656718,5,0.1
694.254,-163.1310391,60.32693279,5,0.1
696.182,-162.2323394,60.36831574,5,0.1
698.111,-161.3435314,60.43724944,5,0.1
700.039,-160.5413329,60.34121348,5,0.1
701.968,-159.5816542,60.05086025,5,0.1
703.896,-158.3545059,59.92851613,5,0.1
705.825,-157.1508507,60.08279403,5,0.1
707.753,-156.1380683,60.28568947,5,0.1
709.682,-155.2202484,60.48342089,5,0.1
711.61,-154.4046531,60.69509983,5,0.1
713.539,-153.7287239,60.81265216,5,0.1
715.467,-153.0935793,60.73672516,5,0.1
717.396,-152.3486482,60.50930131,5,0.1
719.324,-151.4000858,60.21673939,5,0.1
721.253,-150.2590913,60.15358646,5,0.1
723.181,-149.2240204,60.33029537,5,0.1
725.11,-148.4426581,60.51749079,5,0.1
727.038,-147.7878705,60.443142,5,0.1
728.967,-146.9114862,60.13156234,5,0.1
730.895,-145.6940862,60.06585293,5,0.1
732.824,-144.5508967,60.41809536,5,0.1
734.752,-143.7824488,60.81792787,5,0.1
736.681,-143.2158795,61.03065467,5,0.1
738.609,-142.6475866,61.07351388,5,0.1
740.538,-142.0155754,61.05704242,5,0.1
742.466,-141.3643971,61.02319046,5,0.1
744.395,-140.7204345,60.95305509,5,0.1
746.323,-140.0518323,60.78835264,5,0.1
748.252,-139.2605075,60.57177892,5,0.1
750.18,-138.335776,60.45492398,5,0.1
752.109,-137.3980386,60.46799379,5,0.1
754.037,-136.5313717,60.59613765,5,0.1
755.965,-135.7866726,60.70639293,5,0.1
757.894,-135.0511283,60.71999049,5,0.1
759.822,-134.2238819,60.79365454,5,0.1
761.751,-133.4353277,61.00842728,5,0.1
763.679,-132.808175,61.25199271,5,0.1
765.608,-132.3345799,61.44931453,5,0.1
767.536,-131.9730552,61.41691276,5,0.1
769.465,-131.4617912,61.11507715,5,0.1
771.393,-130.620899,60.89624559,5,0.1
773.322,-129.7164828,60.99978306,5,0.1
775.25,-129.0475298,61.19249139,5,0.1
777.179,-128.5215623,61.25592008,5,0.1
779.107,-127.9359425,61.1760045,5,0.1
781.036,-127.2031449,61.16390082,5,0.1
782.964,-126.4856236,61.30814207,5,0.1
784.893,-125.9221639,61.51141664,5,0.1
786.821,-125.5134825,61.62540709,5,0.1
788.75,-125.1485065,61.56390886,5,0.1
790.678,-124.673084,61.31962899,5,0.1
792.607,-123.9543801,61.0850962,5,0.1
794.535,-123.104811,61.09284119,5,0.1
796.464,-122.3903704,61.30574566,5,0.1
798.392,-121.8916085,61.46257453,5,0.1
800.321,-121.4296067,61.51068942,5,0.1
802.249,-120.9228286,61.49518404,5,0.1
804.178,-120.362333,61.53350786,5,0.1
806.106,-119.8650013,61.63272658,5,0.1
808.034,-119.4606959,61.63806954,5,0.1
809.963,-119.0055356,61.58749202,5,0.1
811.891,-118.5149696,61.57050935,5,0.1
813.82,-118.0701103,61.57942738,5,0.1
815.748,-117.7091998,61.54620419,5,0.1
817.677,-117.3762811,61.3251566,5,0.1
819.605,-116.8472805,60.93402321,5,0.1
821.534,-115.9961242,60.68088178,5,0.1
823.462,-115.0907658,60.87420987,5,0.1
825.391,-114.5895847,61.24034416,5,0.1
827.319,-114.4022207,61.22702727,5,0.1
829.248,-113.9686887,60.92806153,5,0.1
831.176,-113.2071843,60.81259329,5,0.1
833.105,-112.4951929,60.98218945,5,0.1
835.033,-112.0073689,61.13345899,5,0.1
836.962,-111.5273969,61.20224942,5,0.1
838.89,-111.0082537,61.3815909,5,0.1
840.819,-110.6413164,61.59188485,5,0.1
842.747,-110.3930327,61.70603482,5,0.1
844.676,-110.1684973,61.72206555,5,0.1
846.604,-109.9387332,61.63504874,5,0.1
848.533,-109.6504451,61.459552,5,0.1
850.461,-109.2654621,61.24637648,5,0.1
852.39,-108.7806596,61.04494132,5,0.1
854.318,-108.2187579,60.93788927,5,0.1
856.247,-107.6831011,60.93727236,5,0.1
858.175,-107.2206422,60.90650468,5,0.1
860.104,-106.6966067,60.8665198,5,0.1
862.032,-106.1360362,61.00822572,5,0.1
863.96,-105.7781154,61.21747451,5,0.1
865.889,-105.5797628,61.2548645,5,0.1
867.817,-105.301466,61.14901127,5,0.1
869.746,-104.9089953,61.10824147,5,0.1
871.674,-104.5748649,61.09155491,5,0.1
873.603,-104.2709549,61.01947681,5,0.1
875.531,-103.9294149,60.90869688,5,0.1
877.46,-103.5331469,60.77315352,5,0.1
879.388,-103.0656798,60.70969099,5,0.1
881.317,-102.6171724,60.69276371,5,0.1
883.245,-102.1714205,60.72730272,5,0.1
885.174,-101.7756539,60.87198238,5,0.1
887.102,-101.5576991,61.01122845,5,0.1
889.031,-101.4472813,60.95962059,5,0.1
890.959,-101.2296328,60.77601842,5,0.1
892.888,-100.8776492,60.60941438,5,0.1
894.816,-100.485024,60.5220353,5,0.1
896.745,-100.121426,60.48357387,5,0.1
898.673,-99.79691528,60.45256043,5,0.1
900.602,-99.49034952,60.40814571,5,0.1
902.53,-99.19584935,60.38540904,5,0.1
904.459,-98.95692909,60.30713921,5,0.1
906.387,-98.67210347,60.15017519,5,0.1
908.316,-98.29319065,60.08516448,5,0.1
910.244,-98.00372199,60.08249955,5,0.1
912.173,-97.80291273,59.97058045,5,0.1
914.101,-97.52423843,59.79581441,5,0.1
916.03,-97.1791182,59.65042784,5,0.1
917.958,-96.8277061,59.51683643,5,0.1
919.887,-96.43980416,59.3927478,5,0.1
921.815,-96.00999115,59.35007414,5,0.1
923.743,-95.63332082,59.42087031,5,0.1
925.672,-95.41378592,59.51050664,5,0.1
927.6,-95.31630885,59.43464898,5,0.1
929.529,-95.1228883,59.18599615,5,0.1
931.457,-94.73634786,59.00476562,5,0.1
933.386,-94.35644826,58.965096,5,0.1
935.314,-94.07835985,58.88720082,5,0.1
937.243,-93.74109625,58.80302905,5,0.1
939.171,-93.40148278,58.86873474,5,0.1
941.1,-93.26668069,58.91573439,5,0.1
943.028,-93.2178462,58.7741444,5,0.1
944.957,-93.0661783,58.49220437,5,0.1
946.885,-92.771922,58.18078434,5,0.1
948.814,-92.35536583,57.89866554,5,0.1
950.742,-91.8345019,57.75776077,5,0.1
952.671,-91.35535469,57.79988457,5,0.1
954.599,-91.04303066,57.88058045,5,0.1
956.528,-90.82853604,57.89786906,5,0.1
958.456,-90.62940852,57.83740728,5,0.1
960.385,-90.39534993,57.72761369,5,0.1
962.313,-90.11303401,57.63778673,5,0.1
964.242,-89.84047041,57.58655421,5,0.1
966.17,-89.60699667,57.52135487,5,0.1
968.099,-89.37063832,57.44339369,5,0.1
970.027,-89.13407501,57.36351153,5,0.1
971.956,-88.90206414,57.28821152,5,0.1
973.884,-88.69079297,57.2260921,5,0.1
975.813,-88.52518169,57.12238086,5,0.1
977.741,-88.34680541,56.95822,5,0.1
979.669,-88.11826254,56.77386751,5,0.1
981.598,-87.85260328,56.59323991,5,0.1
983.526,-87.55694208,56.43297437,5,0.1
985.455,-87.25016266,56.30459568,5,0.1
987.383,-86.94892761,56.19045748,5,0.1
989.312,-86.64270905,56.09618901,5,0.1
991.24,-86.34746198,56.03947467,5,0.1
993.169,-86.09317353,55.97470234,5,0.1
995.097,-85.83392449,55.89364455,5,0.1
997.026,-85.55872948,55.85650422,5,0.1
998.954,-85.34478807,55.8520797,5,0.1
1000.88,-85.20442938,55.78851494,5,0.1
1002.81,-85.04989696,55.66384143,5,0.1
1004.74,-84.861896,55.51903029,5,0.1
1006.67,-84.65731924,55.3630246,5,0.1
1008.6,-84.43149946,55.20041288,5,0.1
1010.53,-84.17683433,55.0219641,5,0.1
1012.45,-83.86052445,54.87616805,5,0.1
1014.38,-83.52978093,54.84391153,5,0.1
1016.31,-83.31785877,54.86807883,5,0.1
1018.24,-83.21405809,54.76561349,5,0.1
1020.17,-83.02413412,54.59750116,5,0.1
1022.1,-82.78029613,54.4963449,5,0.1
1024.03,-82.60773639,54.39052755,5,0.1
1025.95,-82.43898004,54.20364689,5,0.1
1027.88,-82.17891977,54.00478898,5,0.1
1029.81,-81.86969325,53.89308224,5,0.1
1031.74,-81.6227278,53.82718509,5,0.1
1033.67,-81.42315321,53.70530697,5,0.1
1035.6,-81.17040339,53.58023054,5,0.1
1037.52,-80.9072307,53.5002318,5,0.1
1039.45,-80.67890247,53.45207302,5,0.1
1041.38,-80.50677007,53.40928176,5,0.1
1043.31,-80.38591772,53.29321619,5,0.1
1045.24,-80.22645055,53.12318088,5,0.1
1047.17,-80.01596793,52.93576854,5,0.1
1049.1,-79.75475143,52.77892059,5,0.1
1051.02,-79.4924038,52.70267003,5,0.1
1052.95,-79.32034605,52.63258423,5,0.1
1054.88,-79.19331385,52.4596766,5,0.1
1056.81,-78.97470706,52.20422492,5,0.1
1058.74,-78.62192659,52.02768133,5,0.1
1060.67,-78.27892103,51.98124084,5,0.1
1062.59,-78.03961317,51.9734856,5,0.1
1064.52,-77.86472711,51.92031742,5,0.1
1066.45,-77.68202898,51.82528531,5,0.1
1068.38,-77.47807345,51.7447586,5,0.1
1070.31,-77.30514604,51.67630275,5,0.1
1072.24,-77.16867882,51.55461681,5,0.1
1074.17,-76.98686748,51.37970823,5,0.1
1076.09,-76.73054876,51.25863013,5,0.1
1078.02,-76.5117408,51.22868351,5,0.1
1079.95,-76.41213565,51.14202422,5,0.1
1081.88,-76.30067644,50.9553903,5,0.1
1083.81,-76.10984024,50.73036507,5,0.1
1085.74,-75.84392136,50.51017676,5,0.1
1087.67,-75.50939169,50.37848581,5,0.1
1089.59,-75.21036011,50.34029845,5,0.1
1091.52,-74.99309584,50.32081711,5,0.1
1093.45,-74.82382129,50.26532856,5,0.1
1095.38,-74.65349884,50.18487617,5,0.1
1097.31,-74.47939817,50.09250489,5,0.1
1099.24,-74.29935434,49.99985715,5,0.1
1101.16,-74.12934794,49.9330147,5,0.1
1103.09,-74.00606388,49.82393267,5,0.1
1105.02,-73.85332608,49.67246984,5,0.1
1106.95,-73.66152532,49.54892664,5,0.1
1108.88,-73.49150919,49.41428036,5,0.1
1110.81,-73.29613889,49.27831825,5,0.1
1112.74,-73.08795674,49.1719113,5,0.1
1114.66,-72.91186155,49.10234893,5,0.1
1116.59,-72.79862511,48.98241716,5,0.1
1118.52,-72.65679254,48.78409784,5,0.1
1120.45,-72.42595833,48.60521718,5,0.1
1122.38,-72.17986954,48.48098151,5,0.1
1124.31,-71.959191,48.38520894,5,0.1
1126.23,-71.75804074,48.29072651,5,0.1
1128.16,-71.56172187,48.2082728,5,0.1
1130.09,-71.39582629,48.14039266,5,0.1
1132.02,-71.27557978,48.01848479,5,0.1
1133.95,-71.11338338,47.8320764,5,0.1
1135.88,-70.86134919,47.68901158,5,0.1
1137.81,-70.62600084,47.65661459,5,0.1
1139.73,-70.52166995,47.60256669,5,0.1
1141.66,-70.43967874,47.41286115,5,0.1
1143.59,-70.2309078,47.185994,5,0.1
1145.52,-69.9379293,47.0401899,5,0.1
1147.45,-69.67157615,47.0079529,5,0.1
1149.38,-69.51999677,46.97336896,5,0.1
1151.3,-69.40134896,46.84501953,5,0.1
1153.23,-69.20907682,46.71179838,5,0.1
1155.16,-69.01172971,46.60677801,5,0.1
1157.09,-68.82957018,46.4988908,5,0.1
1159.02,-68.63765656,46.39250257,5,0.1
1160.95,-68.44431233,46.30384519,5,0.1
1162.88,-68.26658309,46.21331355,5,0.1
1164.8,-68.08539676,46.13151917,5,0.1
1166.73,-67.92480074,46.08063053,5,0.1
1168.66,-67.82638682,45.98284918,5,0.1
1170.59,-67.70265158,45.81373578,5,0.1
1172.52,-67.50353694,45.66883687,5,0.1
1174.45,-67.30865534,45.56244978,5,0.1
1176.38,-67.14248477,45.4693247,5,0.1
1178.3,-67.00138481,45.33943707,5,0.1
1180.23,-66.82455804,45.18074415,5,0.1
1182.16,-66.60158214,45.04506923,5,0.1
1184.09,-66.37223415,44.95324169,5,0.1
1186.02,-66.16590732,44.8882402,5,0.1
1187.95,-65.98552197,44.83416485,5,0.1
1189.87,-65.8355504,44.78281108,5,0.1
1191.8,-65.71321088,44.69351367,5,0.1
1193.73,-65.56963906,44.5851405,5,0.1
1195.66,-65.414981,44.48936995,5,0.1
1197.59,-65.27887014,44.38262764,5,0.1
1199.52,-65.13769127,44.27062271,5,0.1
1201.45,-65.00246314,44.13319092,5,0.1
1203.37,-64.83578471,43.9709697,5,0.1
1205.3,-64.61678714,43.83420765,5,0.1
1207.23,-64.39053221,43.75676908,5,0.1
1209.16,-64.21217234,43.71801113,5,0.1
1211.09,-64.09139385,43.63470833,5,0.1
1213.02,-63.94377604,43.51920021,5,0.1
1214.94,-63.77245088,43.4304109,5,0.1
1216.87,-63.63123347,43.3404601,5,0.1
1218.8,-63.49144856,43.21517715,5,0.1
1220.73,-63.30734736,43.09191346,5,0.1
1222.66,-63.11155055,43.03336948,5,0.1
1224.59,-62.98697397,42.97437265,5,0.1
1226.52,-62.87943339,42.85109071,5,0.1
1228.44,-62.72045226,42.73172093,5,0.1
1230.37,-62.56535468,42.62345486,5,0.1
1232.3,-62.41171739,42.50446776,5,0.1
1234.23,-62.23569651,42.38838244,5,0.1
1236.16,-62.05342534,42.32395058,5,0.1
1238.09,-61.93961584,42.25860422,5,0.1
1240.02,-61.85085471,42.09168281,5,0.1
1241.94,-61.65264832,41.90618311,5,0.1
1243.87,-61.39517968,41.8141782,5,0.1
1245.8,-61.19296932,41.77595499,5,0.1
1247.73,-61.03998635,41.73765754,5,0.1
1249.66,-60.91245999,41.68280632,5,0.1
1251.59,-60.79827943,41.60303481,5,0.1
1253.51,-60.6796737,41.49955553,5,0.1
1255.44,-60.54228861,41.38549369,5,0.1
1257.37,-60.39004474,41.27627067,5,0.1
1259.3,-60.23254611,41.17772867,5,0.1
1261.23,-60.07790977,41.08263022,5,0.1
1263.16,-59.91851738,40.99286086,5,0.1
1265.09,-59.76198432,40.93435697,5,0.1
1267.01,-59.65758593,40.88118754,5,0.1
1268.94,-59.59135246,40.75555796,5,0.1
1270.87,-59.47051662,40.57012055,5,0.1
1272.8,-59.2651362,40.39543483,5,0.1
1274.73,-59.01186327,40.30196274,5,0.1
1276.66,-58.79980206,40.3017519,5,0.1
1278.58,-58.69544528,40.29237108,5,0.1
1280.51,-58.62657153,40.19736625,5,0.1
1282.44,-58.50219143,40.07422872,5,0.1
1284.37,-58.35574616,39.973573,5,0.1
1286.3,-58.22374367,39.86341701,5,0.1
1288.23,-58.07023105,39.74333737,5,0.1
1290.16,-57.89158179,39.65214483,5,0.1
1292.08,-57.72925538,39.59122453,5,0.1
1294.01,-57.59897379,39.54159382,5,0.1
1295.94,-57.50846117,39.47492233,5,0.1
1297.87,-57.43579715,39.34368289,5,0.1
1299.8,-57.30976515,39.16409968,5,0.1
1301.73,-57.10938531,39.00764995,5,0.1
1303.66,-56.88380735,38.91084557,5,0.1
1305.58,-56.68141237,38.86686752,5,0.1
1307.51,-56.52784795,38.84471764,5,0.1
1309.44,-56.42563286,38.79952322,5,0.1
1311.37,-56.33562283,38.68972134,5,0.1
1313.3,-56.18781541,38.55262848,5,0.1
1315.23,-55.98931268,38.4577086,5,0.1
1317.15,-55.80413064,38.41956376,5,0.1
1319.08,-55.66776243,38.39371086,5,0.1
1321.01,-55.56542661,38.35743426,5,0.1
1322.94,-55.4874434,38.27764859,5,0.1
1324.87,-55.38521522,38.16310925,5,0.1
1326.8,-55.24889226,38.0586325,5,0.1
1328.73,-55.11432093,37.96616274,5,0.1
1330.65,-54.98326798,37.86725194,5,0.1
1332.58,-54.83640374,37.77023512,5,0.1
1334.51,-54.68186583,37.69338514,5,0.1
1336.44,-54.54574487,37.63818704,5,0.1
1338.37,-54.44321413,37.56394734,5,0.1
1340.3,-54.33381115,37.44503477,5,0.1
1342.22,-54.17458594,37.34575379,5,0.1
1344.15,-54.02210662,37.26997511,5,0.1
1346.08,-53.8780934,37.19347704,5,0.1
1348.01,-53.72736603,37.15327612,5,0.1
1349.94,-53.63222135,37.12595511,5,0.1
1351.87,-53.58531513,37.03369046,5,0.1
1353.8,-53.49995783,36.8850978,5,0.1
1355.72,-53.36032834,36.74459521,5,0.1
1357.65,-53.2052158,36.59926725,5,0.1
1359.58,-53.00152402,36.47819928,5,0.1
1361.51,-52.78385697,36.43010597,5,0.1
1363.44,-52.6227329,36.41680578,5,0.1
1365.37,-52.51087608,36.3905707,5,0.1
1367.3,-52.42041304,36.32743537,5,0.1
1369.22,-52.31612372,36.22825893,5,0.1
1371.15,-52.17451759,36.12646939,5,0.1
1373.08,-52.0136321,36.04818538,5,0.1
1375.01,-51.85712822,35.99387557,5,0.1
1376.94,-51.71545274,35.95245069,5,0.1
1378.87,-51.58941426,35.9199812,5,0.1
