k,e1,e2
406.91,-682.506922,457.40132732437144
407.39,-681.585165,455.11277710577093
407.87,-680.525026,454.1403988302155
408.35,-679.343351,453.6407510726582
408.83,-678.387854,452.4357109689603
409.32,-678.165406,450.16792486924663
409.8,-678.829134,447.325095306979
410.28,-679.888007,444.70133262064934
410.76,-680.174292,442.6960413952673
411.25,-678.818683,441.36555096043776
411.73,-676.045306,440.65802500978793
412.21,-672.936314,440.1226701193081
412.69,-670.58662,439.1443098433207
413.17,-669.265915,437.14644064874017
413.66,-668.410301,434.1862134669052
414.14,-667.679498,430.91167994021345
414.62,-667.153876,427.8970579429839
415.1,-667.225665,425.2078490390749
415.58,-667.82777,422.5748455360701
416.07,-668.494221,419.987874365948
416.55,-668.872101,417.853014446669
417.03,-669.044649,416.3000415105869
417.51,-669.221215,414.98387246571343
418.0,-669.308259,413.1214770217225
418.48,-668.797837,410.2551470782833
418.96,-667.168187,406.5625934766087
419.44,-664.403626,402.79625697797064
419.92,-660.992739,399.7642766362164
420.41,-657.398628,397.8077578415356
420.89,-654.005073,396.6920352679322
421.37,-651.006947,395.626484099485
421.85,-648.641555,393.6118060274505
422.33,-647.086934,390.20781094973125
422.82,-646.319931,385.807071693392
423.3,-645.981181,381.4463248676589
423.78,-645.36563,377.99129571532404
424.26,-643.777455,375.55037003799555
424.74,-640.943448,373.6542060837218
425.23,-637.196252,371.8935555443407
425.71,-633.378481,370.27593975993057
426.19,-630.252263,368.9241125653816
426.67,-627.968687,367.59604742653573
427.16,-626.030203,365.68529517810657
427.64,-623.710963,362.65295404517826
428.12,-620.594899,358.44704588573296
428.6,-616.874155,353.50405745170326
429.08,-613.026147,348.4307548948448
429.57,-609.40557,343.73832927569424
430.05,-606.070374,339.7465061655156
430.53,-602.768944,336.3865966358674
431.01,-599.180841,333.3730011329667
431.49,-595.206629,330.40241784477047
431.98,-591.005885,327.46038151034764
432.46,-586.975992,324.8045301255146
432.94,-583.415301,322.59160647239804
433.42,-580.079775,320.7546159714826
433.91,-576.434975,319.03522893973405
434.39,-572.029076,317.3899475361772
434.87,-567.071295,315.80894027769216
435.35,-562.241165,314.10696958869875
435.83,-557.868354,311.9998244169516
436.32,-553.46594,309.59886707939125
436.8,-548.175164,307.6817550407509
437.28,-541.687811,306.98101050878154
437.76,-534.683183,307.5349399881213
438.24,-528.180682,308.38109541502376
438.73,-522.475407,308.98760179673144
439.21,-516.924376,309.8392986621434
439.69,-510.570357,311.98576970829447
440.17,-502.998271,315.7803333169457
440.65,-494.692495,320.4264358071939
441.14,-486.684405,324.88406008033735
441.62,-479.948276,328.8924350466011
442.1,-474.678099,333.23387787369376
442.58,-470.130019,338.8101808432374
443.07,-465.337922,345.8944659166272
443.55,-460.04409,354.072066517777
444.03,-454.951285,362.29259451217257
444.51,-451.15483,369.5863427571933
444.99,-449.113843,375.50251800957324
445.48,-448.48498,380.4399302309419
445.96,-448.876937,385.43163118055435
446.44,-450.354687,391.09522788943644
446.92,-453.14446,396.9324239051285
447.4,-457.015628,401.61719362038446
447.89,-461.192994,403.9765076645605
448.37,-464.827684,403.9523837788434
448.85,-467.536561,402.37383382822765
449.33,-469.296503,400.32338970333615
449.81,-470.267067,398.34672939596715
450.3,-470.665755,396.3925839706862
450.78,-470.874832,394.2457681424198
451.26,-471.177278,391.83959627726813
451.74,-471.511788,389.53171697959004
452.23,-471.485779,387.76515137810406
452.71,-470.872286,386.7672111197897
453.19,-469.941984,386.4264825125003
453.67,-469.390815,386.5168002212181
454.15,-469.663226,386.95012912782124
454.64,-470.451212,387.8052427046455
455.12,-470.966528,389.1154816611004
455.6,-470.590243,390.62159993432834
456.08,-469.444022,392.05792373574815
456.56,-468.226563,393.3382595389872
457.05,-467.530814,394.5266577669839
457.53,-467.380397,395.67013494975197
458.01,-467.307684,396.57952923508225
458.49,-466.949167,397.0331146577679
458.98,-466.497565,397.109924391041
459.46,-466.49271,397.20462732242197
459.94,-467.270438,397.8170476792625
460.42,-468.587868,399.13406806507106
460.9,-469.868992,400.9494071276199
461.39,-470.714946,402.7985294518737
461.87,-471.189548,404.23249687150064
462.35,-471.626798,404.9525895203201
462.83,-472.182135,404.92235561316255
463.31,-472.670543,404.4072502973819
463.8,-472.731487,403.7011273817163
464.28,-472.213003,402.9851969322823
464.76,-471.270942,402.0836914089853
465.24,-470.24282,400.6909834861147
465.72,-469.486697,398.7359037802113
466.21,-469.251507,396.6236757692886
466.69,-469.667133,394.9915345894706
467.17,-470.636526,394.3633396743798
467.65,-471.84048,394.75046043699354
468.14,-472.927856,395.63522021976337
468.62,-473.822607,396.2872553147539
469.1,-474.760931,396.11154644161155
469.58,-476.100767,394.83992373354914
470.06,-477.981826,392.481092332298
470.55,-480.224717,389.32862738004457
471.03,-482.507796,385.8173338797104
471.51,-484.516347,382.3900661692859
471.99,-486.010099,379.3516282245811
472.47,-486.845454,376.7284780901221
472.96,-486.986539,374.422528465071
473.44,-486.655336,372.41959565824607
473.92,-486.18716,370.80777486453405
474.4,-485.873485,369.6843503054806
474.88,-485.738971,368.9908869497978
475.37,-485.612656,368.4182660023981
475.85,-485.340821,367.70444319957966
476.33,-484.871946,366.72263619062414
476.81,-484.265875,365.59901976284056
477.3,-483.542197,364.53237732344434
477.78,-482.672065,363.73219513659006
478.26,-481.581604,363.2974431673149
478.74,-480.289028,363.2150951167648
479.22,-478.84315,363.30687185309455
479.71,-477.311847,363.2206823130642
480.19,-475.804237,362.684463060122
480.67,-474.426116,361.69528793084646
481.15,-473.233602,360.53623918162737
481.63,-472.149384,359.5399197972718
482.12,-470.956318,358.7949967058824
482.6,-469.564522,358.1965269725652
483.08,-468.04287,357.6005995819326
483.56,-466.608077,356.9690608912234
484.05,-465.381594,356.2972619997934
484.53,-464.304623,355.5813916465854
485.01,-463.195492,354.81297226663366
485.49,-462.011491,354.1082134288245
485.97,-460.948671,353.661271568533
486.46,-460.294829,353.5121599882416
486.94,-460.143016,353.5298842381402
487.42,-460.18878,353.4523488522424
487.9,-459.989073,353.00429279007994
488.38,-459.282253,351.98017600384946
488.87,-458.348139,350.25452023908196
489.35,-457.706121,348.02384730438337
489.83,-457.605303,345.8934395858155
490.31,-457.800633,344.6461066762661
490.79,-457.833554,344.6489487022963
491.28,-457.549728,345.6012255239375
491.76,-457.320261,346.71230821717916
492.24,-457.590093,347.384201063465
492.72,-458.444513,347.549458748011
493.21,-459.495798,347.49938817193487
493.69,-460.308361,347.42025398294476
494.17,-460.710731,347.1150345443875
494.65,-460.815615,346.32722720266855
495.13,-460.754778,345.03690198622587
495.62,-460.522714,343.53843754513537
496.1,-460.068423,342.2810304260431
496.58,-459.432914,341.50858267219786
497.06,-458.695018,341.2376184724581
497.54,-457.922557,341.266549154882
498.03,-457.091677,341.32130361632835
498.51,-456.276792,341.173579209725
498.99,-455.599444,340.59240995651214
499.47,-455.079357,339.41592974080527
499.96,-454.442003,337.59862509328747
500.44,-453.330577,335.4024062105347
500.92,-451.500841,333.39303576187814
501.4,-449.131765,332.1522134804946
501.88,-446.725059,331.79641687997133
502.37,-444.823476,331.85065069339333
502.85,-443.670428,331.6835661041663
503.33,-443.168073,331.0267153188565
503.81,-443.043322,330.13253078605027
504.29,-442.953315,329.38427898137974
504.78,-442.660502,328.78794981465194
505.26,-441.930159,328.0890420817797
505.74,-440.630032,327.1221521291573
506.22,-438.826867,326.05112855880844
506.7,-436.90365,325.06401808059996
507.19,-435.399923,324.1290228134625
507.67,-434.671475,323.12996226792995
508.15,-434.628424,322.10863370437863
508.63,-434.843595,321.3107849197255
509.12,-434.923047,320.7851105870522
509.6,-434.741224,320.2774542488226
510.08,-434.406034,319.57133533234
510.56,-434.098239,318.8080455423065
511.04,-433.990802,318.35396249162494
511.53,-434.143495,318.3596886452017
512.01,-434.475919,318.6050739515244
512.49,-434.618683,318.68316785287516
512.97,-434.124213,318.4180597080531
513.45,-432.816633,317.98225545233225
513.94,-430.998885,317.5783958514223
514.42,-429.25807,317.2823033371176
514.9,-427.953,317.0298798038454
515.38,-426.977096,316.81153642686945
515.86,-425.980221,316.6720624091808
516.35,-424.77438,316.64716110537427
516.83,-423.534756,316.7509898103438
517.31,-422.525374,316.9886852491543
517.79,-421.76325,317.36425468170495
518.28,-420.997966,317.7564960108822
518.76,-420.032479,317.92487572542217
519.24,-418.883124,317.6561719513905
519.72,-417.787794,316.99887243000074
520.2,-416.90009,316.20491607028066
520.69,-416.167472,315.4433061681999
521.17,-415.491706,314.6995243326362
521.65,-414.825057,313.8697908397585
522.13,-414.194351,313.08831526424456
522.61,-413.583768,312.6348537307744
523.1,-412.915113,312.6368124435098
523.58,-412.210218,312.8866657786012
524.06,-411.561235,312.99870100675497
524.54,-411.085813,312.7873069653411
525.03,-410.754829,312.38274195866904
525.51,-410.4673,312.086460523834
525.99,-410.206468,312.0170109033252
526.47,-410.10766,312.09029197416754
526.95,-410.335766,312.132923604972
527.44,-410.863048,311.9947867571667
527.92,-411.516858,311.5984221747992
528.4,-412.162298,310.96861927153674
528.88,-412.856004,310.26168686272877
529.36,-413.793789,309.69418053566574
529.85,-414.942289,309.36335519599885
530.33,-416.029489,309.16534429958705
530.81,-416.55553,308.8596262713966
531.29,-416.233588,308.31445994315726
531.77,-415.117741,307.64660642322815
532.26,-413.548031,307.0771822830947
532.74,-412.062913,306.7074759624582
533.22,-411.127983,306.4702122035182
533.7,-411.033989,306.22932396567353
534.19,-411.670243,305.90811517654765
534.67,-412.516856,305.49570836097035
535.15,-412.884242,304.9544354339531
535.63,-412.385222,304.2341619468663
536.11,-411.150628,303.35922955923223
536.6,-409.675753,302.4273313250093
537.08,-408.385685,301.5941110895956
537.56,-407.441905,300.9764282279932
538.04,-406.799075,300.6548947111739
538.52,-406.411633,300.6787187435936
539.01,-406.252899,300.9031460845624
539.49,-406.213833,301.01044545915585
539.97,-406.089299,300.5612671375076
540.45,-405.733309,299.3896837738181
540.93,-405.176716,297.762389317213
541.42,-404.583472,296.2485382576189
541.9,-404.159126,295.29464753548626
542.38,-403.949905,294.9519791827133
542.86,-403.887724,294.8992003376193
543.35,-403.727395,294.74466442013437
543.83,-403.221509,294.34402479009987
544.31,-402.324025,293.8502890847495
544.79,-401.448135,293.5240417533362
545.27,-401.232587,293.50430589520784
545.76,-401.914559,293.7438450992378
546.24,-403.019854,294.0499599287493
546.72,-403.6352,294.16318641425227
547.2,-403.272874,293.8650053552631
547.68,-402.362899,293.08438508085015
548.17,-401.712225,291.86244823131517
548.65,-401.617387,290.41666370407364
549.13,-401.562418,289.14829386294684
549.61,-401.010388,288.4346499119739
550.1,-400.086588,288.3613498142156
550.58,-399.532455,288.58020090086814
551.06,-399.866474,288.5539433772729
551.54,-400.783392,288.10776803814775
552.02,-401.39602,287.6287305488207
552.51,-401.009095,287.7089760887586
552.99,-399.600244,288.4162203004032
553.47,-397.650035,289.0528085788209
553.95,-395.660223,288.79216847029517
554.43,-393.992721,287.4969165798388
554.92,-392.973314,285.7798760149932
555.4,-392.737516,284.3881863660785
555.88,-393.138491,283.4440552612075
556.36,-393.701086,282.5799986234812
556.84,-393.912825,281.55750477415415
557.33,-393.538191,280.578490912314
557.81,-392.757557,280.0020543904197
558.29,-391.87066,279.8755098059432
558.77,-391.017981,279.94615075505124
559.26,-390.168499,280.08484622823016
559.74,-389.152353,280.3986518327081
560.22,-387.776243,280.9805686875156
560.7,-385.994609,281.5239272221152
561.18,-384.04352,281.5486016756122
561.67,-382.320758,280.9167512000997
562.15,-381.137703,280.05699282568713
562.63,-380.385858,279.5285083956419
563.11,-379.664211,279.5486498615901
563.59,-378.819292,279.8359282424458
564.08,-378.288493,279.9140001512551
564.56,-378.839718,279.44569361761376
565.04,-380.761673,278.3399981814385
565.52,-383.247545,276.84476768658936
566.01,-384.746209,275.60137421762863
566.49,-384.285042,275.28397394305284
566.97,-382.246922,276.02863311166374
567.45,-379.986067,277.1862019681029
567.93,-378.693322,277.78826528403147
568.42,-378.575957,277.3075279430703
568.9,-379.247227,275.9849723179469
569.38,-380.443672,274.46683902694156
569.86,-382.213445,273.2236034214719
570.34,-384.432842,272.33951217729776
570.83,-386.340799,271.9268484783911
571.31,-386.902933,272.3577570691919
571.79,-385.718975,273.832868012732
572.27,-383.644369,275.7419483993919
572.75,-381.948453,277.07321531739854
573.24,-381.307691,277.1965820333543
573.72,-381.401312,276.33959172251275
574.2,-381.571037,275.19951325071406
574.68,-381.41585,274.4286994451869
575.17,-381.237045,273.77694624191116
575.65,-381.443249,272.70152969206987
576.13,-382.162535,270.7255469069134
576.61,-383.000183,268.07301843422766
577.09,-383.289813,265.61805111895893
577.58,-382.672669,264.07297985650473
578.06,-381.263522,263.672720959416
578.54,-379.508021,263.9988533467695
579.02,-377.776987,264.4979224610549
579.5,-376.355419,264.53862821591025
579.99,-375.337757,263.6122032586079
580.47,-374.836152,261.52428015105
580.95,-374.807941,258.5312039029865
581.43,-374.877161,255.48955401874687
581.91,-374.455808,253.48242901039686
582.4,-373.110494,252.97752684306323
582.88,-371.037678,253.39494337750483
583.36,-369.06406,253.55362452358753
583.84,-368.010402,252.66694104871192
584.33,-367.922247,250.73602615830094
584.81,-368.198648,248.3776644239326
585.29,-368.116172,246.40127684669136
585.77,-367.443,245.248351976851
586.25,-366.339908,244.91737782120256
586.74,-365.026767,245.17616714797012
587.22,-363.535284,245.9652987438439
587.7,-361.882589,246.98770366084736
588.18,-360.264502,247.7512563308511
588.66,-358.936176,247.85813903163117
589.15,-357.958075,247.32190477263856
589.63,-357.171416,246.52210528846905
590.11,-356.395219,245.76762166111402
590.59,-355.554014,245.1476082544574
591.08,-354.672323,244.59517279941798
591.56,-353.880225,243.9620261990669
592.04,-353.208715,243.25074070218233
592.52,-352.699928,242.55487782967666
593.0,-352.224914,242.0627831256661
593.49,-351.493431,241.89950804805474
593.97,-350.330155,242.08699698732255
594.45,-348.914889,242.42299287919926
594.93,-347.709493,242.70563134331772
595.41,-347.126621,242.75315057288256
595.9,-347.176629,242.5276550293002
596.38,-347.440342,242.1518067729971
596.86,-347.372882,241.84396514586336
597.34,-346.672608,241.80368397729936
597.82,-345.45543,242.0845216898063
598.31,-344.068299,242.49459608905084
598.79,-342.901406,242.7599890149134
599.27,-342.06226,242.66941641717426
599.75,-341.441295,242.30985632400166
600.24,-340.888944,242.00303002878852
600.72,-340.252629,242.06787272992406
601.2,-339.469331,242.51056444397872
601.68,-338.519629,243.0924632721713
602.16,-337.419274,243.51969320200612
602.65,-336.299804,243.69649328120798
603.13,-335.312459,243.67418615621838
603.61,-334.688045,243.40303506310366
604.09,-334.631856,242.77964289698554
604.57,-335.195395,241.74549382986254
605.06,-336.277109,240.39216068575016
605.54,-337.577332,238.99511068421575
606.02,-338.655489,237.77088232863605
606.5,-339.442434,236.86620683568017
606.98,-339.90252,236.3590862022472
607.47,-340.088854,236.2199929024972
607.95,-340.2097,236.3230222584094
608.43,-340.232427,236.47365069033418
608.91,-340.075538,236.53491087832356
609.4,-339.659527,236.44346189819495
609.88,-339.216076,236.2093650759494
610.36,-338.852586,235.9218658799397
610.84,-338.611959,235.61436700019647
611.32,-338.315163,235.29790710220507
611.81,-337.797544,234.92531368686357
612.29,-337.031654,234.52901800401776
612.77,-336.153991,234.1399855823229
613.25,-335.371394,233.7840949490746
613.73,-334.588169,233.43016110752285
614.22,-333.840136,233.01129351717623
614.7,-333.146283,232.49925005069136
615.18,-332.485115,231.97897118872527
615.66,-331.757757,231.65459555377973
616.15,-330.992196,231.59911861981664
616.63,-330.395459,231.68048629641763
617.11,-330.308246,231.5523598142957
617.14,-336.711803,248.35595390368474
617.59,-330.714781,231.05584398063442
618.07,-331.175903,230.3761105142783
618.56,-330.975267,229.79601748195813
619.04,-329.925815,229.46742764144483
619.52,-328.708644,229.19913663849434
620.0,-328.020935,228.78490797799998
620.48,-327.926375,228.19065736861785
620.97,-327.944108,227.50018005146782
621.45,-327.713853,226.8325863488937
621.93,-327.306588,226.2228131855354
622.41,-327.026749,225.77038103873656
622.89,-327.045212,225.57408796840534
623.38,-327.308737,225.53830478821908
623.86,-327.737306,225.38333125380694
624.34,-328.293891,224.7425356686421
624.82,-328.901535,223.5802490691079
624.85,-333.004749,247.38687842643833
625.31,-329.035365,222.24655877763033
625.79,-328.827185,221.2087890863069
626.27,-328.225283,220.62896487795996
626.75,-327.446233,220.36782406362983
627.23,-326.78939,220.15683186882
627.72,-326.326827,219.7940568765692
628.2,-326.063254,219.27286660560333
628.68,-325.903109,218.6346353652733
629.16,-325.633875,218.09155164772082
629.64,-325.28326,217.67189360904646
630.13,-324.776482,217.39564392211133
630.61,-324.227888,217.17165329062337
631.09,-323.65296,216.83542558848976
631.57,-323.032922,216.30413608613458
632.05,-322.304757,215.67759402654858
632.54,-321.461415,215.05966827678887
632.57,-332.435364,240.18294917128537
633.02,-320.697603,214.63889298606676
633.5,-320.187263,214.06954172722968
640.28,-332.291349,239.22741169457112
648.0,-333.749092,235.12019160098768
655.71,-338.161885,223.9043908120358
663.43,-321.643328,189.91013976377312
671.14,-283.550148,187.49496994135353
678.85,-285.328163,200.5149651802902
686.57,-286.475506,195.16001349957034
694.28,-283.303767,182.11882744708188
702.0,-280.152756,175.17950472837606
709.71,-274.332668,170.13052300917278
717.43,-266.614696,160.16689882402466
725.14,-258.386365,160.5599695901481
732.85,-251.881359,164.76411198160605
740.57,-247.38201,160.77610041189894
748.28,-243.783294,159.92218306687337
756.0,-238.717224,160.44484343052912
763.71,-234.651888,154.40214854711866
771.43,-230.647544,150.1119086184359
779.14,-223.551933,152.16929114577613
786.85,-217.340682,149.37686601222597
794.57,-212.099347,145.15682223169765
802.28,-206.850301,139.96900407553474
810.0,-196.349648,139.82853478933333
817.71,-182.418002,141.6048947308459
825.43,-160.914912,134.71563866808816
833.14,-175.361124,149.18418451669586
840.85,-208.129296,171.88961644854612
848.57,-242.952187,162.5859010677257
856.28,-207.31294,202.70407678301493
864.0,-205.993848,170.28739031157406
871.71,-212.671711,168.24841757832306
879.43,-210.858323,150.8291980943566
887.14,-206.601662,141.81260717658995
894.85,-198.355766,130.56177671739397
902.57,-195.023723,131.23926875632912
910.28,-187.087199,124.87089017827482
918.0,-183.010991,127.08196720265795
925.71,-177.235971,122.29430705365613
933.43,-175.338425,119.22848133220488
941.14,-173.410104,116.72495647070573
948.85,-170.656031,116.50100086175897
956.57,-167.56564,115.58315313053932
964.28,-164.836805,112.70505917671217
972.0,-163.426168,108.28402051934157
979.71,-160.023819,107.06249636337283
987.42,-156.947414,105.40095980409552
995.14,-154.263273,104.61358907840103
1002.85,-150.9895,104.96984241403999
1010.57,-147.102351,106.76999052700951
1018.28,-145.372978,103.8709395120792
1026.0,-140.775712,105.25829397380119
1033.71,-137.968378,103.4421185657873
1041.42,-136.764339,101.49109116245126
1049.14,-133.850614,100.34299301835789
1056.85,-132.450199,98.99926854641625
1064.57,-130.471495,98.45131228424623
1072.28,-127.393071,98.09878009292349
1080.0,-124.692542,96.69279851996296
1087.71,-120.601004,96.50861069593918
1095.42,-114.976923,96.90682192693212
1103.14,-108.331977,97.444534441177
1110.85,-105.828845,95.22233701003736
1118.57,-108.140493,93.88328719389936
1126.28,-116.092077,90.8651224609511
1134.0,-119.827001,87.54399501601412
1141.71,-120.255782,85.4372903265803
1149.42,-119.244046,83.99506735744984
1157.14,-118.028207,82.71147663694971
1164.85,-116.48493,81.98531946664377
1172.57,-114.405598,81.66954912259396
1180.28,-113.659221,79.96315426115838
1188.0,-112.596134,79.03437435818182
1195.71,-111.049678,78.55322973406597
1203.42,-110.694914,77.34706479859068
1211.14,-108.356078,76.5296417790181
1218.85,-106.152517,76.35111547832794
1226.57,-105.242825,76.09894162449758
1234.28,-105.136388,74.20203407398645
1242.0,-104.805168,72.98164243745572
1249.71,-101.300954,72.52492168391066
1257.42,-97.4411468,72.81594324133543
1265.14,-93.2702839,72.90024161294403
1272.85,-97.1183735,72.53372331357191
1280.57,-99.280497,69.59019668435151
1288.28,-98.205626,68.82472385142982
1296.0,-96.5500243,67.63755640898148
1303.71,-94.9464546,66.82159026087089
1311.42,-93.8758839,66.62314363099541
1319.14,-92.2823033,66.95986818882
1326.85,-91.4603874,65.7545660780043
1334.57,-89.6994357,65.08680342858
1342.28,-87.7183507,64.88986824507555
1350.0,-86.0941348,64.99037418
1357.71,-85.3912528,63.84339723278167
1365.42,-84.7906091,63.17631654600049
1373.14,-83.0630429,64.02743546700262
1380.85,-80.9830565,64.51700476862803
1388.57,-79.4368933,64.45707634421024
1396.28,-77.9241588,63.83090896361762
1403.99,-76.4341457,64.03617265390778
1411.71,-75.0152277,63.96535598991295
1419.42,-74.0366781,63.24264880221499
1427.14,-73.6269238,62.15176063270597
1434.85,-73.2748316,60.66859460559641
1442.57,-72.7743778,60.14337517624795
1450.28,-71.4394415,60.27095416909838
1457.99,-70.9129745,59.90674561378336
1465.71,-70.5220848,58.76554113171091
1473.42,-70.1735864,58.08652912315565
1481.14,-69.9322636,57.32797926005644
1488.85,-68.8008731,57.47160075886758
1496.57,-67.7342898,57.21181493016698
1504.28,-67.0617933,55.9559999225942
1511.99,-66.0803756,55.51387227222402
1519.71,-65.6955698,54.66321264393865
1527.42,-65.137439,53.26902633845308
1535.14,-65.0651679,51.69707028938077
1542.85,-64.3811356,50.954907409715794
1550.57,-63.4749509,50.44251331843129
1558.28,-62.7436234,49.53606012321278
1565.99,-62.48941,47.8194058421829
1573.71,-62.3554912,45.977336991847295
1581.42,-61.7333034,45.319260307951076
1589.14,-61.2991169,44.18661679318373
1596.85,-60.9344843,43.296726955593826
1604.57,-60.5936689,42.812791199162405
1612.28,-60.1584079,42.597605141563506
1619.99,-59.6200892,42.817965760973834
1627.71,-59.5029907,42.716830133033525
1635.42,-59.2932485,42.84171510342297
1643.14,-58.9109057,43.654604720425525
1650.85,-58.7427711,43.55370052508708
1658.57,-58.367195,43.5584881245169
1666.28,-57.9671202,43.55924772806491
1673.99,-57.5018151,43.23999089994564
1681.71,-57.0821781,42.27894934158684
1689.42,-56.5849282,40.966675067609
1697.14,-56.1340301,39.62201859914916
1704.85,-56.2262465,37.36386704066633
1712.57,-56.0709833,36.00997984250571
1720.28,-55.8593712,34.588844486483595
1727.99,-56.1032475,32.38037908008264
1735.71,-55.88308,31.19581321842704
1743.42,-55.5703739,30.720130650716406
1751.14,-55.3508831,30.252287452920957
1758.85,-55.4199809,28.820629728420275
1766.57,-55.1539288,28.07188222877327
1774.28,-54.913818,27.669957157111615
1781.99,-54.6368256,27.567874755961597
1789.71,-54.2453173,27.32872439628543
1797.42,-53.9324228,26.79276014265558
1805.14,-53.671969,26.352333458355584
1812.85,-53.284495,26.179583101339883
1820.56,-53.1158229,25.251143573087404
1828.28,-52.7683193,24.938160168497163
1835.99,-52.3448807,24.90443736470678
1843.71,-51.9601563,25.000612107001643
1851.42,-51.8210046,24.133831047068735
1859.14,-51.6925189,23.754649900633627
1866.85,-51.245037,24.04893737857246
1874.56,-50.8843494,24.198708863893394
1882.28,-50.8630962,23.384751264912765
1889.99,-50.7635755,22.821194621362018
1897.71,-50.4094836,22.768727420748164
1905.42,-50.0540107,22.367905715147316
1913.14,-49.8212733,22.149865271187682
1920.85,-49.4665264,22.118235272928132
1928.56,-49.153364,22.25046046387564
1936.28,-48.9318515,22.05267431019894
1943.99,-48.6644836,21.58702125054141
1951.71,-48.3517544,21.35844233984147
1959.42,-48.128406,21.420317063124802
1967.14,-47.8075814,21.940938150411256
1974.85,-47.5873211,21.67535762274198
1982.56,-47.6107322,20.871000018985555
1990.28,-47.3457297,20.667583918487853
1997.99,-47.0067702,20.757491041226434
2005.71,-46.6897793,20.834580314396398
2013.42,-46.5012943,20.82106453162877
2021.14,-46.2240345,20.625004624760283
2028.85,-45.9056388,20.758499267656063
2036.56,-45.6687433,20.605944339639393
2044.28,-45.3481951,20.27489358809165
2051.99,-45.0149437,20.45329337339071
2059.71,-44.7701829,20.425300250460502
2067.42,-44.5931832,20.37052459072467
2075.14,-44.3224432,20.552237668155403
2082.85,-44.0638692,20.111112448867658
2090.56,-43.997441,19.276153658344178
2098.28,-43.7548641,19.721297497721945
2105.99,-43.4053252,20.105315913870438
2113.71,-43.1132769,19.857966024765933
2121.42,-42.9202508,19.65047814100744
2129.14,-42.7621678,19.50986145025691
2136.85,-42.4084215,19.57166282130613
2144.56,-42.1550167,19.29638985917298
2152.28,-42.0042978,19.178758830598248
2159.99,-41.7250561,19.441835828634392
2167.71,-41.5283571,19.272644799317252
2175.42,-41.5530871,18.63494231761223
2183.13,-41.2253401,18.753301059707848
2190.85,-40.7688528,19.369505582268072
2198.56,-40.6069414,19.361214713869078
2206.28,-40.4727576,18.917758746373078
2213.99,-40.2733581,18.638370430395803
2221.71,-39.9911074,18.41109285019377
2229.42,-39.6902782,18.10949484896161
2237.13,-39.536203,18.137729513902187
2244.85,-39.3734255,17.986760326298864
2252.56,-39.2172287,18.013644191611323
2260.28,-39.0168626,17.97428794743837
2267.99,-38.9066742,17.417657182714212
2275.71,-38.5360164,17.752520290377948
2283.42,-38.2035526,17.86900308548931
2291.13,-38.0647725,17.760750301943585
2298.85,-37.8031921,17.981573686549364
2306.56,-37.5274586,17.80001960302095
2314.28,-37.367499,17.442132754435935
2321.99,-37.0843343,17.58072419898966
2329.71,-37.1578134,17.348909744479787
2337.42,-36.9914269,17.30427402062274
2345.13,-36.6520926,17.427461741290248
2352.85,-36.482116,17.433353111761484
2360.56,-36.3686684,17.233897071242417
2368.28,-36.0488392,17.416556016232878
2375.99,-35.8663054,17.622180842372234
2383.71,-35.4729108,18.079212851106888
2391.42,-35.2632372,17.90770706309222
2399.13,-35.2548595,17.277528263483845
2406.85,-35.2108257,17.312245002924154
2414.56,-34.9706983,17.307285711399178
2422.28,-34.6585829,17.088980746544575
2429.99,-34.6561913,16.855508498629213
2437.71,-34.4954538,16.922741845640374
2445.42,-34.3704824,16.626770392753798
2453.13,-34.2142414,16.159658308081514
2460.85,-33.9588499,15.945325990806431
2468.56,-33.9507128,15.926833027805683
2476.28,-33.7803099,16.35435122509086
2483.99,-33.4497514,16.734503022723924
2491.71,-33.2760914,16.27289406620032
2499.42,-32.9083219,16.55147642146578
2507.13,-32.7442667,16.86900899181614
2514.85,-32.4552635,16.901490822229558
2522.56,-32.2049467,16.984302577809846
2530.28,-32.0820253,17.284808606976302
2537.99,-31.7507065,17.25544819311345
2545.71,-31.6263566,17.093860690304865
2553.42,-31.3968503,16.921242944999257
2561.13,-31.2970384,16.537633554993302
2568.85,-30.917262,16.244956904016973
2576.56,-30.6574751,16.140792793046543
2584.28,-30.6813413,16.59514259209064
2591.99,-30.6169041,16.25081909404898
2599.7,-30.6563509,15.316826370907414
2607.42,-30.562995,15.129744375319666
2615.13,-30.4091528,15.088584332497431
2622.85,-30.2761084,15.472939925653392
2630.56,-30.0790106,15.295961488560613
2638.28,-29.8242575,15.356550869766664
2645.99,-29.7122532,15.37770355944807
2653.7,-29.663219,15.139465789911444
2661.42,-29.65995,14.433396417485403
2669.13,-29.6123632,15.10049208955877
2676.85,-29.4955098,15.204941011094384
2684.56,-29.1278393,15.386850755335699
2692.28,-29.1283868,14.816638651170011
2699.99,-28.9237578,15.080226210126705
2707.7,-28.8457469,14.637562914777856
2715.42,-28.3773751,14.740779557400328
2723.13,-28.0739595,15.452851826017854
2730.85,-28.0526873,15.534216947032611
2738.56,-27.7046449,15.721210400254149
2746.28,-27.7619509,15.519261923260556
2753.99,-27.5776387,15.064378980166234
2761.7,-27.4878255,14.64486394373321
2769.42,-27.4171807,15.045625991121605
2777.13,-27.4412241,15.041136686923549
2784.85,-27.2106572,14.74208318765607
2792.56,-26.8280333,15.0403781920589
2800.28,-26.6757375,14.919129279037811
2807.99,-26.4639276,14.573786461756631
