1,-9598.964082,1300.058752,5,0.1
2,-9598.964082,1300.058752,5,0.1
3,-9598.964082,1300.058752,5,0.1
4,-9598.964082,1300.058752,5,0.1
5,-9598.964082,1300.058752,5,0.1
6,-9598.964082,1300.058752,5,0.1
7,-9598.964082,1300.058752,5,0.1
8,-9598.964082,1300.058752,5,0.1
9,-9598.964082,1300.058752,5,0.1
10,-9598.964082,1300.058752,5,0.1
11,-9598.964082,1300.058752,5,0.1
12,-9598.964082,1300.058752,5,0.1
13,-9598.964082,1300.058752,5,0.1
14,-9598.964082,1300.058752,5,0.1
15,-9598.964082,1300.058752,5,0.1
16,-9598.964082,1300.058752,5,0.1
17,-9598.964082,1300.058752,5,0.1
18,-9598.964082,1300.058752,5,0.1
19,-9598.964082,1300.058752,5,0.1
20,-9598.964082,1300.058752,5,0.1
21,-9598.964082,1300.058752,5,0.1
22,-9598.964082,1300.058752,5,0.1
23,-9598.964082,1300.058752,5,0.1
24,-9598.964082,1300.058752,5,0.1
25,-9598.964082,1300.058752,5,0.1
26,-9598.964082,1300.058752,5,0.1
27,-9598.964082,1300.058752,5,0.1
28,-9598.964082,1300.058752,5,0.1
29,-9598.964082,1300.058752,5,0.1
30,-9598.964082,1300.058752,5,0.1
31,-9598.964082,1300.058752,5,0.1
32,-9598.964082,1300.058752,5,0.1
33,-9598.964082,1300.058752,5,0.1
34,-9598.964082,1300.058752,5,0.1
35,-9598.964082,1300.058752,5,0.1
36,-9598.964082,1300.058752,5,0.1
37,-9598.964082,1300.058752,5,0.1
38,-9598.964082,1300.058752,5,0.1
39,-9598.964082,1300.058752,5,0.1
40,-9598.964082,1300.058752,5,0.1
41,-9598.964082,1300.058752,5,0.1
42,-9598.964082,1300.058752,5,0.1
43,-9598.964082,1300.058752,5,0.1
44,-9598.964082,1300.058752,5,0.1
45,-9598.964082,1300.058752,5,0.1
46,-9598.964082,1300.058752,5,0.1
47,-9598.964082,1300.058752,5,0.1
48,-9598.964082,1300.058752,5,0.1
49,-9598.964082,1300.058752,5,0.1
50,-9598.964082,1300.058752,5,0.1
51,-9598.964082,1300.058752,5,0.1
52,-9598.964082,1300.058752,5,0.1
53,-9598.964082,1300.058752,5,0.1
54,-9598.964082,1300.058752,5,0.1
55,-9598.964082,1300.058752,5,0.1
56,-9598.964082,1300.058752,5,0.1
57,-9598.964082,1300.058752,5,0.1
58,-9598.964082,1300.058752,5,0.1
59,-9598.964082,1300.058752,5,0.1
60,-9598.964082,1300.058752,5,0.1
61,-9598.964082,1300.058752,5,0.1
62,-9598.964082,1300.058752,5,0.1
63,-9598.964082,1300.058752,5,0.1
64,-9598.964082,1300.058752,5,0.1
65,-9598.964082,1300.058752,5,0.1
66,-9598.964082,1300.058752,5,0.1
67,-9598.964082,1300.058752,5,0.1
68,-9598.964082,1300.058752,5,0.1
69,-9598.964082,1300.058752,5,0.1
70,-9598.964082,1300.058752,5,0.1
71,-9598.964082,1300.058752,5,0.1
72,-9598.964082,1300.058752,5,0.1
73,-9598.964082,1300.058752,5,0.1
74,-9598.964082,1300.058752,5,0.1
75,-9598.964082,1300.058752,5,0.1
76,-9598.964082,1300.058752,5,0.1
77,-9598.964082,1300.058752,5,0.1
78,-9598.964082,1300.058752,5,0.1
79,-9598.964082,1300.058752,5,0.1
80,-9598.964082,1300.058752,5,0.1
81,-9598.964082,1300.058752,5,0.1
82,-9598.964082,1300.058752,5,0.1
83,-9598.964082,1300.058752,5,0.1
84,-9598.964082,1300.058752,5,0.1
85,-9598.964082,1300.058752,5,0.1
86,-9598.964082,1300.058752,5,0.1
87,-9598.964082,1300.058752,5,0.1
88,-9598.964082,1300.058752,5,0.1
89,-9598.964082,1300.058752,5,0.1
90,-9598.964082,1300.058752,5,0.1
91,-9598.964082,1300.058752,5,0.1
92,-9598.964082,1300.058752,5,0.1
93,-9598.964082,1300.058752,5,0.1
94,-9598.964082,1300.058752,5,0.1
95,-9598.964082,1300.058752,5,0.1
96,-9598.964082,1300.058752,5,0.1
97,-9598.964082,1300.058752,5,0.1
98,-9598.964082,1300.058752,5,0.1
99,-9598.964082,1300.058752,5,0.1
100,-9598.964082,1300.058752,5,0.1
101,-9705.770431535566,1071.8753013883431,5,0.1
102,-9473.988152373886,693.9962523949696,5,0.1
103,-9117.613577105754,655.3566846726992,5,0.1
104,-8974.844833480547,659.748159577263,5,0.1
105,-8781.508611595347,472.2049888928624,5,0.1
106,-8379.805798908994,410.1944333983553,5,0.1
107,-8069.041472117544,615.161470176678,5,0.1
108,-8035.86063189833,824.3202340079928,5,0.1
109,-8099.343191106861,809.0201395214607,5,0.1
110,-8071.242939635349,666.1108226583402,5,0.1
111,-7937.516391716206,479.83164660585055,5,0.1
112,-7656.521580939913,332.0649492214644,5,0.1
113,-7368.205876069197,377.13943845663874,5,0.1
114,-7218.499514093524,444.6099074874229,5,0.1
115,-7061.942714431531,427.51648607212815,5,0.1
116,-6853.089315373192,501.29956141565214,5,0.1
117,-6798.740211613518,658.1354857930567,5,0.1
118,-6864.317611210848,630.5503469816404,5,0.1
119,-6775.095135695814,448.1534612540661,5,0.1
120,-6528.31985848684,390.7065085540421,5,0.1
121,-6352.626568948807,485.9381968956248,5,0.1
122,-6304.5929043744745,550.6961767616497,5,0.1
123,-6256.897243578242,520.1992402879365,5,0.1
124,-6163.684066239156,493.76055134505015,5,0.1
125,-6081.129128990066,475.5310387870307,5,0.1
126,-5985.433092541432,429.945532289381,5,0.1
127,-5852.778813802749,404.91492157521435,5,0.1
128,-5732.573577774049,420.6057005536451,5,0.1
129,-5628.839528827923,441.9791287162125,5,0.1
130,-5552.07734253699,484.932040863965,5,0.1
131,-5531.699344937688,508.19435166780795,5,0.1
132,-5511.539014656002,455.61706900287527,5,0.1
133,-5425.966782518255,378.0558464759259,5,0.1
134,-5307.412738729965,348.24012125876226,5,0.1
135,-5208.942250015706,343.4183215723742,5,0.1
136,-5121.876032498737,323.5908649341355,5,0.1
137,-5008.625028531782,306.445095969987,5,0.1
138,-4888.745988974684,328.82309626561874,5,0.1
139,-4806.936370843062,380.7174777302836,5,0.1
140,-4765.000107852647,419.9703013505124,5,0.1
141,-4741.843948612903,435.79902289282126,5,0.1
142,-4728.8044015133055,415.3425635866927,5,0.1
143,-4677.320327020309,352.72258435216634,5,0.1
144,-4576.380538329377,321.89167351885055,5,0.1
145,-4492.04614746665,337.3321403171563,5,0.1
146,-4436.529549098911,348.2007874845359,5,0.1
