101,-4151.264767125207,3535.946233534242,5,0.1
102,-4031.739743997549,3439.4987785049016,5,0.1
103,-3939.58404344279,3365.6828889379476,5,0.1
104,-3883.739483733174,3313.0057644519234,5,0.1
105,-3868.339218626357,3275.951780411734,5,0.1
106,-3893.1718684316047,3242.405218103774,5,0.1
107,-3952.157553977605,3199.8803966176492,5,0.1
108,-4020.2646145601852,3139.775152402777,5,0.1
109,-4070.292421251481,3058.6258827171046,5,0.1
110,-4082.619778952273,2968.852213504545,5,0.1
111,-4046.1595541030506,2885.17124412898,5,0.1
112,-3974.7763768125005,2817.1806370937506,5,0.1
113,-3885.8162788461586,2771.055610918196,5,0.1
114,-3787.641033258772,2745.0452926842113,5,0.1
115,-3686.5761446399897,2735.12630319649,5,0.1
116,-3590.0387057047415,2735.7373340560353,5,0.1
117,-3506.537985767007,2740.655863891956,5,0.1
118,-3448.344684764831,2742.1420390000008,5,0.1
119,-3424.5040387881227,2730.909052560663,5,0.1
120,-3428.619147027084,2692.5108909708333,5,0.1
121,-3447.2320840965017,2618.217050450025,5,0.1
122,-3453.3670629528706,2525.7424747008195,5,0.1
123,-3424.748453973886,2437.249062949443,5,0.1
124,-3368.72141947984,2368.3767066975815,5,0.1
125,-3299.5699728546274,2328.3904224158737,5,0.1
126,-3231.149051236112,2308.6649253333335,5,0.1
127,-3174.9593897297664,2296.7744651163966,5,0.1
128,-3134.506949806642,2281.8415713515633,5,0.1
129,-3108.6450601953547,2256.0999606536734,5,0.1
130,-3085.7443700730782,2221.890436446154,5,0.1
131,-3053.822237273034,2184.230459826696,5,0.1
132,-3008.8056508257578,2149.1760940151526,5,0.1
133,-2951.3268280820876,2121.6477963744364,5,0.1
134,-2892.759357080225,2101.4608566679103,5,0.1
135,-2845.5618615819453,2085.770248200484,5,0.1
136,-2816.870830516545,2066.115241955882,5,0.1
137,-2808.3051094392436,2037.66057804107,5,0.1
138,-2805.2372809619565,2014.7437652391309,5,0.1
139,-2794.938607422538,2006.2127240152217,5,0.1
140,-2786.880716187501,1981.7389199500003,5,0.1
141,-2775.3985950957453,1919.4382781347517,5,0.1
142,-2713.43141796655,1861.3985429683103,5,0.1
143,-2664.3341451241267,1832.2692857587413,5,0.1
144,-2631.7488637951396,1807.8840980034722,5,0.1
145,-2616.0410433620696,1782.0207894034486,5,0.1
146,-2610.1234835291098,1751.151647071918,5,0.1
147,-2602.2262280238097,1714.6067122380955,5,0.1
148,-2581.2397581250007,1674.3735224999998,5,0.1
149,-2541.147666397652,1634.9105518322147,5,0.1
150,-2483.5788023550003,1601.1937411166666,5,0.1
151,-2419.131106220199,1577.009407344371,5,0.1
152,-2359.477819332237,1562.8139633980265,5,0.1
153,-2314.1792318807197,1557.381281395425,5,0.1
154,-2285.8331308522734,1556.7835184090914,5,0.1
155,-2270.019912932259,1556.4309815193556,5,0.1
156,-2261.178589485578,1551.8366726153847,5,0.1
