100,10.9695
100.58,10.9833
101.164,10.9973
101.751,11.0116
102.341,11.0262
102.935,11.0411
103.532,11.0563
104.133,11.0718
104.737,11.0877
105.345,11.1038
105.956,11.1203
106.571,11.1372
107.189,11.1545
107.811,11.1721
108.437,11.1901
109.066,11.2085
109.699,11.2273
110.335,11.2465
110.975,11.2662
111.619,11.2863
112.267,11.3069
112.918,11.328
113.573,11.3496
114.232,11.3717
114.895,11.3944
115.562,11.4176
116.232,11.4415
116.907,11.4659
117.585,11.4909
118.267,11.5167
118.953,11.543
119.644,11.5701
120.338,11.598
121.036,11.6266
121.738,11.656
122.445,11.6863
123.155,11.7174
123.87,11.7495
124.588,11.7825
125.311,11.8165
126.038,11.8515
126.77,11.8877
127.505,11.925
128.245,11.9636
128.989,12.0034
129.737,12.0446
130.49,12.0871
131.247,12.1312
132.009,12.1769
132.775,12.2243
133.545,12.2734
134.32,12.3244
135.099,12.3773
135.883,12.4324
136.672,12.4898
137.465,12.5495
138.262,12.6118
139.064,12.6769
139.871,12.7448
140.683,12.8159
141.499,12.8902
142.32,12.9682
143.146,13.05
143.976,13.1359
144.812,13.2262
145.652,13.3213
146.497,13.4214
147.347,13.527
148.202,13.6384
149.062,13.7559
149.927,13.88
150.797,14.0109
151.672,14.1487
152.552,14.2936
153.437,14.4453
154.327,14.6031
155.223,14.7657
156.123,14.9306
157.029,15.094
157.94,15.2492
158.857,15.3865
159.778,15.4908
160.705,15.5403
161.638,15.5045
162.576,15.3441
163.519,15.0143
164.468,14.4754
165.422,13.7116
166.382,12.755
167.347,11.6953
168.318,10.6606
169.295,9.77233
170.277,9.10422
171.265,8.67115
172.259,8.44566
173.258,8.38204
174.263,8.43405
175.274,8.56331
176.291,8.74127
177.314,8.94801
178.343,9.17031
179.378,9.39972
180.419,9.63102
181.465,9.86115
182.518,10.0885
183.577,10.3122
184.642,10.532
185.714,10.748
186.791,10.9603
187.875,11.1692
188.965,11.3746
190.062,11.5765
191.164,11.7743
192.274,11.9671
193.389,12.1534
194.511,12.3308
195.64,12.4957
196.775,12.6432
197.917,12.7663
199.065,12.8557
200.22,12.8998
201.382,12.884
202.55,12.7919
203.725,12.6068
204.907,12.315
206.096,11.9113
207.292,11.4036
208.495,10.8175
209.705,10.1944
210.921,9.58481
212.145,9.03696
213.376,8.58625
214.614,8.25031
215.859,8.03006
217.112,7.9146
218.372,7.88703
219.639,7.92901
220.913,8.02363
222.195,8.15666
223.484,8.31679
224.781,8.49547
226.085,8.68639
227.397,8.88503
228.716,9.08825
230.043,9.2939
231.378,9.50058
232.72,9.70738
234.071,9.91381
235.429,10.1196
236.795,10.3246
238.169,10.529
239.55,10.7326
240.94,10.9357
242.338,11.1383
243.744,11.3403
245.159,11.5417
246.581,11.7423
248.012,11.9417
249.451,12.1393
250.898,12.3345
252.354,12.526
253.818,12.7124
255.291,12.8918
256.772,13.0617
258.262,13.2193
259.76,13.3607
261.268,13.4817
262.783,13.5774
264.308,13.6422
265.842,13.6706
267.384,13.6571
268.936,13.5973
270.496,13.4887
272.065,13.3319
273.644,13.1314
275.232,12.8967
276.829,12.642
278.435,12.386
280.05,12.1494
281.675,11.9532
283.31,11.8155
284.953,11.7491
286.607,11.7591
288.27,11.8405
289.942,11.9754
291.625,12.1281
293.317,12.238
295.018,12.2079
296.73,11.8943
298.452,11.1089
300.184,9.66273
301.925,7.48023
303.677,4.74812
305.439,1.9374
307.211,-0.421259
308.994,-2.02503
310.787,-2.87107
312.59,-3.12894
314.404,-2.99835
316.228,-2.63976
318.063,-2.16198
319.908,-1.63225
321.764,-1.08974
323.631,-0.556258
325.509,-0.0434188
327.398,0.442861
329.297,0.899599
331.208,1.32505
333.129,1.71759
335.062,2.075
337.006,2.39383
338.962,2.669
340.929,2.89352
342.907,3.0585
344.896,3.15374
346.897,3.16916
348.91,3.09745
350.935,2.93765
352.971,2.69888
355.019,2.4023
357.079,2.07933
359.15,1.7658
361.234,1.49388
363.33,1.28566
365.438,1.15066
367.559,1.08748
369.691,1.08751
371.836,1.13886
373.994,1.22923
376.164,1.34758
378.346,1.48478
380.541,1.6337
382.749,1.78901
384.97,1.94683
387.204,2.10439
389.45,2.25982
391.71,2.41185
393.983,2.55965
396.269,2.70275
398.568,2.84088
400.881,2.97395
403.207,3.10194
405.546,3.22494
407.899,3.34308
410.266,3.4565
412.646,3.56537
415.04,3.66987
417.449,3.77019
419.871,3.86652
422.307,3.95903
424.757,4.04792
427.222,4.13337
429.7,4.21558
432.194,4.29473
434.701,4.37103
437.224,4.44469
439.76,4.51593
442.312,4.58496
444.878,4.65204
447.46,4.71742
450.056,4.78137
452.667,4.84418
455.294,4.90616
457.935,4.96762
460.592,5.0289
463.265,5.09035
465.953,5.15233
468.656,5.21522
471.375,5.27939
474.11,5.34524
476.861,5.41316
479.628,5.48354
482.411,5.5568
485.21,5.63334
488.025,5.71359
490.857,5.79795
493.705,5.88687
496.569,5.98078
499.451,6.08017
502.348,6.18551
505.263,6.29732
508.195,6.41613
511.143,6.54254
514.109,6.67716
517.092,6.82063
520.092,6.97364
523.11,7.13688
526.145,7.31102
529.198,7.49667
532.268,7.69426
535.357,7.90394
538.463,8.12529
541.587,8.35697
544.73,8.59609
547.89,8.83723
551.069,9.07094
554.266,9.28143
557.482,9.44322
560.717,9.51674
563.97,9.44367
567.243,9.14488
570.534,8.52785
573.844,7.51381
577.174,6.08978
580.523,4.36351
583.891,2.56532
587.279,0.961861
590.686,-0.261611
594.113,-1.05422
597.561,-1.46815
601.028,-1.59764
