145.41,48.4131,95.1975,0.71904,230.711,0.101785
146,52.697,98.7972,0.72319,240.407,0.0978024
146.59,54.6841,102.489,0.72746,250.399,0.0959904
147.19,56.053,104.146,0.72928,255.488,0.0948369
147.78,58.7393,104.606,0.72968,257.644,0.0927501
148.38,62.9835,105.355,0.73048,260.543,0.0895594
148.97,68.3531,106.206,0.73161,263.691,0.0857066
149.56,76.0036,106.56,0.73275,265.619,0.080488
150.16,88.1804,107.704,0.73595,269.547,0.0729627
150.75,105.809,113.204,0.74454,284.425,0.064308
151.34,128.156,127.688,0.75952,322.073,0.0570316
151.94,152.172,155.385,0.77865,393.487,0.0527456
152.53,172.065,199.347,0.79915,506.772,0.0514565
153.12,179.409,264.56,0.82062,675.157,0.0525099
153.72,152.497,356.348,0.84404,912.964,0.0560307
154.31,49.4112,444.544,0.86862,1143.29,0.0631247
154.9,-110.715,434.965,0.8907,1122.94,0.0745608
155.5,-204.557,326.681,0.90618,846.649,0.0891167
156.09,-211.606,226.819,0.91365,590.069,0.104102
156.68,-188.072,165.614,0.91489,432.474,0.118118
157.28,-161.528,129.553,0.91229,339.602,0.131006
157.87,-137.94,108.255,0.90649,284.837,0.142598
158.46,-117.6,96.1215,0.89724,253.857,0.152666
159.06,-101.148,89.6369,0.88578,237.627,0.160655
159.65,-88.9253,86.316,0.87446,229.672,0.166293
160.24,-79.8387,84.2535,0.86443,225.013,0.17035
160.84,-72.6849,82.4383,0.85564,220.989,0.173702
161.43,-66.6132,81.064,0.84734,218.103,0.176379
162.02,-61.6632,80.1273,0.83995,216.37,0.178319
162.62,-57.7105,79.209,0.83373,214.683,0.179957
163.21,-54.4501,78.0312,0.82843,212.258,0.181694
163.81,-51.1757,76.6888,0.82284,209.373,0.183591
164.4,-47.8447,75.6986,0.81676,207.414,0.185059
164.99,-44.7801,75.427,0.81085,207.412,0.18556
165.59,-42.83,75.3857,0.807,208.052,0.185643
166.18,-41.642,74.7443,0.80461,207.017,0.186431
166.77,-40.3793,73.2764,0.80197,203.672,0.18828
167.37,-38.2384,71.5032,0.79731,199.458,0.190556
167.96,-35.3486,70.367,0.79079,196.981,0.191906
168.55,-32.4532,70.3157,0.78424,197.528,0.191562
169.15,-30.4376,70.985,0.7799,200.118,0.190166
169.74,-29.2498,71.7981,0.77757,203.117,0.188686
170.34,-29.2079,72.1244,0.77762,204.761,0.188209
170.93,-29.1723,71.3452,0.7772,203.251,0.189315
171.52,-28.3841,70.0896,0.77485,200.363,0.190927
172.12,-27.0626,69.0151,0.77126,197.981,0.192131
172.71,-25.5293,68.3813,0.76729,196.836,0.192567
173.3,-24.2652,68.0945,0.7641,196.68,0.192516
173.9,-23.3769,67.5528,0.76161,195.791,0.192989
174.49,-21.6979,66.8675,0.75704,194.462,0.193293
175.08,-19.8976,66.8722,0.75266,195.133,0.192324
175.68,-18.2694,67.4985,0.74931,197.636,0.190353
176.27,-17.3566,68.5633,0.74819,201.428,0.188105
176.86,-17.2766,69.4894,0.74891,204.832,0.186639
176.95,-17.313,69.5591,0.74906,205.141,0.186557
177.98,-17.7585,69.7293,0.75023,206.84,0.186586
179.01,-17.6759,68.9825,0.74933,205.809,0.187667
180.04,-16.9032,68.2985,0.74688,204.941,0.188215
181.07,-16.1094,68.3975,0.74515,206.412,0.187519
182.1,-17.3251,68.3617,0.74792,207.478,0.188396
183.13,-18.4435,65.763,0.74811,200.72,0.193269
184.15,-16.0645,62.5311,0.7388,191.918,0.197187
185.18,-12.5839,61.6544,0.72866,190.286,0.195903
186.21,-10.0912,62.6956,0.72379,194.576,0.191721
187.24,-9.44415,64.0913,0.72425,200.008,0.188751
188.27,-9.68111,64.0075,0.72469,200.845,0.189124
189.3,-7.22094,63.2286,0.71772,199.486,0.18781
190.33,-4.65684,65.3707,0.7155,207.367,0.181572
191.36,-5.66924,69.1008,0.72349,220.385,0.177351
192.39,-8.23173,70.3685,0.73047,225.637,0.178141
193.41,-10.4257,69.8579,0.73432,225.187,0.180856
194.44,-11.686,68.6147,0.73545,222.357,0.183764
195.47,-12.0592,67.5751,0.73498,220.149,0.185655
196.5,-12.8701,67.0344,0.73616,219.538,0.187172
197.53,-14.2536,65.8417,0.73799,216.762,0.190188
198.56,-15.1019,63.4275,0.73731,209.903,0.194891
199.59,-14.0687,60.8013,0.7315,202.255,0.19874
200.62,-12.0367,59.6202,0.72447,199.35,0.199112
201.65,-11.0185,59.7981,0.72198,200.972,0.197786
202.67,-10.9186,59.8646,0.72181,202.213,0.197563
203.7,-11.2879,59.239,0.7219,201.116,0.199098
204.73,-11.0546,57.8772,0.71927,197.487,0.201469
205.76,-9.64895,56.9191,0.71384,195.195,0.201839
206.79,-8.86603,57.1406,0.71201,196.935,0.20051
207.82,-9.19382,57.1213,0.71289,197.849,0.200926
208.85,-9.16899,56.1057,0.71115,195.295,0.202912
209.88,-8.34914,55.1096,0.70709,192.773,0.203952
210.9,-7.37059,54.7314,0.70358,192.381,0.203485
211.93,-6.68806,54.7725,0.7017,193.466,0.202497
212.96,-6.59543,54.7427,0.70138,194.3,0.202433
213.99,-6.25362,54.2243,0.69941,193.391,0.203022
215.02,-5.46982,53.9496,0.69663,193.338,0.202474
216.05,-5.29178,54.1007,0.69643,194.808,0.20191
217.08,-5.08946,53.8111,0.69527,194.689,0.202202
218.11,-4.52897,53.6473,0.69335,195.017,0.2017
219.13,-4.58655,53.8381,0.69391,196.626,0.201401
220.16,-4.67625,53.4966,0.69345,196.297,0.202229
221.19,-4.4076,53.0758,0.6918,195.664,0.202681
222.22,-4.31996,52.8745,0.69112,195.829,0.202961
223.25,-4.15682,52.5212,0.68989,195.423,0.203438
224.28,-4.05566,52.2244,0.68895,195.215,0.203898
225.31,-4.05613,51.7753,0.68796,194.425,0.204847
226.34,-3.76072,51.0982,0.68557,192.76,0.205813
227.37,-3.14908,50.5793,0.68256,191.67,0.2059
228.39,-2.40716,50.4478,0.68007,192.03,0.204883
229.42,-2.04543,50.7169,0.67968,193.925,0.203666
230.45,-2.15442,50.8854,0.6804,195.442,0.203507
231.48,-2.53452,50.5844,0.68077,195.155,0.204817
232.51,-2.4781,49.7025,0.67846,192.605,0.206625
233.54,-1.31507,49.0828,0.67346,191.047,0.205805
234.57,-0.681289,49.8111,0.67353,194.736,0.203031
235.6,-1.58178,50.4615,0.67773,198.146,0.203362
236.62,-2.34702,49.6456,0.67793,195.786,0.206511
237.65,-2.41223,48.4424,0.67511,191.872,0.209321
238.68,-1.82397,47.3568,0.67046,188.385,0.210684
239.71,-0.728059,46.8409,0.66566,187.137,0.209637
240.74,-0.463224,47.0353,0.6654,188.721,0.208635
241.77,-0.523791,46.5206,0.66413,187.455,0.209942
242.8,0.304261,45.6178,0.65896,184.6,0.210209
243.83,1.16228,45.4887,0.65598,184.858,0.208528
244.85,1.60644,45.5045,0.65472,185.696,0.207446
245.88,2.07351,45.245,0.65255,185.414,0.206901
246.91,2.65905,44.9996,0.65009,185.181,0.206
247.94,3.3635,44.831,0.64757,185.257,0.204588
248.97,4.19891,44.8631,0.64542,186.16,0.202369
250,4.78899,45.251,0.64519,188.546,0.200053
251.03,4.93476,45.5645,0.64587,190.634,0.199062
252.06,5.22902,45.4135,0.64463,190.782,0.19859
253.09,5.92163,45.3746,0.64281,191.398,0.196842
254.11,6.38281,45.8325,0.64328,194.108,0.194787
255.14,6.5015,46.1924,0.64422,196.425,0.193835
256.17,6.61419,46.2806,0.64426,197.595,0.193386
257.2,6.80853,46.3304,0.64399,198.603,0.192793
258.23,7.02461,46.4048,0.64376,199.719,0.192102
259.26,7.17488,46.4852,0.6437,200.862,0.191573
260.29,7.31115,46.4603,0.64332,201.552,0.19126
261.32,7.40605,46.3225,0.64265,201.75,0.191243
262.34,7.78807,45.9089,0.64042,200.729,0.190919
263.37,8.67514,45.6418,0.63765,200.345,0.188946
264.4,9.47232,45.9709,0.63723,202.578,0.186252
265.43,10.0487,46.3212,0.63737,204.917,0.184164
266.46,10.7474,46.6033,0.6371,206.965,0.181871
267.49,11.3893,47.1993,0.63806,210.422,0.17935
268.52,11.9065,47.8387,0.63939,214.094,0.177172
269.55,12.4593,48.5268,0.64083,218.007,0.174904
270.57,12.883,49.4875,0.64334,223.164,0.172721
271.6,13.0758,50.5459,0.64643,228.804,0.17107
272.63,13.0527,51.618,0.64978,234.544,0.169957
273.66,12.8144,52.6526,0.65323,240.149,0.169386
274.69,12.4398,53.548,0.65639,245.152,0.169249
275.72,12.1666,54.3351,0.65904,249.688,0.16898
276.75,11.9135,55.4054,0.6624,255.558,0.16834
277.78,11.1124,56.8379,0.66745,263.141,0.168381
278.8,9.66771,57.948,0.67255,269.265,0.169911
279.83,8.04046,58.4732,0.67652,272.709,0.172304
280.86,6.20572,58.6699,0.6802,274.634,0.17535
281.89,4.32267,58.1704,0.68255,273.294,0.179335
282.92,3.16094,57.0627,0.68227,269.07,0.182992
283.95,2.42625,56.251,0.6819,266.208,0.185542
284.98,1.40404,55.6015,0.68263,264.088,0.188386
286.01,0.393693,54.4271,0.68221,259.445,0.19217
287.04,-0.213662,52.8542,0.67993,252.855,0.196122
288.06,-0.219976,51.1724,0.67576,245.679,0.199383
289.09,0.410228,49.7439,0.67033,239.675,0.201026
290.12,1.0384,48.8956,0.6663,236.426,0.20147
291.15,1.42008,48.1332,0.6631,233.567,0.202225
292.18,1.9182,47.1102,0.65873,229.411,0.20325
293.21,2.85742,46.0523,0.6529,225.05,0.203267
294.24,4.13077,45.3587,0.64725,222.439,0.201534
295.27,5.15582,45.0902,0.64372,221.896,0.199408
296.29,6.14061,44.5943,0.63959,220.214,0.197713
297.32,7.64738,43.9954,0.63396,218.012,0.194579
298.35,9.42396,43.9208,0.62995,218.396,0.189538
299.38,11.2656,44.2791,0.62788,220.938,0.183578
300.41,12.8264,45.124,0.62848,225.929,0.177934
301.44,13.8824,45.9294,0.62987,230.749,0.173998
302.47,15.4484,46.0008,0.62814,231.897,0.169498
303.5,17.8345,46.6441,0.62792,235.941,0.162297
304.52,20.1758,48.3654,0.63185,245.47,0.154932
305.55,22.4717,50.3429,0.63673,256.371,0.14821
306.58,24.7462,53.1676,0.64403,271.669,0.141879
307.61,26.4233,56.7527,0.65317,290.962,0.137217
308.64,27.9675,60.1754,0.66125,309.542,0.133274
309.67,30.0878,64.4584,0.6705,332.68,0.128476
310.7,32.189,70.9546,0.68344,367.427,0.123698
311.73,32.242,80.4329,0.70079,417.889,0.121194
312.76,27.5086,91.2777,0.72012,475.8,0.122844
313.78,18.482,99.22,0.73669,518.887,0.127803
314.81,8.39546,103.668,0.75011,543.929,0.133448
315.84,-2.87106,106.642,0.76396,561.361,0.13916
316.87,-16.9668,106.07,0.77927,560.176,0.14714
317.9,-29.8319,98.5127,0.79157,521.953,0.158522
318.93,-35.6449,87.9762,0.79612,467.637,0.170384
319.96,-37.7339,79.7462,0.79755,425.26,0.179999
320.99,-39.4984,72.652,0.80009,388.676,0.189071
322.01,-39.4407,65.7721,0.80002,352.988,0.198691
323.04,-37.8148,60.109,0.7967,323.627,0.207679
324.07,-35.604,56.0859,0.7914,302.929,0.21495
325.1,-33.626,53.4782,0.78605,289.763,0.22017
326.13,-32.6349,51.2308,0.78343,278.465,0.224877
327.16,-31.5139,48.8329,0.78033,266.27,0.23025
328.19,-30.0391,46.8743,0.77566,256.394,0.235049
329.22,-28.9154,45.224,0.77194,248.144,0.239307
330.24,-27.6721,43.7675,0.76747,240.896,0.243318
331.27,-26.5576,42.6166,0.76319,235.293,0.246655
332.3,-25.7755,41.3845,0.76017,229.201,0.250299
333.33,-24.6172,40.1684,0.75529,223.156,0.254131
334.36,-23.408,39.3762,0.74979,219.431,0.256782
335.39,-22.5792,38.7536,0.74587,216.626,0.258882
336.42,-21.7929,38.0966,0.74202,213.607,0.261131
337.45,-21.0274,37.5381,0.73813,211.121,0.263076
338.48,-20.4477,37.0184,0.73509,208.833,0.264913
339.5,-19.9379,36.4137,0.73233,206.041,0.267097
340.53,-19.3558,35.7696,0.72908,203.011,0.269477
341.56,-18.7781,35.1036,0.72574,199.833,0.272002
342.59,-18.0418,34.4395,0.72135,196.644,0.274563
343.62,-17.1118,34.0793,0.71572,195.172,0.275852
344.65,-16.6239,33.912,0.71271,194.796,0.276411
345.68,-16.3643,33.3626,0.71086,192.213,0.278684
346.71,-15.4756,32.7204,0.70493,189.075,0.281183
347.73,-14.4682,32.6147,0.69841,189.018,0.281131
348.76,-13.9623,32.8056,0.69535,190.688,0.279914
349.79,-13.8105,32.7946,0.69437,191.187,0.279853
350.82,-13.7042,32.386,0.69326,189.361,0.281669
351.85,-13.0984,31.8559,0.6887,186.808,0.283703
352.88,-12.2439,31.7701,0.68291,186.85,0.283322
353.91,-11.9104,31.9838,0.68101,188.656,0.281931
354.94,-11.8412,31.9152,0.68045,188.8,0.282187
355.96,-11.5514,31.6283,0.67808,187.64,0.28326
356.99,-11.1094,31.4475,0.67482,187.107,0.28362
358.02,-10.7033,31.4405,0.67208,187.605,0.283123
359.05,-10.4847,31.5018,0.67073,188.512,0.282516
360.08,-10.4241,31.4413,0.67021,188.69,0.282732
361.11,-10.2738,31.2386,0.66881,188.01,0.283534
362.14,-10.0529,31.0492,0.66694,187.403,0.284168
363.17,-9.84839,30.874,0.66519,186.875,0.284752
364.2,-9.56205,30.7276,0.66292,186.517,0.285053
365.22,-9.38954,30.6519,0.66157,186.578,0.285162
366.25,-9.31735,30.4344,0.66059,185.776,0.286178
367.28,-8.94855,30.1414,0.65735,184.506,0.28709
368.31,-8.5494,30.0766,0.6544,184.625,0.286704
369.34,-8.31346,30.111,0.65284,185.353,0.286068
370.37,-8.11019,30.1351,0.65149,186.019,0.285537
371.4,-8.08257,30.128,0.65128,186.492,0.285519
372.43,-8.00498,29.9459,0.65026,185.879,0.286336
373.45,-7.70907,29.8011,0.6478,185.487,0.2865
374.48,-7.52376,29.8456,0.64663,186.277,0.285862
375.51,-7.49769,29.8604,0.64649,186.881,0.285726
376.54,-7.46383,29.7881,0.64605,186.94,0.286041
377.57,-7.50428,29.6881,0.64605,186.822,0.286671
378.6,-7.63809,29.3899,0.64616,185.45,0.288594
379.63,-7.42538,28.8923,0.64322,182.807,0.290907
380.66,-6.86071,28.6683,0.63844,181.881,0.290869
381.68,-6.60808,28.8153,0.63707,183.304,0.289415
382.71,-6.65507,28.8349,0.63747,183.923,0.289421
383.74,-6.653,28.5924,0.63669,182.868,0.290793
384.77,-6.54525,28.1981,0.63464,180.83,0.292802
385.8,-6.02045,27.7923,0.62938,178.704,0.29381
386.83,-5.24149,27.8303,0.62375,179.426,0.291354
387.86,-4.93822,28.3275,0.62344,183.119,0.287567
388.89,-5.13985,28.618,0.62595,185.488,0.286534
389.92,-5.21293,28.4704,0.62592,185.02,0.28758
390.94,-4.99754,28.3089,0.62379,184.452,0.287853
391.97,-4.73962,28.3513,0.62213,185.214,0.286822
393,-4.57025,28.5346,0.62166,186.901,0.285264
394.03,-4.63646,28.744,0.62293,188.766,0.284309
395.06,-4.85889,28.7298,0.62441,189.166,0.28507
396.09,-4.79755,28.5265,0.62321,188.318,0.286015
397.12,-4.64808,28.5268,0.62217,188.81,0.285551
398.15,-4.77304,28.5947,0.6233,189.749,0.285559
399.17,-4.84929,28.4213,0.62317,189.082,0.286765
400.2,-4.70803,28.2436,0.62149,188.385,0.287333
401.23,-4.58821,28.2423,0.62064,188.861,0.286964
402.26,-4.61275,28.2671,0.62091,189.512,0.286901
403.29,-4.67716,28.1765,0.62101,189.388,0.287618
404.32,-4.64642,28.0104,0.62014,188.752,0.288472
405.35,-4.53488,27.8809,0.61883,188.358,0.288862
406.38,-4.35288,27.8632,0.61746,188.718,0.288371
407.4,-4.3332,27.9938,0.61785,190.078,0.287557
408.43,-4.5847,27.9977,0.61965,190.585,0.288349
409.46,-4.65754,27.7041,0.61901,189.062,0.290285
410.49,-4.44426,27.4873,0.61659,188.054,0.290866
411.52,-4.29772,27.5296,0.6157,188.816,0.29013
412.55,-4.34288,27.6256,0.61642,189.949,0.289718
413.58,-4.55809,27.5942,0.61785,190.207,0.290609
414.61,-4.75815,27.3165,0.61821,188.762,0.292904
415.64,-4.64644,26.9315,0.61583,186.563,0.294874
416.66,-4.37747,26.7684,0.61313,185.889,0.294974
417.69,-4.28346,26.794,0.61253,186.527,0.294494
418.72,-4.30441,26.7519,0.61251,186.692,0.294825
419.75,-4.31828,26.6227,0.61207,186.248,0.29567
420.78,-4.30527,26.4525,0.61125,185.511,0.296685
421.81,-4.19975,26.2796,0.6097,184.75,0.297402
422.84,-4.0941,26.1814,0.60846,184.509,0.297646
423.87,-4.01467,26.1205,0.60758,184.529,0.297746
424.89,-4.02141,26.0589,0.60736,184.536,0.298162
425.92,-4.0747,25.8722,0.60695,183.658,0.299554
426.95,-3.849,25.6343,0.60411,182.41,0.300261
427.98,-3.66692,25.6536,0.60277,182.987,0.299443
429.01,-3.76242,25.6716,0.6036,183.556,0.299691
430.04,-3.73428,25.4872,0.60253,182.675,0.300787
431.07,-3.72561,25.3338,0.60175,182.011,0.301765
432.1,-3.66047,25.0866,0.60007,180.665,0.30316
433.13,-3.33389,24.8954,0.59652,179.715,0.303136
434.15,-3.16537,24.9622,0.5955,180.622,0.301991
435.18,-3.11458,24.9931,0.59525,181.275,0.301572
436.21,-3.12206,24.9651,0.59517,181.5,0.301791
437.24,-3.21284,24.809,0.59512,180.792,0.303219
438.27,-3.00838,24.5138,0.59198,179.061,0.304361
439.3,-2.68062,24.4532,0.58902,179.038,0.303333
440.33,-2.49997,24.5962,0.58834,180.508,0.301552
441.36,-2.49749,24.7543,0.58916,182.093,0.300486
442.38,-2.74309,24.7576,0.59111,182.538,0.301554
443.41,-2.79971,24.4267,0.58984,180.517,0.304045
444.44,-2.4821,24.1579,0.58584,178.945,0.304454
445.47,-2.21481,24.2243,0.58406,179.854,0.302746
446.5,-2.17636,24.3662,0.58454,181.325,0.301603
447.53,-2.26038,24.3656,0.5852,181.739,0.302002
448.56,-2.27584,24.2051,0.58444,180.957,0.303166
449.59,-2.10043,24.0349,0.58209,180.097,0.303494
450.61,-1.84219,24.0543,0.58015,180.652,0.302098
451.64,-1.78933,24.2557,0.58089,182.581,0.30048
452.67,-1.98509,24.3376,0.58288,183.615,0.300883
453.7,-2.10096,24.1534,0.58276,182.64,0.302686
454.73,-2.01938,23.9375,0.58089,181.418,0.30377
455.76,-1.8682,23.8467,0.57916,181.139,0.303648
456.79,-1.773,23.855,0.57845,181.612,0.303114
457.82,-1.81084,23.8445,0.57869,181.942,0.303376
458.85,-1.81055,23.6905,0.57779,181.173,0.30444
459.87,-1.63272,23.5395,0.57547,180.419,0.30458
460.9,-1.49575,23.5438,0.5744,180.855,0.303836
461.93,-1.41943,23.5531,0.57385,181.331,0.30337
462.96,-1.3361,23.5595,0.57323,181.785,0.302884
463.99,-1.35767,23.5824,0.57354,182.367,0.302841
465.02,-1.34777,23.4952,0.57293,182.096,0.303389
466.05,-1.23542,23.4234,0.5716,181.941,0.303282
467.08,-1.1949,23.4395,0.57138,182.469,0.302952
468.1,-1.16475,23.4085,0.57095,182.625,0.303002
469.13,-1.13727,23.3726,0.57051,182.746,0.3031
470.16,-1.13254,23.3066,0.57006,182.63,0.30353
471.19,-1.0125,23.2064,0.56848,182.243,0.303561
472.22,-0.903465,23.2185,0.5677,182.738,0.302866
473.25,-0.86572,23.249,0.5676,183.377,0.302443
474.28,-0.808101,23.2551,0.56719,183.824,0.302076
