56.14,2214.617,37436.17
58.69,1707.398,34768.53
60,3628.81,34176.21
62,2271.54,34449.61
64.51,1603.276,32365.03
66.85,2235.849,30798.3
68.49,2321.291,30224.49
70,2078.059,29340.19
72,2612.776,27913.24
74,4165.595,27576.59
76.17,4090.18,28192.79
78.5,3803.569,28576.15
80,2551.519,28623.77
81.29,1869.223,27713.18
84.78,1760.273,26443.76
86,814.9771,25817.48
88,1614.828,24607.02
90,1515.557,24419.03
92,1202.43,23985.68
94,886.6574,23382.03
95.97,602.4953,22539.56
98.3,912.9092,21699.46
99.91,1038.582,21475.88
102.03,681.5637,20845.18
104,1208.909,20268.44
106,1463.253,20396.99
108,812.8537,20354.18
110,428.6834,19688.06
112,492.3084,19081.42
114,521.9765,18750.09
116,285.9569,18340.85
117.64,291.2611,17916.04
120.66,288.3328,17274.57
122.99,426.9358,17023.52
124,114.2548,16859.78
126,208.7798,16325.56
128,123.6827,15909.08
130.68,278.8572,15410.76
132,201.4189,15158.57
134,390.5586,14765.92
136,502.6236,14563.6
138,447.3727,14331.35
140,461.9567,14009.58
141,522.5309,13862.65
142,568.6619,13777.75
143,557.5942,13714.95
144,488.1924,13622.42
145,402.7043,13469.62
146,337.8643,13256.2
147,336.9974,13012.81
148,391.5447,12782.3
149,480.176,12586.21
150,575.2039,12427.98
151,654.1224,12285.27
152,742.3772,12143.23
153,849.2932,12017.44
154,964.1756,11923.14
155,1068.297,11864
156,1140.935,11825.59
157,1188.613,11789.44
158,1213.967,11743.6
159,1240.773,11685.18
160,1275.611,11631.92
161,1305.187,11598.18
162,1305.6,11578.85
163,1270.071,11552.96
164,1203.516,11497.8
165,1132.326,11402.77
166,1068.935,11271.24
167,1032.061,11109.87
168,1028.627,10931.86
169,1068.479,10754.78
170,1141.743,10599.36
171,1232.592,10475.33
172,1326.008,10385.27
173,1403.25,10323.95
174,1452.349,10272.95
175,1483.001,10214.56
176,1507.38,10145.99
177,1524.863,10064.72
178,1553.268,9969.117
179,1593.812,9868.041
180,1653.095,9767.034
181,1730.176,9676.489
182,1822.191,9606.581
183,1914.988,9565.104
184,1994.863,9550.188
185,2048.183,9552.814
186,2069.703,9556.303
187,2065.545,9543.878
188,2050.345,9506.751
189,2034.919,9442.689
190,2039.961,9356.051
191,2073.559,9266.691
192,2123.368,9189.471
193,2182.205,9126.846
194,2239.336,9077.787
195,2292.245,9034.516
196,2348.071,8993.889
197,2410.006,8963.458
198,2468.218,8950.883
199,2507.395,8950.923
200,2526.347,8948.143
201,2530.336,8929.947
202,2538.102,8890.175
203,2564.23,8838.712
204,2613.04,8792.25
205,2676.563,8767.432
206,2731.796,8770.06
207,2760.75,8784.348
208,2771.157,8788.051
209,2778.137,8774.039
210,2800.179,8747.699
211,2843.739,8727.638
212,2899.861,8732.169
213,2945.9,8768.144
214,2965.896,8826.136
215,2947.805,8889.918
216,2896.852,8938.578
217,2824.666,8961.11
218,2743.578,8952.649
219,2667.781,8913.162
220,2611.345,8850.556
221,2576.471,8777.472
222,2566.87,8704.488
223,2572.267,8643.707
224,2583.306,8596.391
225,2591.485,8559.646
226,2593.078,8525.069
227,2598.098,8488.056
228,2607.281,8455.33
229,2617.95,8431.188
230,2621.203,8416.716
231,2611.576,8405.131
232,2587.006,8386.858
233,2557.456,8352.807
234,2532.665,8303.87
235,2519.519,8245.738
236,2518.354,8185.008
237,2531.563,8127.57
238,2551.255,8080.367
239,2572.41,8041.826
240,2595.333,8012.12
241,2610.303,7993.262
242,2610.502,7975.758
243,2600.651,7947.313
244,2593.987,7904.2
245,2597.611,7852.639
246,2614.179,7798.599
247,2647.607,7750.063
248,2688.922,7717.435
249,2727.951,7700.386
250,2760.638,7694.777
251,2780.715,7696.733
252,2787.171,7697.125
253,2786.993,7689.643
254,2784.201,7673.972
255,2784.914,7649.957
256,2793.317,7621.481
257,2812.641,7594.404
258,2838.826,7575.869
259,2867.684,7569.003
260,2889.102,7573.916
261,2900.087,7582.238
262,2906.037,7589.116
263,2908.284,7596.734
264,2904.844,7605.283
265,2896.88,7613.183
266,2882.583,7620.847
267,2860.509,7625.731
268,2830.219,7623.377
269,2797.567,7609.522
270,2767.128,7584.944
271,2744.208,7552.109
272,2729.506,7516.204
273,2723.024,7481.051
274,2720.734,7450.098
275,2717.95,7421.913
276,2716.814,7393.512
277,2715.92,7365.833
278,2716.542,7337.779
279,2716.787,7309.388
280,2718.696,7277.801
281,2726.027,7243.233
282,2743.416,7210.486
283,2763.764,7186.256
284,2781.561,7167.323
285,2797.164,7148.155
286,2814.199,7125.694
287,2840.603,7100.879
288,2879.943,7082.103
289,2930.455,7080.261
290,2975.19,7102.875
291,3002.868,7141.821
292,3003.891,7183.783
293,2990.606,7210.444
294,2979.004,7222.457
295,2975.652,7229.593
296,2981.453,7241.86
297,2986.42,7267.306
298,2981.564,7304.099
299,2958.346,7345.43
300,2916.908,7379.568
301,2863.512,7397.509
302,2809.678,7395.444
303,2767.872,7378.242
304,2744.016,7359.515
305,2726.877,7351.833
306,2706.038,7353.09
307,2678.052,7357.316
308,2641.595,7358.867
309,2603.583,7353.86
310,2564.009,7345.27
311,2524.857,7333.392
312,2481.491,7319.177
313,2434.437,7296.833
314,2388.607,7262.497
315,2352.647,7216.991
316,2331.261,7167.299
317,2324.405,7120.828
318,2330.929,7085.347
319,2340.162,7067.981
320,2342.169,7067.593
321,2323.452,7076.372
322,2287.527,7079.195
323,2236.979,7067.696
324,2188.358,7036.428
325,2147.03,6993.34
326,2114.869,6943.031
327,2091.51,6888.83
328,2077.428,6832.634
329,2071.557,6776.042
330,2077.384,6721.087
331,2091.689,6673.315
332,2111.246,6634.625
333,2130.896,6605.491
334,2146.792,6583.372
335,2154.894,6562.782
336,2159.005,6534.835
337,2171.209,6496.455
338,2201.717,6454.718
339,2256.259,6422.961
340,2330.523,6418.942
341,2406.035,6456.253
342,2459.28,6535.802
343,2465.046,6643.982
344,2411.551,6751.054
345,2308.806,6824.345
346,2184.16,6844.162
347,2073.37,6813.973
348,1991.184,6757.999
349,1932.108,6694.458
350,1890.702,6629.169
351,1863.531,6565.403
352,1845.372,6504.448
353,1836.615,6445.141
354,1836.291,6388.903
355,1844.568,6336.6
356,1860.805,6289.771
357,1885.994,6250.563
358,1919.154,6224.18
359,1953.237,6215.289
360,1979.544,6222.742
361,1993.027,6241.233
362,1990.684,6265.056
363,1971.33,6287.123
364,1937.235,6299.177
365,1898.253,6295.336
366,1864.241,6277.813
367,1842.379,6254.628
368,1831.828,6237.612
369,1820.355,6234.015
370,1796.384,6239.094
371,1755.072,6241.617
372,1701.018,6229.556
373,1646.256,6197.107
374,1603.852,6148.255
375,1579.94,6094.375
376,1572.192,6048.091
377,1569.461,6017.416
378,1558.613,6001.316
379,1526.758,5988.084
380,1480.123,5959.789
381,1431.088,5908.964
382,1395.531,5837.214
383,1383.564,5756.349
384,1393.731,5679.753
385,1420.899,5616.148
386,1457.26,5571.845
387,1489.942,5548.149
388,1509.023,5537.777
389,1512.2,5530.2
390,1500.83,5514.937
391,1488.416,5485.928
392,1481.692,5448.467
393,1483.597,5408.136
394,1493.544,5370.612
395,1506.713,5339.457
396,1519.229,5313.733
397,1529.347,5291.247
398,1537.179,5270.062
399,1543.381,5249.581
400,1546.867,5229.27
401,1548.701,5207.561
402,1548.453,5183.545
403,1548.665,5155.276
404,1552.025,5123.228
405,1560.824,5089.014
406,1576.19,5055.304
407,1598.809,5025.348
408,1626.621,5003.215
409,1655.226,4991.251
410,1679.613,4988.997
411,1695.908,4993.741
412,1700.651,5000.672
413,1695.158,5002.769
414,1685.703,4995.762
415,1679.079,4981.288
416,1676.777,4963.928
417,1679.841,4947.386
418,1684.488,4935.531
419,1686.422,4928
420,1683.276,4921.835
421,1674.928,4913.635
422,1664.53,4901.509
423,1651.349,4885.574
424,1638.395,4863.818
425,1626.565,4836.551
426,1619.438,4803.314
427,1620.637,4767.008
428,1630.229,4732.631
429,1645.384,4703.616
430,1662.93,4680.967
431,1679.754,4664.298
432,1694.378,4652.125
433,1704.411,4642.825
434,1710.107,4632.806
435,1714.159,4620.117
436,1718.072,4604.74
437,1726.169,4587.624
438,1737.555,4573.695
439,1748.897,4564.884
440,1755.914,4560.288
441,1756.938,4555.901
442,1753.395,4547.814
443,1749.681,4534.545
444,1748.848,4518.702
445,1749.293,4503.837
446,1747.04,4489.565
447,1740.817,4471.373
448,1735.066,4444.593
449,1737.104,4409.628
450,1752.587,4372.628
451,1780.762,4342.723
452,1815.077,4326.884
453,1843.391,4325.784
454,1858.593,4330.043
455,1863.956,4328.629
456,1869.242,4317.605
457,1880.996,4301.207
458,1901.157,4285.383
459,1928.295,4275.165
460,1959.066,4273.713
461,1990.195,4282.37
462,2018.193,4302.468
463,2036.059,4334.297
464,2035.546,4371.968
465,2014.576,4402.89
466,1982.593,4414.948
467,1955.309,4406.534
468,1943.389,4387.315
469,1949.33,4370.829
470,1963.327,4368.635
471,1974.14,4381.771
472,1971.294,4404.477
473,1953.027,4425.11
474,1925.499,4434.907
475,1899.476,4432.509
476,1881.897,4425.747
477,1867.99,4424.134
478,1848.421,4428.127
479,1819.344,4430.746
480,1782.025,4424.6
481,1744.789,4405.397
482,1713.88,4376.376
483,1692.301,4342.984
484,1677.456,4310.469
485,1666.258,4279.614
486,1656.427,4249.008
487,1650.85,4217.073
488,1650.463,4186.6
489,1653.828,4160.491
490,1657.358,4140.078
491,1657,4123.807
492,1651.276,4107.238
493,1643.035,4086.828
494,1634.432,4062.069
495,1628.653,4033.235
496,1626.464,4002.74
497,1626.212,3971.046
498,1631.125,3936.828
499,1643.247,3903.413
500,1662.689,3875.345
501,1684.518,3857.204
502,1701.003,3848.633
503,1707.072,3843.244
504,1703.625,3832.261
505,1699.145,3810.01
506,1702.2,3778.828
