W E1
1347.81 -47.5504
1367.11 -46.3999
1386.68 -45.2792
1406.53 -44.1874
1426.66 -43.1237
1447.08 -42.0872
1467.8 -41.0771
1488.81 -40.0928
1510.12 -39.1334
1531.74 -38.1981
1553.67 -37.2864
1575.91 -36.3975
1598.47 -35.5308
1621.35 -34.6855
1644.56 -33.8611
1668.1 -33.0569
1691.98 -32.2723
1716.2 -31.5069
1740.77 -30.7599
1765.69 -30.0308
1790.96 -29.3192
1816.6 -28.6245
1842.6 -27.9462
1868.98 -27.2837
1895.74 -26.6367
1922.87 -26.0047
1950.4 -25.3872
1978.32 -24.7839
2006.64 -24.1941
2035.36 -23.6177
2064.5 -23.0541
2094.05 -22.5031
2124.03 -21.9641
2154.43 -21.437
2185.28 -20.9212
2216.56 -20.4165
2248.29 -19.9226
2280.47 -19.4392
2313.12 -18.9658
2346.23 -18.5024
2379.82 -18.0484
2413.88 -17.6038
2448.44 -17.1682
2483.49 -16.7414
2519.04 -16.323
2555.1 -15.913
2591.67 -15.511
2628.77 -15.1168
2666.4 -14.7302
2704.57 -14.3511
2743.29 -13.9791
2782.56 -13.6142
2822.39 -13.2561
2862.79 -12.9046
2903.78 -12.5596
2945.34 -12.221
2987.51 -11.8885
3030.27 -11.5621
3073.65 -11.2415
3117.65 -10.9266
3162.28 -10.6173
3207.55 -10.3135
3253.46 -10.015
3300.03 -9.7218
3347.27 -9.43367
3395.19 -9.15055
3443.79 -8.87233
3493.09 -8.59891
3543.09 -8.33019
3593.81 -8.06609
3645.26 -7.80651
3697.44 -7.55137
3750.37 -7.30059
3804.06 -7.05409
3858.51 -6.8118
3913.75 -6.57364
3969.77 -6.33955
4026.6 -6.10947
4084.24 -5.88331
4142.7 -5.66104
4202.01 -5.44257
4262.16 -5.22787
4323.17 -5.01687
4385.06 -4.80952
4447.83 -4.60577
4511.5 -4.40556
4576.08 -4.20886
4641.59 -4.01561
4708.03 -3.82576
4775.43 -3.63927
4843.79 -3.45611
4913.13 -3.27621
4983.46 -3.09955
5054.8 -2.92608
5127.16 -2.75575
5200.55 -2.58854
5275 -2.4244
5350.51 -2.2633
5427.1 -2.10519
5504.79 -1.95003
5583.59 -1.79779
5663.52 -1.64844
5744.59 -1.50193
5826.83 -1.35823
5910.24 -1.21731
5994.84 -1.07912
6080.66 -0.943635
