W E2
5.53081 0.0165025
5.60787 0.016733
5.68601 0.0169666
5.76524 0.0172036
5.84557 0.0174439
5.92702 0.0176875
6.00961 0.0179346
6.09335 0.0181851
6.17825 0.0184391
6.26434 0.0186968
6.35162 0.018958
6.44012 0.0192229
6.52986 0.0194915
6.62085 0.0197639
6.7131 0.0200402
6.80664 0.0203203
6.90148 0.0206044
6.99765 0.0208924
7.09515 0.0211845
7.19401 0.0214808
7.29425 0.0217812
7.39589 0.0220858
7.49894 0.0223947
7.60343 0.022708
7.70938 0.0230257
7.8168 0.0233479
7.92572 0.0236746
8.03615 0.0240059
8.14813 0.0243419
8.26166 0.0246827
8.37678 0.0250283
8.4935 0.0253788
8.61184 0.0257342
8.73184 0.0260946
8.85351 0.0264602
8.97687 0.0268309
9.10195 0.0272069
9.22878 0.0275882
9.35737 0.0279749
9.48776 0.0283671
9.61996 0.0287649
9.754 0.0291683
9.88991 0.0295774
10.0277 0.0299924
10.1674 0.0304133
10.3091 0.0308402
10.4528 0.0312731
10.5984 0.0317122
10.7461 0.0321576
10.8958 0.0326093
11.0476 0.0330675
11.2016 0.0335322
11.3576 0.0340036
11.5159 0.0344817
11.6764 0.0349667
11.8391 0.0354586
12.004 0.0359575
12.1713 0.0364637
12.3409 0.0369771
12.5128 0.0374978
12.6872 0.0380261
12.864 0.038562
13.0432 0.0391056
13.225 0.0396571
13.4092 0.0402165
13.5961 0.040784
13.7855 0.0413597
13.9776 0.0419437
14.1724 0.0425363
14.3698 0.0431374
14.5701 0.0437473
14.7731 0.044366
14.9789 0.0449937
15.1876 0.0456307
15.3993 0.0462769
15.6138 0.0469325
15.8314 0.0475978
16.052 0.0482728
16.2757 0.0489578
16.5024 0.0496528
16.7324 0.050358
16.9655 0.0510737
17.2019 0.0517999
17.4416 0.0525369
17.6846 0.0532848
17.9311 0.0540438
18.1809 0.054814
18.4342 0.0555958
18.6911 0.0563892
18.9515 0.0571945
19.2156 0.0580119
19.4833 0.0588416
19.7548 0.0596837
20.0301 0.0605385
20.3092 0.0614062
20.5922 0.0622871
20.8791 0.0631814
21.17 0.0640892
21.465 0.0650109
21.7641 0.0659467
22.0673 0.0668968
22.3748 0.0678616
22.6866 0.0688411
23.0027 0.0698359
23.3232 0.070846
23.6482 0.0718718
23.9777 0.0729136
24.3118 0.0739717
24.6506 0.0750464
24.994 0.076138
25.3423 0.0772468
25.6954 0.0783731
26.0535 0.0795174
26.4165 0.0806799
26.7846 0.081861
27.1578 0.083061
27.5362 0.0842804
27.9199 0.0855196
28.3089 0.0867788
28.7034 0.0880586
29.1033 0.0893594
29.5088 0.0906816
29.92 0.0920257
30.3369 0.093392
30.7596 0.0947811
31.1882 0.0961936
31.6228 0.0976298
32.0634 0.0990903
32.5102 0.100576
32.9632 0.102086
33.4225 0.103623
33.8882 0.105186
34.3604 0.106777
34.8391 0.108395
35.3246 0.110042
35.8168 0.111718
36.3158 0.113424
36.8219 0.11516
37.3349 0.116928
37.8552 0.118728
38.3826 0.12056
38.9174 0.122427
39.4597 0.124328
40.0095 0.126264
40.567 0.128237
41.1323 0.130248
41.7054 0.132297
42.2865 0.134385
42.8757 0.136515
43.4732 0.138685
44.0789 0.140899
44.6931 0.143157
45.3158 0.14546
45.9473 0.147811
46.5875 0.150209
47.2366 0.152657
47.8948 0.155157
48.5622 0.157709
49.2388 0.160316
49.9249 0.162979
50.6206 0.1657
51.3259 0.168481
52.0411 0.171325
52.7662 0.174233
53.5014 0.177207
54.2469 0.18025
55.0028 0.183364
55.7692 0.186553
56.5463 0.189818
57.3342 0.193163
58.133 0.19659
58.9431 0.200103
59.7644 0.203706
60.5971 0.207402
61.4415 0.211195
62.2976 0.215088
63.1656 0.219087
64.0458 0.223196
64.9382 0.22742
65.843 0.231763
66.7604 0.236233
67.6907 0.240833
68.6339 0.245572
69.5902 0.250455
70.5599 0.255491
71.543 0.260686
72.5399 0.266049
73.5507 0.27159
74.5755 0.277317
75.6146 0.283242
76.6682 0.289376
77.7365 0.295731
78.8197 0.30232
79.9179 0.309159
81.0315 0.316262
82.1606 0.323647
83.3054 0.331333
84.4661 0.339341
85.6431 0.347693
86.8364 0.356414
88.0464 0.365532
89.2732 0.375076
90.5171 0.385082
91.7784 0.395586
93.0572 0.40663
94.3538 0.418262
95.6686 0.430533
97.0016 0.443503
98.3532 0.45724
99.7236 0.471818
101.113 0.487325
102.522 0.50386
103.951 0.521536
105.399 0.540485
106.868 0.56086
108.357 0.582836
109.867 0.606623
111.397 0.632465
112.95 0.660652
114.523 0.69153
116.119 0.725514
117.737 0.763105
119.378 0.804913
121.041 0.851682
122.728 0.904331
124.438 0.964001
126.172 1.03211
127.93 1.11046
129.712 1.20128
131.52 1.30741
133.352 1.43243
135.21 1.58073
137.094 1.75767
139.004 1.96932
140.941 2.22181
142.905 2.51947
144.896 2.86102
146.915 3.23313
148.962 3.60321
151.038 3.91848
153.143 4.1232
155.277 4.19441
157.44 4.17011
159.634 4.14337
161.858 4.23825
164.113 4.60217
166.4 5.3948
168.719 6.56684
171.07 7.18758
173.453 6.28349
175.87 4.86958
178.321 3.86214
180.805 3.29133
183.325 3.0099
185.879 2.91855
188.469 2.96935
191.095 3.14766
193.758 3.46189
196.458 3.93885
199.195 4.61734
201.971 5.52381
204.785 6.59793
207.638 7.56135
210.532 7.92971
213.465 7.46629
216.44 6.5106
219.455 5.54455
222.513 4.79859
225.614 4.29888
228.757 4.00242
231.945 3.86155
235.177 3.84055
238.454 3.91599
241.776 4.07368
245.145 4.30555
248.561 4.60718
252.024 4.97561
255.536 5.40727
259.096 5.89567
262.707 6.42924
266.367 6.99007
270.079 7.55528
273.842 8.10365
277.658 8.62957
281.526 9.1646
285.449 9.80379
289.427 10.7291
293.459 12.1947
297.548 14.3043
301.694 16.2188
305.898 15.8811
310.161 13.0888
314.482 9.97315
318.864 7.64187
323.307 6.08664
327.812 5.08794
332.38 4.51623
337.011 4.47306
341.707 5.11879
346.468 4.49796
351.296 4.66402
356.191 4.75041
361.154 4.00587
366.186 3.13178
371.289 2.55104
376.462 2.20038
381.708 1.98368
387.026 1.84574
392.419 1.75771
397.887 1.70415
403.431 1.6764
409.052 1.66942
414.752 1.68019
420.531 1.70698
426.391 1.74883
432.332 1.80541
438.356 1.87693
444.464 1.96466
450.657 2.07362
456.936 2.23792
463.303 2.90812
469.759 2.50933
476.304 2.59683
482.941 2.74333
489.67 2.90528
496.493 3.07468
503.411 3.24852
510.426 3.42702
517.538 3.61544
524.749 3.82765
532.061 4.09174
539.475 4.45884
546.992 5.01664
554.613 5.90364
562.341 7.28232
570.177 9.08423
578.122 10.3306
586.177 9.58655
594.345 7.46009
602.626 5.46689
611.023 4.06027
619.537 3.12547
628.17 2.50327
636.922 2.19677
645.797 1.87213
654.796 1.4708
663.919 1.2582
673.17 1.09563
682.55 0.964271
692.061 0.855502
701.704 0.763973
711.481 0.685988
721.395 0.618872
731.447 0.560621
741.639 0.509698
751.972 0.464904
762.45 0.425283
773.074 0.390068
783.846 0.35863
794.768 0.330455
805.842 0.305113
817.071 0.282245
828.456 0.261546
839.999 0.242759
851.704 0.225663
863.571 0.210068
875.604 0.19581
887.804 0.182749
900.175 0.170758
912.718 0.159731
925.435 0.149573
938.33 0.140198
951.405 0.131535
964.662 0.123515
978.103 0.116082
991.732 0.109184
1005.55 0.102773
1019.56 0.0968085
1033.77 0.0912527
1048.17 0.086072
1062.78 0.0812362
1077.59 0.0767176
1092.6 0.0724916
1107.82 0.0685357
1123.26 0.0648292
1138.91 0.0613538
1154.78 0.0580922
1170.87 0.0550291
1187.19 0.0521503
1203.73 0.0494428
1220.5 0.0468948
1237.51 0.0444951
1254.75 0.0422339
1272.23 0.0401019
1289.96 0.0380905
1307.94 0.0361919
1326.16 0.0343987
1344.64 0.0327044
1363.38 0.0311026
1382.37 0.0295875
1401.63 0.0281539
1421.16 0.0267968
1440.97 0.0255115
1461.04 0.0242937
1481.4 0.0231395
1502.04 0.0220451
1522.97 0.021007
1544.19 0.020022
1565.71 0.019087
1587.53 0.0181993
1609.65 0.0173561
1632.08 0.016555
1654.82 0.0157937
1677.88 0.0150699
1701.25 0.0143817
1724.96 0.0137271
1748.99 0.0131042
1773.36 0.0125116
1798.07 0.0119474
1823.13 0.0114102
1848.53 0.0108987
1874.29 0.0104115
1900.4 0.00994724
1926.88 0.00950488
1953.73 0.00908327
1980.96 0.00868135
2008.56 0.00829813
2036.55 0.00793267
2064.92 0.0075841
2093.7 0.00725157
2122.87 0.00693429
2152.45 0.00663152
2182.44 0.00634255
2212.85 0.00606671
2243.68 0.00580336
2274.95 0.00555191
2306.65 0.00531178
2338.79 0.00508243
2371.37 0.00486335
2404.42 0.00465406
2437.92 0.00445409
2471.89 0.00426301
2506.33 0.00408039
2541.25 0.00390586
2576.66 0.00373903
2612.57 0.00357954
2648.97 0.00342705
2685.88 0.00328126
2723.3 0.00314184
2761.25 0.0030085
2799.73 0.00288098
2838.74 0.002759
2878.29 0.00264232
2918.4 0.00253069
2959.06 0.0024239
3000.29 0.00232171
3042.1 0.00222393
3084.49 0.00213036
3127.46 0.00204082
3171.04 0.00195511
3215.23 0.00187308
3260.03 0.00179455
3305.45 0.00171939
3351.51 0.00164743
3398.21 0.00157853
3445.56 0.00151257
3493.57 0.00144941
3542.25 0.00138894
3591.6 0.00133103
3641.65 0.00127557
3692.39 0.00122245
3743.84 0.00117159
3796.01 0.00112287
3848.9 0.0010762
3902.53 0.0010315
3956.91 0.000988685
4012.04 0.000947669
4067.94 0.000908375
4124.63 0.000870731
4182.1 0.000834666
4240.37 0.000800112
4299.46 0.000767005
4359.36 0.000735283
4420.11 0.000704887
4481.7 0.000675761
4544.14 0.000647851
4607.46 0.000621105
4671.66 0.000595474
4736.75 0.00057091
4802.75 0.000547369
4869.68 0.000524807
4937.53 0.000503184
5006.33 0.000482459
5076.08 0.000462594
5146.81 0.000443554
5218.53 0.000425303
5291.24 0.00040781
5364.97 0.000391041
5439.72 0.000374966
5515.52 0.000359557
5592.37 0.000344785
5670.3 0.000330625
5749.31 0.000317049
5829.42 0.000304035
5910.64 0.000291557
5993 0.000279595
6076.5 0.000268127
6161.17 0.000257131
6247.02 0.000246589
6334.07 0.000236482
6422.33 0.000226791
6511.81 0.000217499
6602.55 0.000208589
6694.55 0.000200046
6787.83 0.000191855
6882.41 0.000184001
6978.31 0.000176469
7075.54 0.000169247
7174.13 0.000162322
7274.09 0.000155681
7375.45 0.000149314
7478.22 0.000143207
7582.42 0.000137351
7688.07 0.000131736
7795.19 0.000126351
7903.81 0.000121186
8013.94 0.000116234
8125.61 0.000111485
8238.83 0.00010693
8353.63 0.000102562
8470.02 9.83726e-05
8588.04 9.4355e-05
8707.71 9.0502e-05
8829.04 8.68068e-05
8952.06 8.32628e-05
9076.8 7.98639e-05
9203.27 7.66041e-05
9331.51 7.34776e-05
9461.53 7.04791e-05
9593.37 6.76032e-05
9727.04 6.48449e-05
9862.58 6.21995e-05
10000 5.96621e-05
