W E2
0.631318 1.62897e+07
0.6404 1.60559e+07
0.649614 1.58254e+07
0.658959 1.55981e+07
0.668439 1.5374e+07
0.678056 1.5153e+07
0.687811 1.49352e+07
0.697706 1.47203e+07
0.707744 1.45085e+07
0.717926 1.42996e+07
0.728254 1.40937e+07
0.738731 1.38906e+07
0.749359 1.36904e+07
0.760139 1.3493e+07
0.771075 1.32983e+07
0.782168 1.31063e+07
0.793421 1.2917e+07
0.804836 1.27304e+07
0.816414 1.25463e+07
0.82816 1.23648e+07
0.840074 1.21859e+07
0.85216 1.20094e+07
0.86442 1.18354e+07
0.876856 1.16638e+07
0.88947 1.14945e+07
0.902267 1.13277e+07
0.915247 1.11631e+07
0.928415 1.10008e+07
0.941771 1.08408e+07
0.95532 1.0683e+07
0.969064 1.05273e+07
0.983005 1.03738e+07
0.997147 1.02225e+07
1.01149 1.00732e+07
1.02604 9.92599e+06
1.04081 9.7808e+06
1.05578 9.63761e+06
1.07097 9.49639e+06
1.08638 9.35712e+06
1.10201 9.21976e+06
1.11786 9.08428e+06
1.13394 8.95066e+06
1.15025 8.81888e+06
1.1668 8.6889e+06
1.18359 8.56069e+06
1.20062 8.43424e+06
1.21789 8.30952e+06
1.23541 8.1865e+06
1.25318 8.06516e+06
1.27121 7.94547e+06
1.2895 7.82741e+06
1.30805 7.71095e+06
1.32687 7.59607e+06
1.34596 7.48275e+06
1.36532 7.37097e+06
1.38497 7.2607e+06
1.40489 7.15192e+06
1.4251 7.04461e+06
1.4456 6.93875e+06
1.4664 6.83431e+06
1.4875 6.73128e+06
1.5089 6.62963e+06
1.53061 6.52935e+06
1.55263 6.43041e+06
1.57496 6.3328e+06
1.59762 6.23649e+06
1.62061 6.14147e+06
1.64392 6.04772e+06
1.66757 5.95521e+06
1.69156 5.86394e+06
1.7159 5.77388e+06
1.74058 5.68501e+06
1.76562 5.59733e+06
1.79103 5.5108e+06
1.81679 5.42541e+06
1.84293 5.34116e+06
1.86944 5.25801e+06
1.89634 5.17595e+06
1.92362 5.09498e+06
1.95129 5.01507e+06
1.97937 4.9362e+06
2.00784 4.85837e+06
2.03673 4.78155e+06
2.06603 4.70574e+06
2.09575 4.63092e+06
2.1259 4.55707e+06
2.15649 4.48417e+06
2.18751 4.41223e+06
2.21898 4.34122e+06
2.25091 4.27112e+06
2.28329 4.20194e+06
2.31614 4.13364e+06
2.34946 4.06623e+06
2.38326 3.99969e+06
2.41755 3.934e+06
2.45233 3.86916e+06
2.48761 3.80515e+06
2.52339 3.74196e+06
2.5597 3.67958e+06
2.59652 3.618e+06
2.63388 3.55721e+06
2.67177 3.4972e+06
2.71021 3.43795e+06
2.7492 3.37946e+06
2.78875 3.32172e+06
2.82887 3.26472e+06
2.86957 3.20844e+06
2.91085 3.15288e+06
2.95273 3.09803e+06
2.99521 3.04388e+06
3.0383 2.99042e+06
3.08201 2.93764e+06
3.12635 2.88554e+06
3.17132 2.8341e+06
3.21695 2.78332e+06
3.26323 2.7332e+06
3.31018 2.68371e+06
3.3578 2.63486e+06
3.40611 2.58664e+06
3.45511 2.53903e+06
3.50481 2.49205e+06
3.55524 2.44567e+06
3.60638 2.39989e+06
3.65827 2.3547e+06
3.7109 2.3101e+06
3.76428 2.26609e+06
3.81844 2.22265e+06
3.87337 2.17978e+06
3.9291 2.13748e+06
3.98562 2.09574e+06
4.04296 2.05455e+06
4.10113 2.01391e+06
4.16013 1.97381e+06
4.21998 1.93426e+06
4.28069 1.89524e+06
4.34227 1.85675e+06
4.40474 1.81879e+06
4.46811 1.78135e+06
4.53239 1.74443e+06
4.5976 1.70803e+06
4.66374 1.67213e+06
4.73084 1.63674e+06
4.7989 1.60186e+06
4.86794 1.56747e+06
4.93797 1.53358e+06
5.00901 1.50018e+06
5.08107 1.46727e+06
5.15417 1.43485e+06
5.22832 1.40291e+06
5.30354 1.37146e+06
5.37984 1.34048e+06
5.45724 1.30997e+06
5.53575 1.27994e+06
5.61539 1.25037e+06
5.69617 1.22127e+06
5.77812 1.19264e+06
5.86125 1.16446e+06
5.94557 1.13674e+06
6.03111 1.10948e+06
6.11787 1.08267e+06
6.20589 1.05631e+06
6.29517 1.03039e+06
6.38574 1.00492e+06
6.4776 979896
6.57079 955307
6.66533 931154
6.76122 907435
6.85849 884146
6.95716 861285
7.05725 838849
7.15877 816834
7.26176 795238
7.36624 774058
7.47221 753291
7.57971 732932
7.68876 712980
7.79937 693431
7.91158 674280
8.0254 655526
8.14085 637164
8.25797 619190
8.37678 601601
8.49729 584393
8.61954 567563
8.74354 551105
8.86933 535017
8.99693 519294
9.12636 503931
9.25766 488925
9.39085 474271
9.52595 459965
9.66299 446003
9.80201 432379
9.94303 419088
10.0861 406128
10.2312 393492
10.3784 381175
10.5277 369174
10.6791 357483
10.8328 346096
10.9886 335010
11.1467 324219
11.3071 313718
11.4697 303502
11.6347 293565
11.8021 283903
11.9719 274511
12.1442 265383
12.3189 256514
12.4961 247900
12.6759 239534
12.8582 231412
13.0432 223528
13.2309 215878
13.4212 208457
13.6143 201258
13.8102 194278
14.0088 187512
14.2104 180953
14.4148 174598
14.6222 168441
14.8326 162478
15.0459 156703
15.2624 151113
15.482 145702
15.7047 140466
15.9306 135400
16.1598 130499
16.3923 125760
16.6281 121178
16.8674 116748
17.11 112466
17.3562 108329
17.6059 104331
17.8592 100470
18.1161 96740.6
18.3767 93139.5
18.6411 89662.7
18.9093 86306.7
19.1813 83067.8
19.4573 79942.4
19.7372 76926.9
20.0211 74018.1
20.3092 71212.6
20.6014 68507.2
20.8977 65898.6
21.1984 63383.8
21.5034 60959.8
21.8127 58623.6
22.1265 56372.3
22.4448 54203.3
22.7677 52113.6
23.0953 50100.8
23.4276 48162.2
23.7646 46295.3
24.1065 44497.7
24.4533 42767.1
24.8051 41101.1
25.162 39497.5
25.524 37954.1
25.8912 36468.9
26.2636 35039.7
26.6415 33664.7
27.0248 32341.9
27.4135 31069.5
27.8079 29845.6
28.208 28668.6
28.6138 27536.7
29.0255 26448.2
29.443 25401.7
29.8666 24395.6
30.2963 23428.4
30.7322 22498.7
31.1743 21605
31.6228 20746.2
32.0777 19920.8
32.5392 19127.6
33.0073 18365.5
33.4822 17633.2
33.9639 16929.6
34.4525 16253.7
34.9482 15604.4
35.4509 14980.7
35.961 14381.7
36.4783 13806.3
37.0031 13253.7
37.5355 12723
38.0755 12213.4
38.6232 11724
39.1789 11254.1
39.7425 10802.9
40.3143 10369.7
40.8943 9953.77
41.4826 9554.49
42.0794 9171.18
42.6848 8803.21
43.2989 8450
43.9218 8110.95
44.5537 7785.51
45.1946 7473.15
45.8448 7173.35
46.5044 6885.62
47.1734 6609.47
47.8521 6344.45
48.5405 6090.12
49.2388 5846.05
49.9472 5611.84
50.6658 5387.09
51.3947 5171.42
52.1341 4964.47
52.8841 4765.9
53.6449 4575.37
54.4167 4392.55
55.1995 4217.14
55.9937 4048.84
56.7992 3887.36
57.6164 3732.43
58.4453 3583.79
59.2861 3441.18
60.139 3304.36
61.0042 3173.09
61.8818 3047.15
62.7721 2926.33
63.6752 2810.41
64.5913 2699.21
65.5205 2592.52
66.4631 2490.17
67.4193 2391.98
68.3892 2297.77
69.3731 2207.4
70.3711 2120.7
71.3835 2037.52
72.4105 1957.72
73.4522 1881.16
74.5089 1807.71
75.5809 1737.25
76.6682 1669.64
77.7712 1604.79
78.8901 1542.56
80.025 1482.86
81.1763 1425.58
82.3442 1370.63
83.5288 1317.9
84.7305 1267.31
85.9495 1218.78
87.186 1172.2
88.4403 1127.52
89.7126 1084.64
91.0033 1043.49
92.3125 1004.01
93.6406 966.131
94.9877 929.777
96.3543 894.89
97.7405 861.412
99.1466 829.283
100.573 798.449
102.02 768.857
103.488 740.456
104.976 713.197
106.487 687.034
108.019 661.934
109.573 637.843
111.149 614.718
112.748 592.52
114.37 571.21
116.016 550.754
117.685 531.114
119.378 512.259
121.095 494.157
122.837 476.775
124.604 460.086
126.397 444.06
128.215 428.671
130.06 413.893
131.931 399.701
133.829 386.07
135.755 372.979
137.708 360.405
139.689 348.327
141.698 336.724
143.737 325.579
145.805 314.871
147.902 304.583
150.03 294.699
152.189 285.202
154.378 276.076
156.599 267.306
158.852 258.878
161.137 250.778
163.455 242.992
165.807 235.509
168.192 228.316
170.612 221.401
173.067 214.753
175.556 208.361
178.082 202.215
180.644 196.306
183.243 190.624
185.879 185.159
188.553 179.903
191.266 174.848
194.018 169.986
196.809 165.309
199.64 160.81
202.512 156.482
205.426 152.318
208.381 148.311
211.379 144.456
214.42 140.746
217.505 137.176
220.634 133.741
223.808 130.434
227.028 127.252
230.294 124.189
233.607 121.241
236.968 118.403
240.377 115.672
243.835 113.042
247.343 110.511
250.902 108.074
254.511 105.728
258.173 103.469
261.887 101.295
265.655 99.2023
269.477 97.1874
273.353 95.2478
277.286 93.3807
281.275 91.5836
285.322 89.8537
289.427 88.1889
293.59 86.5866
297.814 85.0449
302.099 83.5614
306.445 82.1343
310.854 80.7615
315.326 79.4412
319.862 78.1717
324.464 76.9513
329.132 75.7783
333.867 74.6512
338.67 73.5686
343.542 72.529
348.485 71.5311
353.498 70.5736
358.584 69.6553
363.742 68.7751
368.975 67.9318
374.284 67.1244
379.668 66.3518
385.131 65.6132
390.671 64.9077
396.292 64.2343
401.993 63.5923
407.776 62.9808
413.643 62.3993
419.594 61.8469
425.63 61.3231
431.753 60.8272
437.965 60.3587
444.266 59.9169
450.657 59.5015
457.14 59.1118
463.717 58.7475
470.388 58.4081
477.156 58.0931
484.02 57.8024
490.984 57.5354
498.047 57.2918
505.212 57.0713
512.481 56.8736
519.853 56.6984
527.332 56.5454
534.919 56.4142
542.614 56.3047
550.421 56.2165
558.339 56.1493
566.372 56.1028
574.52 56.0767
582.785 56.0706
591.17 56.0777
599.675 56.0963
608.302 56.1338
617.053 56.1898
625.93 56.2636
634.935 56.3546
644.07 56.462
653.336 56.585
662.735 56.7227
672.27 56.8739
681.941 57.0375
691.752 57.2121
701.704 57.3963
711.799 57.5884
722.039 57.7865
732.427 57.9885
742.964 58.1922
753.653 58.3952
764.495 58.5947
775.494 58.7879
786.65 58.9717
797.967 59.1426
809.447 59.2973
821.092 59.4321
832.905 59.5416
844.888 59.6002
857.043 59.6275
869.373 59.6198
881.88 59.573
894.567 59.4834
907.437 59.3475
920.492 59.1622
933.734 58.9244
947.168 58.632
960.794 58.2829
974.616 57.8758
988.638 57.4102
1002.86 56.886
1017.29 56.304
1031.92 55.6655
1046.77 54.9728
1061.83 54.2284
1077.11 53.4358
1092.6 52.5788
1108.32 51.6725
1124.26 50.7311
1140.44 49.7597
1156.85 48.7631
1173.49 47.7466
1190.37 46.7151
1207.5 45.6736
1224.87 44.6269
1242.49 43.5794
1260.36 42.5353
1278.5 41.4986
1296.89 40.4726
1315.55 39.4604
1334.47 38.4649
1353.67 37.465
1373.15 36.481
1392.9 35.5201
1412.94 34.5836
1433.27 33.6723
1453.89 32.7871
1474.8 31.9284
1496.02 31.0966
1517.54 30.2915
1539.38 29.5132
1561.52 28.7614
1583.99 28.0357
1606.78 27.3295
1629.89 26.6301
1653.34 25.9556
1677.13 25.3052
1701.25 24.6781
1725.73 24.0738
1750.56 23.4913
1775.74 22.9298
1801.29 22.3887
1827.2 21.8671
1853.49 21.3642
1880.15 20.8741
1907.2 20.3877
1934.64 19.9181
1962.47 19.4645
1990.71 19.0265
2019.35 18.6031
2048.4 18.1939
2077.87 17.7982
2107.76 17.4154
2138.08 17.045
2168.84 16.6801
2200.05 16.3193
2231.7 15.9695
2263.8 15.6303
2296.37 15.3011
2329.41 14.9815
2362.92 14.6712
2396.91 14.3697
2431.4 14.0767
2466.38 13.7875
2501.86 13.5013
2537.85 13.2226
2574.36 12.9513
2611.4 12.687
2648.97 12.4294
2687.08 12.1783
2725.74 11.9334
2764.95 11.6939
2804.73 11.4547
2845.08 11.2212
2886.01 10.9932
2927.53 10.7704
2969.65 10.5526
3012.37 10.3396
3055.71 10.1314
3099.67 9.92708
3144.26 9.72409
3189.5 9.5254
3235.38 9.33088
3281.93 9.14037
3329.14 8.95377
3377.04 8.77094
3425.62 8.59177
3474.9 8.41506
3524.9 8.24074
3575.61 8.06981
3627.05 7.90217
3679.23 7.73773
3732.16 7.5764
3785.85 7.41811
3840.32 7.26276
3895.57 7.10914
3951.61 6.95829
4008.46 6.81019
4066.13 6.66478
4124.63 6.522
4183.97 6.38179
4244.16 6.24409
4305.22 6.10864
4367.15 5.97517
4429.98 5.84407
4493.71 5.71528
4558.36 5.58877
4623.94 5.46448
4690.46 5.34238
4757.94 5.22243
4826.39 5.10445
4895.83 4.98837
4966.26 4.87434
5037.71 4.76231
5110.19 4.65225
5183.7 4.54414
5258.28 4.43794
5333.93 4.33362
5410.66 4.23116
5488.51 4.1304
5567.47 4.03145
5647.56 3.93428
5728.81 3.83886
5811.23 3.74518
5894.83 3.6532
5979.64 3.56292
6065.66 3.4743
6152.93 3.38733
6241.45 3.30197
6331.24 3.21819
6422.33 3.136
6514.72 3.05538
6608.44 2.97632
6703.52 2.89879
6799.96 2.82277
6897.79 2.74825
6997.02 2.67522
7097.68 2.60365
7199.79 2.53353
7303.37 2.46484
7408.44 2.39756
7515.03 2.33167
7623.14 2.26717
7732.81 2.20404
7844.06 2.14226
7956.91 2.08182
8071.38 2.02269
8187.5 1.96486
8305.29 1.90833
8424.78 1.85306
8545.98 1.79905
8668.93 1.74628
8793.64 1.69472
8920.15 1.64438
9048.48 1.59522
9178.66 1.54723
9310.71 1.50041
9444.66 1.45472
9580.53 1.41015
9718.36 1.36669
9858.18 1.32432
10000 1.28302
