100.281	3548.42	956.89
100.924	3554.26	970.908
101.567	3544.27	985.29
102.21	3525.92	989.234
102.852	3510.22	983.468
103.495	3500.8	977.25
104.138	3491.78	974.687
104.781	3478.53	970.086
105.424	3465.36	957.208
106.067	3459.68	939.653
106.709	3462.72	924.101
107.352	3470.25	915.86
107.995	3477.53	912.262
108.638	3482.84	914.958
109.281	3482.14	919.215
109.924	3477.48	919.573
110.566	3474.22	915.645
111.209	3475.44	911.664
111.852	3479.05	912.984
112.495	3478.13	920.682
113.138	3468.78	925.502
113.781	3456.29	922.638
114.423	3447.74	911.079
115.066	3448.04	898.553
115.709	3454.7	890.352
116.352	3462.44	890.479
116.995	3464.7	894.687
117.637	3462.31	895.52
118.28	3460.81	893.322
118.923	3461.96	890.838
119.566	3464.63	891.168
120.209	3465.1	895.023
120.852	3460.44	898.402
121.494	3452.13	896.357
122.137	3445.87	885.74
122.78	3448.96	870.252
123.423	3462.96	860.201
124.066	3481.1	861.168
124.709	3494.2	873.934
125.351	3496.16	888.096
125.994	3492.04	896.16
126.637	3488.58	899.543
127.28	3487.16	902.003
127.923	3485.55	905.356
128.566	3482.67	905.791
129.208	3483.05	902.24
129.851	3489.36	901.238
130.494	3496.91	906.461
131.137	3501.39	914.657
131.78	3503.85	922.812
132.423	3506.15	932.659
133.065	3505.45	947.04
133.708	3497.49	960.888
134.351	3484.27	969.154
134.994	3471.47	968.887
135.637	3464.47	965.51
136.279	3461.15	964.764
136.922	3457.06	965.136
137.565	3452.85	963.11
138.208	3451.86	959.797
138.851	3454.56	959.046
139.494	3457.3	963.891
140.136	3455.4	971.309
140.779	3448.33	976.681
141.422	3439.38	975.561
142.065	3435.22	967.829
142.708	3439.75	961.464
143.351	3448.43	962.926
143.993	3454.66	970.865
144.636	3455.11	982.625
145.279	3449.24	991.989
145.922	3440.47	996.858
146.565	3433.32	994.831
147.208	3432.6	991.929
147.85	3436.07	993.615
148.493	3437.95	1002.09
149.136	3433.21	1012.2
149.779	3423.11	1018.03
150.422	3412.73	1017.02
151.065	3406.63	1012.2
151.707	3405.82	1006.95
152.35	3408.71	1005.63
152.993	3411.24	1008.2
153.636	3411.58	1012.31
154.279	3410.66	1015.32
154.921	3410.83	1017.9
155.564	3412.91	1022.01
156.207	3414.81	1031.39
156.85	3411.19	1044.91
157.493	3399.95	1056.52
158.136	3383.29	1062.45
158.778	3365.59	1058.45
159.421	3353.89	1046.02
160.064	3352.31	1030.95
160.707	3360.34	1020.41
161.35	3372.27	1019.97
161.993	3380.87	1027.21
162.635	3384.35	1036.98
163.278	3383.63	1048.18
163.921	3378.4	1058.7
164.564	3369.29	1066.84
165.207	3358.1	1069.89
165.85	3349.35	1067.15
166.492	3346.19	1063.95
167.135	3346.57	1064.5
167.778	3345.61	1071.09
168.421	3337.96	1079.83
169.064	3324.12	1082.83
169.707	3310.78	1077.39
170.349	3303.31	1067.39
170.992	3303.31	1057.05
171.635	3307.78	1054.1
172.278	3309.34	1056.19
172.921	3305.93	1058.55
173.563	3300.83	1055.33
174.206	3300.12	1049.33
174.849	3303.78	1046.59
175.492	3307.04	1048.7
176.135	3306.78	1051.95
176.778	3304.52	1053.16
177.42	3302.79	1052.82
178.063	3302.21	1052.1
178.706	3302.68	1051.69
179.349	3303.86	1052.35
179.992	3304.88	1054.39
180.635	3304.8	1057.43
181.277	3303.32	1060.24
181.92	3301.41	1061.85
182.563	3300.01	1063.27
183.206	3298.69	1065.31
183.849	3295.79	1068.49
184.492	3290.57	1069.12
185.134	3285.98	1066.27
185.777	3284.43	1061.14
186.42	3286.43	1056.81
187.063	3290.55	1054.37
187.706	3295.88	1054.11
188.349	3300.99	1057.16
188.991	3304.37	1061.4
189.634	3306.09	1066.84
190.277	3305.7	1071.63
190.92	3304.5	1074.72
191.563	3304.13	1076.21
192.205	3305.24	1077.85
192.848	3307.76	1079.67
193.491	3311.03	1084.47
194.134	3312.75	1090.39
194.777	3313.22	1096.67
195.42	3312.89	1102.54
196.062	3312.5	1108.38
196.705	3311.9	1114.9
197.348	3310.23	1122.35
197.991	3306.66	1129.69
198.634	3301.54	1135.53
199.277	3296.77	1138.68
199.919	3294.04	1141.83
200.562	3291.81	1146.7
201.205	3288.46	1152.49
201.848	3283.14	1158.79
202.491	3275.8	1163.12
203.134	3268.15	1164.99
203.776	3261.54	1164.7
204.419	3256.65	1163.33
205.062	3253.67	1161.43
205.705	3252.74	1160.18
206.348	3253.5	1160.29
206.991	3254.03	1164.12
207.633	3252.2	1167.95
208.276	3249.36	1171.44
208.919	3246.08	1173.81
209.562	3243.74	1175.29
210.205	3242.11	1178.38
210.847	3238.8	1182.48
211.49	3233.94	1184.58
212.133	3229.92	1184.64
212.776	3227.94	1184.15
213.419	3227.53	1185.03
214.062	3226.82	1187.76
214.704	3225.25	1190.09
215.347	3224.21	1192.28
215.99	3223.99	1195.42
216.633	3222.84	1201.14
217.276	3219.56	1206.18
217.919	3214.79	1211.57
218.561	3208.22	1214.42
219.204	3202.97	1214.02
219.847	3200.33	1214.13
220.49	3198.93	1215.09
221.133	3197.65	1218.33
221.776	3194.33	1222.6
222.418	3189.57	1224.89
223.061	3185.82	1225.78
223.704	3183.01	1227.56
224.347	3180.26	1229.33
224.99	3177.15	1232.3
225.633	3173.07	1234.33
226.275	3169.25	1235.71
226.918	3165.84	1236.99
227.561	3162.96	1238.14
228.204	3160.4	1240.32
228.847	3157.12	1243.2
229.49	3152.72	1246.32
230.132	3146.43	1249.25
230.775	3138.74	1249.16
231.418	3132.27	1246.04
232.061	3128.88	1241.15
232.704	3128.41	1237.83
233.346	3128.96	1235.92
233.989	3129.68	1235.62
234.632	3130.67	1235.24
235.275	3132.21	1236.92
235.918	3132.99	1239.31
236.561	3133.65	1242.25
237.203	3133.34	1247.02
237.846	3131.31	1251.07
238.489	3128.57	1254.7
239.132	3126.21	1256.6
239.775	3124.85	1259.9
240.418	3122.7	1263.88
241.06	3119.31	1268.09
241.703	3115.04	1270.86
242.346	3111.65	1272.35
242.989	3109.44	1274.65
243.632	3107.19	1278.01
244.275	3103.76	1282.64
244.917	3098.51	1286.54
245.56	3092.48	1288.98
246.203	3087.04	1289.7
246.846	3082.42	1290.77
247.489	3077.99	1291.27
248.132	3074.05	1292.2
248.774	3069.26	1293.78
249.417	3063.88	1293.39
250.06	3059.71	1292.25
250.703	3056.37	1291.48
251.346	3053.64	1290.59
251.988	3050.57	1291.29
252.631	3046.53	1290.12
253.274	3044.05	1287.65
253.917	3043.48	1285.84
254.56	3044.14	1285.33
255.203	3044.64	1287.37
255.845	3043.48	1290.22
256.488	3041.08	1292.77
257.131	3037.67	1294.99
257.774	3034.29	1295.18
258.417	3032.18	1295.63
259.06	3030.73	1296.45
259.702	3028.47	1299.41
260.345	3024.65	1300.63
260.988	3021.1	1301.3
261.631	3018.33	1300.82
262.274	3016.21	1301.71
262.917	3013.58	1302.2
263.559	3011.13	1302.63
264.202	3008.78	1303.04
264.845	3006.6	1303.42
265.488	3004.15	1304.33
266.131	3001.43	1304.3
266.774	2999.11	1304.19
267.416	2997.26	1303.51
268.059	2996.09	1303.2
268.702	2995.76	1302.74
269.345	2995.99	1304.12
269.988	2994.86	1306.7
270.63	2992.68	1307.97
271.273	2991.01	1308.68
271.916	2990.36	1309.21
272.559	2990.08	1311.6
273.202	2988.67	1314.64
273.845	2985.52	1317.95
274.487	2981.88	1318.44
275.13	2979.82	1318.68
275.773	2978.93	1319.19
276.416	2978.41	1321.55
277.059	2976.46	1325.08
277.702	2972.87	1327.89
278.344	2968.57	1329.36
278.987	2965.18	1328.8
279.63	2963.29	1328.95
280.273	2961.68	1329.53
280.916	2960.12	1330.55
281.559	2958.63	1331.56
282.201	2957.72	1332.93
282.844	2956.23	1336.26
283.487	2952.64	1339.42
284.13	2947.57	1340.9
284.773	2943.49	1338.99
285.416	2942.52	1337.08
286.058	2943.12	1337.26
286.701	2943.56	1339.31
287.344	2942.44	1342.96
287.987	2939.86	1345.42
288.63	2937.23	1347.41
289.272	2934.86	1348.89
289.915	2932.8	1350.78
290.558	2930.26	1353.18
291.201	2927.01	1355.2
291.844	2923.2	1356.83
292.487	2919.1	1357.12
293.129	2915.95	1355.92
293.772	2914.35	1354.51
294.415	2914.89	1352.82
295.058	2917.24	1354.05
295.701	2918.75	1358.1
296.344	2918.3	1363.29
296.986	2915.74	1368.73
297.629	2911.89	1372.52
298.272	2908.31	1375.35
298.915	2905.46	1378.07
299.558	2902.64	1382.12
300.201	2898.08	1387.23
300.843	2891.26	1391.23
301.486	2883.01	1393.13
302.129	2875.42	1391.41
302.772	2870.52	1388.52
303.415	2867.84	1386.28
304.058	2865.82	1385.72
304.7	2863.65	1385.61
305.343	2860.87	1386.43
305.986	2857.55	1386
306.629	2855.39	1385.01
307.272	2853.83	1385.25
307.914	2852.44	1385.47
308.557	2850.41	1387.47
309.2	2847.28	1387.86
309.843	2845.57	1387.24
310.486	2845.22	1388.19
311.129	2844.64	1390.87
311.771	2842.66	1394.96
312.414	2838.41	1399.26
313.057	2832.88	1401.53
313.7	2827.45	1402.91
314.343	2822.18	1403.42
314.986	2817.35	1403.45
315.628	2812.93	1403.43
316.271	2808.22	1403.86
316.914	2803.24	1403.47
317.557	2797.75	1403.53
318.2	2791.05	1402.03
318.843	2785.13	1397.56
319.485	2782.09	1392.04
320.128	2781.51	1387.98
320.771	2781.21	1386.36
321.414	2779.45	1385.69
322.057	2776.71	1383.89
322.7	2774.49	1380.82
323.342	2774.07	1377.17
323.985	2774.86	1375.46
324.628	2775.06	1375.02
325.271	2773.84	1375.12
325.914	2772.05	1373.24
326.556	2772	1370.39
327.199	2773.57	1369.01
327.842	2774.79	1369.68
328.485	2774.33	1370.91
329.128	2773.14	1370.58
329.771	2772.71	1369.78
330.413	2772.76	1369.33
331.056	2773.06	1368.86
331.699	2773.84	1368.74
332.342	2774.69	1369.42
332.985	2775.08	1370.54
333.628	2775.54	1371.24
334.27	2776	1373.14
334.913	2775.52	1375.13
335.556	2774.38	1376.77
336.199	2773.07	1377.61
336.842	2771.92	1378.04
337.485	2771.55	1377.6
338.127	2772.35	1377.84
338.77	2773.23	1379.26
339.413	2773.75	1381.12
340.056	2773.34	1383.85
340.699	2771.64	1385.49
341.342	2770.48	1385.09
341.984	2771.65	1384.08
342.627	2775.12	1384.85
343.27	2778.78	1389.18
343.913	2779.88	1396.12
344.556	2777.28	1402.97
345.198	2772.78	1406.77
345.841	2768.66	1408.53
346.484	2765.54	1409.02
347.127	2763.57	1409.02
347.77	2762.49	1408.95
348.413	2762.99	1408.36
349.055	2765.18	1409.6
349.698	2767.29	1413.21
350.341	2767.82	1418.52
350.984	2766.04	1423.98
351.627	2762.89	1427.55
352.27	2760.11	1429.52
352.912	2758.48	1430.6
353.555	2758.5	1431.58
354.198	2759.79	1434.03
354.841	2761.31	1438.04
355.484	2762.58	1443.62
356.127	2762.38	1451.26
356.769	2759.87	1459.01
357.412	2755.57	1466.05
358.055	2750.35	1471.53
358.698	2745.19	1475.8
359.341	2740.62	1479.24
359.984	2737.04	1482.62
360.626	2734.16	1487.11
361.269	2730.35	1493.56
361.912	2724.29	1500.43
362.555	2715.67	1506.54
363.198	2705.67	1509.54
363.84	2696.61	1509.79
364.483	2689.77	1508.84
365.126	2684.48	1509
365.769	2679.1	1510.29
366.412	2672.8	1511.95
367.055	2665.19	1513.23
367.697	2656.87	1512.6
368.34	2649	1510.11
368.983	2642.96	1505.75
369.626	2639.14	1501.77
370.269	2636.76	1498.53
370.912	2635.01	1496.77
371.554	2633.18	1495.74
372.197	2631.71	1495.08
372.84	2630.69	1495.87
373.483	2628.13	1499.24
374.126	2622.19	1502.59
374.769	2613.8	1503.38
375.411	2602.39	1501.24
376.054	2598.7	1486.17
376.697	2603.46	1482.6
377.34	2606.66	1481.9
377.983	2608.32	1484.81
378.626	2607.01	1488.81
379.268	2602.82	1492.45
379.911	2597.1	1493.56
380.554	2591.59	1492.88
381.197	2586.94	1490.77
381.84	2583.56	1487.95
382.482	2581.99	1484.79
383.125	2582.21	1483.04
383.768	2582.66	1483.77
384.411	2581.76	1486.26
385.054	2578.72	1489.45
385.697	2573.34	1491.9
386.339	2566.9	1491.87
386.982	2560.74	1490.08
387.625	2555.77	1486.57
388.268	2551.95	1483.09
388.911	2548.68	1478.92
389.554	2546.91	1473.75
390.196	2547.25	1468.94
390.839	2549.34	1465.51
391.482	2552.01	1464.48
392.125	2553.43	1465.52
392.768	2553.7	1466.21
393.411	2553.51	1467.24
394.053	2553.05	1467.92
394.696	2552.73	1468.95
395.339	2552.02	1470.65
395.982	2550.24	1472.69
396.625	2547.29	1474.04
397.268	2544.3	1473.67
397.91	2542.36	1472.62
398.553	2541.78	1471.57
399.196	2541.52	1472.23
399.839	2540.5	1473.22
400.482	2538.63	1474.2
401.125	2537.23	1473.49
401.767	2537.41	1473.45
402.41	2538.04	1475.11
403.053	2537.93	1478.46
403.696	2535.63	1483.12
404.339	2530.85	1486.73
404.981	2524.83	1488.28
405.624	2519.06	1487.46
406.267	2514.59	1485.32
406.91	2511.47	1482.88
407.553	2509.07	1480.79
408.196	2507.16	1478.38
408.838	2506.03	1475.98
409.481	2505.95	1473.61
410.124	2506.84	1472.24
410.767	2507.9	1472.2
411.41	2508.27	1473.13
412.053	2508.45	1473.73
412.695	2508.65	1475.32
413.338	2508.04	1477.55
413.981	2506.31	1479.76
414.624	2504.04	1480.96
415.267	2502.18	1481.51
415.91	2500.6	1482.39
416.552	2498.89	1483.25
417.195	2496.84	1484.1
417.838	2495.08	1483.98
418.481	2494.07	1484.2
419.124	2493.51	1484.75
419.767	2492.99	1486.27
420.409	2491.81	1488.43
421.052	2489.93	1490.56
421.695	2487.34	1492.67
422.338	2484.08	1494.1
422.981	2480.61	1494.53
423.623	2477.83	1493.69
424.266	2476.54	1492.57
424.909	2476.78	1492.15
425.552	2478.05	1493.68
426.195	2478.07	1498.41
426.838	2474.73	1503.98
427.48	2468.22	1507.79
428.123	2460.73	1507.68
428.766	2455.59	1504.14
429.409	2453.83	1500.75
430.052	2453.68	1499.34
430.695	2453.53	1499.52
431.337	2452.75	1500.62
431.98	2451.26	1502.01
432.623	2449.23	1503.38
433.266	2446.47	1504.7
433.909	2443.55	1504.74
434.552	2441.69	1504.2
435.194	2440.91	1504.33
435.837	2440.59	1505.75
436.48	2439.38	1509
437.123	2436.1	1512.78
437.766	2430.93	1515.49
438.409	2424.98	1516.26
439.051	2419.58	1515.17
439.694	2415.46	1513.22
440.337	2412.38	1511.33
440.98	2410.22	1509.5
441.623	2408.47	1508.62
442.265	2406.72	1508.04
442.908	2404.68	1508.07
443.551	2402.01	1508.06
444.194	2398.98	1507.41
444.837	2396.43	1505.86
445.48	2394.75	1504.37
446.122	2394.1	1503.25
446.765	2393.04	1504.24
447.408	2390.21	1505.11
448.051	2386.6	1504.42
448.694	2384.15	1501.97
449.337	2383.57	1499.95
449.979	2383.94	1499.49
450.622	2383.48	1501.1
451.265	2381.3	1502.9
451.908	2377.84	1504.01
452.551	2373.83	1503.87
453.194	2370.08	1502.55
453.836	2366.9	1500.66
454.479	2364.41	1498.22
455.122	2362.35	1495.82
455.765	2361.14	1492.59
456.408	2361.6	1489.46
457.051	2363.85	1487.64
457.693	2366.8	1488.81
458.336	2367.42	1493.72
458.979	2363.14	1499.2
459.622	2355.14	1500.84
460.265	2347.43	1497.17
460.907	2343.13	1490.51
461.55	2343.02	1483.87
462.193	2344.7	1480.57
462.836	2345.52	1478.97
463.479	2344.96	1477.59
464.122	2344.01	1474.72
464.764	2344.36	1470.77
465.407	2346.1	1467.49
466.05	2348.14	1465.09
466.693	2350.22	1462.69
467.336	2353.01	1460.04
467.979	2356.98	1457.73
468.621	2362.42	1456.34
469.264	2367.76	1457.85
469.907	2371.52	1459.87
470.55	2374.9	1461
471.193	2379.68	1461.6
471.836	2386.55	1463.75
472.478	2393.88	1469.74
473.121	2398.31	1479.48
473.764	2398.9	1489.07
474.407	2396.79	1497.34
475.05	2393.82	1502.88
475.693	2391.62	1506.97
476.335	2390.62	1510.52
476.978	2390.61	1514.73
477.621	2391.4	1519.89
478.264	2392.11	1527.41
478.907	2391.02	1537.21
479.549	2386.06	1548.48
480.192	2376.97	1557.58
480.835	2366	1562.85
481.478	2355.17	1564.5
482.121	2346.2	1563.04
482.764	2339.97	1560.39
483.406	2336.3	1557.98
484.049	2333.92	1557.18
484.692	2332.08	1557.29
485.335	2329.79	1559.11
485.978	2326.68	1560.82
486.621	2322.92	1562.75
487.263	2318.57	1564.02
487.906	2314.34	1564.43
488.549	2310.46	1564.58
489.192	2307.22	1564.22
489.835	2304.75	1564.22
490.478	2302.44	1564.81
491.12	2300.41	1565.43
491.763	2299.02	1566.69
492.406	2297.96	1569.41
493.049	2295.55	1574.54
493.692	2290.01	1580.42
494.335	2281.42	1584.73
494.977	2270.69	1586.14
495.62	2259.93	1582.98
496.263	2252.02	1575.99
496.906	2248.93	1567.44
497.549	2250.46	1560.93
498.191	2254.41	1558.62
498.834	2257.53	1561.22
499.477	2256.81	1566.68
500.12	2252.25	1571.08
500.763	2245.82	1572.97
501.406	2239.62	1572.1
502.048	2235.04	1569.77
502.691	2232.2	1567.42
503.334	2230.95	1565.83
503.977	2230.21	1566.52
504.62	2227.86	1569.45
505.263	2222.21	1572.73
505.905	2214.11	1573.17
506.548	2206.42	1569.82
507.191	2201.33	1564.43
507.834	2198.9	1559.44
508.477	2197.24	1556.19
509.12	2195.15	1553.17
509.762	2193.6	1549.15
510.405	2194.1	1544.9
511.048	2196.41	1542.77
511.691	2198.13	1543.77
512.334	2197.33	1546.02
512.977	2194.59	1546.93
513.619	2191.92	1545.98
514.262	2190.48	1544.4
514.905	2190.59	1543.31
515.548	2190.8	1544.62
516.191	2189.08	1547.25
516.833	2185.5	1549.08
517.476	2180.81	1549.67
518.119	2176.09	1548.4
518.762	2171.72	1546.13
519.405	2168.13	1542.14
520.048	2167.47	1536.49
520.69	2169.98	1532.87
521.333	2173.1	1532.74
521.976	2174.45	1534.96
522.619	2174.2	1536.97
523.262	2173.45	1538.89
523.905	2172.96	1541.12
524.547	2171.02	1545.74
525.19	2165.54	1550.35
525.833	2157.23	1552.15
526.476	2148.41	1549.67
527.119	2142.23	1543.22
527.762	2140.33	1535.91
528.404	2141.71	1530.67
529.047	2143.67	1528.59
529.69	2144.63	1527.9
530.333	2144.91	1527.37
530.976	2145.32	1526.85
531.619	2145.61	1527.34
532.261	2145.12	1528.22
532.904	2144.27	1528.79
533.547	2143.97	1529.45
534.19	2142.53	1532.22
534.833	2138.77	1534.39
535.475	2132.84	1534.93
536.118	2127.26	1530.95
536.761	2125.64	1524.56
537.404	2127.83	1520.03
538.047	2131.08	1518.93
538.69	2132.99	1520.15
539.332	2133.64	1521.43
539.975	2133.76	1522.88
540.618	2133.51	1524.53
541.261	2132.52	1526.57
541.904	2131.1	1528.04
542.547	2129.99	1529.55
543.189	2128.39	1532.24
543.832	2125.06	1535.41
544.475	2119.5	1537.71
545.118	2112.63	1537.26
545.761	2106.41	1533.66
546.404	2102.51	1527.71
547.046	2102.07	1520.87
547.689	2105.33	1515.36
548.332	2110.69	1513.63
548.975	2114.49	1516.35
549.618	2114.88	1519.79
550.261	2113.8	1521.27
550.903	2113.32	1521.6
551.546	2113.81	1522.07
552.189	2115.37	1523.21
552.832	2117.69	1526.45
553.475	2118.64	1533.21
554.117	2114.58	1542.41
554.76	2104.39	1548.8
555.403	2091.99	1547.79
556.046	2083.69	1539.83
556.689	2082.6	1530.72
557.332	2085.43	1526.21
557.974	2088.72	1524.94
558.617	2090.87	1526.41
559.26	2091.31	1528.82
559.903	2089.88	1531.65
560.546	2086.65	1533.44
561.189	2083.2	1532.98
561.831	2080.88	1531.25
562.474	2080.17	1529.08
563.117	2081.37	1527.47
563.76	2083.17	1528.14
564.403	2084.76	1530
565.046	2085.49	1533.65
565.688	2083.81	1538.11	
566.331	2081.09	1542.38
566.974	2076.77	1544.89
567.617	2072.4	1546.16
568.26	2068.41	1546.51
568.903	2064.92	1546.47
569.545	2061.74	1546.24
570.188	2059.23	1545.64
570.831	2056.91	1545.8
571.474	2054.32	1545.9
572.117	2051.68	1545.75
572.76	2049.2	1545.39
573.402	2047.07	1544.85
574.045	2045.52	1544.42
574.688	2044.28	1544.76
