0 0
1.5361 223.344
3.0722 36.0865
4.60829 11.3257
6.14439 4.90091
7.68049 2.56066
9.21659 1.51854
10.7527 0.989388
12.2888 0.695144
13.8249 0.520594
15.361 0.41217
16.8971 0.342676
18.4332 0.297306
19.9693 0.267534
21.5054 0.248213
23.0415 0.236111
24.5776 0.229132
26.1137 0.225874
27.6498 0.225378
29.1859 0.226973
30.722 0.230178
32.2581 0.234647
33.7942 0.240125
35.3303 0.246423
36.8664 0.253397
38.4025 0.260943
39.9386 0.26898
41.4747 0.277448
43.0108 0.286303
44.5469 0.295517
46.0829 0.30507
47.619 0.314954
49.1551 0.325172
50.6912 0.335736
52.2273 0.346673
53.7634 0.358024
55.2995 0.36985
56.8356 0.382244
58.3717 0.395344
59.9078 0.409358
61.4439 0.424617
62.98 0.441669
64.5161 0.461484
66.0522 0.485932
67.5883 0.519032
69.1244 0.570828
70.6605 0.672624
72.1966 0.962697
73.7327 2.44787
75.2688 2.813
76.8049 1.07459
78.341 0.781606
79.8771 0.711556
81.4132 0.700832
82.9493 0.715448
84.4854 0.746703
86.0215 0.793951
87.5576 0.861161
89.0937 0.957299
90.6298 1.09906
92.1659 1.31625
93.702 1.65753
95.2381 2.17298
96.7742 2.77528
98.3103 3.00825
99.8464 2.60294
101.382 2.02365
102.919 1.59528
104.455 1.32744
105.991 1.16409
107.527 1.06319
109.063 0.999917
110.599 0.960109
112.135 0.935515
113.671 0.921176
115.207 0.914006
116.743 0.91202
118.28 0.913907
119.816 0.918779
121.352 0.926025
122.888 0.93522
124.424 0.946064
125.96 0.958351
127.496 0.971942
129.032 0.98675
130.568 1.00273
132.104 1.01988
133.641 1.03821
135.177 1.05779
136.713 1.07871
138.249 1.10109
139.785 1.12511
141.321 1.15099
142.857 1.17902
144.393 1.20958
145.929 1.24314
147.465 1.28034
149.002 1.32199
150.538 1.36917
152.074 1.42332
153.61 1.48639
155.146 1.56103
156.682 1.65088
158.218 1.761
159.754 1.89831
161.29 2.07216
162.826 2.29436
164.363 2.57744
165.899 2.92783
167.435 3.32861
168.971 3.71219
170.507 3.95459
172.043 3.94884
173.579 3.71136
175.115 3.36387
176.651 3.02072
178.187 2.73603
179.724 2.51948
181.26 2.36248
182.796 2.2527
184.332 2.17929
185.868 2.13401
187.404 2.11108
188.94 2.10665
190.476 2.11842
192.012 2.14531
193.548 2.18736
195.084 2.24563
196.621 2.32236
198.157 2.42111
199.693 2.54707
201.229 2.70733
202.765 2.91099
204.301 3.16823
205.837 3.48701
207.373 3.86437
208.909 4.2699
210.445 4.62837
211.982 4.83062
213.518 4.7997
215.054 4.55921
216.59 4.21071
218.126 3.85336
219.662 3.54156
221.198 3.29119
222.734 3.09873
224.27 2.95433
225.806 2.84777
227.343 2.77042
228.879 2.71555
230.415 2.67808
231.951 2.65426
233.487 2.64127
235.023 2.63705
236.559 2.64007
238.095 2.64923
239.631 2.66375
241.167 2.68318
242.704 2.7074
244.24 2.73682
245.776 2.77289
247.312 2.81961
248.848 2.88891
250.384 3.01841
251.92 3.23682
253.456 3.18572
254.992 3.08219
256.528 3.0711
258.065 3.09621
259.601 3.13636
261.137 3.18475
262.673 3.23893
264.209 3.29801
265.745 3.36172
267.281 3.43012
268.817 3.50344
270.353 3.58206
271.889 3.66648
273.425 3.75729
274.962 3.85523
276.498 3.96114
278.034 4.07602
279.57 4.20105
281.106 4.33758
282.642 4.48721
284.178 4.65176
285.714 4.83338
287.25 5.03454
288.786 5.25804
290.323 5.5071
291.859 5.78528
293.395 6.09646
294.931 6.4447
296.467 6.83399
298.003 7.26772
299.539 7.74797
301.075 8.27432
302.611 8.84222
304.147 9.441
305.684 10.0517
307.22 10.6457
308.756 11.1849
310.292 11.6254
311.828 11.9249
313.364 12.0519
314.9 11.9948
316.436 11.7649
317.972 11.3935
319.508 10.9233
321.045 10.3984
322.581 9.8577
324.117 9.33062
325.653 8.83712
327.189 8.38914
328.725 7.99284
330.261 7.65088
331.797 7.36459
333.333 7.1359
334.869 6.96964
336.406 6.87643
337.942 6.87501
339.478 6.98372
341.014 7.1614
342.55 7.21181
344.086 7.00147
345.622 6.71826
347.158 6.52364
348.694 6.43486
350.23 6.42904
351.767 6.48518
353.303 6.58665
354.839 6.71637
356.375 6.85261
357.911 6.96761
359.447 7.03128
360.983 7.02007
362.519 6.92652
364.055 6.76225
365.591 6.55181
367.127 6.32227
368.664 6.09528
370.2 5.88443
371.736 5.69619
373.272 5.53221
374.808 5.3914
376.344 5.27142
377.88 5.16957
379.416 5.08319
380.952 5.00989
382.488 4.94763
384.025 4.89467
385.561 4.84957
387.097 4.81114
388.633 4.77842
390.169 4.75059
391.705 4.72698
393.241 4.70706
394.777 4.69036
396.313 4.6765
397.849 4.66517
399.386 4.65611
400.922 4.64909
402.458 4.64392
403.994 4.64045
405.53 4.63855
407.066 4.63809
408.602 4.63899
410.138 4.64117
411.674 4.64455
413.21 4.64907
414.747 4.65469
416.283 4.66135
417.819 4.66904
419.355 4.6777
420.891 4.68733
422.427 4.69789
