0 0
3.57143 0.00746768
7.14286 0.0149569
10.7143 0.0224896
14.2857 0.0300882
17.8571 0.0377765
21.4286 0.0455795
25 0.0535245
28.5714 0.0616413
32.1429 0.0699637
35.7143 0.0785301
39.2857 0.0873852
42.8571 0.0965829
46.4286 0.106189
50 0.116287
53.5714 0.126986
57.1429 0.138432
60.7143 0.150834
64.2857 0.164497
67.8571 0.179898
71.4286 0.197826
75 0.219693
78.5714 0.248257
82.1429 0.28959
85.7143 0.359365
89.2857 0.508504
92.8571 0.971559
96.4286 3.03877
100 2.0447
103.571 0.80313
107.143 0.540634
110.714 0.467395
114.286 0.450285
117.857 0.456779
121.429 0.476521
125 0.505956
128.571 0.544295
132.143 0.592337
135.714 0.652272
139.286 0.728065
142.857 0.826506
146.429 0.959497
150 1.14905
153.571 1.43894
157.143 1.92322
160.714 2.81329
164.286 4.49436
167.857 6.57515
171.429 6.03577
175 4.09813
178.571 3.0076
182.143 2.57914
185.714 2.50061
189.286 2.63749
192.857 2.94555
196.429 3.41819
200 4.05194
203.571 4.80084
207.143 5.5149
210.714 5.93506
214.286 5.86443
217.857 5.37617
221.429 4.72939
225 4.13514
228.571 3.67975
232.143 3.37146
235.714 3.19132
239.286 3.11764
242.857 3.13391
246.429 3.23007
250 3.40195
253.571 3.6505
257.143 3.98127
260.714 4.40412
264.286 4.93307
267.857 5.58595
271.429 6.38315
275 7.34464
278.571 8.48319
282.143 9.79167
285.714 11.2227
289.286 12.6642
292.857 13.927
296.429 14.7738
300 15.0059
303.571 14.5671
307.143 13.578
310.714 12.2661
314.286 10.8596
317.857 9.52085
321.429 8.33735
325 7.34135
328.571 6.53406
332.143 5.90317
335.714 5.43306
339.286 5.10927
342.857 4.91922
346.429 4.84936
350 4.87857
353.571 4.96805
357.143 5.05341
360.714 5.05243
364.286 4.89901
367.857 4.58322
371.429 4.15527
375 3.68812
378.571 3.23968
382.143 2.84044
385.714 2.49939
389.286 2.2139
392.857 1.97674
396.429 1.77983
400 1.61581
403.571 1.47848
407.143 1.36286
410.714 1.26501
414.286 1.1818
417.857 1.11079
421.429 1.05005
425 0.998037
428.571 0.95355
432.143 0.915614
435.714 0.883458
439.286 0.856465
442.857 0.834146
446.429 0.816117
450 0.802083
453.571 0.791823
457.143 0.785187
460.714 0.78208
464.286 0.782468
467.857 0.786369
471.429 0.793857
475 0.805062
478.571 0.820173
482.143 0.839443
485.714 0.863202
489.286 0.891859
492.857 0.925921
496.429 0.966012
500 1.01289
503.571 1.06747
507.143 1.13088
510.714 1.20449
514.286 1.28996
517.857 1.38933
521.429 1.50511
525 1.64039
528.571 1.79897
532.143 1.98557
535.714 2.20599
539.286 2.4674
542.857 2.77852
546.429 3.1498
550 3.59333
553.571 4.12224
557.143 4.74902
560.714 5.48175
564.286 6.31724
567.857 7.22997
571.429 8.15867
575 8.99776
578.571 9.60838
582.143 9.86047
585.714 9.69231
589.286 9.14426
592.857 8.33632
596.429 7.41007
600 6.48034
603.571 5.61784
607.143 4.85476
610.714 4.19812
614.286 3.64156
617.857 3.17314
621.429 2.77964
625 2.44865
628.571 2.16933
632.143 1.93254
635.714 1.73079
639.286 1.55796
642.857 1.40909
646.429 1.28016
650 1.16791
653.571 1.06968
657.143 0.983301
660.714 0.906984
664.286 0.83926
667.857 0.778909
671.429 0.724914
675 0.676424
678.571 0.632722
682.143 0.593202
685.714 0.55735
689.286 0.524727
692.857 0.494958
696.429 0.467718
700 0.442728
703.571 0.419746
707.143 0.398561
710.714 0.37899
714.286 0.360872
717.857 0.344064
721.429 0.328442
725 0.313896
728.571 0.300328
732.143 0.287651
735.714 0.275788
739.286 0.264669
742.857 0.254232
746.429 0.244422
750 0.235188
753.571 0.226486
757.143 0.218274
760.714 0.210516
764.286 0.203179
767.857 0.196231
771.429 0.189645
775 0.183396
778.571 0.17746
782.143 0.171817
785.714 0.166447
789.286 0.161333
792.857 0.156457
796.429 0.151806
800 0.147365
803.571 0.143121
807.143 0.139063
810.714 0.135179
814.286 0.13146
817.857 0.127896
821.429 0.124479
825 0.121199
828.571 0.118051
832.143 0.115026
835.714 0.112118
