W E2
10.5984 0.0319023
10.7461 0.03235
10.8958 0.0328042
11.0476 0.0332649
11.2016 0.0337321
11.3576 0.034206
11.5159 0.0346866
11.6764 0.0351741
11.8391 0.0356686
12.004 0.0361702
12.1713 0.036679
12.3409 0.037195
12.5128 0.0377185
12.6872 0.0382494
12.864 0.038788
13.0432 0.0393344
13.225 0.0398886
13.4092 0.0404508
13.5961 0.0410211
13.7855 0.0415996
13.9776 0.0421865
14.1724 0.0427819
14.3698 0.0433859
14.5701 0.0439986
14.7731 0.0446203
14.9789 0.045251
15.1876 0.0458908
15.3993 0.04654
15.6138 0.0471986
15.8314 0.0478668
16.052 0.0485448
16.2757 0.0492327
16.5024 0.0499307
16.7324 0.050639
16.9655 0.0513576
17.2019 0.0520868
17.4416 0.0528268
17.6846 0.0535777
17.9311 0.0543397
18.1809 0.055113
18.4342 0.0558977
18.6911 0.0566941
18.9515 0.0575024
19.2156 0.0583227
19.4833 0.0591553
19.7548 0.0600003
20.0301 0.060858
20.3092 0.0617286
20.5922 0.0626123
20.8791 0.0635093
21.17 0.0644199
21.465 0.0653443
21.7641 0.0662828
22.0673 0.0672355
22.3748 0.0682028
22.6866 0.0691849
23.0027 0.0701821
23.3232 0.0711946
23.6482 0.0722227
23.9777 0.0732667
24.3118 0.0743269
24.6506 0.0754036
24.994 0.0764971
25.3423 0.0776077
25.6954 0.0787358
26.0535 0.0798816
26.4165 0.0810456
26.7846 0.0822279
27.1578 0.0834292
27.5362 0.0846495
27.9199 0.0858895
28.3089 0.0871494
28.7034 0.0884296
29.1033 0.0897306
29.5088 0.0910528
29.92 0.0923966
30.3369 0.0937625
30.7596 0.0951509
31.1882 0.0965622
31.6228 0.0979971
32.0634 0.099456
32.5102 0.100939
32.9632 0.102448
33.4225 0.103982
33.8882 0.105542
34.3604 0.107129
34.8391 0.108743
35.3246 0.110386
35.8168 0.112057
36.3158 0.113757
36.8219 0.115487
37.3349 0.117248
37.8552 0.119041
38.3826 0.120866
38.9174 0.122724
39.4597 0.124615
40.0095 0.126542
40.567 0.128504
41.1323 0.130503
41.7054 0.132539
42.2865 0.134614
42.8757 0.136728
43.4732 0.138883
44.0789 0.14108
44.6931 0.14332
45.3158 0.145604
45.9473 0.147933
46.5875 0.15031
47.2366 0.152734
47.8948 0.155208
48.5622 0.157734
49.2388 0.160312
49.9249 0.162944
50.6206 0.165632
51.3259 0.168379
52.0411 0.171185
52.7662 0.174053
53.5014 0.176986
54.2469 0.179984
55.0028 0.183051
55.7692 0.186188
56.5463 0.1894
57.3342 0.192687
58.133 0.196054
58.9431 0.199502
59.7644 0.203036
60.5971 0.206659
61.4415 0.210373
62.2976 0.214184
63.1656 0.218095
64.0458 0.22211
64.9382 0.226233
65.843 0.230471
66.7604 0.234827
67.6907 0.239307
68.6339 0.243917
69.5902 0.248664
70.5599 0.253553
71.543 0.258593
72.5399 0.26379
73.5507 0.269153
74.5755 0.274692
75.6146 0.280415
76.6682 0.286332
77.7365 0.292456
78.8197 0.298799
79.9179 0.305372
81.0315 0.312192
82.1606 0.319273
83.3054 0.326632
84.4661 0.334289
85.6431 0.342264
86.8364 0.350579
88.0464 0.359259
89.2732 0.368332
90.5171 0.377828
91.7784 0.387782
93.0572 0.39823
94.3538 0.409216
95.6686 0.420787
97.0016 0.432996
98.3532 0.445904
99.7236 0.45958
101.113 0.474101
102.522 0.489558
103.951 0.506053
105.399 0.523705
106.868 0.542653
108.357 0.563057
109.867 0.585108
111.397 0.609029
112.95 0.635087
114.523 0.663599
116.119 0.69495
117.737 0.729605
119.378 0.768136
121.041 0.811246
122.728 0.859811
124.438 0.914928
126.172 0.977986
127.93 1.05076
129.712 1.13551
131.52 1.23519
133.352 1.35357
135.21 1.49555
137.094 1.6673
139.004 1.87635
140.941 2.1311
142.905 2.43908
144.896 2.80241
146.915 3.20899
148.962 3.62059
151.038 3.9688
153.143 4.18012
155.277 4.23197
157.44 4.18886
159.634 4.17827
161.858 4.34757
164.113 4.84925
166.4 5.78663
168.719 6.85723
171.07 6.96437
173.453 5.81235
175.87 4.53139
178.321 3.67271
180.805 3.19014
183.325 2.9592
185.879 2.90081
188.469 2.97786
191.095 3.18165
193.758 3.52451
196.458 4.03614
199.195 4.75612
201.971 5.70466
204.785 6.79827
207.638 7.71938
210.532 7.97951
213.465 7.41546
216.44 6.42242
219.455 5.46352
222.513 4.73719
225.614 4.25546
228.757 3.97266
231.945 3.84207
235.177 3.82942
238.454 3.91253
241.776 4.07817
245.145 4.31898
248.561 4.63106
252.024 5.01163
255.536 5.45681
259.096 5.95911
262.707 6.5051
266.367 7.07434
270.079 7.64183
273.842 8.1867
277.658 8.70884
281.526 9.25157
285.449 9.9248
289.427 10.917
293.459 12.4516
297.548 14.5166
301.694 16.1588
305.898 15.6058
310.161 12.9242
314.482 9.97114
318.864 7.71768
323.307 6.18961
327.812 5.2006
332.38 4.62625
337.011 4.52697
341.707 5.14048
346.468 4.66184
351.296 4.89175
356.191 5.43804
361.154 5.26858
366.186 4.29374
371.289 3.36894
376.462 2.76155
381.708 2.38851
387.026 2.15663
392.419 2.01008
397.887 1.91806
403.431 1.86329
409.052 1.83566
414.752 1.82904
420.531 1.83956
426.391 1.86479
432.332 1.90331
438.356 1.95484
444.464 2.02146
450.657 2.11432
456.936 2.3042
463.303 2.85194
469.759 2.45389
476.304 2.42857
482.941 2.49031
489.67 2.57037
496.493 2.65696
503.411 2.74811
510.426 2.84615
517.538 2.95781
524.749 3.09626
532.061 3.2852
539.475 3.56658
546.992 4.01536
554.613 4.76497
562.341 6.02874
570.177 7.96226
578.122 9.83086
586.177 9.52836
594.345 7.25559
602.626 5.12933
611.023 3.73084
619.537 2.86014
628.17 2.31652
636.922 2.14957
645.797 1.88724
654.796 1.42121
663.919 1.22145
673.17 1.07517
682.55 0.957482
692.061 0.859388
701.704 0.775949
711.481 0.703969
721.395 0.641209
731.447 0.586026
741.639 0.537169
751.972 0.493664
762.45 0.454734
773.074 0.419751
783.846 0.388198
794.768 0.359644
805.842 0.333727
817.071 0.310141
828.456 0.288623
839.999 0.268949
851.704 0.250921
863.571 0.234371
875.604 0.21915
887.804 0.205127
900.175 0.192187
912.718 0.180229
925.435 0.169163
938.33 0.158907
951.405 0.149391
964.662 0.14055
978.103 0.132327
991.732 0.12467
1005.55 0.117533
1019.56 0.110873
1033.77 0.104653
1048.17 0.0988386
1062.78 0.0933981
1077.59 0.0883032
1092.6 0.0835281
1107.82 0.0790493
1123.26 0.0748451
1138.91 0.0708959
1154.78 0.0671837
1170.87 0.0636919
1187.19 0.0604053
1203.73 0.0573099
1220.5 0.054393
1237.51 0.0516425
1254.75 0.0490476
1272.23 0.0465982
1289.96 0.044285
1307.94 0.0420992
1326.16 0.040033
1344.64 0.0380787
1363.38 0.0362297
1382.37 0.0344793
1401.63 0.0328218
1421.16 0.0312515
1440.97 0.0297633
1461.04 0.0283523
1481.4 0.0270141
1502.04 0.0257445
1522.97 0.0245395
1544.19 0.0233955
1565.71 0.0223091
1587.53 0.021277
1609.65 0.0202963
1632.08 0.0193641
1654.82 0.0184778
1677.88 0.0176348
1701.25 0.016833
1724.96 0.01607
1748.99 0.0153438
1773.36 0.0146525
1798.07 0.0139942
1823.13 0.0133673
1848.53 0.0127701
1874.29 0.012201
1900.4 0.0116588
1926.88 0.0111419
1953.73 0.0106491
1980.96 0.0101792
2008.56 0.00973112
2036.55 0.00930368
2064.92 0.0088959
2093.7 0.0085068
2122.87 0.00813549
2152.45 0.00778108
2182.44 0.00744276
2212.85 0.00711975
2243.68 0.00681132
2274.95 0.00651677
2306.65 0.00623545
2338.79 0.00596671
2371.37 0.00570997
2404.42 0.00546466
2437.92 0.00523025
2471.89 0.00500623
2506.33 0.00479211
2541.25 0.00458744
2576.66 0.00439178
2612.57 0.0042047
2648.97 0.00402583
2685.88 0.00385478
2723.3 0.0036912
2761.25 0.00353474
2799.73 0.00338509
2838.74 0.00324193
2878.29 0.00310498
2918.4 0.00297395
2959.06 0.00284857
3000.29 0.00272861
3042.1 0.0026138
3084.49 0.00250393
3127.46 0.00239878
3171.04 0.00229812
3215.23 0.00220178
3260.03 0.00210955
3305.45 0.00202126
3351.51 0.00193673
3398.21 0.0018558
3445.56 0.00177831
3493.57 0.00170411
3542.25 0.00163305
3591.6 0.00156501
3641.65 0.00149984
3692.39 0.00143743
3743.84 0.00137765
3796.01 0.0013204
3848.9 0.00126555
3902.53 0.00121302
3956.91 0.00116269
4012.04 0.00111448
4067.94 0.0010683
4124.63 0.00102405
4182.1 0.000981651
4240.37 0.000941031
4299.46 0.00090211
4359.36 0.000864817
4420.11 0.000829081
4481.7 0.000794837
4544.14 0.000762021
4607.46 0.000730574
4671.66 0.000700436
4736.75 0.000671553
4802.75 0.000643872
4869.68 0.000617342
4937.53 0.000591914
5006.33 0.000567542
5076.08 0.000544181
5146.81 0.00052179
5218.53 0.000500326
5291.24 0.000479753
5364.97 0.000460031
5439.72 0.000441125
5515.52 0.000423002
5592.37 0.000405628
5670.3 0.000388973
5749.31 0.000373005
5829.42 0.000357697
5910.64 0.000343021
5993 0.000328951
6076.5 0.000315461
6161.17 0.000302527
6247.02 0.000290126
6334.07 0.000278236
6422.33 0.000266836
6511.81 0.000255905
6602.55 0.000245424
6694.55 0.000235375
6787.83 0.000225738
6882.41 0.000216498
6978.31 0.000207638
7075.54 0.000199142
7174.13 0.000190995
7274.09 0.000183182
7375.45 0.000175691
7478.22 0.000168506
7582.42 0.000161617
7688.07 0.00015501
7795.19 0.000148675
7903.81 0.000142599
8013.94 0.000136772
8125.61 0.000131184
8238.83 0.000125825
8353.63 0.000120686
8470.02 0.000115757
8588.04 0.00011103
8707.71 0.000106496
8829.04 0.000102148
8952.06 9.79784e-05
9076.8 9.39791e-05
9203.27 9.01435e-05
9331.51 8.64648e-05
9461.53 8.29366e-05
9593.37 7.95527e-05
9727.04 7.63071e-05
9862.58 7.31942e-05
10000 7.02086e-05
