W E2
0.394034 2.28702e+06
0.399703 2.25458e+06
0.405453 2.22261e+06
0.411286 2.19108e+06
0.417203 2.16001e+06
0.423205 2.12937e+06
0.429294 2.09917e+06
0.43547 2.0694e+06
0.441734 2.04005e+06
0.448089 2.01111e+06
0.454536 1.98259e+06
0.461075 1.95447e+06
0.467708 1.92675e+06
0.474437 1.89942e+06
0.481263 1.87248e+06
0.488186 1.84592e+06
0.49521 1.81974e+06
0.502334 1.79393e+06
0.509561 1.76848e+06
0.516892 1.7434e+06
0.524328 1.71867e+06
0.531871 1.6943e+06
0.539523 1.67027e+06
0.547285 1.64658e+06
0.555158 1.62322e+06
0.563145 1.6002e+06
0.571247 1.5775e+06
0.579465 1.55513e+06
0.587802 1.53307e+06
0.596258 1.51132e+06
0.604836 1.48989e+06
0.613538 1.46876e+06
0.622364 1.44792e+06
0.631318 1.42739e+06
0.6404 1.40714e+06
0.649614 1.38718e+06
0.658959 1.36751e+06
0.668439 1.34811e+06
0.678056 1.32899e+06
0.687811 1.31014e+06
0.697706 1.29155e+06
0.707744 1.27323e+06
0.717926 1.25517e+06
0.728254 1.23737e+06
0.738731 1.21982e+06
0.749359 1.20251e+06
0.760139 1.18546e+06
0.771075 1.16864e+06
0.782168 1.15207e+06
0.793421 1.13572e+06
0.804836 1.11961e+06
0.816414 1.10373e+06
0.82816 1.08808e+06
0.840074 1.07264e+06
0.85216 1.05743e+06
0.86442 1.04243e+06
0.876856 1.02764e+06
0.88947 1.01306e+06
0.902267 998691
0.915247 984524
0.928415 970558
0.941771 956790
0.95532 943217
0.969064 929836
0.983005 916646
0.997147 903642
1.01149 890823
1.02604 878185
1.04081 865727
1.05578 853445
1.07097 841338
1.08638 829402
1.10201 817635
1.11786 806036
1.13394 794600
1.15025 783327
1.1668 772214
1.18359 761258
1.20062 750457
1.21789 739810
1.23541 729313
1.25318 718966
1.27121 708765
1.2895 698709
1.30805 688795
1.32687 679022
1.34596 669387
1.36532 659889
1.38497 650525
1.40489 641295
1.4251 632195
1.4456 623224
1.4664 614380
1.4875 605662
1.5089 597067
1.53061 588594
1.55263 580241
1.57496 572007
1.59762 563889
1.62061 555886
1.64392 547997
1.66757 540219
1.69156 532552
1.7159 524994
1.74058 517542
1.76562 510196
1.79103 502954
1.81679 495815
1.84293 488777
1.86944 481839
1.89634 474999
1.92362 468256
1.95129 461608
1.97937 455055
2.00784 448595
2.03673 442226
2.06603 435947
2.09575 429757
2.1259 423655
2.15649 417640
2.18751 411709
2.21898 405863
2.25091 400099
2.28329 394417
2.31614 388816
2.34946 383294
2.38326 377850
2.41755 372483
2.45233 367192
2.48761 361976
2.52339 356834
2.5597 351765
2.59652 346767
2.63388 341841
2.67177 336984
2.71021 332195
2.7492 327475
2.78875 322821
2.82887 318234
2.86957 313711
2.91085 309252
2.95273 304856
2.99521 300523
3.0383 296250
3.08201 292039
3.12635 287887
3.17132 283793
3.21695 279758
3.26323 275779
3.31018 271857
3.3578 267990
3.40611 264178
3.45511 260420
3.50481 256715
3.55524 253063
3.60638 249462
3.65827 245912
3.7109 242412
3.76428 238961
3.81844 235560
3.87337 232206
3.9291 228900
3.98562 225640
4.04296 222427
4.10113 219259
4.16013 216135
4.21998 213056
4.28069 210020
4.34227 207027
4.40474 204077
4.46811 201168
4.53239 198300
4.5976 195472
4.66374 192685
4.73084 189936
4.7989 187227
4.86794 184555
4.93797 181922
5.00901 179325
5.08107 176765
5.15417 174241
5.22832 171753
5.30354 169299
5.37984 166881
5.45724 164496
5.53575 162145
5.61539 159827
5.69617 157541
5.77812 155288
5.86125 153066
5.94557 150876
6.03111 148716
6.11787 146587
6.20589 144488
6.29517 142418
6.38574 140377
6.4776 138365
6.57079 136381
6.66533 134425
6.76122 132497
6.85849 130595
6.95716 128720
7.05725 126872
7.15877 125049
7.26176 123252
7.36624 121480
7.47221 119732
7.57971 118010
7.68876 116311
7.79937 114636
7.91158 112984
8.0254 111356
8.14085 109750
8.25797 108167
8.37678 106605
8.49729 105066
8.61954 103548
8.74354 102051
8.86933 100575
8.99693 99119.1
9.12636 97683.8
9.25766 96268.4
9.39085 94872.7
9.52595 93496.4
9.66299 92139.2
9.80201 90800.8
9.94303 89481
10.0861 88179.4
10.2312 86895.9
10.3784 85630.1
10.5277 84381.8
10.6791 83150.8
10.8328 81936.7
10.9886 80739.4
11.1467 79558.7
11.3071 78394.1
11.4697 77245.7
11.6347 76113
11.8021 74995.8
11.9719 73894.1
12.1442 72807.4
12.3189 71735.7
12.4961 70678.6
12.6759 69636
12.8582 68607.7
13.0432 67593.4
13.2309 66592.9
13.4212 65606.1
13.6143 64632.8
13.8102 63672.7
14.0088 62725.6
14.2104 61791.5
14.4148 60869.9
14.6222 59960.9
14.8326 59064.2
15.0459 58179.7
15.2624 57307.1
15.482 56446.2
15.7047 55597
15.9306 54759.2
16.1598 53932.7
16.3923 53117.3
16.6281 52312.8
16.8674 51519.1
17.11 50736
17.3562 49963.4
17.6059 49201.1
17.8592 48449
18.1161 47706.9
18.3767 46974.7
18.6411 46252.2
18.9093 45539.3
19.1813 44835.9
19.4573 44141.7
19.7372 43456.7
20.0211 42780.8
20.3092 42113.8
20.6014 41455.5
20.8977 40805.9
21.1984 40164.9
21.5034 39532.2
21.8127 38907.9
22.1265 38291.7
22.4448 37683.5
22.7677 37083.3
23.0953 36490.9
23.4276 35906.2
23.7646 35329.1
24.1065 34759.5
24.4533 34197.3
24.8051 33642.4
25.162 33094.7
25.524 32554
25.8912 32020.3
26.2636 31493.5
26.6415 30973.5
27.0248 30460.2
27.4135 29953.6
27.8079 29453.4
28.208 28959.6
28.6138 28472.2
29.0255 27991.1
29.443 27516.2
29.8666 27047.3
30.2963 26584.5
30.7322 26127.6
31.1743 25676.5
31.6228 25231.3
32.0777 24791.7
32.5392 24357.9
33.0073 23929.6
33.4822 23506.8
33.9639 23089.4
34.4525 22677.4
34.9482 22270.8
35.4509 21869.4
35.961 21473.2
36.4783 21082.1
37.0031 20696.1
37.5355 20315.1
38.0755 19939.1
38.6232 19568
39.1789 19201.8
39.7425 18840.4
40.3143 18483.8
40.8943 18131.8
41.4826 17784.6
42.0794 17442
42.6848 17103.9
43.2989 16770.4
43.9218 16441.4
44.5537 16116.9
45.1946 15796.8
45.8448 15481
46.5044 15169.7
47.1734 14862.6
47.8521 14559.8
48.5405 14261.3
49.2388 13967
49.9472 13676.8
50.6658 13390.8
51.3947 13108.9
52.1341 12831.2
52.8841 12557.4
53.6449 12287.7
54.4167 12022.1
55.1995 11760.4
55.9937 11502.6
56.7992 11248.8
57.6164 10998.9
58.4453 10752.9
59.2861 10510.7
60.139 10272.3
61.0042 10037.8
61.8818 9807.03
62.7721 9580.03
63.6752 9356.76
64.5913 9137.21
65.5205 8921.34
66.4631 8709.14
67.4193 8500.58
68.3892 8295.63
69.3731 8094.28
70.3711 7896.5
71.3835 7702.26
72.4105 7511.55
73.4522 7324.33
74.5089 7140.57
75.5809 6960.27
76.6682 6783.38
77.7712 6609.88
78.8901 6439.74
80.025 6272.94
81.1763 6109.45
82.3442 5949.24
83.5288 5792.28
84.7305 5638.53
85.9495 5487.98
87.186 5340.58
88.4403 5196.32
89.7126 5055.14
91.0033 4917.03
92.3125 4781.95
93.6406 4649.86
94.9877 4520.73
96.3543 4394.52
97.7405 4271.2
99.1466 4150.73
100.573 4033.08
102.02 3918.21
103.488 3806.07
104.976 3696.64
106.487 3589.87
108.019 3485.72
109.573 3384.15
111.149 3285.13
112.748 3188.61
114.37 3094.55
116.016 3002.92
117.685 2913.66
119.378 2826.75
121.095 2742.13
122.837 2659.76
124.604 2579.61
126.397 2501.63
128.215 2425.78
130.06 2352.02
131.931 2280.31
133.829 2210.59
135.755 2142.85
137.708 2077.02
139.689 2013.07
141.698 1950.97
143.737 1890.66
145.805 1832.11
147.902 1775.27
150.03 1720.12
152.189 1666.6
154.378 1614.67
156.599 1564.31
158.852 1515.47
161.137 1468.12
163.455 1422.2
165.807 1377.7
168.192 1334.57
170.612 1292.78
173.067 1252.28
175.556 1213.05
178.082 1175.06
180.644 1138.26
183.243 1102.63
185.879 1068.12
188.553 1034.72
191.266 1002.39
194.018 971.096
196.809 940.81
199.64 911.502
202.512 883.143
205.426 855.706
208.381 829.163
211.379 803.486
214.42 778.65
217.505 754.628
220.634 731.396
223.808 708.928
227.028 687.202
230.294 666.193
233.607 645.879
236.968 626.238
240.377 607.248
243.835 588.889
247.343 571.139
250.902 553.98
254.511 537.391
258.173 521.354
261.887 505.851
265.655 490.864
269.477 476.376
273.353 462.37
277.286 448.83
281.275 435.741
285.322 423.087
289.427 410.853
293.59 399.026
297.814 387.59
302.099 376.534
306.445 365.843
310.854 355.506
315.326 345.51
319.862 335.843
324.464 326.494
329.132 317.452
333.867 308.707
338.67 300.247
343.542 292.063
348.485 284.145
353.498 276.485
358.584 269.072
363.742 261.898
368.975 254.956
374.284 248.236
379.668 241.731
385.131 235.434
390.671 229.337
396.292 223.432
401.993 217.714
407.776 212.176
413.643 206.81
419.594 201.612
425.63 196.576
431.753 191.695
437.965 186.964
444.266 182.378
450.657 177.932
457.14 173.621
463.717 169.44
470.388 165.385
477.156 161.45
484.02 157.633
490.984 153.928
498.047 150.333
505.212 146.842
512.481 143.453
519.853 140.162
527.332 136.966
534.919 133.86
542.614 130.843
550.421 127.911
558.339 125.061
566.372 122.29
574.52 119.596
582.785 116.976
591.17 114.427
599.675 111.948
608.302 109.535
617.053 107.186
625.93 104.9
634.935 102.674
644.07 100.506
653.336 98.3945
662.735 96.3372
672.27 94.3324
681.941 92.3785
691.752 90.4738
701.704 88.6165
711.799 86.8053
722.039 85.0385
732.427 83.3148
742.964 81.6328
753.653 79.9911
764.495 78.3885
775.494 76.8236
786.65 75.2954
797.967 73.8026
809.447 72.3441
821.092 70.9189
832.905 69.526
844.888 68.1643
857.043 66.8328
869.373 65.5308
881.88 64.2572
894.567 63.0112
907.437 61.792
920.492 60.5988
933.734 59.4309
947.168 58.2873
960.794 57.1676
974.616 56.0709
988.638 54.9966
1002.86 53.9441
1017.29 52.9127
1031.92 51.9019
1046.77 50.911
1061.83 49.9396
1077.11 48.987
1092.6 48.0528
1108.32 47.1365
1124.26 46.2375
1140.44 45.3555
1156.85 44.4899
1173.49 43.6404
1190.37 42.8065
1207.5 41.9878
1224.87 41.1839
1242.49 40.3946
1260.36 39.6193
1278.5 38.8577
1296.89 38.1096
1315.55 37.3746
1334.47 36.6523
1353.67 35.9425
1373.15 35.2449
1392.9 34.5592
1412.94 33.8852
1433.27 33.2225
1453.89 32.5709
1474.8 31.9303
1496.02 31.3002
1517.54 30.6806
1539.38 30.0712
1561.52 29.4718
1583.99 28.8822
1606.78 28.3021
1629.89 27.7315
1653.34 27.1701
1677.13 26.6178
1701.25 26.0744
1725.73 25.5396
1750.56 25.0135
1775.74 24.4958
1801.29 23.9863
1827.2 23.485
1853.49 22.9917
1880.15 22.5062
1907.2 22.0285
1934.64 21.5585
1962.47 21.0959
1990.71 20.6408
2019.35 20.1929
2048.4 19.7522
2077.87 19.3187
2107.76 18.8921
2138.08 18.4724
2168.84 18.0596
2200.05 17.6535
2231.7 17.254
2263.8 16.8611
2296.37 16.4747
2329.41 16.0947
2362.92 15.721
2396.91 15.3537
2431.4 14.9925
2466.38 14.6374
2501.86 14.2885
2537.85 13.9455
2574.36 13.6085
2611.4 13.2774
2648.97 12.9521
2687.08 12.6326
2725.74 12.3188
2764.95 12.0107
2804.73 11.7082
2845.08 11.4112
2886.01 11.1197
2927.53 10.8337
2969.65 10.5531
3012.37 10.2779
3055.71 10.0079
3099.67 9.74319
3144.26 9.48368
3189.5 9.22931
3235.38 8.98003
3281.93 8.73581
3329.14 8.49657
3377.04 8.26228
3425.62 8.03289
3474.9 7.80833
3524.9 7.58856
3575.61 7.37353
3627.05 7.16318
3679.23 6.95747
3732.16 6.75633
3785.85 6.55971
3840.32 6.36757
3895.57 6.17983
3951.61 5.99646
4008.46 5.81738
4066.13 5.64255
4124.63 5.47191
4183.97 5.3054
4244.16 5.14296
4305.22 4.98453
4367.15 4.83005
4429.98 4.67947
4493.71 4.53272
4558.36 4.38974
4623.94 4.25048
4690.46 4.11486
4757.94 3.98283
4826.39 3.85434
4895.83 3.7293
4966.26 3.60767
5037.71 3.48938
5110.19 3.37437
5183.7 3.26257
5258.28 3.15393
5333.93 3.04837
5410.66 2.94585
5488.51 2.84629
5567.47 2.74964
5647.56 2.65582
5728.81 2.56479
5811.23 2.47648
5894.83 2.39083
5979.64 2.30778
6065.66 2.22727
6152.93 2.14923
6241.45 2.07362
6331.24 2.00036
6422.33 1.92942
6514.72 1.86071
6608.44 1.7942
6703.52 1.72982
6799.96 1.66752
6897.79 1.60725
6997.02 1.54895
7097.68 1.49256
7199.79 1.43804
7303.37 1.38534
7408.44 1.3344
7515.03 1.28518
7623.14 1.23762
7732.81 1.19168
7844.06 1.14731
7956.91 1.10446
8071.38 1.0631
8187.5 1.02317
8305.29 0.984639
8424.78 0.947456
8545.98 0.911582
8668.93 0.876977
8793.64 0.843601
8920.15 0.811416
9048.48 0.780384
9178.66 0.750468
9310.71 0.721633
9444.66 0.693843
9580.53 0.667064
9718.36 0.641263
9858.18 0.616409
10000 0.592468
