1 1.05873e+06
1.03308 1.0248e+06
1.06726 991953
1.10256 960161
1.13904 929385
1.17672 899594
1.21564 870756
1.25586 842840
1.2974 815817
1.34032 789659
1.38466 764336
1.43046 739824
1.47779 716095
1.52667 693125
1.57717 670889
1.62935 649363
1.68325 628526
1.73893 608354
1.79646 588827
1.85589 569923
1.91728 551624
1.9807 533908
2.04623 516758
2.11392 500156
2.18385 484083
2.25609 468524
2.33073 453460
2.40783 438877
2.48748 424759
2.56977 411091
2.65478 397858
2.7426 385047
2.83333 372644
2.92706 360635
3.02389 349009
3.12392 337753
3.22726 326854
3.33402 316301
3.44431 306084
3.55825 296191
3.67596 286612
3.79757 277337
3.92319 268355
4.05297 259658
4.18705 251236
4.32556 243081
4.46865 235183
4.61648 227535
4.7692 220127
4.92697 212953
5.08995 206005
5.25833 199276
5.43228 192758
5.61199 186444
5.79764 180329
5.98943 174405
6.18756 168666
6.39225 163106
6.60371 157719
6.82217 152501
7.04785 147444
7.281 142545
7.52186 137797
7.77069 133196
8.02775 128737
8.29331 124416
8.56766 120227
8.85108 116168
9.14388 112232
9.44637 108417
9.75886 104719
10.0817 101133
10.4152 97656.7
10.7597 94285.7
11.1157 91016.8
11.4834 87846.9
11.8633 84772.7
12.2557 81791.3
12.6612 78899.6
13.08 76095
13.5127 73374.7
13.9597 70736.1
14.4215 68176.7
14.8986 65694.1
15.3914 63286.1
15.9006 60950.4
16.4266 58685
16.97 56487.8
17.5314 54356.8
18.1113 52290.3
18.7105 50286.5
19.3294 48343.8
19.9689 46460.4
20.6294 44634.9
21.3119 42865.8
22.0169 41151.7
22.7452 39491.3
23.4977 37883.3
24.275 36326.5
25.078 34819.6
25.9076 33361.5
26.7647 31951.3
27.6501 30587.7
28.5647 29269.8
29.5097 27996.5
30.4859 26767
31.4944 25580.1
32.5362 24435.1
33.6126 23330.9
34.7245 22266.8
35.8732 21241.6
37.0599 20254.6
38.2859 19304.9
39.5524 18391.5
40.8609 17513.5
42.2126 16670.2
43.609 15860.5
45.0516 15083.5
46.5419 14338.4
48.0816 13624.3
49.6722 12940.2
51.3154 12285.2
53.0129 11658.6
54.7666 11059.3
56.5783 10486.4
58.45 9939.19
60.3836 9416.65
62.3811 8917.96
64.4447 8442.26
66.5766 7988.7
68.779 7556.45
71.0543 7144.7
73.4048 6752.65
75.8331 6379.51
78.3417 6024.52
80.9333 5686.94
83.6106 5366.04
86.3765 5061.12
89.2339 4771.48
92.1859 4496.48
95.2354 4235.47
98.3859 3987.83
101.641 3752.96
105.003 3530.29
108.477 3319.26
112.065 3119.34
115.772 2930.02
119.602 2750.8
123.559 2581.22
127.646 2420.81
131.869 2269.16
136.231 2125.83
140.738 1990.44
145.393 1862.6
150.203 1741.96
155.172 1628.15
160.305 1520.86
165.608 1419.76
171.086 1324.54
176.746 1234.92
182.593 1150.62
188.633 1071.37
194.873 996.912
201.32 927.009
207.98 861.425
214.86 799.935
221.968 742.327
229.311 688.394
236.896 637.942
244.733 590.78
252.829 546.731
261.193 505.621
269.833 467.284
278.76 431.564
287.981 398.309
297.508 367.374
307.349 338.622
317.517 311.92
328.021 287.143
338.872 264.172
350.082 242.891
361.663 223.193
373.627 204.974
385.987 188.137
398.756 172.589
411.947 158.242
425.574 145.013
439.652 132.824
454.197 121.602
469.222 111.276
484.744 101.781
500.78 93.0568
517.346 85.0452
534.46 77.6925
552.14 70.9487
570.406 64.7667
589.275 59.1028
608.769 53.9164
628.907 49.1695
649.712 44.8271
671.205 40.8564
693.409 37.2272
716.347 33.9116
740.045 30.8836
764.526 28.1195
789.817 25.597
815.945 23.2959
842.937 21.1975
870.822 19.2844
899.629 17.5408
929.39 15.9522
960.135 14.5052
991.897 13.1874
1024.71 11.9876
1058.61 10.8955
1093.63 9.90168
1129.81 8.99741
1167.18 8.1748
1205.79 7.42661
1245.68 6.74623
1286.89 6.1276
1329.46 5.5652
1373.44 5.054
1418.87 4.5894
1465.81 4.1672
1514.3 3.78358
1564.39 3.43504
1616.15 3.11843
1669.61 2.83083
1724.84 2.56962
1781.9 2.33239
1840.85 2.11696
1901.74 1.92134
1964.65 1.74373
2029.65 1.58247
2096.79 1.43607
2166.15 1.30317
2237.81 1.18253
2311.84 1.07303
2388.32 0.973636
2467.32 0.883426
2548.94 0.801554
2633.27 0.727253
2720.38 0.659824
2810.37 0.598634
2903.34 0.543108
2999.38 0.492724
3098.6 0.447006
3201.11 0.405523
3307 0.367884
3416.4 0.333734
3529.42 0.302751
3646.17 0.27464
3766.79 0.249136
3891.4 0.225998
4020.13 0.205007
4153.12 0.185964
4290.51 0.168688
4432.44 0.153016
4579.07 0.138799
4730.55 0.125902
4887.04 0.114202
5048.71 0.103589
5215.72 0.0939617
5388.26 0.0852286
5566.51 0.0773068
5750.66 0.0701209
5940.89 0.0636027
6137.42 0.0576901
6340.45 0.0523269
6550.2 0.0474622
6766.88 0.0430496
6990.74 0.039047
7222 0.0354165
7460.91 0.0321235
7707.72 0.0291365
7962.69 0.0264273
8226.11 0.0239699
8498.23 0.0217409
8779.36 0.0197192
9069.79 0.0178854
9369.82 0.0162222
9679.79 0.0147136
10000 0.0133452
