100.281	4532.23	2555.17	
100.924	4529.85	2521.02
101.567	4548.31	2502.92
102.21	4567.54	2504.08
102.852	4577.17	2512.92
103.495	4581.18	2518.91
104.138	4581.38	2526.43
104.781	4576.73	2526.56
105.424	4584.04	2509.99
106.067	4620.23	2499.68
106.709	4670.83	2528.91
107.352	4700.6	2600.43
107.995	4681.31	2690.42
108.638	4611.79	2757.47
109.281	4520.96	2774.55
109.924	4445.14	2743.85
110.566	4406.87	2689.69
111.209	4406.55	2642.22
111.852	4426.61	2622.18
112.495	4443.27	2631.47
113.138	4437.87	2657.16
113.781	4407.19	2674.88
114.423	4370.89	2665.58
115.066	4350.22	2640.5
115.709	4350.59	2617.75
116.352	4357.55	2616.91
116.995	4350.58	2629.13
117.637	4328.8	2633.98
118.28	4304.07	2625.27
118.923	4287.5	2606.37
119.566	4278.1	2590.52
120.209	4268.94	2574.82
120.852	4262.02	2552.89
121.494	4267.77	2523.73
122.137	4291.35	2502.51
122.78	4322.12	2502.88
123.423	4344.06	2522.45
124.066	4350.06	2548.45
124.709	4345.39	2570.4
125.351	4333.56	2592.03
125.994	4311.24	2610.56
126.637	4277.29	2618.07
127.28	4245.07	2600.08
127.923	4235.97	2565.75
128.566	4253.88	2541.17
129.208	4281.42	2544.01
129.851	4295.38	2570.31
130.494	4286.4	2598.53
131.137	4267.34	2611.16
131.78	4251.81	2616.25
132.423	4236.78	2623.7
133.065	4214.39	2629.37
133.708	4189.64	2620.13
134.351	4177.9	2597.16
134.994	4187.12	2576.58
135.637	4207.14	2576.82
136.279	4219.08	2597.15
136.922	4214.36	2622.79
137.565	4197.14	2642.78
138.208	4173.55	2654.89
138.851	4147.17	2658.17
139.494	4123.25	2650.82
140.136	4108.87	2635.98
140.779	4106.07	2623.24
141.422	4108.47	2620.17
142.065	4107.87	2624.98
142.708	4102.92	2630.6
143.351	4096.07	2636.02
143.993	4088.93	2641.33
144.636	4081.09	2648.82
145.279	4070.3	2658.26
145.922	4056.39	2667.3
146.565	4038.11	2676.9
147.208	4015.38	2682.51
147.85	3991.17	2683.26
148.493	3966.68	2680.52
149.136	3943.32	2674.52
149.779	3918.77	2670.5
150.422	3863.83	2669.21
151.065	3834.87	2590.76
151.707	3849.87	2545.43
152.35	3870.28	2514.09
152.993	3893.45	2491.08
153.636	3926.07	2470.47
154.279	3969.66	2467.67
154.921	4013.35	2488.74
155.564	4041.6	2534.89
156.207	4041.76	2591.8
156.85	4009.87	2642.99
