221.776	1132.35	6022.01	
222.418	1129.98	6010.52	
223.061	1127.47	6003.14	
223.704	1113.6	5996.78	
224.347	1096.28	5982.26	
224.99	1077.95	5958.91	
225.633	1067.59	5926.94	
226.275	1069.84	5895.17	
226.918	1077.7	5870.82	
227.561	1086.11	5853.42	
228.204	1091.95	5840.44	
228.847	1095.72	5829.06	
229.49	1100.09	5819.98	
230.132	1102.29	5816.23	
230.775	1095.42	5814.86	
231.418	1082.56	5809.44	
232.061	1065.47	5797.24	
232.704	1050.94	5776.39	
233.346	1046.76	5753.8	
233.989	1043.98	5736.31	
234.632	1040.71	5721.31	
235.275	1035.36	5707.29	
235.918	1028.64	5692.45	
236.561	1021.57	5676.19	
237.203	1015.55	5659.37	
237.846	1008.26	5642.02	
238.489	1001.25	5621.38	
239.132	1000.91	5600.3	
239.775	1000.4	5582.91	
240.418	1001.49	5567.48	
241.06	1001.41	5556	
241.703	996.154	5545.91	
242.346	988.028	5533.2	
242.989	979.055	5517.17	
243.632	971.389	5497.67	
244.275	969.008	5477.67	
244.917	967.606	5461.42	
245.56	963.593	5447.43	
246.203	954.609	5430.61	
246.846	949.629	5408.87	
247.489	947.789	5387.19	
248.132	948.211	5366.4	
248.774	949.708	5346.04	
249.417	955.488	5326.69	
250.06	963.229	5311.21	
250.703	973.638	5302.06	
251.346	978.175	5301.14	
251.988	971.806	5301.13	
252.631	959.689	5294.85	
253.274	948.122	5282.92	
253.917	936.916	5268.3	
254.56	924.584	5249.12	
255.203	919.015	5225.43	
255.845	918.642	5202.97	
256.488	923.174	5184.61	
257.131	927.719	5173.75	
257.774	923.699	5166.93	
258.417	912.734	5155.57	
259.06	900.462	5135.42	
259.702	895.996	5108.81	
260.345	900.263	5083.6	
260.988	908.915	5064.9	
261.631	915.441	5052.42	
262.274	917.732	5041.57	
262.917	918.821	5029.83	
263.559	918.725	5017.22	
264.202	920.205	5003.87	
264.845	921.821	4991.17	
265.488	925.629	4979.99	
266.131	927.765	4972.59	
266.774	924.513	4965.22	
267.416	921.394	4955.13	
268.059	916.991	4943.61	
268.702	914.867	4930.74	
269.345	911.744	4917.45	
269.988	912.918	4903.93	
270.63	913.349	4894.06	
271.273	911.708	4886.14	
271.916	904.579	4877.13	
272.559	896.981	4863.22	
273.202	890.868	4845.31	
273.845	890.182	4825.54	
274.487	892.411	4807.36	
275.13	897.624	4791.16	
275.773	904.727	4778.97	
276.416	909.666	4771.06	
277.059	910.805	4764.5	
277.702	909.042	4756.54	
278.344	906.667	4746.46	
278.987	903.364	4733.21	
279.63	905.748	4717.12	
280.273	914.079	4704.98	
280.916	922.125	4700.31	
281.559	924.262	4700.32	
282.201	919.665	4699.43	
282.844	912.08	4693.84	
283.487	906.867	4685.29	
284.13	900.878	4676.7	
284.773	894.477	4666.59	
285.416	887.279	4653.63	
286.058	883.806	4637.09	
286.701	886.861	4621.64	
287.344	892.468	4612.47	
287.987	893.268	4608.19	
288.63	890.142	4603.72	
289.272	884.253	4597.69	
289.915	875.791	4587.98	
290.558	870.849	4574.42	
291.201	869.166	4561.6	
291.844	868.116	4551	
292.487	865.995	4541.93	
293.129	861.623	4532.84	
293.772	854.811	4520.38	
294.415	852.868	4504.15	
295.058	856.026	4490.39	
295.701	859.074	4481.5	
296.344	859.213	4475.29	
296.986	855.58	4468.66	
297.629	850.296	4458.79	
298.272	847.98	4446.64	
298.915	847.448	4435.7	
299.558	846.593	4426.19	
300.201	845.085	4416.91	
300.843	843.41	4407.07	
301.486	844.112	4398.15	
302.129	842.888	4392.34	
302.772	837.276	4385.92	
303.415	831.343	4375.89	
304.058	827.68	4363.96	
304.7	827.332	4353.92	
305.343	823.653	4346.72	
305.986	817.618	4338.4	
306.629	808.516	4326.37	
307.272	803.617	4309.84	
307.914	801.994	4292.95	
308.557	804.709	4277.36	
309.2	809.139	4265.67	
309.843	812.653	4257.9	
310.486	812.901	4252.66	
311.129	808.347	4246.81	
311.771	801.329	4236.88	
312.414	795.501	4221.85	
313.057	795.373	4204.04	
313.7	801.797	4189.08	
314.343	809.433	4180.78	
314.986	813.438	4177.71	
315.628	811.33	4175.68	
316.271	805.047	4170.28	
316.914	798.811	4160.58	
317.557	794.337	4148.13	
318.2	793.581	4135.49	
318.843	792.542	4124.09	
319.485	793.416	4112.92	
320.128	794.126	4103.4	
320.771	794.494	4094.91	
321.414	793.173	4086.99	
322.057	790.226	4077.75	
322.7	787.831	4066.2	
323.342	788.321	4054.2	
323.985	789.159	4043.5	
324.628	790.87	4033.82	
325.271	791.085	4025.25	
325.914	789.538	4014.84	
326.556	791.506	4002.36	
327.199	796.443	3992.06	
327.842	801.109	3984.92	
328.485	804.574	3979.73	
329.128	805.919	3975.35	
329.771	806.004	3970.72	
330.413	804.731	3965.48	
331.056	802.952	3958.62	
331.699	803.319	3951.2	
332.342	803.5	3945.09	
332.985	803.21	3939.36	
333.628	802.28	3933.44	
334.27	801.827	3927.21	
334.913	801.363	3920.97	
335.556	802.805	3915.41	
336.199	803.912	3912.44	
336.842	803.4	3911.57	
337.485	799.856	3911.87	
338.127	792.712	3911.46	
338.77	783.143	3908.56	
339.413	772.731	3902.69	
340.056	762.716	3894.18	
340.699	753.848	3883.65	
341.342	747.078	3872.52	
341.984	739.726	3861.13	
342.627	734.286	3848.66	
343.27	728.879	3836.2	
343.913	725.016	3823.41	
344.556	720.684	3810.81	
345.198	717.195	3797.41	
345.841	714.039	3783.33	
346.484	712.726	3768.38	
347.127	713.605	3753.96	
347.77	715.999	3741.37	
348.413	717.879	3730.74	
349.055	718.965	3721.05	
349.698	718.394	3711.03	
350.341	718.443	3699.73	
350.984	719.372	3688.11	
351.627	721.919	3676.98	
352.27	724.891	3667.44	
352.912	727.151	3658.99	
353.555	728.985	3650.89	
354.198	730.391	3643.12	
354.841	731.331	3635.52	
355.484	731.77	3627.97	
356.127	731.567	3619.98	
356.769	731.588	3611.18	
357.412	732.452	3602.02	
358.055	734.405	3593.34	
358.698	736.644	3585.69	
359.341	739.273	3579.37	
359.984	740.459	3574.65	
360.626	739.77	3570.1	
361.269	737.898	3564.85	
361.912	735.289	3558.76	
362.555	732.51	3552.11	
363.198	728.648	3544.98	
363.84	723.831	3536.26	
364.483	719.252	3525.21	
365.126	716.479	3512.43	
365.769	715.263	3498.77	
366.412	717.267	3485.24	
367.055	720.278	3473.66	
367.697	723.736	3463.69	
368.34	726.204	3455.04	
368.983	727.206	3446.17	
369.626	728.167	3435.87	
370.269	730.605	3424.72	
370.912	734.456	3413.99	
371.554	738.882	3403.85	
372.197	744.718	3394.15	
372.84	751.88	3385.96	
373.483	759.812	3380.2	
374.126	766.995	3377.47	
374.769	771.431	3377.02	
375.411	772.463	3376.94	
376.054	770.24	3375.1	
376.697	767.346	3370.07	
377.34	765.905	3362.91	
377.983	766.059	3355.34	
378.626	767.238	3348.28	
379.268	768.708	3342.11	
379.911	769.431	3336.33	
380.554	769.991	3330.13	
381.197	770.811	3323.5	
381.84	773.107	3317.47	
382.482	774.324	3313.26	
383.125	773.437	3309.15	
383.768	770.568	3303.05	
384.411	768.736	3293.94	
385.054	769.849	3283.69	
385.697	773.523	3274.86	
386.339	777.139	3268.3	
386.982	779.86	3262.81	
387.625	781.3	3257.28	
388.268	782.354	3250.77	
388.911	783.756	3243.02	
389.554	787.404	3234.75	
390.196	792.231	3227.55	
390.839	798.332	3221.67	
391.482	804.833	3218	
392.125	810.02	3216.27	
392.768	813.788	3215.15	
393.411	816.77	3214.11	
394.053	819.535	3213.59	
394.696	821.027	3214.01	
395.339	821.059	3214.88	
395.982	817.893	3214.9	
396.625	814.365	3211.88	
397.268	812.062	3206.75	
397.91	812.403	3201.11	
398.553	814.025	3196.72	
399.196	816.663	3193.91	
399.839	818.95	3193.32	
400.482	820.064	3194.87	
401.125	817.701	3197.85	
401.767	811.604	3199.52	
402.41	803.42	3197.84	
403.053	795.87	3192.49	
403.696	790.766	3185.09	
404.339	788.027	3177.6	
404.981	786.905	3171.24	
405.624	785.957	3166.38	
406.267	784.726	3162.85	
406.91	781.432	3160.05	
407.553	776.536	3156.08	
408.196	771.351	3150.25	
408.838	767.236	3143.06	
409.481	764.164	3135.56	
410.124	761.915	3128.19	
410.767	760.278	3121.44	
411.41	757.623	3115.02	
412.053	754.889	3107.36	
412.695	753.671	3098.72	
413.338	755.019	3090.98	
413.981	756.681	3086.14	
414.624	756.124	3083.36	
415.267	752.902	3080.42	
415.91	747.891	3075.63	
416.552	743.222	3068.7	
417.195	739.226	3060.58	
417.838	736.463	3051.8	
418.481	734.393	3042.93	
419.124	733.417	3034.13	
419.767	733.082	3026.12	
420.409	732.258	3018.78	
421.052	731.414	3011.41	
421.695	730.305	3004.32	
422.338	728.446	2997.14	
422.981	725.963	2989.23	
423.623	722.935	2979.86	
424.266	720.804	2968.23	
424.909	721.554	2955.12	
425.552	725.999	2942.88	
426.195	732.63	2933.91	
426.838	738.159	2928.46	
427.48	741.548	2924.64	
428.123	742.523	2920.79	
428.766	742.322	2915.71	
429.409	741.558	2909.23	
430.052	741.557	2901.27	
430.695	743.049	2892.89	
431.337	745.34	2884.93	
431.98	748.46	2877.47	
432.623	751.829	2870.73	
433.266	755.813	2864.79	
433.909	759.229	2859.97	
434.552	762.096	2855.5	
435.194	764.734	2851.31	
435.837	766.844	2847.5	
436.48	768.333	2843.82	
437.123	769.028	2839.84	
437.766	769.815	2835.33	
438.409	770.619	2830.88	
439.051	770.739	2826.4	
439.694	770.488	2821.05	
440.337	770.759	2814.66	
440.98	772.546	2808.07	
441.623	775.098	2802.59	
442.265	777.129	2798.2	
442.908	778.281	2794.06	
443.551	778.541	2789.37	
444.194	778.996	2783.68	
444.837	780.231	2777.61	
445.48	781.774	2771.58	
446.122	784.381	2765.85	
446.765	786.373	2760.95	
447.408	788.166	2755.65	
448.051	790.398	2749.97	
448.694	793.571	2744.33	
449.337	797.763	2739.62	
449.979	802.1	2736.66	
450.622	804.891	2735.19	
451.265	805.771	2733.67	
451.908	805.467	2730.96	
452.551	805.03	2726.59	
453.194	806.331	2721.26	
453.836	808.597	2716.71	
454.479	811.401	2713.36	
455.122	812.937	2711.33	
455.765	812.732	2708.91	
456.408	812.132	2704.99	
457.051	812.185	2699.84	
457.693	813.944	2694.39	
458.336	816.93	2690.29	
458.979	819.246	2688.07	
459.622	819.714	2686.51	
460.265	818.605	2684.22	
460.907	816.418	2680.3	
461.55	814.746	2674.24	
462.193	814.926	2666.98	
462.836	817.057	2660.05	
463.479	820.101	2654.46	
464.122	822.798	2650.09	
464.764	824.759	2646.12	
465.407	825.847	2641.62	
466.05	827.574	2636	
466.693	830.757	2630.34	
467.336	834.816	2625.91	
467.979	838.324	2622.82	
468.621	840.861	2620.21	
469.264	842.417	2617.45	
469.907	842.969	2613.91	
470.55	842.929	2608.62	
471.193	844.073	2601.02	
471.836	848.108	2592.2	
472.478	855.07	2584.02	
473.121	864.467	2577.79	
473.764	874.579	2574.08	
474.407	885.125	2572.28	
475.05	895.819	2572.34	
475.693	907.081	2574.43	
476.335	918.311	2579.57	
476.978	927.849	2588.04	
477.621	934.906	2599.06	
478.264	938.36	2611.86	
478.907	938.347	2625.19	
479.549	934.486	2638.46	
480.192	926.148	2650.02	
480.835	915.931	2658.27	
481.478	903.981	2663.9	
482.121	891.701	2666.51	
482.764	879.208	2666.81	
483.406	866.778	2664.68	
484.049	854.473	2659.58	
484.692	844.965	2651.44	
485.335	838.343	2642.36	
485.978	834.831	2633.54	
486.621	833.338	2626.42	
487.263	832.703	2621.65	
487.906	830.397	2618.83	
488.549	826.142	2615.59	
489.192	821.667	2610.68	
489.835	818.504	2604.87	
490.478	816.559	2599.78	
491.12	814.129	2596.04	
491.763	810.011	2592.33	
492.406	805.119	2586.99	
493.049	801.455	2580.06	
493.692	799.533	2573.22	
494.335	798.331	2567.89	
494.977	795.519	2563.85	
495.62	790.619	2558.92	
496.263	784.734	2551.3	
496.906	780.704	2540.62	
497.549	780.253	2528.91	
498.191	783.327	2519	
498.834	786.727	2512.69	
499.477	787.458	2508.16	
500.12	786.101	2502.14	
500.763	785.616	2493.56	
501.406	787.912	2484.21	
502.048	792.43	2476.22	
502.691	798.03	2470.51	
503.334	803.185	2467.12	
503.977	807.341	2465.45	
504.62	809.37	2464.83	
505.263	809.655	2463.94	
505.905	808.435	2462.17	
506.548	806.426	2458.88	
507.191	804.578	2453.83	
507.834	804.122	2447.4	
508.477	806.072	2441.11	
509.12	809.099	2436.94	
509.762	810.535	2434.78	
510.405	809.791	2432.46	
511.048	807.502	2428.18	
511.691	806.441	2421.28	
512.334	808.183	2413.84	
512.977	811.178	2407.88	
513.619	814.269	2403.13	
514.262	817.118	2398.94	
514.905	820.057	2394.96	
515.548	823.662	2391.76	
516.191	825.858	2389.78	
516.833	826.874	2387.07	
517.476	828.136	2382.94	
518.119	831.457	2378.39	
518.762	835.901	2375.45	
519.405	840.045	2374.29	
520.048	843.264	2374.23	
520.69	845.505	2374.71	
521.333	846.981	2375.67	
521.976	846.923	2377.09	
522.619	844.988	2377.93	
523.262	842.159	2377.15	
523.905	839.568	2374.96	
524.547	837.363	2372.06	
525.19	835.372	2368.63	
525.833	833.823	2364.62	
526.476	832.825	2360.24	
527.119	832.505	2355.74	
527.762	832.828	2351.5	
528.404	833.203	2347.83	
529.047	833.216	2344.43	
529.69	832.162	2340.47	
530.333	831.544	2334.64	
530.976	833.202	2327.6	
531.619	838.072	2321.49	
532.261	844.511	2318.6	
532.904	850.033	2319.29	
533.547	852.69	2322.32	
534.19	851.428	2325.47	
534.833	847.317	2326.3	
535.475	842.159	2323.53	
536.118	838.907	2317.15	
536.761	839.51	2309.35	
537.404	844.198	2303.17	
538.047	850.57	2301.2	
538.69	855.045	2303.54	
539.332	855.171	2307.7	
539.975	851.111	2310.22	
540.618	846.004	2309.23	
541.261	841.388	2305.65	
541.904	838.12	2300.15	
542.547	837.097	2293.48	
543.189	839.215	2287.26	
543.832	843.431	2283.86	
544.475	846.638	2284.13	
545.118	846.883	2286.37	
545.761	843.264	2288.22	
546.404	837.279	2287.23	
547.046	830.97	2282.7	
547.689	826.518	2275.11	
548.332	825.065	2266.14	
548.975	826.586	2257.47	
549.618	830.681	2250.49	
550.261	835.982	2246.44	
550.903	840.636	2245.7	
551.546	841.877	2247.16	
552.189	839.443	2247.61	
552.832	835.284	2244.73	
553.475	832.92	2238.51	
554.117	833.401	2231.59	
554.76	835.562	2225.59	
555.403	838.731	2220.56	
556.046	842.649	2216.43	
556.689	848.081	2213.67	
557.332	854.046	2214.06	
557.974	857.837	2218.13	
558.617	856.865	2223.99	
559.26	850.604	2228.14	
559.903	841.119	2227.31	
560.546	832.818	2220.56	
561.189	828.389	2210.19	
561.831	828.934	2199.03	
562.474	833.88	2190.02	
563.117	840.684	2185.29	
563.76	846.034	2184.9	
564.403	846.721	2186.2	
565.046	843.972	2184.51	
565.688	842.853	2178.45	
566.331	846.411	2171.55	
566.974	853.301	2168.23	
567.617	858.942	2170.15	
568.26	859.136	2174.27	
568.903	855.448	2175.5	
569.545	851.955	2172.65	
570.188	851.186	2167.99	
570.831	852.689	2164.45	
571.474	853.995	2163.12	
572.117	853.428	2162.77	
572.76	850.662	2161.43	
573.402	847.077	2157.34	
574.045	845.391	2150.2	
574.688	848.05	2142.23	
575.331	854.607	2137.31	
575.974	860.811	2137.78	
576.616	862.018	2141.24	
577.259	858.532	2142.29	
577.902	855.199	2138.33	
578.545	856.389	2132.05	
579.188	861.512	2128.47	
579.831	866.282	2129.84	
580.473	866.633	2134.01	
581.116	862.626	2136.64	
581.759	857.103	2135.52	
582.402	852.619	2131.14	
583.045	850.496	2124.92	
583.688	852.036	2118.95	
584.33	854.464	2115.77	
584.973	856.425	2114.59	
585.616	856.327	2114.63	
586.259	854.243	2113.98	
586.902	851.218	2111.52	
587.545	848.986	2107.24	
588.187	848.042	2102.27	
588.83	848.451	2097.42	
589.473	849.602	2093.4	
590.116	850.533	2090.06	
590.759	851.663	2086.71	
591.402	853.199	2083.68	
592.044	855.207	2081.37	
592.687	856.892	2080.21	
593.33	857.783	2079.81	
593.973	857.65	2079.81	
594.616	856.211	2079.78	
595.901	849.974	2076.55	
597.83	841.575	2063.99	
599.758	840.658	2046.58	
601.687	842.922	2031.16	
603.615	847.929	2016.15	
605.544	857.483	2003.3	
607.472	867.607	1996.23	
609.401	874.337	1993.51	
611.329	874.585	1991.02	
613.258	871.549	1982.79	
615.186	872.289	1968.17	
617.115	880.11	1952.36	
619.043	893.103	1940.28	
620.972	908.072	1933.37	
622.9	923.095	1931.27	
624.829	936.536	1933.62	
626.757	946.371	1939.24	
628.686	953.517	1945.95	
630.614	958.679	1954.41	
632.543	959.435	1965.45	
634.471	953.352	1976.4	
636.399	941.438	1982.72	
638.328	929.047	1982.51	
640.256	918.422	1979.19	
642.185	907.028	1974.65	
644.113	894.106	1966.21	
646.042	883.941	1952.01	
647.97	878.521	1934.8	
649.899	878.404	1916.75	
651.827	883.996	1900.15	
653.756	893.266	1887.67	
655.684	904.613	1880.27	
657.613	914.155	1878.8	
659.541	918.335	1880.24	
661.47	918.405	1879.79	
663.398	917.797	1875.8	
665.327	920.528	1869.86	
667.255	926.794	1866.84	
669.184	930.778	1869.47	
671.112	928.558	1873.5	
673.041	922.813	1873.94	
674.969	916.285	1870.68	
676.898	909.726	1863.95	
678.826	907.679	1853.94	
680.755	909.617	1846.09	
682.683	909.695	1841.44	
684.612	909.344	1835.36	
686.54	911.025	1829.03	
688.469	913.028	1824.98	
690.397	912.873	1822.25	
692.325	910.985	1818.13	
694.254	910.148	1812.12	
696.182	909.78	1806.04	
698.111	910.826	1799.46	
700.039	913.645	1794.15	
701.968	915.152	1791.3	
703.896	914.43	1788.04	
705.825	914.484	1782.87	
707.753	916.307	1778.51	
709.682	916.033	1776.26	
711.61	913.717	1772.29	
713.539	913.42	1765.98	
715.467	913.789	1760.7	
717.396	913.951	1755.44	
719.324	915.25	1749.84	
721.253	916.605	1745.39	
723.181	916.512	1740.78	
725.11	918.897	1734.5	
727.038	923.141	1730.95	
728.967	924.184	1730.53	
730.895	922.202	1728.17	
732.824	921.911	1722.67	
734.752	924.182	1718.04	
736.681	925.301	1715.94	
738.609	924.885	1713.56	
740.538	924.148	1710.24	
742.466	922.59	1706.03	
744.395	923.259	1699.99	
746.323	926.563	1695.89	
748.252	927.264	1695.36	
750.18	924.591	1693.49	
752.109	922.483	1688.21	
754.037	922.775	1682.11	
755.965	924.779	1677.71	
757.894	924.308	1675.39	
759.822	921.478	1670.37	
761.751	923.247	1661.55	
763.679	929.355	1656.28	
765.608	932.419	1656.26	
767.536	932.062	1655.06	
769.465	934.392	1651.92	
771.393	935.627	1652.91	
773.322	930.115	1654.18	
775.25	923.033	1647.94	
777.179	922.8	1636.64	
779.107	927.98	1628.76	
781.036	933.139	1626.01	
782.964	936.096	1625.77	
784.893	935.697	1626.16	
786.821	932.135	1624.22	
788.75	930.245	1618.04	
790.678	931.575	1611.53	
792.607	933.782	1606.81	
794.535	936.123	1602.59	
796.464	940.129	1598.86	
798.392	944.63	1598.16	
800.321	945.704	1600.33	
802.249	942.488	1601	
804.178	939.201	1597.2	
806.106	939.523	1591.59	
808.034	941.771	1588.57	
809.963	941.382	1587.97	
811.891	938.761	1585.19	
813.82	938.57	1579.51	
815.748	940.751	1575.35	
817.677	941.332	1573.41	
819.605	941.75	1570.36	
821.534	942.777	1567.73	
823.462	941.908	1565.89	
825.391	941.225	1561.82	
827.319	942.862	1557.43	
829.248	944.704	1555.32	
831.176	945.047	1554.33	
833.105	943.194	1552.86	
835.033	939.937	1548.64	
836.962	940.167	1541	
838.89	944.209	1535.12	
840.819	947.027	1532.61	
842.747	949.973	1529.31	
844.676	955.2	1527.33	
846.604	958.131	1529.66	
848.533	956.433	1531.77	
850.461	954.735	1530.2	
852.39	954.099	1528.53	
854.318	951.498	1527.35	
856.247	948.444	1523.02	
858.175	948.914	1516.35	
860.104	952.246	1511.71	
862.032	954.787	1509.81	
863.96	957.272	1508.01	
865.889	959.913	1507.67	
867.817	959.595	1509	
869.746	957.347	1508.02	
871.674	956.485	1504.59	
873.603	957.449	1501.47	
875.531	958.967	1499.87	
877.46	959.244	1499.51	
879.388	958.399	1498.75	
881.317	956.856	1497.23	
883.245	954.923	1494.49	
885.174	954.387	1490.25	
887.102	955.675	1486.48	
889.031	957.128	1484.45	
890.959	957.055	1483.09	
892.888	956.366	1480.2	
894.816	957.948	1476.05	
896.745	961.394	1474.07	
898.673	962.666	1475.16	
900.602	960.675	1475.26	
902.53	959.192	1471.88	
904.459	960.638	1467.66	
906.387	964.033	1465.68	
908.316	966.397	1466.7	
910.244	965.853	1468.59	
912.173	963.394	1468.71	
914.101	961.333	1466.67	
916.03	960.569	1464.07	
917.958	960.091	1462	
919.887	959.609	1459.79	
921.815	959.792	1457.33	
923.743	960.45	1455.55	
925.672	960.55	1454.54	
927.6	960.094	1453.32	
929.529	959.713	1451.77	
931.457	959.124	1450.31	
933.386	958.194	1448.43	
935.314	958.112	1445.79	
937.243	959.233	1443.91	
939.171	959.352	1443.86	
941.1	957.078	1443.4	
943.028	955.142	1440.16	
944.957	955.625	1436.18	
946.885	957.289	1433.98	
948.814	958.023	1433.39	
950.742	957.605	1432.63	
952.671	957.046	1431.1	
954.599	956.791	1429.3	
956.528	957.098	1427.71	
958.456	956.583	1426.88	
960.385	955.645	1425.18	
962.313	955.615	1422.8	
964.242	956.086	1421.1	
966.17	956.506	1420.01	
968.099	956.568	1419.4	
970.027	955.629	1419	
971.956	954.047	1417.68	
973.884	952.996	1415.26	
975.813	953.253	1412.77	
977.741	953.526	1411.44	
979.669	953.21	1410.28	
981.598	953.229	1408.75	
983.526	953.281	1407.89	
985.455	952.41	1407.4	
987.383	951.034	1406.13	
989.312	950.163	1404.14	
991.24	949.871	1402.37	
993.169	949.431	1401.24	
995.097	948.033	1400.2	
997.026	946.097	1397.97	
998.954	945.495	1394.36	
1000.88	946.384	1391.23	
1002.81	947.858	1389.32	
1004.74	949.182	1388.52	
1006.67	949.899	1388.58	
1008.6	949.391	1389.13	
1010.53	947.595	1389.12	
